samples,fundamental_matrix
0034d9c00c.jpg 2671d1e135.jpg,2.09499442e-06 -1.36602432e-05 -1.01712598e-03 9.27727308e-06 -5.11564162e-07 -3.20413191e-03 -2.56790484e-03 5.36036074e-03 1.00000000e+00
0034d9c00c.jpg 2ab54dc408.jpg,-1.27624845e-06 3.09767616e-05 -3.67526636e-03 -1.62379936e-05 -1.63547632e-06 1.60995846e-02 2.60964225e-03 -2.50353888e-02 1.43086668e+00
0034d9c00c.jpg 2ce77de8e3.jpg,1.46818553e-06 1.71794835e-05 -1.86248802e-03 -1.12674763e-05 5.05478361e-06 9.78586799e-03 -4.63793465e-04 -1.54598139e-02 9.18707176e-01
0034d9c00c.jpg 2fb0e9b313.jpg,7.74334120e-06 2.12687354e-05 -2.90361070e-03 -3.06520422e-05 1.07322095e-05 -1.51648128e-04 -2.67896568e-04 -8.06811443e-03 1.00000000e+00
0034d9c00c.jpg 30e1b2f52b.jpg,1.04377581e-07 5.62360541e-06 -1.77856202e-04 -1.16562020e-05 -3.08237081e-05 2.73223014e-03 1.73579126e-03 5.78166468e-03 -4.41049728e-01
0034d9c00c.jpg 33d9c645c2.jpg,3.45610856e-07 -1.22237977e-05 8.30594940e-04 1.16089483e-05 -1.92142981e-06 -4.54238592e-03 -2.30153037e-03 5.00436446e-03 5.33525963e-01
0034d9c00c.jpg 38cf595961.jpg,3.26992408e-06 5.37570162e-05 -1.69076552e-02 -3.34026762e-05 -9.03159812e-06 2.87395984e-02 6.29813631e-03 -2.10712915e-02 6.51973677e-01
0034d9c00c.jpg 39982ceda2.jpg,5.61610616e-08 9.99496412e-07 -5.28925712e-04 -1.58656289e-06 1.80527690e-06 4.35507566e-03 5.72784449e-04 -4.17169134e-03 -3.31773821e-01
0034d9c00c.jpg 3a23b90c26.jpg,6.82805613e-09 -2.44144394e-05 5.20285644e-03 2.21314205e-05 -5.94084606e-07 -1.05912831e-02 -1.36619134e-02 1.85166705e-02 2.66777530e+00
0034d9c00c.jpg 3b9073c978.jpg,-3.07672076e-08 1.52923227e-06 -1.09715305e-05 1.50275305e-06 1.12724396e-07 -7.98077352e-03 -3.23376700e-04 6.27671459e-03 1.00000000e+00
0034d9c00c.jpg 3c70a2e28d.jpg,-1.86159028e-06 -2.82532450e-05 8.92648031e-03 4.33995549e-05 -1.33153964e-06 -1.83162435e-02 -8.56019165e-03 9.34859010e-03 1.00000000e+00
0034d9c00c.jpg 3d10da7615.jpg,1.04852863e-06 -3.15911439e-05 1.62219175e-03 3.11822790e-05 2.01954716e-05 8.94540842e-04 -6.82585454e-03 9.06513496e-04 -4.58650637e-01
0034d9c00c.jpg 40d183ee89.jpg,-2.44115618e-05 -1.42695756e-05 1.60329730e-02 -4.60175946e-05 -9.51798591e-07 2.81627370e-02 1.62915861e-02 5.00635589e-04 -9.98343760e+00
0034d9c00c.jpg 4224724bd3.jpg,-5.37137127e-07 -6.68877535e-08 -1.46586581e-03 -2.21092104e-06 7.99863994e-06 1.92755362e-03 2.82045566e-03 -8.28728102e-03 -6.14878395e-01
0034d9c00c.jpg 42932c08cd.jpg,-8.02858583e-08 -1.54942471e-05 1.78915456e-03 1.07445766e-05 -7.24433036e-07 -7.84510558e-03 -1.95922525e-03 9.83446558e-03 3.47252093e-01
0034d9c00c.jpg 4577592eab.jpg,1.39827624e-07 5.72622702e-06 -3.14492125e-03 -6.90445838e-06 5.38855711e-07 2.88037734e-03 3.68486057e-03 -2.56915186e-03 -3.09750330e-01
0034d9c00c.jpg 45afede464.jpg,1.31745606e-06 1.07394529e-05 -4.36908523e-03 -6.55157504e-06 1.10299562e-05 3.19245384e-03 2.76872253e-03 -2.07839061e-02 3.28839712e+00
0034d9c00c.jpg 45d2a06b16.jpg,-3.23031101e-06 -3.96682398e-05 8.31169440e-03 2.09351442e-05 -9.13637555e-06 -9.73854825e-03 -5.95185501e-03 1.55551446e-02 6.20820763e-01
0034d9c00c.jpg 467f604801.jpg,-1.52581605e-06 -5.43157586e-06 -7.14978663e-05 4.36082205e-06 1.95799294e-05 1.07807274e-04 4.53063938e-04 -5.39468293e-03 1.87998856e-01
0034d9c00c.jpg 4687ca63a5.jpg,6.69681689e-07 3.41665399e-05 -1.07383078e-02 -4.02231398e-05 -3.49230287e-05 -3.66878221e-03 5.68869626e-03 3.44284067e-03 1.00000000e+00
0034d9c00c.jpg 49a0440f4f.jpg,-1.13666238e-05 4.67854378e-05 -6.21659370e-03 -4.27842104e-05 -2.57330867e-06 2.23393737e-02 2.66835351e-02 -2.80595579e-02 -6.33877703e+00
0034d9c00c.jpg 46fe173479.jpg,7.53077900e-07 8.12463633e-06 -2.04163318e-03 -2.42622594e-06 -1.04701208e-05 6.28134384e-03 -1.10659313e-04 -6.46813223e-03 3.99501676e-01
0034d9c00c.jpg 47304a7bc6.jpg,-1.40576904e-06 3.95561438e-06 1.74477540e-04 3.30212387e-06 3.72805262e-05 -1.79901040e-02 -3.72069130e-04 -1.47983892e-03 1.00000000e+00
0034d9c00c.jpg 4ade102215.jpg,7.05312004e-06 2.77206904e-05 -9.27874874e-03 -2.42282196e-05 -6.28379887e-07 1.14536804e-02 1.54260273e-02 -2.16224748e-02 -2.53861322e+00
0034d9c00c.jpg 4b1d8adc23.jpg,-3.72987378e-07 -8.11413277e-06 4.84452140e-03 8.98304312e-06 2.98504100e-08 -3.80250127e-03 -3.17993284e-03 3.34728939e-03 -5.93700125e-01
0034d9c00c.jpg 4c966544e8.jpg,3.94767294e-07 1.76247175e-06 -3.27174667e-03 -2.98186312e-06 1.18121357e-06 5.24033932e-03 3.24040096e-03 -5.28092834e-03 -3.24316263e-01
0034d9c00c.jpg 4e36a05880.jpg,-6.22128741e-08 -3.74058244e-07 -1.90875485e-04 -1.73305070e-06 -1.25990158e-05 -5.21179401e-04 1.18836060e-03 9.19131095e-03 -8.57847664e-01
0034d9c00c.jpg 4fa6bf53d9.jpg,7.38898946e-06 4.01778518e-05 -1.34402495e-02 -4.37605761e-05 -1.12760552e-05 2.54138538e-02 8.88757128e-03 -1.64809670e-02 -6.74337703e-01
0034d9c00c.jpg 505bee5445.jpg,-5.74844222e-08 -3.76195271e-05 1.10896626e-02 3.58195447e-05 -2.28186774e-07 -1.53129732e-02 -7.96831662e-03 1.53574621e-02 -1.09565726e+00
0034d9c00c.jpg 507d5b7541.jpg,-5.68202977e-06 -3.93920896e-06 5.89962462e-04 1.34806410e-05 2.01101926e-06 -1.15205833e-04 -1.37394701e-03 -1.13460373e-02 1.96279334e+00
0034d9c00c.jpg 509c222682.jpg,8.96592764e-07 -1.82196837e-06 2.80001545e-03 1.58237646e-06 -1.52557495e-06 2.84901611e-03 -8.03955910e-03 -6.46574796e-03 3.12935652e+00
0034d9c00c.jpg 52ebb4c5eb.jpg,-1.13409977e-07 6.77410006e-07 -2.53312558e-04 -2.46762439e-06 6.67527515e-06 -3.10776271e-03 9.28616190e-04 -1.94339716e-03 1.00000000e+00
0034d9c00c.jpg 56a40be47a.jpg,1.64626136e-06 2.07024716e-05 -6.95457969e-03 -2.37427309e-05 1.43724691e-05 1.29826633e-02 4.40207258e-03 -1.49943622e-02 1.03308904e+00
0034d9c00c.jpg 578d67fc14.jpg,7.24977812e-08 9.51423856e-07 -2.94107745e-04 -2.31911139e-06 -9.73616120e-06 7.10025200e-03 4.66159736e-04 -2.28398871e-03 -9.54336221e-01
0034d9c00c.jpg 5849250196.jpg,9.13494502e-07 2.75855670e-05 -1.67725781e-02 -2.63271136e-05 -2.33857373e-06 1.32402922e-02 1.82839262e-02 -7.54557834e-03 -3.75661060e+00
0034d9c00c.jpg 5d34916799.jpg,-1.74640360e-07 4.45423184e-06 2.54825219e-03 -7.78264058e-06 -3.73567710e-06 8.60674094e-03 -1.39612241e-03 -5.38391339e-03 -9.02352159e-01
0034d9c00c.jpg 5ebb972586.jpg,9.59728277e-07 1.29953658e-05 -4.40264336e-03 -9.87698910e-06 6.59485581e-06 -2.43451190e-03 3.12009126e-03 9.32055969e-05 2.85813890e-02
0034d9c00c.jpg 61db6e65a6.jpg,1.02505664e-06 2.01380515e-06 -1.45141262e-03 1.83958083e-06 3.63905143e-06 -3.07681062e-03 -4.33197145e-04 -8.71564303e-04 1.00000000e+00
0034d9c00c.jpg 6255e9d991.jpg,2.99857300e-08 -7.72549838e-07 1.54506447e-04 -9.42090539e-08 4.92719976e-06 -2.72350065e-03 1.18369777e-05 -1.35387165e-03 1.00000000e+00
0034d9c00c.jpg 6278943fcd.jpg,1.11331550e-06 -3.27009200e-05 1.60378997e-03 2.57350815e-05 -1.85757000e-06 -6.94255586e-03 -5.01842934e-03 6.42373304e-03 1.00000000e+00
0034d9c00c.jpg 628faffd23.jpg,-2.64286694e-06 1.05617869e-04 -2.48592417e-02 -7.87025458e-05 -1.30679283e-05 4.67387440e-02 2.79625362e-02 -4.73845052e-02 -3.64103238e+00
0034d9c00c.jpg 62e894430b.jpg,1.99624918e-06 -3.14863141e-05 6.27889744e-03 2.31043270e-05 -1.18447740e-05 -1.25846772e-02 -6.52658032e-03 2.15907186e-02 -8.56808596e-01
0034d9c00c.jpg 6354a77900.jpg,-3.10528097e-08 -3.37138892e-05 1.24674668e-02 3.36204972e-05 7.98397036e-07 -1.34418469e-02 -1.23060849e-02 6.59341190e-03 2.37626172e+00
0034d9c00c.jpg 649da523be.jpg,1.68842645e-07 1.20077036e-05 -9.23765341e-04 4.46408990e-06 8.60450179e-06 4.88533278e-03 -6.25591300e-04 -9.67580323e-03 1.19100513e-01
0034d9c00c.jpg 6563bd5fca.jpg,-3.05689717e-07 -1.47460570e-06 4.74725675e-04 5.73654797e-06 2.21412785e-06 -1.93712597e-03 -2.41320283e-03 -1.60737907e-03 1.00000000e+00
0034d9c00c.jpg 66098e48d5.jpg,-1.50685618e-06 5.70820030e-06 -1.70708578e-03 -7.50501668e-06 1.16780562e-05 -3.41440502e-03 2.97495388e-03 -3.46536008e-03 1.00000000e+00
0034d9c00c.jpg 669de06035.jpg,3.88601194e-07 1.56393926e-05 -3.81740778e-03 -2.64100036e-05 9.22415659e-06 2.04904345e-02 8.17364040e-03 -1.27617120e-02 -4.13356725e+00
0034d9c00c.jpg 66f32ecdb4.jpg,1.28061504e-07 -2.44277907e-06 6.94472146e-04 3.36338082e-06 5.49315148e-06 -4.43700559e-03 -1.31173630e-03 1.01203904e-04 1.00000000e+00
0034d9c00c.jpg 6983544824.jpg,-7.90317026e-08 3.35867157e-06 4.59459327e-03 1.47781094e-07 1.22663153e-08 -4.55041353e-05 -9.04346049e-03 -1.42663447e-03 1.86656473e+00
0034d9c00c.jpg 6bf99b5fc1.jpg,-1.31613890e-06 1.91969214e-05 -3.89580801e-03 -1.08190318e-05 5.32981057e-06 1.17848984e-02 3.94867573e-03 -1.48067555e-02 -6.05771598e-01
0034d9c00c.jpg 6d308af44d.jpg,1.98968237e-05 1.55963204e-05 -1.91910003e-02 -3.45175654e-05 1.38685765e-05 1.82694251e-02 7.08715468e-03 -1.15420924e-02 -5.59318002e-01
0034d9c00c.jpg 6e202436dc.jpg,-3.62217198e-06 -1.13809209e-05 4.59478417e-03 6.52303826e-06 9.75783871e-06 -3.06186920e-03 -2.49412696e-03 -3.37929635e-03 1.00000000e+00
0034d9c00c.jpg 6eb9b9a829.jpg,-5.96852299e-06 -5.28442500e-05 1.65537726e-02 6.17040374e-05 -1.07235744e-05 -3.99211637e-02 -1.43899274e-02 1.86550245e-02 5.50470583e+00
0034d9c00c.jpg 6f1f69b32a.jpg,-1.01782193e-06 6.54091952e-06 -2.02010967e-03 -1.29071543e-06 3.52330357e-06 3.10566788e-03 1.90959476e-03 -8.83029467e-03 -2.97778445e-01
0034d9c00c.jpg 7226592875.jpg,1.67190053e-07 1.96349171e-05 -2.91755117e-03 -7.01586178e-06 -1.90853177e-06 9.42586595e-03 1.17280932e-03 -1.33912759e-02 3.09057724e-01
0034d9c00c.jpg 7243c44645.jpg,-1.64377576e-05 7.42468272e-05 -8.13316679e-03 -3.65792506e-05 2.69196891e-05 1.71399247e-02 2.05169565e-02 -5.73470214e-02 1.15091916e+00
0034d9c00c.jpg 726020c7c5.jpg,2.68713507e-07 -4.21040062e-06 7.22965910e-04 8.63689452e-06 7.03204784e-08 -3.98182465e-03 -2.55427479e-03 8.62584643e-04 1.00000000e+00
0034d9c00c.jpg 73dfad2795.jpg,-9.02180999e-07 -2.35655313e-05 6.53040394e-03 2.25398543e-05 2.26492226e-05 -1.08840116e-02 -6.86508556e-03 1.85986965e-04 1.40946067e+00
0034d9c00c.jpg 770b16201d.jpg,4.96352978e-07 -3.39205061e-06 -3.70323185e-04 4.61377045e-06 1.58143063e-06 -7.33496039e-03 -8.88364156e-04 5.78085156e-03 6.96912702e-01
0034d9c00c.jpg 7775d42fbe.jpg,-1.20961953e-07 5.90404987e-06 -2.57105620e-03 -4.36793480e-07 1.38744113e-05 -7.13961708e-03 1.57945470e-04 4.74300051e-04 1.00000000e+00
0034d9c00c.jpg 7780d8630a.jpg,8.73756703e-07 -7.77770829e-06 2.87324206e-04 5.33434533e-06 -1.03741967e-06 -4.58915464e-03 -1.96844752e-03 5.46040083e-03 1.00000000e+00
0034d9c00c.jpg 794f8b9fc1.jpg,-9.87804016e-06 7.01853227e-05 -9.08366647e-03 -5.14303470e-05 -2.11278935e-06 2.22959127e-02 2.77328789e-02 -2.32522301e-02 -7.40429351e+00
0034d9c00c.jpg 7b0c1319d2.jpg,-1.06697399e-07 -2.66570869e-06 -5.45342466e-03 -1.15681462e-06 -4.27158877e-08 4.28451914e-04 1.06064799e-02 1.27143315e-03 -2.11278359e+00
0034d9c00c.jpg 7d419b823b.jpg,-7.25919151e-07 5.08971839e-05 -3.61315015e-03 -4.54139094e-05 -4.19814338e-07 1.77558075e-02 1.10691663e-02 -1.89154241e-02 -2.87188127e+00
0034d9c00c.jpg 7e8ddc3fba.jpg,2.07989514e-06 -4.48119437e-06 -9.74929176e-04 1.05392842e-05 -1.77531500e-06 -1.17110020e-02 -4.71109339e-03 1.20251353e-02 1.60178762e+00
0034d9c00c.jpg 7ddb0ce7f1.jpg,1.08250595e-07 -8.44934726e-06 6.92988135e-03 1.05440077e-05 -1.10621787e-06 -5.69225460e-03 -1.52473598e-02 7.78846152e-03 3.10584819e+00
0034d9c00c.jpg 80839cdbe1.jpg,8.95088836e-08 5.82185608e-06 -1.76206574e-03 -8.29605194e-06 -2.02160722e-06 -1.98636861e-03 1.67153277e-03 -1.54318421e-03 1.00000000e+00
0034d9c00c.jpg 81788b5b0d.jpg,9.27114891e-07 8.17004279e-06 -1.01194604e-02 -1.27005338e-05 1.12476944e-06 6.72381559e-03 1.04215653e-02 -3.36062730e-03 -2.67300311e+00
0034d9c00c.jpg 8294b4a8e4.jpg,1.57891011e-08 -4.58287169e-06 9.13115400e-04 -4.99342723e-06 6.61726602e-06 1.24305882e-02 1.41159366e-03 -4.66004920e-03 -2.93164781e+00
0034d9c00c.jpg 82b17a4345.jpg,3.84853706e-06 -2.79127088e-05 2.59258508e-03 1.03475767e-05 5.92018926e-07 -4.40946873e-03 -7.07694148e-03 1.40900869e-02 8.34971059e-01
0034d9c00c.jpg 857919bd00.jpg,1.78480679e-07 4.39276060e-05 -9.00080071e-03 -4.72914859e-05 -3.40501267e-07 1.79035246e-02 1.17251788e-02 -1.74793489e-02 -8.66978379e-01
0034d9c00c.jpg 8587b4a822.jpg,5.90546871e-08 -2.05130231e-05 2.13272878e-03 1.87022526e-05 2.13952683e-06 -1.65345666e-03 -5.15207713e-03 -6.61714374e-04 4.63027496e-01
0034d9c00c.jpg 87c5d896bf.jpg,-7.94087087e-06 -5.14314344e-05 1.95342605e-02 8.11441926e-05 6.76938734e-06 -5.54629949e-02 -9.02534952e-03 1.78498228e-02 1.00000000e+00
0034d9c00c.jpg 87cce9820e.jpg,-8.17543490e-09 -3.07195287e-06 5.21295326e-04 1.77431719e-06 1.90233642e-05 6.59228108e-03 -5.26014621e-04 -7.80969863e-03 -1.55320402e+00
0034d9c00c.jpg 88c5e69971.jpg,-2.51940968e-06 -1.39794704e-05 -1.85364146e-03 1.10809159e-05 -1.97346051e-06 -4.63674344e-03 2.31329708e-03 5.60298466e-03 2.44280826e-01
0034d9c00c.jpg 89d9e97a00.jpg,-1.23901918e-07 4.50651519e-07 -2.26742188e-04 6.62486388e-06 -1.27102221e-06 5.98296400e-03 -1.91595145e-03 -6.14998763e-03 2.31418045e-02
0034d9c00c.jpg 8b070c9190.jpg,2.01925665e-07 -8.51935732e-06 2.69972074e-03 7.46148768e-06 2.49177731e-06 7.74225444e-04 -3.04183038e-03 -9.38422303e-04 -3.39775846e-01
0034d9c00c.jpg 8c69c0ebd5.jpg,-6.00491628e-07 9.61049265e-06 -1.33345854e-03 -8.58078549e-06 -6.87835736e-06 9.75017371e-03 3.07175634e-03 -9.58985063e-03 -1.08302702e+00
0034d9c00c.jpg 8d95f4df81.jpg,-1.84290839e-07 -1.83163468e-06 -3.59343048e-03 -5.17448253e-07 3.02120406e-06 4.22136535e-03 6.34520285e-03 -8.22656637e-03 -1.24356842e+00
0034d9c00c.jpg 8e09218345.jpg,-5.48646134e-08 -4.24129312e-06 9.36771103e-04 4.18796619e-06 1.34531287e-05 4.67222154e-03 -1.40312145e-03 -6.92453616e-03 -9.71924513e-01
0034d9c00c.jpg 8fdbe66f29.jpg,-1.17876223e-09 -1.49822074e-07 -1.91620111e-04 2.00098692e-07 -7.70191087e-06 1.01143873e-02 1.24667192e-05 -4.19630475e-03 -1.88381560e+00
0034d9c00c.jpg 911326ec05.jpg,2.60959177e-07 8.30835159e-06 -1.41911312e-03 -4.76707209e-06 -1.31516132e-05 9.74006054e-03 1.25228715e-04 -6.13929492e-03 5.01211085e-01
0034d9c00c.jpg 91ba780c3d.jpg,-1.55016549e-06 -1.62715413e-06 3.58947968e-03 -5.00711995e-07 1.01556011e-06 3.44089934e-03 -3.04415631e-03 -7.68821735e-03 3.97709470e-01
0034d9c00c.jpg 94c1964fbc.jpg,-4.36302820e-08 1.02219052e-05 -3.17094881e-03 6.39293138e-06 2.65007938e-05 -2.46892347e-03 -2.10343991e-03 -1.61988935e-02 3.10432310e+00
0034d9c00c.jpg 950845c7f0.jpg,-3.51885125e-07 6.97985340e-06 -1.70257940e-03 -2.91636536e-06 -7.94713140e-06 9.89311662e-03 1.49292862e-03 -6.49994071e-03 -1.20886192e+00
0034d9c00c.jpg 96c47be927.jpg,5.18919782e-06 -1.36696307e-05 -2.66033502e-03 2.39972965e-05 -1.10496211e-05 -2.05567778e-02 -1.02916353e-02 1.13093829e-02 7.77644621e+00
0034d9c00c.jpg 9746457dc3.jpg,-7.35828354e-08 -4.18855601e-06 1.78101894e-03 1.21738302e-06 -1.33010320e-05 7.91746751e-03 -1.00552277e-03 -6.31113123e-04 -1.28165311e+00
0034d9c00c.jpg 9817333360.jpg,5.68125165e-08 6.93606314e-06 -2.80304890e-03 -2.40047353e-07 3.82010374e-05 -1.78614310e-02 1.78878458e-04 -6.02484900e-03 3.43504004e+00
0034d9c00c.jpg 9874935a11.jpg,-2.74369588e-07 -6.19205705e-06 1.58475969e-03 1.58883561e-06 -2.27397206e-05 1.02080251e-02 -3.98166178e-04 4.12128839e-03 -2.03633833e+00
0034d9c00c.jpg 9a20d684e3.jpg,-1.99873379e-07 4.69292519e-06 -1.41474174e-03 -6.99690125e-06 7.42196639e-06 -1.08982932e-02 2.19257116e-03 -1.91203212e-03 3.31324078e+00
0034d9c00c.jpg 9b14414035.jpg,-8.57484983e-08 1.85949454e-06 -3.70195427e-04 -7.41714036e-07 1.00304648e-05 -7.65143712e-04 5.04493972e-04 -8.01378764e-03 1.00000000e+00
0034d9c00c.jpg 9b38e78c78.jpg,1.39568902e-07 2.06103895e-05 -6.76413134e-03 -1.62909376e-05 -1.11812313e-05 7.08811144e-03 5.85270635e-03 -2.74554665e-03 -3.36741900e-01
0034d9c00c.jpg 9df08263da.jpg,8.36938875e-06 4.36486371e-06 1.05520965e-03 -1.38557492e-05 -5.06950137e-06 -1.74141726e-03 -4.09491639e-03 1.33646139e-02 -4.76678309e-01
0034d9c00c.jpg 9ed4ae563f.jpg,4.14457282e-07 -7.14843147e-06 1.12957541e-02 1.26294639e-05 2.79288952e-06 7.41730035e-05 -9.09904241e-03 -3.33045097e-03 2.00285975e+00
0034d9c00c.jpg a1c76f5b24.jpg,5.59177135e-07 -6.73999933e-06 1.59637535e-03 7.06490120e-06 3.92647046e-07 3.85290965e-03 -3.22114888e-03 -3.66388034e-03 -1.09202921e+00
0034d9c00c.jpg a31eb365ac.jpg,6.92923284e-07 5.89831587e-06 -2.11280454e-03 2.54121943e-07 3.58045700e-05 -1.23142877e-02 -9.36349856e-05 -5.82505751e-03 2.01017781e+00
0034d9c00c.jpg a325dd02b7.jpg,6.15029067e-06 8.81031435e-06 -6.07606041e-03 1.53561193e-05 -2.60703958e-05 -1.27474865e-02 -6.71796561e-03 9.56979923e-03 5.66927677e+00
0034d9c00c.jpg a36110bd5f.jpg,-1.11277972e-05 3.11070694e-05 -3.37335510e-03 -1.85092489e-05 -2.44170148e-05 1.51076953e-02 1.46043043e-02 -1.18870953e-02 -3.44535115e+00
0034d9c00c.jpg a3b919d809.jpg,6.40750537e-07 3.83872196e-05 -9.89530475e-03 -4.05670966e-05 5.33757008e-06 1.45016833e-02 8.02467454e-03 -1.64528514e-02 1.00000000e+00
0034d9c00c.jpg a67c3bca5e.jpg,5.58962258e-06 -5.32662754e-05 1.42067960e-02 3.50373367e-05 -7.49249997e-06 -9.82122977e-03 -1.27244535e-02 2.32263689e-02 -2.64482073e+00
0034d9c00c.jpg a76b43dc1e.jpg,-1.70621946e-07 -2.12495379e-05 2.53852264e-03 1.66360467e-05 1.10758361e-05 -1.58483617e-02 -3.09102909e-03 1.52412721e-02 1.00000000e+00
