samples,fundamental_matrix
00c41d29f4.jpg 0db6f0bd0e.jpg,-5.77301623e-07 1.11712590e-05 -3.53448530e-03 -9.37138108e-06 3.52064935e-06 1.50891445e-02 3.00044361e-03 -1.50087328e-02 8.25751399e-01
00c41d29f4.jpg 0e07776e0c.jpg,-2.36641155e-06 1.56264754e-05 -4.41970714e-03 -1.78080397e-05 1.73919012e-06 9.43621501e-03 9.76689852e-03 -1.21094454e-02 -1.06418320e+00
00c41d29f4.jpg 0e896e5c77.jpg,6.51263057e-06 1.63851377e-05 -6.21669205e-04 -1.98076423e-05 -1.69812476e-07 8.18436162e-03 -8.59450047e-03 -5.53202870e-03 2.85948169e+00
00c41d29f4.jpg 0f0f9c189c.jpg,-1.34000947e-06 1.68507668e-05 -6.14851675e-03 -1.28263288e-05 4.23733078e-06 1.27186348e-02 4.62397619e-03 -1.70018100e-02 2.46655938e+00
00c41d29f4.jpg 103de9b186.jpg,2.10639882e-07 -1.68449717e-06 -3.26487430e-04 -3.00082917e-07 3.17417318e-06 6.10972642e-03 6.73283928e-04 -5.21183091e-03 2.13439309e-01
00c41d29f4.jpg 119dcf7918.jpg,2.61893292e-08 7.05707209e-05 -2.86246802e-02 -4.39737342e-05 -2.59680360e-07 1.54998713e-02 1.68065803e-02 -3.67550765e-02 9.01996368e+00
00c41d29f4.jpg 11b863d181.jpg,-5.05734276e-08 -8.15651819e-06 3.08086864e-03 1.43361254e-05 4.32469329e-06 1.74009440e-03 -3.81484885e-03 -3.28464646e-03 3.46071956e-01
00c41d29f4.jpg 13dcd3d504.jpg,3.86363946e-06 -5.17490443e-05 9.54206018e-03 5.09763950e-05 -2.56298337e-06 -1.70896097e-02 -9.54426665e-03 2.27034006e-02 -1.47193468e+00
00c41d29f4.jpg 1519d64d8b.jpg,1.35361820e-07 -3.84952731e-07 -1.40939441e-03 8.37875881e-07 -1.19772111e-05 -9.96188694e-03 1.83819027e-04 1.35512670e-02 -9.80871649e-02
00c41d29f4.jpg 1633c23fba.jpg,1.71706759e-06 1.43334379e-05 -6.40120987e-03 -1.56166475e-05 -1.18668102e-06 -3.91298447e-03 5.73779840e-03 4.15105531e-03 -3.49201632e-01
00c41d29f4.jpg 169d512fb7.jpg,-8.00641982e-07 -2.08268204e-05 5.84516053e-03 1.73842708e-05 -1.07635740e-06 -1.49708053e-02 -3.14028154e-03 2.02706921e-02 -2.25375476e+00
00c41d29f4.jpg 190027dad9.jpg,-4.01101946e-07 -2.26981353e-05 8.73191530e-03 2.18676802e-05 -5.10280051e-06 -1.71810700e-02 -6.86513159e-03 2.33727780e-02 -2.64593903e+00
00c41d29f4.jpg 1dd272d37a.jpg,-1.25423892e-07 5.43045274e-06 -2.40226622e-03 -4.40521259e-06 2.58952488e-06 4.96377169e-03 2.40093339e-03 -1.08400617e-02 1.77178260e+00
00c41d29f4.jpg 1e911d9973.jpg,-1.26195299e-07 5.99029266e-06 -2.76996340e-03 -1.43262116e-05 -7.73490893e-06 -2.11809048e-03 5.81673154e-03 7.70551544e-03 -1.21310371e+00
00c41d29f4.jpg 1e9ef925b8.jpg,-1.14500635e-08 7.45006303e-06 -3.55685149e-03 -1.00572235e-05 2.78858110e-06 1.08984844e-02 4.85424171e-03 -1.33835775e-02 5.09296465e-01
00c41d29f4.jpg 1ef0acae4b.jpg,4.20049854e-08 9.23252049e-06 -1.46489867e-03 -7.89002656e-06 5.38710576e-07 1.47815539e-02 1.03886033e-03 -1.60957986e-02 4.59034577e-01
00c41d29f4.jpg 1f7cf9b488.jpg,2.98152019e-06 8.10031208e-06 -5.13050539e-03 -1.87662772e-05 -1.52030351e-06 1.06467610e-02 6.34373713e-03 -6.84560622e-03 -3.78505075e-01
00c41d29f4.jpg 2101f66371.jpg,-4.77515155e-07 8.76109435e-06 -1.20160971e-03 -8.15501092e-06 -1.14859025e-06 8.10765297e-03 1.37687542e-03 -7.47523178e-03 8.73615185e-02
00c41d29f4.jpg 214cd68d20.jpg,-2.57820880e-07 -2.16841900e-06 1.12830726e-03 1.25179369e-06 2.30146642e-06 4.62027657e-03 -9.43709931e-04 -4.88746239e-03 3.86470588e-01
00c41d29f4.jpg 2226ba8f9f.jpg,2.77805415e-07 2.00183841e-05 -8.59585958e-03 -1.61480930e-05 6.91588625e-06 1.86658162e-02 5.55774589e-03 -2.10519575e-02 1.24819537e+00
00c41d29f4.jpg 22b103da98.jpg,-9.45443762e-07 -7.28679122e-06 2.98298343e-03 2.11193556e-06 -9.61371102e-08 5.35662029e-03 -1.08167252e-03 -3.26575484e-03 -3.09907322e-01
00c41d29f4.jpg 238d7b18b2.jpg,-2.00158612e-07 -4.48083560e-06 1.49398478e-03 1.84866204e-06 5.53412807e-06 4.90622068e-03 -5.96994012e-04 -4.25347037e-03 -2.97614810e-01
00c41d29f4.jpg 26eee71264.jpg,2.18741326e-07 -3.46648053e-07 1.04074983e-02 2.21243021e-07 4.34293353e-11 -5.64551992e-05 -1.05323970e-02 6.14491708e-05 7.70615526e-01
00c41d29f4.jpg 2851e1eeb0.jpg,-2.19592879e-07 2.89884069e-06 7.72998445e-05 -1.74932881e-06 1.33410679e-06 7.66095840e-03 7.58892163e-04 -1.17559004e-02 2.95527969e-01
00c41d29f4.jpg 29c56ca336.jpg,8.84347340e-07 2.05802873e-06 -1.25997213e-02 -1.23727851e-06 -1.49413693e-09 5.28435793e-04 1.13854571e-02 -1.32309207e-03 3.08054912e+00
00c41d29f4.jpg 2d0dceccc9.jpg,4.47833004e-08 -2.80677632e-06 6.18434091e-04 6.05827919e-06 1.41431686e-05 7.42344387e-03 -1.15524800e-03 -1.33436871e-02 6.45371911e-01
00c41d29f4.jpg 2e0f36307f.jpg,-5.49833096e-08 -2.34139647e-06 5.36893222e-04 6.54456049e-06 -1.93261736e-06 6.30930056e-03 -1.82879980e-03 -2.26845936e-03 -1.06034683e+00
00c41d29f4.jpg 2ee436548f.jpg,-2.24184555e-07 -1.43290401e-05 5.34623022e-03 1.36954759e-05 -1.43883499e-06 -1.29219591e-02 -5.82171715e-03 1.90278379e-02 -1.09557881e+00
00c41d29f4.jpg 33769d4f64.jpg,-1.25683172e-06 1.27591728e-05 -5.28898720e-03 -1.87375523e-05 3.16001288e-06 1.71214205e-02 8.36853798e-03 -1.37543623e-02 -1.31407869e+00
00c41d29f4.jpg 3664164c56.jpg,-5.86395394e-06 4.00410671e-05 -1.30530712e-02 -4.86819855e-05 -5.65798970e-06 1.69174604e-02 2.04101133e-02 -1.61541149e-02 -2.27312320e-01
00c41d29f4.jpg 37029ce7a2.jpg,5.28902871e-07 2.31186767e-05 -9.30089147e-03 -2.02880583e-05 5.34800374e-06 1.80494777e-02 6.36396523e-03 -2.50688483e-02 3.21914801e+00
00c41d29f4.jpg 3b391f6fc1.jpg,1.14331970e-06 9.47522278e-06 -5.85460305e-03 -8.18798250e-06 -3.72645645e-06 -6.86782068e-03 5.06913454e-03 7.35339090e-03 4.12158044e-01
00c41d29f4.jpg 3f228557a6.jpg,8.29089185e-07 2.27318701e-05 -9.79102490e-03 -2.69487171e-05 -8.25568138e-07 8.03650140e-03 1.11636701e-02 -9.50587819e-03 8.09999957e-01
00c41d29f4.jpg 3f2c2c21c7.jpg,-4.43352068e-06 -6.32469706e-05 7.09217052e-03 4.64609456e-05 -7.28625293e-06 -2.34348534e-02 -2.33497707e-03 3.40514741e-02 -1.38037051e+00
00c41d29f4.jpg 3fdd7c5b4b.jpg,-1.49719048e-06 -3.22243727e-05 1.31105257e-02 2.51026240e-05 -5.30681164e-06 -2.53636874e-02 -4.09621622e-03 2.89975649e-02 -5.88745486e+00
00c41d29f4.jpg 3ff5efc519.jpg,-1.07685481e-06 1.25644552e-05 -3.30741920e-03 -1.80223526e-06 -5.77858709e-06 7.57926816e-03 1.58261163e-03 -7.95985568e-03 -2.78891277e-01
00c41d29f4.jpg 404bce850e.jpg,-2.19752621e-07 1.92114106e-05 -7.17910380e-03 -2.31163310e-05 2.60838838e-07 -1.08821648e-03 7.64243867e-03 -9.01373510e-04 6.63981784e-01
00c41d29f4.jpg 4069f258c1.jpg,3.54898945e-06 6.18407689e-06 -7.04618208e-03 5.57470225e-06 -2.27427199e-06 -1.38955540e-02 -1.35481636e-03 4.61672648e-03 4.33556219e+00
00c41d29f4.jpg 430e6ac1df.jpg,2.41881603e-06 -1.64990903e-05 -8.84209207e-03 1.54322440e-05 -2.06504468e-07 -5.94060701e-03 7.12928567e-03 7.84493447e-03 1.07030812e+00
00c41d29f4.jpg 4353bbcfaf.jpg,-1.95861921e-07 3.77064787e-05 -8.16999048e-03 -2.95726916e-05 1.97083513e-05 -1.34245921e-02 5.76362183e-03 3.67499718e-03 1.00000000e+00
00c41d29f4.jpg 443bf09509.jpg,-6.31270272e-07 1.47240901e-05 -3.41654993e-03 -1.05177160e-05 8.47979944e-07 1.26642059e-02 2.46383201e-03 -1.74788022e-02 1.95205225e+00
00c41d29f4.jpg 47b1b9e0ba.jpg,-7.73412904e-07 -7.89200929e-06 3.33116577e-03 6.03016129e-06 -3.36562027e-06 -7.32917364e-03 -1.35588374e-03 1.23972746e-02 -1.69600718e+00
00c41d29f4.jpg 47b6d522e6.jpg,-1.62335159e-06 -1.26143709e-05 7.06037161e-03 2.37978967e-05 1.00862025e-06 -2.15142667e-02 -8.01340762e-03 1.27666133e-02 1.40170282e+00
00c41d29f4.jpg 47eef0d060.jpg,7.91201643e-08 1.46135654e-06 -1.17388206e-04 4.34702087e-06 1.41224483e-05 7.68839605e-03 -1.08214007e-03 -1.61688934e-02 7.89678895e-01
00c41d29f4.jpg 4928385fa5.jpg,-3.44307152e-06 2.76065680e-05 5.52599583e-03 -2.51869952e-05 1.96381554e-08 1.09669339e-02 -6.08299800e-03 -5.84069897e-03 1.79593795e+00
00c41d29f4.jpg 49c10226a2.jpg,2.87637776e-07 -1.45051055e-05 4.24223285e-03 1.62646292e-05 -6.27797649e-06 -1.50491634e-02 -4.97239221e-03 1.40055646e-02 8.15256095e-01
00c41d29f4.jpg 4a4febac05.jpg,1.01501033e-07 4.49638230e-06 -2.42564704e-03 -8.87601138e-06 3.62417297e-06 1.01973882e-02 3.22761243e-03 -9.36785298e-03 3.88058770e-01
00c41d29f4.jpg 4b1645e2e1.jpg,-3.80417423e-10 1.62371334e-07 4.28052668e-05 -1.74429999e-08 -1.45862012e-06 -4.78763436e-03 -2.00890460e-05 5.23389431e-03 -2.72216845e-01
00c41d29f4.jpg 4c1bee664a.jpg,7.93329907e-08 1.02263225e-05 -3.54034778e-03 -1.62455777e-05 2.52909815e-06 1.37297411e-02 5.49036926e-03 -1.04510119e-02 -1.38473711e+00
00c41d29f4.jpg 4c51415c80.jpg,6.37441806e-07 3.40972348e-05 -1.21115974e-02 -2.56659404e-05 9.87964572e-07 2.33875075e-02 4.82032707e-03 -3.22469140e-02 6.44205697e+00
00c41d29f4.jpg 4c55b70779.jpg,4.50210435e-06 -2.37453233e-06 3.18308080e-03 2.87617578e-06 -6.54241048e-08 -1.09928895e-03 -1.07413897e-02 1.09451869e-03 2.27050203e+00
00c41d29f4.jpg 4c74cdfaca.jpg,3.97382877e-07 -2.42911795e-05 6.58004711e-03 2.24775386e-05 4.23841331e-06 -1.92365098e-02 -5.35039011e-03 2.20268981e-02 -1.96338963e+00
00c41d29f4.jpg 4d6b6402ef.jpg,-9.20471731e-07 -1.16086363e-05 1.51189356e-02 8.82570407e-06 3.35979372e-09 -3.90642514e-03 -1.39638860e-02 6.24093900e-03 -1.73537724e+00
00c41d29f4.jpg 4e9af51883.jpg,1.41062176e-07 2.17893804e-06 -7.53166859e-05 -3.34686311e-06 -2.01683204e-06 -3.44370872e-03 5.80088701e-04 5.73122897e-03 3.02633654e-02
00c41d29f4.jpg 4ed7ff1890.jpg,-1.73957143e-06 -9.56764726e-06 2.03073092e-03 1.76939339e-06 -4.94547753e-06 -8.19956032e-03 2.76385879e-03 1.63752242e-02 -2.73581066e+00
00c41d29f4.jpg 50e6b4743b.jpg,7.96352810e-09 -3.44470286e-06 9.20557421e-04 2.46086885e-06 9.49359794e-07 8.00297073e-03 -5.84398060e-04 -7.14648338e-03 -1.04584875e-01
00c41d29f4.jpg 514a7a0300.jpg,-5.23356386e-08 8.75108051e-07 -8.71727786e-04 -4.87689997e-08 7.41434928e-06 7.47826283e-03 4.29547807e-04 -1.14464757e-02 1.79765889e+00
00c41d29f4.jpg 52f205a3c3.jpg,4.78865064e-06 2.08531136e-05 -9.21248633e-04 -1.93700015e-05 1.16402586e-06 6.64787184e-03 -3.86759417e-03 -9.18667538e-03 1.00559038e+00
00c41d29f4.jpg 58b0c85641.jpg,1.40837802e-09 1.73837418e-07 1.02295039e-04 -1.50244995e-07 -8.23068375e-08 -9.08524959e-03 -1.72469346e-05 9.08079970e-03 -1.43110944e-01
00c41d29f4.jpg 5935b2fbf8.jpg,3.70957930e-07 7.96300133e-06 -4.42174819e-03 -1.20908919e-05 1.55726732e-06 1.19248237e-02 5.76939213e-03 -1.05321629e-02 -7.33902497e-01
00c41d29f4.jpg 5fde1b2335.jpg,6.11880957e-08 -7.24790534e-06 2.13502967e-03 3.95727104e-06 7.57065619e-08 8.17382855e-03 -9.11152259e-04 -5.29986200e-03 -4.18297412e-01
00c41d29f4.jpg 609e9d1afd.jpg,-1.92363476e-07 2.18173666e-06 -8.20317838e-04 7.98840338e-07 3.01286701e-06 4.75853637e-03 1.89243183e-04 -6.15804839e-03 3.57780461e-01
00c41d29f4.jpg 622c4f6b8c.jpg,-2.02305755e-06 -8.13993092e-06 1.03921880e-03 1.60008829e-05 6.26771051e-06 -1.10128941e-02 1.67531206e-03 5.53565455e-03 -9.18514239e-01
00c41d29f4.jpg 629690f338.jpg,-2.59132604e-06 -8.76674686e-06 6.78576514e-03 1.24938711e-05 5.92574453e-06 -1.34575639e-02 -3.77188469e-03 5.66277812e-03 1.13808334e-01
00c41d29f4.jpg 6332ac11c7.jpg,-1.56465697e-05 -3.47397878e-05 2.65403183e-02 2.43867936e-05 1.61000458e-06 -1.27342849e-02 -3.58927407e-03 2.31389658e-02 -1.08654888e+01
00c41d29f4.jpg 645a167245.jpg,1.11337380e-06 -1.31446508e-08 1.22373461e-02 2.34619590e-07 5.17893820e-09 2.27514386e-04 -1.32720562e-02 -3.33897980e-04 -7.62136267e-01
00c41d29f4.jpg 6594d1777d.jpg,2.91468333e-07 2.25921842e-05 -7.43851893e-03 -1.85115740e-05 7.35906859e-06 1.73666707e-02 5.21662893e-03 -2.98925703e-02 3.88366781e+00
00c41d29f4.jpg 66bcfe8821.jpg,6.65746085e-08 -1.76517140e-05 6.72761898e-03 1.29199464e-05 -4.00853601e-06 -1.28058170e-02 -5.03049601e-03 2.21887751e-02 -2.96233537e+00
00c41d29f4.jpg 678b464abe.jpg,2.17711322e-06 -1.99800199e-06 -8.34806726e-03 8.06066074e-07 8.39174430e-09 -2.69848675e-04 8.94150150e-03 5.81815551e-04 -1.15054594e+00
00c41d29f4.jpg 67dcabb90e.jpg,5.80614462e-06 9.02251951e-05 -1.52535131e-02 -7.23173829e-05 2.96771100e-06 3.06727966e-02 2.41685872e-03 -4.87792595e-02 5.85792504e+00
00c41d29f4.jpg 6c9e819a8d.jpg,-1.78470527e-06 9.67451801e-06 -9.65926114e-03 -5.80721837e-06 4.24338944e-07 1.92072481e-03 7.81347132e-03 -3.02551494e-03 5.17155481e-02
00c41d29f4.jpg 707272066e.jpg,3.79671691e-07 4.19095793e-07 1.64606214e-03 3.16981745e-06 7.60529434e-06 7.40298100e-03 -3.04323225e-03 -1.23662644e-02 7.11969893e-01
00c41d29f4.jpg 71508d0fcb.jpg,1.61302618e-06 -1.15137561e-06 -6.78021594e-03 6.50889857e-08 -5.35415715e-08 -3.08516594e-04 5.71180226e-03 1.14292410e-03 1.73333855e+00
00c41d29f4.jpg 7460c0fc9f.jpg,3.64352429e-08 -2.32878774e-06 8.23101277e-04 2.56485241e-06 1.55614746e-05 9.18568367e-03 -4.99740912e-04 -1.34340382e-02 1.03573338e+00
00c41d29f4.jpg 77579efa4c.jpg,4.35457954e-10 -1.48743619e-07 2.66976408e-05 -5.07807632e-08 2.27270664e-08 9.54739095e-03 3.84600901e-05 -9.45530816e-03 -3.32991247e-01
00c41d29f4.jpg 784ed0f596.jpg,3.03585804e-08 1.85852021e-06 -7.15945558e-04 -1.38298203e-06 -1.59655500e-06 -6.60109080e-03 5.05755475e-04 5.42697897e-03 1.27609141e-01
00c41d29f4.jpg 78aa1e9c2e.jpg,4.40678563e-07 4.26826125e-06 -3.15057313e-03 -6.54959427e-07 -6.64769637e-06 -8.15453862e-03 6.47620634e-04 6.41301127e-03 1.29809798e+00
00c41d29f4.jpg 7a29e5844b.jpg,1.20151589e-06 -9.75049429e-06 -7.95477553e-03 8.44001840e-06 -2.93734516e-09 -3.43248594e-03 7.13413376e-03 4.19564175e-03 3.13324000e-01
00c41d29f4.jpg 7aae679404.jpg,8.46722072e-07 -2.63319073e-05 8.54170497e-03 1.89804306e-05 -2.14471965e-06 3.93198135e-03 -5.73955480e-03 9.10265474e-04 -1.27246186e+00
00c41d29f4.jpg 7c85ad9901.jpg,1.90918358e-07 -7.30840470e-06 2.13323112e-03 5.94739240e-06 -1.86088139e-06 8.89729672e-03 -1.88169959e-03 -5.51648092e-03 -1.25885196e+00
00c41d29f4.jpg 7f7f6cb02a.jpg,-1.96122810e-06 1.24618313e-05 -7.76030617e-03 -1.45011822e-05 2.28955271e-06 8.28344654e-03 9.78543677e-03 -1.07216101e-02 1.11642479e+00
00c41d29f4.jpg 800a62e053.jpg,1.72093330e-07 -5.89741463e-06 2.98446986e-03 4.85681477e-06 2.99761090e-06 5.82060403e-03 -1.95197179e-03 -3.09321743e-03 -1.46541976e+00
00c41d29f4.jpg 805ad513b4.jpg,-1.22570399e-08 -2.88608327e-06 1.36214279e-03 9.08969574e-07 -1.48593094e-06 3.83552324e-03 -6.39695596e-04 -4.75194960e-03 1.21361242e-01
00c41d29f4.jpg 80f8c156f3.jpg,-7.15863431e-07 8.13436470e-06 -2.58964900e-03 -2.03875099e-06 2.75813947e-07 5.15083241e-03 1.59746159e-03 -9.41894646e-03 1.00000000e+00
00c41d29f4.jpg 839d19c7d2.jpg,4.22561334e-07 2.23350356e-06 -2.73299402e-04 5.49424182e-06 1.48111629e-06 5.22612054e-03 -1.78382843e-03 -9.59733965e-03 1.20746061e+00
00c41d29f4.jpg 854396df1a.jpg,1.19063230e-06 -8.58048928e-06 2.53374473e-03 -3.27412451e-07 -6.80065292e-06 -6.18726357e-03 -1.36173362e-03 1.21258230e-02 -1.51191887e+00
00c41d29f4.jpg 8548197b6b.jpg,-1.64628646e-06 -1.63430300e-05 1.94015110e-02 1.59468997e-05 1.87607773e-08 -5.28103461e-03 -1.82291016e-02 4.34198000e-03 1.00177124e+00
00c41d29f4.jpg 867a2b1eaa.jpg,-3.99728226e-07 8.14796884e-06 -3.87336376e-03 -4.71599298e-06 5.24441646e-06 1.12934686e-02 2.16310689e-03 -1.39946988e-02 2.08721639e+00
00c41d29f4.jpg 87327cf97c.jpg,1.10248767e-06 2.60545140e-05 -1.17292634e-02 -3.85943782e-05 -2.68628042e-06 1.71560005e-02 1.30649853e-02 -1.77054274e-02 2.24595939e+00
00c41d29f4.jpg 874bd16a22.jpg,1.39162448e-04 1.06299952e-04 -1.02883582e-01 -5.45294957e-05 2.10644171e-06 2.19436018e-02 -3.72637515e-02 -3.78396034e-02 3.14851986e+01
00c41d29f4.jpg 87e13924e5.jpg,2.49013266e-08 1.21857983e-05 -4.86503047e-03 -1.30506058e-05 2.63202148e-06 5.90717933e-03 4.87985989e-03 -9.07029465e-03 1.01068135e+00
00c41d29f4.jpg 88aebcdea4.jpg,2.73180393e-08 1.10873906e-05 -2.60070318e-03 -7.09951355e-06 1.17743501e-05 1.26524052e-02 1.38270462e-03 -1.73069241e-02 9.77507287e-01
00c41d29f4.jpg 8a10be896f.jpg,-4.48479318e-07 4.63257557e-06 -2.10750815e-04 -5.40963997e-06 2.33221805e-06 6.66571590e-03 9.54913266e-04 -8.66710364e-03 2.42954435e-01
00c41d29f4.jpg 8abef09ef7.jpg,-2.54274982e-08 -8.03878512e-06 1.21936454e-03 2.12940179e-06 1.41004217e-06 6.97095382e-03 -5.26873546e-04 -6.73875442e-03 -6.87220229e-01
00c41d29f4.jpg 8b562ad4a8.jpg,6.22643882e-07 -1.35211217e-05 3.45521197e-03 8.14571516e-06 5.51445380e-06 6.66214982e-03 -1.47963104e-03 -2.38162714e-03 -9.18575272e-01
00c41d29f4.jpg 925c677ac4.jpg,-1.31323833e-07 7.43276037e-06 -3.73191384e-03 -8.68586446e-06 6.40066773e-06 1.30972318e-02 2.92004510e-03 -1.20947723e-02 9.23438535e-01
00c41d29f4.jpg 930f079c81.jpg,5.36787211e-09 -3.51800788e-06 1.00537390e-03 3.27220796e-06 -5.19205678e-06 -9.24370111e-03 -9.75924196e-04 1.19085231e-02 -2.55725202e-01
00c41d29f4.jpg 974eb69415.jpg,-8.92290427e-08 7.55810399e-06 -2.26418828e-03 3.42807043e-07 -4.55660909e-06 -1.15270974e-02 -1.94003726e-04 1.03374418e-02 1.13267304e-01
00c41d29f4.jpg 97a1c2afc6.jpg,-1.81748147e-07 4.60503940e-06 -1.98559279e-03 -6.24697448e-06 2.57022375e-06 9.16420157e-03 2.85044403e-03 -8.84429081e-03 -3.67665210e-01
00c41d29f4.jpg 980d92b9a6.jpg,-4.48739392e-07 -5.22977537e-07 8.78804642e-04 -4.39694488e-06 -7.17484988e-06 9.57979950e-03 3.16036076e-03 -6.14548315e-04 -4.15845028e+00
00c41d29f4.jpg 9a137384ac.jpg,-8.88971285e-07 1.65958554e-06 -1.57087600e-03 5.06744239e-06 5.19832068e-06 5.73929151e-03 -3.39207305e-04 -1.22582322e-02 2.22825041e+00
00c41d29f4.jpg 9b24e21842.jpg,-5.38937308e-07 -6.15426933e-06 -8.35139077e-03 5.68884591e-06 -4.01667620e-09 -1.35740012e-03 9.12128593e-03 1.17873641e-03 -5.43448111e-01
00c41d29f4.jpg 9cd1536a18.jpg,9.96079287e-08 -1.38126135e-05 3.78572089e-03 1.46355470e-05 8.69612757e-06 5.16713351e-03 -3.80242164e-03 -5.96154703e-03 -3.41477464e-01
00c41d29f4.jpg 9cec5dd92f.jpg,3.80132824e-07 1.06449382e-05 -4.60413337e-03 -9.39355913e-06 -8.69445408e-06 1.14134188e-02 1.83960424e-03 -6.33636442e-03 1.00000000e+00
00c41d29f4.jpg 9e18144a68.jpg,-3.13951067e-06 -2.58027631e-05 1.56576419e-02 2.17160283e-05 -8.98073433e-08 -9.38172398e-03 -1.15223259e-02 7.92918014e-03 6.11675406e-01
00c41d29f4.jpg 9e6c1af444.jpg,4.91952946e-07 1.40478894e-05 -5.51914205e-03 -1.66545740e-05 7.96495149e-07 1.55577649e-02 5.27456446e-03 -1.75882885e-02 1.30622858e+00
00c41d29f4.jpg 9ec9a80014.jpg,5.44893241e-08 6.57442262e-06 -4.22122218e-03 -1.26497162e-05 7.23017827e-06 1.37129747e-02 5.81788594e-03 -1.22534219e-02 -6.81325294e-01
00c41d29f4.jpg 9f03cd24bd.jpg,5.14908129e-08 8.00144262e-06 -2.57689181e-03 -8.54413080e-06 5.54346803e-06 1.20888782e-02 2.22173701e-03 -1.72617529e-02 1.78686610e+00
00c41d29f4.jpg a00a6bb6d9.jpg,1.61469411e-07 5.19849591e-05 -2.28232062e-02 -4.70379091e-05 8.23320000e-06 1.93013281e-02 1.49064096e-02 -3.11614783e-02 6.37566685e+00
00c41d29f4.jpg a086660611.jpg,1.18407404e-06 3.61773590e-05 -1.24832255e-02 -3.74388538e-05 5.44369621e-06 2.50557997e-02 8.23253582e-03 -3.17776878e-02 4.32580594e+00
00c41d29f4.jpg a2b7ea2639.jpg,-6.56500316e-08 7.31092244e-06 -2.92899934e-03 -3.46286567e-06 6.79650242e-06 1.07490279e-02 1.30190861e-03 -1.62906994e-02 1.95010500e+00
00c41d29f4.jpg ab0f0ec823.jpg,6.21540295e-08 -1.81786945e-06 5.92137953e-04 1.04661471e-07 -2.45453319e-06 -3.18781530e-03 -2.35059589e-04 6.62696230e-03 -5.28298601e-01
00c41d29f4.jpg ac83c50044.jpg,-6.98607030e-08 -4.73247350e-05 1.70679516e-02 4.15678162e-05 -7.74293327e-06 -3.22333514e-02 -9.46994201e-03 3.31496956e-02 -3.93704312e+00
00c41d29f4.jpg b1ffc52873.jpg,7.12052791e-07 1.22630173e-06 -1.88711554e-03 -1.27640722e-05 1.05695637e-05 1.49450835e-02 3.11058012e-03 -8.74668601e-03 -6.24453287e-02
