samples,fundamental_matrix
00b4e41b02.jpg 67113ad521.jpg,1.69403618e-06 -8.95682284e-06 3.78026662e-03 9.04813434e-06 -2.20926706e-06 3.49863921e-03 -6.06971545e-03 -1.43940585e-03 -1.27826717e+00
00b4e41b02.jpg 67b25b10ea.jpg,-3.13634437e-07 6.45941344e-06 -1.07463090e-03 -2.05830830e-06 -4.03305186e-06 -4.30054727e-03 4.51779127e-04 2.71503355e-03 8.35459832e-01
00b4e41b02.jpg 684a886fad.jpg,-4.99680050e-05 -2.63122649e-05 -3.08044746e-03 1.84818466e-05 -8.42967012e-08 -3.11485960e-03 2.55641005e-02 7.94450547e-03 -8.14989220e-01
00b4e41b02.jpg 686d389bd7.jpg,-4.89840896e-06 5.33735225e-06 3.03097244e-03 -1.43712676e-05 4.44957830e-05 -1.81948989e-02 2.05023465e-03 -6.96078111e-03 3.17146046e+00
00b4e41b02.jpg 69b93209de.jpg,2.30235946e-06 3.88415915e-05 -1.38769823e-02 -3.35447463e-05 2.23127013e-06 4.75267656e-03 9.75994497e-03 -1.60640043e-02 3.97388401e+00
00b4e41b02.jpg 6a10db2b1a.jpg,-2.14789112e-05 -2.84721104e-05 -5.28098116e-04 1.73246806e-05 2.84693149e-08 -1.95024458e-03 1.46269283e-02 1.22572857e-02 -3.79222508e-01
00b4e41b02.jpg 6bd9a1fadd.jpg,-1.57717470e-06 1.77816769e-05 -4.74946961e-03 -1.20295374e-05 4.08507782e-06 -1.80633951e-04 5.40008700e-03 -4.10451521e-03 7.03309971e-01
00b4e41b02.jpg 6be51ecc14.jpg,1.21794698e-07 -6.58967318e-06 2.77325978e-03 4.00128195e-06 3.18506248e-06 1.18927966e-03 -2.76224738e-03 -2.34458490e-03 -7.61324353e-01
00b4e41b02.jpg 6d807ae17b.jpg,1.04416115e-06 -1.72806316e-06 1.07581796e-02 2.37167584e-06 2.48259993e-09 -2.75187402e-04 -1.13532362e-02 6.13395879e-04 -2.61675094e+00
00b4e41b02.jpg 6ddea85195.jpg,6.98432920e-07 3.29367292e-06 -7.75084009e-03 -1.97624519e-06 -5.44664598e-09 2.60262423e-04 7.51423766e-03 -8.28579779e-04 9.86438149e-01
00b4e41b02.jpg 6e0f0d3fde.jpg,-2.46728765e-05 3.87164190e-06 -8.84606795e-03 4.13134386e-06 8.80327935e-10 -4.43495284e-04 2.06855589e-02 -1.64013301e-03 2.65535031e+00
00b4e41b02.jpg 709df081c9.jpg,4.59946993e-07 2.76572336e-06 -1.55074597e-02 3.37387802e-06 1.12212222e-07 -7.17514670e-04 1.47960055e-02 -5.23475874e-04 2.54328568e+00
00b4e41b02.jpg 72be37fab6.jpg,-7.38241249e-06 1.29428694e-05 -6.52625206e-03 -1.25721982e-05 -9.06492760e-08 2.14943244e-03 1.26341056e-02 -6.13530980e-03 1.57139147e+00
00b4e41b02.jpg 748263d131.jpg,8.98419219e-08 1.85138252e-05 -4.42524931e-03 -1.24970770e-05 -1.14437605e-05 6.55705750e-03 8.85103633e-03 -1.56559514e-02 1.00000000e+00
00b4e41b02.jpg 773d7d3e83.jpg,5.11601566e-05 -6.73557579e-05 -1.69295138e-02 6.79160372e-05 -8.45729496e-07 -1.04030691e-02 -1.53492459e-02 2.47014533e-02 5.69161825e+00
00b4e41b02.jpg 78b2f9f8a6.jpg,-2.72139566e-07 6.44802792e-06 -5.64868008e-04 -5.97899948e-06 4.16796781e-07 9.94840062e-03 1.00343384e-03 -9.56240220e-03 -1.67009737e-01
00b4e41b02.jpg 7a3e1ac6a3.jpg,-5.52836402e-07 -8.55317657e-07 9.81670288e-04 5.43920517e-06 -1.32731166e-06 -6.41507325e-03 -4.94047263e-04 4.85061082e-03 -9.91955650e-01
00b4e41b02.jpg 7a5580410c.jpg,-2.71100779e-06 -8.30455457e-05 2.26288502e-02 7.12922670e-05 4.03177675e-07 -1.07344081e-02 -1.29955525e-02 2.42537084e-02 -4.55375028e+00
00b4e41b02.jpg 7c0f6f5d66.jpg,3.05795556e-07 -2.72657300e-06 -1.42449183e-02 2.44620773e-06 -3.57797032e-09 -3.15875220e-04 1.36400905e-02 5.26917420e-04 1.08832326e+00
00b4e41b02.jpg 7e5f9f50e6.jpg,1.43654393e-06 -1.00865784e-06 6.40054488e-04 -1.39202203e-05 2.63727831e-05 -7.34708276e-03 1.01146401e-04 1.65757390e-03 -7.41640629e-02
00b4e41b02.jpg 7ec54de76a.jpg,-2.38350736e-06 1.26205789e-05 -3.49463824e-03 -4.05895656e-06 -4.60475867e-06 7.92779951e-03 3.37381131e-03 -9.35799059e-03 4.22775234e-01
00b4e41b02.jpg 80940cb685.jpg,3.85824448e-07 -4.34355809e-06 1.22597002e-03 2.58110439e-06 -4.51745626e-06 3.74070621e-03 -6.86473831e-04 -2.11745019e-03 -3.91582078e-01
00b4e41b02.jpg 823cd99550.jpg,4.73894315e-05 -6.34051473e-05 -1.77248373e-02 7.63614346e-05 -1.28907452e-07 -1.17669800e-02 -1.77833932e-02 3.49060618e-02 8.48039453e+00
00b4e41b02.jpg 8425e29f52.jpg,2.91943857e-07 3.59044863e-06 -7.32459123e-05 -1.41462088e-07 -2.85119557e-06 6.83567909e-03 -6.19158465e-04 -7.55846263e-03 -1.88568584e-01
00b4e41b02.jpg 84c89ab75c.jpg,-2.60021840e-05 3.91279243e-05 -1.01221562e-02 -2.12519511e-05 -1.19022822e-06 3.24389401e-03 3.17715459e-02 -2.15979936e-02 3.26719157e+00
00b4e41b02.jpg 89d55b69bd.jpg,-3.51913318e-06 -9.50684951e-06 2.53806956e-03 2.26259359e-05 -4.05092829e-07 -2.68294591e-03 -2.37636288e-05 3.37837148e-03 -7.45769067e-01
00b4e41b02.jpg 8ced29fbb1.jpg,1.22413947e-07 1.61629405e-05 -9.70466449e-03 -2.37790931e-05 3.78115069e-07 3.86638373e-03 1.01787539e-02 -7.54655674e-03 2.76932358e+00
00b4e41b02.jpg 8d5e2d987a.jpg,4.04682060e-07 -1.33516898e-06 -6.70240141e-04 -8.08305868e-07 -4.57169718e-08 4.32721352e-03 6.19051248e-04 -3.05724385e-03 9.27506813e-02
00b4e41b02.jpg 8e20c19c79.jpg,1.26613919e-05 -2.71178893e-08 -1.60185504e-02 -3.16307516e-07 2.63423768e-10 7.88254417e-05 8.40465384e-03 3.28928120e-06 5.89103896e+00
00b4e41b02.jpg 8e2a608fb0.jpg,-3.55667623e-07 -4.87310485e-06 1.04015123e-02 3.38852957e-06 -6.19698140e-09 -4.23313048e-04 -1.02101930e-02 1.67066940e-03 -2.23510082e+00
00b4e41b02.jpg 8f6f65adbc.jpg,7.88629500e-06 -2.84367321e-06 1.17238610e-02 1.88238719e-06 -1.48091548e-08 -1.30681615e-04 -1.58453385e-02 1.06481057e-03 -3.04750856e+00
00b4e41b02.jpg 918af3a135.jpg,-4.64586368e-07 -2.67822701e-06 8.66767196e-04 6.21024811e-06 -1.77774131e-06 3.83415623e-03 -1.75235924e-03 -4.58529737e-03 1.00555561e+00
00b4e41b02.jpg 93e34f3a75.jpg,4.74330957e-06 -3.37229792e-05 1.09698603e-02 1.93200598e-05 -1.62939883e-05 7.57607038e-03 -7.26348654e-03 1.22933092e-02 -4.73857472e+00
00b4e41b02.jpg 966c6be32d.jpg,1.65039883e-06 2.82280255e-05 -1.01637379e-02 -2.61712582e-05 6.05441200e-07 2.41645093e-03 8.22336760e-03 -1.40388433e-02 4.14563092e+00
00b4e41b02.jpg 987fc079e8.jpg,4.40305729e-06 -1.04401138e-05 1.22215288e-02 6.71971724e-06 -2.21464456e-08 -8.74983907e-04 -1.37451355e-02 2.72859367e-03 -1.50330751e+00
00b4e41b02.jpg 9d859f40e2.jpg,1.03071316e-07 -1.98921273e-06 3.84572414e-04 1.69826582e-06 -1.65491453e-06 3.94056701e-03 -2.02292264e-04 -2.64758089e-03 -2.50382424e-01
00b4e41b02.jpg 9df6a6aebf.jpg,-1.29598929e-05 -5.45421480e-06 -1.06787744e-02 1.96775881e-06 1.45883482e-08 -2.43113773e-04 1.76846827e-02 1.93108436e-03 1.94032708e+00
00b4e41b02.jpg a0bcfcfefb.jpg,1.19315701e-06 -1.43882201e-06 -1.39672663e-02 1.35461808e-06 3.52056127e-10 -1.20290596e-04 1.33272497e-02 5.07017049e-04 3.66661905e+00
00b4e41b02.jpg a1eab4b239.jpg,-1.16683085e-07 2.35714560e-06 -9.57416211e-04 5.05234125e-06 -3.09772173e-05 7.96909151e-03 5.21120375e-04 -1.45083451e-03 2.83065766e-04
00b4e41b02.jpg a272adc3a2.jpg,3.05274819e-05 -3.53728622e-05 -1.03314725e-02 1.69643007e-05 -3.55965219e-07 -2.36575598e-03 2.21843643e-03 1.01940305e-02 1.48158307e+00
00b4e41b02.jpg a282db43ad.jpg,-4.01843415e-05 -5.24946103e-05 3.57569788e-04 4.65773126e-05 3.75492590e-08 -5.30908854e-03 2.40733627e-02 1.93085808e-02 -1.19135303e+00
00b4e41b02.jpg a4dfc432ba.jpg,-6.88672460e-06 3.87620986e-05 -1.21862257e-02 -4.62087282e-05 -3.28203524e-07 6.89022625e-03 1.46024773e-02 -1.60241949e-02 3.31331778e+00
00b4e41b02.jpg a5550f61d4.jpg,-1.84714618e-07 4.79009752e-06 -1.19337548e-03 -4.94820270e-06 2.64051265e-06 3.59546278e-03 1.95785224e-03 -6.81140478e-03 2.09208369e-01
00b4e41b02.jpg a5c4780a87.jpg,-8.98725540e-07 1.00080050e-05 -2.75347014e-03 -1.36297975e-05 6.71222293e-06 -5.94524822e-03 4.20424805e-03 -9.96794524e-04 1.56881342e+00
00b4e41b02.jpg a5dc39fda0.jpg,-3.55351364e-06 -4.63501362e-05 1.25596621e-02 4.51424216e-05 1.24436803e-06 1.05128182e-03 -1.20083305e-02 1.57976603e-02 -4.68820928e+00
00b4e41b02.jpg ab0a073508.jpg,-9.35123250e-07 -1.31416223e-05 1.58477965e-03 1.59922995e-05 5.29704021e-06 1.30723940e-03 -2.20607598e-03 6.58213384e-04 -3.60138409e-01
00b4e41b02.jpg aea09d66a1.jpg,3.23058356e-05 6.72228289e-05 -1.81077484e-03 -7.60703090e-05 -4.80121032e-07 8.75697099e-03 -1.03828698e-03 -3.03526354e-02 -7.44492456e-01
00b4e41b02.jpg aee59a0782.jpg,2.77378331e-06 -4.10910760e-05 8.55308318e-03 7.55180094e-05 -1.02682489e-05 -1.19705480e-02 -1.98567372e-02 1.93858087e-02 -5.37981530e-01
00b4e41b02.jpg b1e9d468a0.jpg,3.47262002e-06 2.53989590e-05 -2.04877596e-02 -1.85719085e-05 -1.28928133e-06 1.13374581e-02 1.10230743e-02 -8.88147110e-03 3.13914260e-01
00b4e41b02.jpg b3badaed63.jpg,5.67033126e-08 4.01569034e-06 -7.20556665e-05 -5.47561880e-07 -6.00726782e-06 7.52599953e-03 -1.11172783e-04 -8.47628734e-03 1.55711861e-02
00b4e41b02.jpg b3f7b7a452.jpg,-6.42112781e-07 -1.69559815e-05 5.34504780e-03 2.11245250e-05 7.64729638e-06 8.66320917e-04 -8.54534057e-03 5.52922355e-04 -1.52163018e+00
00b4e41b02.jpg b4cd228948.jpg,-1.02859868e-08 -1.65079217e-06 7.87044784e-04 2.26951463e-06 -2.36035955e-09 4.20433112e-03 -9.42798847e-04 -3.72526427e-03 7.29963748e-02
00b4e41b02.jpg b5a37b4c46.jpg,-9.67400375e-06 -2.03938599e-05 1.16337756e-02 1.91766581e-05 2.53551987e-08 -2.21391901e-03 -7.72621383e-03 6.04717597e-03 -2.23372038e+00
00b4e41b02.jpg b612a0ea5c.jpg,-7.52947290e-08 7.50325844e-07 -4.22915263e-04 3.59336770e-07 5.29862111e-06 3.07297821e-03 1.60662049e-04 -6.63694716e-03 3.04266946e-01
00b4e41b02.jpg b8290f4569.jpg,3.91497742e-08 -3.19524780e-06 1.81430011e-03 5.47318062e-06 -2.80895886e-06 -4.76646068e-03 -2.44584929e-03 5.10427690e-03 -1.10644898e-01
00b4e41b02.jpg b87a57e95d.jpg,5.81285960e-08 3.21442860e-06 -1.26214555e-03 -3.12116039e-06 -9.41741862e-07 7.55205383e-03 5.55884683e-04 -5.77014746e-03 7.38020794e-01
00b4e41b02.jpg ba352108fd.jpg,-6.97396099e-07 -1.09427148e-05 2.34888111e-05 8.49513621e-06 3.39762936e-06 -6.66032160e-03 -8.76036297e-04 6.03170628e-03 1.00000000e+00
00b4e41b02.jpg bb0cf8a6cf.jpg,4.10004351e-06 3.77521273e-06 1.17425279e-03 4.74690988e-06 1.23965707e-06 4.64822736e-03 -7.13500012e-03 -7.80699916e-03 -7.43935593e-01
00b4e41b02.jpg bc7c4b5ced.jpg,4.03001177e-07 -6.73814803e-06 1.41267853e-03 2.63483654e-06 -1.52705290e-05 7.87853142e-03 -3.59376607e-04 4.28271693e-04 -9.96548500e-01
00b4e41b02.jpg bf1bc54c18.jpg,-5.62379041e-08 2.98875824e-06 -2.44557274e-03 -3.33021684e-06 1.33015397e-06 -3.91196659e-03 2.19997379e-03 1.50334639e-03 6.73437052e-01
00b4e41b02.jpg c213b4a9a0.jpg,-5.06468677e-07 -1.03431253e-06 1.01724052e-03 -7.97082395e-06 -3.85788245e-06 1.14060439e-02 2.47493648e-03 -2.64455989e-03 -2.11743801e+00
00b4e41b02.jpg c38bb654be.jpg,1.63077035e-06 1.24911902e-05 -3.10680499e-03 -1.42947107e-05 -1.20966676e-05 8.99520312e-03 3.14645520e-03 -9.40441983e-03 2.79642480e-01
00b4e41b02.jpg c431f01d8f.jpg,-7.99087579e-06 2.84313327e-05 -7.74203722e-03 -3.35375812e-05 6.11175611e-07 1.99505883e-03 1.90036561e-02 -8.69949609e-03 1.29623990e+00
00b4e41b02.jpg c43d5db2ec.jpg,-1.50660761e-07 1.05209094e-05 -6.30744909e-03 -1.21380847e-05 -1.64080421e-07 1.18400648e-03 6.74414545e-03 -1.34377190e-03 2.04249217e-01
00b4e41b02.jpg c44bbc18c5.jpg,4.65077373e-06 3.42865114e-05 -1.35545011e-02 -2.74841507e-05 -3.11884819e-07 3.35323569e-03 1.09836632e-02 -1.43124355e-02 4.13684550e+00
00b4e41b02.jpg c4d53c2015.jpg,-4.20677187e-07 7.54961009e-06 -2.83896669e-03 -5.60765780e-06 -3.42097107e-06 9.09775394e-03 2.67713791e-03 -1.06607257e-02 1.20255921e+00
00b4e41b02.jpg c670c31083.jpg,-1.00087673e-05 -1.49709515e-06 -9.03153288e-03 2.30904049e-06 2.31767327e-08 3.67569560e-04 1.31255257e-02 1.20676483e-04 2.03046042e+00
00b4e41b02.jpg c9c65105ad.jpg,-1.28194768e-07 -6.49789614e-06 1.65543059e-03 4.94334805e-06 1.88444663e-06 3.90928261e-03 -9.13623398e-04 -2.33965940e-03 -1.80028185e-01
00b4e41b02.jpg cb3172aaee.jpg,-2.96322992e-06 1.52778866e-05 -1.74860555e-03 -2.62775005e-06 4.08024762e-05 -1.49522173e-02 1.22737872e-03 -7.71403908e-03 1.40575448e+00
00b4e41b02.jpg d109e705e0.jpg,-3.03107552e-08 -7.32275307e-06 1.63473071e-03 2.15100263e-06 2.77807669e-07 6.82605412e-03 -9.58175133e-04 -4.43808408e-03 -2.02035241e+00
00b4e41b02.jpg d10c3cdf09.jpg,1.51594599e-06 -4.11137067e-05 1.36812682e-02 3.33975166e-05 2.18690103e-07 -5.17626062e-03 -1.43691149e-02 1.47476493e-02 -2.79537942e+00
00b4e41b02.jpg d1b5c61ef0.jpg,4.14822271e-07 -4.66755533e-06 1.44873112e-03 2.21007508e-06 -2.94976967e-07 3.22940256e-03 -3.82463401e-04 -4.82702077e-03 3.32294994e-01
00b4e41b02.jpg d59b947eb6.jpg,-1.32348245e-06 6.43096834e-06 -1.00702355e-02 -6.31685918e-06 -3.47546349e-09 8.55525892e-04 1.09344600e-02 -2.80095210e-03 2.99224178e+00
00b4e41b02.jpg d6f84c7336.jpg,-4.02416310e-07 -2.38324150e-06 1.41991232e-03 -5.03671790e-07 5.96635547e-07 7.08041880e-03 -3.49971895e-04 -4.02430849e-03 -1.65659325e+00
00b4e41b02.jpg d8ed21a784.jpg,-1.05136820e-04 -2.87804936e-05 3.18067733e-02 2.94254276e-05 5.09201605e-08 -4.76414973e-03 3.72285667e-02 1.44245489e-02 -1.34512319e+01
