samples,fundamental_matrix
0083ca216d.jpg 0bf76032ce.jpg,-2.61322021e-07 -3.04578792e-06 1.10020781e-03 4.04605173e-06 8.03832269e-06 -2.81389080e-03 -1.49575906e-03 -2.86091407e-03 1.00000000e+00
0083ca216d.jpg 0c997ec777.jpg,4.28109988e-07 1.31524129e-05 -5.25946588e-03 -1.99134527e-05 -4.80878772e-07 2.32459346e-02 4.39905564e-03 -1.19985885e-02 -7.51184280e-01
0083ca216d.jpg 0d1eb53243.jpg,-2.42209501e-08 -7.52453845e-06 1.83397111e-03 8.93768057e-06 3.10475991e-06 6.64608550e-03 -1.82767444e-03 -3.35022353e-03 -6.90004005e-01
0083ca216d.jpg 0dda4435ab.jpg,1.12520102e-04 -4.61866640e-04 7.62652468e-02 5.24484540e-04 3.04933611e-06 -1.06450950e-01 -1.29943670e-01 1.17666057e-01 1.00000000e+00
0083ca216d.jpg 0fb70e9381.jpg,-2.75471571e-08 2.98854147e-07 2.92827236e-05 1.12943189e-06 3.15374110e-06 -5.26242380e-03 -2.05952329e-04 2.58874815e-03 1.25491812e-01
0083ca216d.jpg 0fc1cc76db.jpg,4.93442061e-07 -3.22382273e-07 5.86956038e-04 9.53840599e-07 -1.47254489e-05 1.10173633e-02 -1.73353562e-03 -3.80804817e-03 1.40028539e+00
0083ca216d.jpg 128c0d3380.jpg,-4.29417954e-08 -8.63862304e-06 2.33477747e-03 7.38996289e-06 -3.30348382e-06 5.85066187e-03 -1.94424658e-03 -3.50126378e-03 -3.43531945e-01
0083ca216d.jpg 145a888342.jpg,-3.38701071e-07 7.50149826e-06 -1.86732641e-03 -8.98630720e-06 2.59928077e-06 8.48374773e-03 2.73744963e-03 -8.56826230e-03 -2.87104863e-01
0083ca216d.jpg 1a6bfca33c.jpg,1.84435195e-07 1.08329017e-05 -4.74406105e-03 -1.02454593e-05 -1.47038662e-06 1.13265964e-02 4.48559043e-03 -1.16986148e-02 2.26538798e-01
0083ca216d.jpg 1a7c2f1bf4.jpg,2.22878347e-07 -4.52656251e-06 1.89187270e-03 3.39169393e-06 -1.30257438e-05 6.70577903e-03 -6.16975960e-04 1.33702278e-03 -8.11637767e-01
0083ca216d.jpg 1bc399a576.jpg,-8.39290326e-07 1.11311323e-05 -6.20864296e-03 -1.18350983e-05 -1.71125572e-07 2.02086637e-03 1.10348816e-02 -2.88044473e-04 -1.62908434e+00
0083ca216d.jpg 1ded5cf472.jpg,2.63333252e-07 -2.10509952e-06 9.49912070e-04 6.72535316e-06 6.58372594e-06 3.18316460e-03 -3.44271770e-03 -1.35635219e-02 1.93069962e+00
0083ca216d.jpg 22d36332cb.jpg,-4.34935434e-07 1.17708178e-05 -5.45563111e-03 -1.18016675e-05 4.93868397e-07 9.85022429e-03 8.05390365e-03 -1.17859920e-02 -1.05385643e+00
0083ca216d.jpg 2536e053dd.jpg,1.15532297e-07 4.42276805e-06 -1.68398556e-03 -6.57733634e-06 1.34109737e-06 1.04710039e-02 1.75868399e-03 -9.64894105e-03 3.34499286e-01
0083ca216d.jpg 25dd09db39.jpg,-2.68549195e-07 -8.62475428e-07 9.16292939e-04 -6.12534518e-07 3.41812081e-05 -1.18195662e-02 2.89411451e-04 -1.47505114e-02 5.04602163e+00
0083ca216d.jpg 262538d509.jpg,-4.96229778e-06 4.70039720e-06 -1.84876697e-03 2.33729892e-06 1.76451469e-05 -5.84711599e-03 3.15373114e-03 -1.38814278e-02 4.86021958e+00
0083ca216d.jpg 2718921fa9.jpg,4.34029459e-08 4.97865319e-06 -1.48297859e-03 -3.50721098e-06 1.15420469e-05 -1.16904032e-02 1.16412148e-03 4.81662597e-03 1.13199926e+00
0083ca216d.jpg 27ae29e3bb.jpg,-3.29034626e-08 2.48609566e-06 -8.80171663e-04 2.71051131e-06 9.88496754e-07 3.36348699e-03 -7.43361011e-04 -4.66900016e-03 5.55222874e-01
0083ca216d.jpg 27e6394bee.jpg,1.47519143e-06 4.17272510e-05 -1.46302443e-02 -4.14364654e-05 2.86581865e-08 7.55916833e-03 1.16761803e-02 -8.62236100e-03 8.34615984e-01
0083ca216d.jpg 29c855c55f.jpg,1.41589590e-06 -1.58179521e-05 3.38087656e-03 3.36282248e-05 -2.78552066e-07 -1.83379258e-02 -1.21497080e-02 8.87550015e-03 4.31986184e+00
0083ca216d.jpg 2c7baa51b7.jpg,-1.11774186e-06 2.55801068e-05 -3.26867604e-03 -3.51148589e-05 -1.81834683e-05 2.26862091e-02 6.16185032e-03 -1.44621831e-02 -1.28777280e+00
0083ca216d.jpg 2d678479c3.jpg,-7.36877959e-07 -4.57092338e-06 2.88020094e-03 1.40099483e-06 2.99289760e-05 -1.65833148e-02 -3.46472027e-04 -3.39028644e-03 2.00330419e+00
0083ca216d.jpg 2e094cb398.jpg,-1.04711571e-07 2.01660001e-06 -9.59791472e-04 -4.01870491e-06 -1.96042616e-06 -3.54708878e-03 1.78437444e-03 5.25088748e-03 -2.62568858e-01
0083ca216d.jpg 30c1c991eb.jpg,-2.85765630e-07 -6.58791374e-07 -7.72426545e-04 4.24416637e-06 -7.99751290e-06 6.89116171e-03 -4.61494603e-04 -8.15551990e-04 -1.18344289e+00
0083ca216d.jpg 30fc8c8d16.jpg,-5.61885551e-07 -1.02453559e-06 1.35705038e-03 -8.19171633e-06 1.22646484e-05 5.50730288e-03 2.63380421e-03 -8.44334655e-03 5.91200888e-01
0083ca216d.jpg 31f1e9cf81.jpg,-8.87858195e-07 -3.20788300e-06 2.27877230e-03 9.14148392e-06 3.92545239e-06 -1.37255434e-02 -3.01018707e-03 9.06299102e-03 1.05504131e+00
0083ca216d.jpg 3277113964.jpg,2.46382714e-07 8.77751086e-06 -9.09935571e-04 -9.41376798e-06 -7.78915026e-06 1.13003642e-02 4.87561314e-04 -8.47132017e-03 5.04718176e-02
0083ca216d.jpg 32807178fb.jpg,1.60874813e-07 5.29175836e-05 -2.05549918e-02 -5.14454469e-05 -8.51241037e-08 2.74043601e-02 1.79681693e-02 -2.62151500e-02 5.80531205e-01
0083ca216d.jpg 3514e1fabc.jpg,-6.01505742e-07 -9.36592702e-06 4.21426253e-03 8.00364511e-06 5.91517961e-06 -1.17584384e-02 -2.43142726e-03 5.91842450e-03 6.91748989e-01
0083ca216d.jpg 3674a36bdd.jpg,1.08554215e-06 -5.33127018e-06 -4.63908919e-04 -6.77523080e-06 -2.28359951e-05 1.44483107e-02 3.98577916e-04 9.60909276e-04 -7.71219235e-01
0083ca216d.jpg 381d0d8bd7.jpg,4.70619997e-08 -1.17330298e-06 4.18652887e-04 3.87055296e-06 5.56362613e-06 3.24346996e-03 -1.88945372e-04 -6.72263995e-03 1.81300678e+00
0083ca216d.jpg 38ddb0964e.jpg,9.99566404e-07 -1.31547367e-07 6.19845274e-04 -4.08101265e-06 -9.67716130e-07 -2.71202514e-03 -1.18265781e-03 5.21792995e-03 -1.23365216e-01
0083ca216d.jpg 3d4675afa5.jpg,3.71443603e-06 7.76792531e-05 -2.57428547e-02 -2.76587936e-05 -1.53325987e-05 1.23901855e-01 2.19727457e-03 -8.88522722e-02 1.00000000e+00
0083ca216d.jpg 3daeb93c93.jpg,2.09279087e-08 -4.12152942e-07 -7.00734817e-05 2.86320494e-07 7.75557395e-07 4.49896276e-03 2.71773289e-04 -5.07791022e-03 -6.76532028e-01
0083ca216d.jpg 3dd664f48f.jpg,-2.72561983e-07 -6.69626486e-06 2.14087826e-03 1.44451202e-06 3.52483529e-05 -7.46840446e-03 -3.31913144e-04 -8.09711741e-03 1.68243693e+00
0083ca216d.jpg 402ecc1fa2.jpg,-4.21045840e-07 -1.27548546e-06 4.34418737e-03 1.42544683e-06 8.28999929e-07 3.76773487e-03 -5.42264215e-03 -6.11934871e-03 1.37016844e+00
0083ca216d.jpg 42d0c85e9a.jpg,1.53585688e-06 -1.57126957e-04 3.90716135e-02 1.58150535e-04 1.11521015e-05 -8.42994031e-02 -2.69923427e-02 9.46955942e-02 -1.01191700e+01
0083ca216d.jpg 437672630e.jpg,-3.35377540e-07 2.25748537e-05 -9.97602680e-03 -2.84824295e-05 8.95698399e-07 2.19259635e-02 1.07626921e-02 -1.26826145e-02 -2.68641182e+00
0083ca216d.jpg 4594583e73.jpg,3.19543291e-06 -3.22863570e-05 1.45665055e-02 3.88946138e-05 -1.60521441e-08 -8.25506526e-03 -1.58068845e-02 8.39857839e-03 -6.07771587e-01
0083ca216d.jpg 4595f0f350.jpg,6.17603275e-08 -2.77861919e-06 1.11271160e-03 2.32006191e-06 7.35039575e-06 3.56250159e-03 -6.24566537e-04 -5.17019430e-03 1.33161183e-01
0083ca216d.jpg 4712ccf668.jpg,-7.78742500e-07 -3.50851776e-07 1.45249445e-03 -3.65479953e-06 3.14688991e-06 7.01758493e-03 -1.58589957e-05 -6.25494618e-03 -2.32046786e-01
0083ca216d.jpg 48fe74c4ea.jpg,-5.09457996e-07 2.42323805e-05 -1.00993925e-02 -2.40228385e-05 6.31004191e-07 1.16701241e-02 1.00021711e-02 -1.39358336e-02 9.82465923e-01
0083ca216d.jpg 49ca64d05e.jpg,-1.60999948e-06 -1.58471591e-04 4.40835955e-02 1.53915280e-04 3.21881366e-06 -5.89788689e-02 -3.42515022e-02 5.65500480e-02 -2.58588902e+00
0083ca216d.jpg 4aee4d81f9.jpg,-2.58756233e-06 -3.21588559e-05 1.24243451e-02 2.21444456e-05 -5.61059896e-06 1.90559642e-03 -4.59577010e-03 3.13282162e-03 -1.15412846e+00
0083ca216d.jpg 4bc6081330.jpg,1.44655124e-06 1.05043921e-05 -7.93081524e-04 -5.63743940e-06 1.73095155e-06 8.21961289e-03 -1.26775652e-03 -1.05309529e-02 5.35797889e-01
0083ca216d.jpg 4bd7ab3adb.jpg,-1.37590976e-07 1.11431376e-06 -8.34988208e-04 -2.06890829e-06 3.07438115e-06 3.50735779e-03 1.33297970e-03 -5.23461289e-03 1.56047922e+00
0083ca216d.jpg 4e99d3f66b.jpg,7.10406927e-08 2.93462602e-06 -8.79789282e-04 5.06561809e-06 3.81363854e-06 2.26083700e-03 -2.42434344e-03 -6.25683947e-03 3.20022698e-01
0083ca216d.jpg 516e46d2bc.jpg,2.46816407e-07 -1.50649261e-05 6.49974035e-03 2.35837823e-05 6.21430354e-06 -1.14027443e-03 -6.55659743e-03 -1.15904453e-03 7.22901141e-02
0083ca216d.jpg 52bd09265d.jpg,-2.31245441e-07 2.14021773e-06 -1.67014387e-03 -2.20880597e-06 1.20568630e-05 5.57809722e-03 1.76294677e-03 -1.16421827e-02 7.31767228e-01
0083ca216d.jpg 542e426762.jpg,3.85330315e-07 5.72630032e-06 -2.31973622e-03 2.70070297e-06 2.74185451e-05 -1.33207368e-02 -1.97272938e-04 -2.11959480e-03 1.00000000e+00
0083ca216d.jpg 55301a4f74.jpg,-7.52675668e-08 3.91193834e-06 -8.21550820e-04 -6.13618757e-06 7.91692040e-07 1.13026784e-02 1.37074925e-03 -1.08416089e-02 9.93151701e-02
0083ca216d.jpg 5602568839.jpg,3.53293893e-06 1.40670469e-05 -9.22731707e-03 -2.24932428e-05 1.03367442e-05 1.09432100e-02 6.04304345e-03 -1.07772508e-02 8.88357547e-01
0083ca216d.jpg 5640fe695d.jpg,-5.65821491e-10 -1.83717395e-05 6.17540176e-03 2.28147227e-05 8.69079085e-06 -1.78822382e-02 -4.24807999e-03 1.22146976e-02 -1.31980430e+00
0083ca216d.jpg 568ae6fa2e.jpg,-1.45203314e-09 4.11102737e-06 -1.46225655e-03 -5.09957856e-06 -1.04323946e-06 1.16269520e-02 2.98576533e-03 -9.56879474e-03 -3.17876231e+00
0083ca216d.jpg 570e7c6bc2.jpg,-1.04276440e-06 -6.34745239e-06 3.17830791e-03 -2.25907422e-06 4.99782704e-06 1.31622479e-02 -4.81508557e-04 -7.69976323e-03 -1.28821852e-01
0083ca216d.jpg 593df6e3d2.jpg,2.05969279e-06 -5.63393758e-06 2.67233471e-03 1.32882361e-05 -3.61403316e-06 3.50270538e-03 -8.47822112e-03 -7.52864166e-03 1.89263317e+00
0083ca216d.jpg 595e808c53.jpg,4.12682519e-06 -2.21350134e-05 -1.51831691e-04 1.23039425e-05 9.18332838e-06 -7.95192075e-04 -3.92268268e-04 1.64858196e-03 1.65070248e-02
0083ca216d.jpg 59b7ba27dc.jpg,-4.02649180e-07 4.71004291e-05 -1.28894687e-02 -4.54113429e-05 8.00242913e-06 3.08267676e-02 2.07266188e-02 -2.89172906e-02 -6.99871279e+00
0083ca216d.jpg 5a66519719.jpg,1.36753404e-06 -1.93660939e-05 7.35181936e-03 1.79760424e-05 1.47045982e-08 -9.31137048e-03 -1.05035846e-02 1.09402350e-02 8.84080360e-01
0083ca216d.jpg 5bccff2427.jpg,-2.67629995e-07 1.26594205e-06 -4.62855378e-04 -5.98261293e-06 -5.77771535e-06 -1.71597965e-03 1.79544713e-03 6.97080883e-03 -8.11372154e-01
0083ca216d.jpg 5d70b0dbc7.jpg,8.00029568e-07 6.02895426e-06 -2.83890441e-03 8.25364039e-06 5.88518245e-07 -7.31432716e-03 -2.03774295e-03 1.86203876e-04 1.68760276e+00
0083ca216d.jpg 5e8cd96dde.jpg,-1.35473707e-06 1.09405710e-05 -3.28581536e-03 -8.76139743e-06 1.93044619e-05 2.73293047e-04 4.47593693e-03 -1.65085604e-02 2.64081142e+00
0083ca216d.jpg 66d827e650.jpg,3.57278059e-07 8.72931706e-06 -3.78295962e-03 -6.23709245e-06 -3.75820673e-07 8.30405634e-03 3.17470341e-03 -1.03239789e-02 -2.33020391e-01
0083ca216d.jpg 677954d9a0.jpg,-9.89959157e-07 3.37064736e-06 -5.83841256e-04 -3.44514852e-06 -2.41744372e-05 1.58438085e-02 1.40720618e-03 2.09918013e-03 -2.60061046e+00
0083ca216d.jpg 6b1da6d685.jpg,1.26121436e-06 9.12009018e-06 -2.31955798e-03 7.26906808e-08 1.24142409e-06 4.91918558e-03 -2.00501653e-03 -1.45430599e-02 3.37416527e+00
0083ca216d.jpg 6bab62342f.jpg,-5.73743292e-07 3.63077494e-07 -1.49163236e-03 2.38510773e-06 1.63279679e-06 6.56363043e-03 4.01717186e-04 -6.36500564e-03 3.38891885e-01
0083ca216d.jpg 6c0ade7924.jpg,-1.11137073e-09 1.34926170e-06 -1.20600193e-03 -1.27071059e-06 -3.71250492e-08 4.66290779e-03 1.06923342e-03 -4.83212520e-03 4.38002406e-01
0083ca216d.jpg 6dbca7d30e.jpg,2.11330079e-10 -3.75994913e-07 2.14527368e-04 4.12364863e-07 -4.15405963e-08 1.21830696e-02 -2.12150446e-04 -1.22113417e-02 5.08883482e-01
0083ca216d.jpg 6f4e6de76f.jpg,7.87790982e-07 5.26362624e-06 -2.36080613e-03 1.25356336e-06 -8.52548469e-07 4.20507565e-03 -1.58689818e-03 -9.21275094e-03 3.55620244e+00
0083ca216d.jpg 6f94f0145c.jpg,-1.39867657e-08 -2.13264503e-06 6.08018930e-04 -1.54880944e-07 6.72605782e-06 7.45919951e-03 5.93301081e-06 -1.10538346e-02 -5.44195074e-01
0083ca216d.jpg 6f9a4382d8.jpg,-1.33008641e-06 -3.88358166e-05 1.48392398e-02 6.21128262e-06 -2.21855827e-05 6.65900172e-03 -4.81982249e-04 9.64358061e-03 -3.47298204e+00
0083ca216d.jpg 70be3175a6.jpg,7.43954545e-07 2.20597491e-05 -6.17072430e-03 -2.17639881e-05 -1.82424765e-07 1.54175536e-02 5.40926824e-03 -1.94547049e-02 1.15833962e+00
0083ca216d.jpg 716fb0c942.jpg,-9.15601245e-08 -5.76551941e-06 2.35303965e-03 8.92197446e-06 8.40573605e-06 6.13718287e-04 -3.88035662e-03 -5.50550454e-03 5.01490994e-01
0083ca216d.jpg 74c982cca0.jpg,2.03250251e-07 3.12440742e-06 -1.03484974e-03 6.30569626e-06 1.45826026e-05 -5.21705165e-03 -1.08860887e-03 -8.89372396e-03 2.98258646e+00
0083ca216d.jpg 750613d64a.jpg,3.13181602e-06 -1.47019239e-06 1.72961904e-03 1.35130687e-05 9.22361212e-07 3.06309578e-03 -7.39783618e-03 -4.04034659e-03 4.63914589e-01
0083ca216d.jpg 770801dec9.jpg,2.20216093e-05 -8.59333861e-05 3.07630825e-02 5.98073655e-05 1.74165201e-05 -3.35631132e-02 -3.12101408e-02 3.39832178e-02 -2.59781508e+00
0083ca216d.jpg 7820431612.jpg,5.42893878e-07 1.80219690e-05 -5.10685215e-03 -1.59699233e-05 -4.67590289e-07 1.15087292e-02 5.50274959e-03 -1.12989894e-02 -9.64267333e-01
0083ca216d.jpg 791d6e308a.jpg,-5.15530340e-08 -6.42006114e-06 1.16905270e-03 9.41440956e-06 2.32053146e-06 -1.40900692e-02 -1.81483823e-03 9.11455269e-03 1.08670724e+00
0083ca216d.jpg 7b9198b27b.jpg,1.00017741e-07 4.77161167e-05 -1.55646366e-02 -5.59240190e-05 -5.68308883e-06 2.51801442e-02 1.14631260e-02 -1.86884922e-02 1.29732023e+00
0083ca216d.jpg 7bb07c6855.jpg,6.73134098e-08 -8.06765120e-07 -4.33461939e-05 -5.78945452e-07 7.08795843e-06 1.75976328e-04 3.40963708e-04 -5.01081246e-03 1.00000000e+00
0083ca216d.jpg 7d18dc722c.jpg,2.26210980e-07 -5.09931717e-06 7.48622954e-04 3.75787101e-06 -8.96259827e-06 4.84334696e-03 -7.44505596e-04 -1.70808637e-03 -6.10351419e-01
0083ca216d.jpg 7dc6ffef5e.jpg,-8.28824954e-07 2.79011156e-06 -3.04457936e-03 -6.48009494e-06 -3.58080081e-06 -1.50048728e-03 5.33120197e-03 5.25658743e-03 -7.94876972e-01
0083ca216d.jpg 7ee50a1cc1.jpg,-2.48212311e-06 -5.59955697e-05 2.24679695e-02 5.48555574e-05 4.37625385e-06 -5.89274115e-03 -1.17382697e-02 1.12072379e-02 -3.57090437e+00
0083ca216d.jpg 7f6b57df35.jpg,4.63340170e-08 -2.28189686e-05 7.69167814e-03 2.55448050e-05 4.36362769e-06 -6.13332531e-04 -9.63689778e-03 -3.64155125e-03 9.03827712e-01
0083ca216d.jpg 7f8bbafef3.jpg,1.04108948e-06 -4.63439718e-06 2.18005314e-03 8.43300539e-06 -3.08201155e-06 2.22500271e-03 -3.59562391e-03 -2.81246176e-03 8.99637860e-01
0083ca216d.jpg 7f937a8c9f.jpg,2.53782220e-07 -2.85517621e-06 2.27032589e-03 3.18207543e-06 -1.21352887e-05 1.47553060e-02 -2.35874129e-03 -8.45673142e-03 -8.25650263e-01
0083ca216d.jpg 8117c0555c.jpg,9.01948211e-06 -1.83017935e-05 -7.20369547e-03 5.08542978e-06 -2.65255794e-08 -3.15140469e-03 -7.17597275e-04 1.04758681e-02 1.37080831e+00
0083ca216d.jpg 8162fbff29.jpg,-1.01383687e-07 2.08269449e-06 -2.03849600e-04 -2.05816954e-06 9.77109905e-07 -3.30104410e-03 2.77360841e-04 2.76904177e-03 3.86050832e-01
0083ca216d.jpg 8317caaa25.jpg,1.41237943e-06 1.18830475e-05 -5.45766203e-03 -1.53808200e-05 -1.25368515e-05 3.41392824e-03 6.51692847e-03 5.96305887e-03 -1.75861120e+00
0083ca216d.jpg 836bc00def.jpg,-1.32823262e-06 -6.19161502e-06 5.45985965e-03 2.45439764e-06 -1.96977956e-06 4.24540022e-03 -3.85165253e-03 -2.16849569e-03 -1.04044589e+00
0083ca216d.jpg 843ce3d148.jpg,1.25863480e-06 -2.54884051e-06 -5.44583661e-04 -2.19465858e-06 2.39064542e-06 3.00675467e-03 1.60991311e-03 -4.42484878e-03 4.70024285e-01
0083ca216d.jpg 86be3edc64.jpg,-2.36514365e-06 3.87338575e-05 -8.59743265e-03 -5.04314234e-05 -3.31956712e-06 2.66674557e-02 1.49800423e-02 -2.48784552e-02 -1.37151840e+00
0083ca216d.jpg 86dd6cd6fd.jpg,-5.27078447e-07 2.13391093e-05 -7.24582238e-03 -1.92893965e-05 2.11724238e-07 1.03870077e-02 8.15546594e-03 -1.19234410e-02 -2.14767254e-01
0083ca216d.jpg 87c21010a6.jpg,1.30465072e-06 7.96734285e-06 -4.05717976e-03 5.20687395e-06 -1.38539203e-06 1.92222769e-03 -1.96809226e-03 -7.00019217e-03 3.38065676e+00
0083ca216d.jpg 88c5be16f1.jpg,2.18562268e-06 1.02482255e-05 -9.75590992e-03 -1.04327201e-05 7.68617637e-08 2.29799080e-03 8.92445441e-03 -1.43962157e-03 -7.24386135e-01
0083ca216d.jpg 88f8105acb.jpg,-1.74649175e-07 1.11772856e-05 -4.65444667e-03 -1.87706872e-05 2.17163522e-06 1.38592396e-02 8.16916629e-03 -1.24484428e-02 -1.09981585e+00
0083ca216d.jpg 89097d01c8.jpg,-4.41682884e-07 4.57427979e-06 -2.40099629e-03 -5.91898218e-06 6.50253677e-06 4.73006144e-03 3.09100476e-03 -7.74567728e-03 4.59532736e-01
0083ca216d.jpg 8a41e36276.jpg,1.94020377e-07 -4.77852091e-05 1.12820396e-02 6.90696053e-05 -3.79390231e-06 -3.75625892e-02 -1.48978468e-02 3.07199811e-02 9.74628333e-01
0083ca216d.jpg 8c7c89b2f4.jpg,-4.49175492e-07 1.46225197e-05 -4.66133888e-03 -1.78797316e-05 -4.60364909e-06 1.53535666e-02 7.21645712e-03 -1.16079392e-02 -1.58546183e+00
0083ca216d.jpg 922f6d602b.jpg,-9.84285431e-08 7.35548236e-06 -5.63458200e-03 -7.29417639e-06 -2.81147840e-07 1.47314059e-04 8.05933933e-03 2.64265364e-03 -1.94888808e+00
0083ca216d.jpg 9452214a1a.jpg,-3.29005992e-07 -4.35038819e-06 5.40699330e-04 4.00653301e-06 -8.84850446e-08 3.88643305e-03 -7.84313948e-04 -4.26325578e-03 8.38310597e-02
0083ca216d.jpg 963cd36e0f.jpg,2.27895424e-07 7.14247731e-06 2.82728990e-03 -6.34516594e-06 -2.08790058e-08 4.56805973e-03 -2.31999977e-03 -6.01235966e-03 -8.44885899e-01
0083ca216d.jpg 981b82fbe6.jpg,6.41432852e-07 2.63464013e-05 -1.23192737e-02 -2.54469903e-05 -7.99633937e-07 1.70348749e-02 1.12101619e-02 -1.83653057e-02 9.49156138e-01
0083ca216d.jpg 9ac079fc21.jpg,1.67685533e-07 1.32823171e-05 -5.15237591e-03 -9.82169161e-06 1.22197618e-06 1.25428127e-02 2.84172177e-03 -1.14089097e-02 4.74797111e-01
0083ca216d.jpg 9b00fd8d21.jpg,-1.25831319e-07 -1.20930834e-06 6.04502773e-04 -3.05457829e-06 2.83429542e-06 6.25696288e-03 1.03982724e-03 -9.61425540e-03 1.31756225e-01
0083ca216d.jpg 9c654a9ed8.jpg,-3.18591609e-06 2.23995770e-05 -1.00087242e-02 -2.47875694e-05 4.12203554e-06 1.64629198e-02 1.51842172e-02 -2.09604284e-02 1.35885261e-01
0083ca216d.jpg 9cda78d197.jpg,8.98200437e-07 6.08637680e-07 1.81611139e-03 2.77288629e-06 -1.48051984e-06 9.61698394e-03 -2.89719549e-03 -7.56170229e-03 8.25220618e-01
0083ca216d.jpg 9d50c69ec3.jpg,2.22966466e-06 -1.41028670e-05 9.48663019e-04 6.35253202e-06 3.90171843e-06 -3.23323903e-03 2.02580395e-03 3.17026291e-03 -1.29042648e+00
0083ca216d.jpg 9e61aca156.jpg,-3.68264024e-08 9.43606416e-07 -5.08600031e-04 -8.37268233e-07 8.61747905e-06 4.08999613e-03 8.41137365e-04 -1.17915848e-02 -2.86666688e-01
0083ca216d.jpg 9e91777c74.jpg,5.47633497e-07 4.70571781e-06 -2.95576747e-03 -7.13932282e-06 3.67105257e-06 5.28909522e-03 3.36547203e-03 -7.27000821e-03 3.39109588e-01
0083ca216d.jpg a023bb7a14.jpg,-7.46016626e-08 1.42072037e-05 -5.25648991e-03 -1.93338468e-05 1.36614293e-06 3.96999924e-03 6.29988392e-03 -1.73007565e-03 -8.16646464e-01
0083ca216d.jpg a0a8a5c45c.jpg,1.16518271e-05 5.47417234e-07 -1.48659003e-02 -8.11553854e-07 -2.18773674e-10 4.19575259e-04 6.39950276e-03 -1.78060370e-04 -3.87905706e-01
0083ca216d.jpg a3399c60f6.jpg,-1.71039958e-06 1.05897336e-06 -1.57198310e-03 9.13951336e-06 1.40953687e-06 7.15528218e-03 -7.09329108e-04 -6.63025892e-03 5.92902062e-01
0083ca216d.jpg a5e8d0bbc9.jpg,-2.55325368e-06 4.02138362e-06 -1.44886696e-03 4.98014530e-07 1.16372371e-05 2.95763069e-03 3.37463063e-03 -9.81970070e-03 9.44877133e-01
0083ca216d.jpg a74e369291.jpg,2.65503503e-08 -7.33447968e-07 3.48588787e-04 1.12242922e-06 -2.15584025e-06 4.28843389e-03 -3.39942464e-04 -3.65450376e-03 2.61115652e-01
0083ca216d.jpg a960cdb9e3.jpg,-6.65788357e-08 -4.01369575e-06 7.93992214e-04 4.22196371e-06 4.11366901e-06 4.13072500e-03 -1.11524709e-03 -5.24635661e-03 -1.86130912e-01
0083ca216d.jpg a997fe6276.jpg,4.26216339e-08 3.74587788e-06 -1.08108369e-03 -1.73371031e-06 -4.76822380e-06 7.55800858e-03 3.69235594e-04 -5.97854694e-03 1.15941898e-01
