samples,fundamental_matrix
001192bda6.jpg 3555b770e7.jpg,7.92063508e-07 4.40551809e-06 -3.88821150e-03 -5.63314987e-06 7.35802996e-07 7.35762134e-03 4.05991535e-03 -7.84530813e-03 -6.73203053e-01
001192bda6.jpg 358234b1b5.jpg,-2.10195960e-06 4.43805407e-05 -1.25956529e-02 -4.11201867e-05 1.17847792e-06 1.88954281e-02 1.91690303e-02 -1.82780458e-02 -3.38371166e+00
001192bda6.jpg 37aab2427d.jpg,1.22199208e-06 1.96840027e-06 -1.85147546e-03 -7.48293372e-06 5.11324146e-06 6.39864927e-03 2.05094411e-03 -7.36297715e-03 -3.86093392e-02
001192bda6.jpg 394d729d09.jpg,-2.12282695e-06 -1.58709273e-05 3.80171279e-03 4.80905926e-06 -7.66381213e-07 -5.57447372e-03 1.19822727e-04 1.38322431e-02 -1.28483682e+00
001192bda6.jpg 3989a2de8c.jpg,3.53457656e-07 4.10628971e-06 -3.40481462e-03 -4.70606874e-06 -1.42763850e-07 7.61392151e-03 4.42632163e-03 -7.10246389e-03 -2.15557143e+00
001192bda6.jpg 3aa1e558ae.jpg,9.49579066e-07 -1.16674521e-05 6.19250451e-04 6.20273473e-06 4.34749227e-06 5.96452349e-04 -5.02864319e-04 -8.39299295e-04 -2.75149679e-02
001192bda6.jpg 3ac8140a31.jpg,-9.15636195e-08 2.99714482e-06 -1.54068714e-04 -6.97828209e-07 -4.24477046e-06 -6.92919710e-03 -1.28444851e-04 8.01414494e-03 5.93319097e-01
001192bda6.jpg 3bf7629284.jpg,-8.64668116e-07 6.17463001e-06 -2.32084585e-03 -3.91118151e-06 1.57176283e-05 -3.71311205e-04 2.92261184e-03 -1.40909395e-02 2.22282073e+00
001192bda6.jpg 3c5f19f1d4.jpg,7.93242108e-07 -5.28741370e-06 3.43356154e-04 8.06428250e-06 -3.91711749e-06 2.79781891e-04 -1.06247668e-03 -2.85097765e-03 1.80073232e-01
001192bda6.jpg 3c6d11b6f1.jpg,-5.82379857e-07 7.24365047e-06 -2.86322019e-03 -1.98757187e-06 -7.90233254e-06 6.28118234e-03 3.51269975e-03 -4.54888642e-03 -1.99045059e+00
001192bda6.jpg 3cdfe62ae6.jpg,-2.01223982e-07 -7.13469844e-07 -8.62599825e-04 1.56014281e-06 1.20060172e-06 4.85836382e-03 9.45474528e-04 -7.56942689e-03 -5.60663937e-01
001192bda6.jpg 3cf7cc8c92.jpg,3.56982216e-07 -9.51684520e-06 2.06745508e-03 -2.67232843e-06 1.01189002e-05 4.90348074e-03 1.50972500e-03 -7.56602377e-03 -2.15357287e+00
001192bda6.jpg 3ff2cb8a9c.jpg,1.03770766e-07 -2.20511619e-06 8.74727295e-04 2.67085093e-06 -4.68205814e-07 4.36984880e-03 -1.18868858e-03 -4.35797115e-03 -4.72902107e-01
001192bda6.jpg 413a3c84c2.jpg,5.19102812e-06 1.20145445e-06 -3.59999547e-03 -1.50637631e-05 3.13344041e-06 8.86018202e-03 6.91362507e-03 -8.75482363e-03 -2.31285967e+00
001192bda6.jpg 41c2d96ba2.jpg,-1.48149859e-07 4.26187945e-06 8.56347400e-05 -2.31819024e-06 -2.65723130e-06 -3.83967050e-03 1.01642874e-04 4.33504129e-03 4.83450116e-01
001192bda6.jpg 4313b8318a.jpg,-7.39321749e-07 1.48068339e-05 -3.01277999e-03 -9.97665429e-06 -8.77809462e-06 1.05637472e-02 6.57606823e-03 -1.24573380e-02 -2.48331564e+00
001192bda6.jpg 4340b1a466.jpg,-2.99543469e-07 7.05234852e-06 -2.17184687e-03 -8.23266910e-06 1.29451289e-05 4.64510767e-03 4.12660319e-03 -1.21474153e-02 -3.15654896e-01
001192bda6.jpg 446048f2c8.jpg,-3.94095627e-07 1.17951205e-06 1.67815935e-03 9.89935377e-07 -2.84935396e-06 -5.86424390e-03 -1.86085533e-03 6.06660546e-03 7.00728666e-01
001192bda6.jpg 450c0a846e.jpg,-1.30336260e-06 3.66241929e-05 -5.05323237e-03 -3.34889427e-05 -2.85979425e-07 1.75364829e-02 9.81912694e-03 -1.92461077e-02 -2.11542792e+00
001192bda6.jpg 45a806381d.jpg,7.80487292e-07 -6.12142478e-06 1.52423180e-03 6.27503788e-06 -2.18598979e-05 6.39636740e-03 -4.14061463e-04 -1.82850435e-03 2.78412877e-01
001192bda6.jpg 465eb26f68.jpg,-3.15809073e-07 9.68132462e-06 -4.62047076e-03 -9.34251860e-06 -2.37512103e-07 8.77089847e-03 8.32134274e-03 -9.87877727e-03 -2.69176726e+00
001192bda6.jpg 46e634f20e.jpg,-2.37279983e-06 -3.16178800e-05 6.02123049e-03 3.29603327e-05 -5.13954585e-06 -1.18391999e-02 -7.37346563e-03 2.48697595e-02 -1.18440909e+00
001192bda6.jpg 4716681aee.jpg,-4.24154960e-07 -3.03616961e-05 3.34966312e-03 2.54625794e-05 3.32146591e-05 -4.36762032e-03 -5.54058123e-03 -5.56802662e-03 7.67961201e-01
001192bda6.jpg 4a559db7de.jpg,-8.93481472e-08 -1.73237256e-06 1.28651876e-04 4.91406812e-06 7.38878246e-07 5.32118197e-03 -1.84960518e-03 -9.11213497e-03 -8.44443566e-01
001192bda6.jpg 4b63713677.jpg,-1.02056331e-06 5.33049040e-06 -1.10568885e-03 3.24728047e-06 -7.97968543e-06 3.15587514e-03 5.23295339e-04 -5.55997683e-03 6.80963403e-01
001192bda6.jpg 4d7f24fe73.jpg,-1.59490195e-05 6.01166011e-05 -8.51648324e-03 -1.41048436e-05 -2.41465423e-05 2.09885192e-02 1.77724887e-02 -4.39748478e-02 1.00000000e+00
001192bda6.jpg 4f1a64d1b0.jpg,-3.66135735e-08 4.12470074e-06 -7.42941920e-04 -3.94890908e-06 -8.83450585e-06 -5.06833567e-04 1.38945782e-03 6.32752033e-03 -3.86591090e-01
001192bda6.jpg 4f3c9691eb.jpg,-5.45546687e-07 5.64908971e-06 -1.65572029e-03 -8.55835799e-06 1.67354351e-05 4.04342423e-03 4.05865281e-03 -1.48191502e-02 9.56520175e-01
001192bda6.jpg 50f016d123.jpg,1.11411285e-06 -1.92059742e-05 2.65621891e-03 6.69491491e-06 -3.60328425e-06 2.13070736e-03 -1.95793027e-03 -3.01380890e-03 -1.19956607e-01
001192bda6.jpg 515abfa2d4.jpg,1.98042371e-06 -2.99994676e-06 7.71881512e-04 1.23267573e-05 -6.91521200e-06 1.63733479e-03 -3.52823460e-03 -7.06006055e-03 1.96629451e+00
001192bda6.jpg 52dc63c4d9.jpg,8.90968117e-07 3.33642810e-05 -9.37274000e-03 -3.48255583e-05 -3.56711083e-06 1.89570295e-02 2.07647523e-02 -1.50121988e-02 -6.72501498e+00
001192bda6.jpg 5546c82697.jpg,2.81855260e-07 -5.75584640e-06 -3.44212130e-04 3.52436716e-06 2.87360627e-06 5.35033573e-03 8.06972199e-05 -5.20758044e-03 -5.57711965e-01
001192bda6.jpg 55b53957ad.jpg,1.29784240e-06 -1.83509605e-05 7.83720716e-03 1.71240319e-05 9.64924467e-07 -1.36407927e-02 -6.25802970e-03 1.21922064e-02 -1.05517069e+00
001192bda6.jpg 56f66e3dd4.jpg,-6.11184139e-07 3.26101888e-06 3.54748320e-04 5.68518942e-06 -2.78440439e-05 -5.35242998e-03 -1.66311269e-03 9.73119986e-03 2.58339400e-01
001192bda6.jpg 56f7b3e77a.jpg,-1.32399042e-07 1.82819347e-05 -9.72151228e-03 -1.78320813e-05 -5.55910877e-07 1.39329495e-02 1.06957774e-02 -1.31603648e-02 -1.10694027e+00
001192bda6.jpg 5869bf9fae.jpg,4.49260775e-08 -6.26188728e-06 1.69841006e-03 8.16797486e-06 4.47641327e-07 3.50024016e-03 -3.05594480e-03 -4.41841375e-03 -1.70108486e-01
001192bda6.jpg 592dd3ff43.jpg,3.49065117e-08 1.19199110e-06 -8.25377743e-04 -1.19741404e-06 -1.26091351e-06 6.91028705e-03 7.40767040e-04 -6.71352832e-03 -2.27753938e-01
001192bda6.jpg 59c4a5c4a2.jpg,3.59756471e-07 -8.39615905e-06 2.87972380e-04 8.25538547e-06 -4.58251404e-06 1.57930283e-03 -9.63882723e-04 -5.47138143e-04 -1.55461962e-01
001192bda6.jpg 5abd518c48.jpg,1.11884544e-07 -1.16292771e-05 4.53640733e-04 7.65643067e-06 1.83811765e-05 1.28690036e-03 -4.83838290e-04 -6.22748101e-03 1.03820983e-01
001192bda6.jpg 5c463518a5.jpg,-7.32357932e-07 3.56947870e-06 -1.81461741e-03 -5.42102611e-06 1.75358931e-06 -4.78294054e-03 3.09040160e-03 4.48549685e-03 8.03440174e-01
001192bda6.jpg 5da5a644bc.jpg,-3.03348346e-08 1.74820037e-06 -2.37488662e-04 -2.40345904e-06 2.85110639e-06 4.51874198e-03 3.64260860e-04 -5.92391335e-03 2.59808816e-01
001192bda6.jpg 5dbf26c759.jpg,1.08425439e-07 1.72453659e-05 -3.91391929e-03 -1.60499447e-05 1.54983060e-06 7.63983447e-04 7.64686687e-03 -4.82031456e-04 -4.22066835e-01
001192bda6.jpg 5f8a0dab78.jpg,-3.36827894e-06 -4.64021352e-05 7.29422947e-03 3.75263548e-05 -5.43095263e-06 -3.89695626e-03 -2.82311693e-03 2.47480728e-02 -3.31156155e+00
001192bda6.jpg 5fb437951b.jpg,1.37549342e-06 -1.15586364e-05 2.22308137e-03 5.61454513e-06 -3.70177049e-06 2.23333034e-03 -2.06468869e-03 -1.40756885e-03 -3.85632309e-01
001192bda6.jpg 61f6ec34aa.jpg,-5.45862322e-07 -2.64709107e-05 5.11504880e-03 2.19837897e-05 5.21451347e-06 -5.50811642e-03 -3.88441581e-03 8.89688650e-03 -8.82304368e-01
001192bda6.jpg 637deea3af.jpg,1.28943726e-07 1.33850261e-06 -2.01709285e-03 -1.70433735e-06 -8.53344076e-07 7.38387907e-03 2.23891817e-03 -6.47092621e-03 -1.00837360e+00
001192bda6.jpg 64dc579e57.jpg,1.10339716e-07 5.93471177e-06 -2.15622381e-03 -4.74535725e-06 -1.04514770e-06 5.66530095e-03 2.97819446e-03 -6.59450363e-03 -1.07205855e+00
001192bda6.jpg 657cfa20df.jpg,4.54151467e-07 -4.22610880e-06 6.77335213e-04 -8.96165409e-06 1.59058080e-05 8.35856994e-03 1.58693017e-03 -6.11979587e-03 -4.16827138e-01
001192bda6.jpg 663940b1a4.jpg,-2.66295218e-08 6.35894201e-06 -9.05671516e-04 -5.69091537e-06 -1.59214153e-06 -5.53467075e-03 1.33538673e-03 5.48668319e-03 5.92145458e-01
001192bda6.jpg 66fa0130a8.jpg,-3.89646575e-07 7.74796750e-08 -4.88638050e-04 2.61141254e-06 4.03596691e-05 1.23164603e-03 2.11536524e-04 -1.75485311e-02 1.14028515e+00
001192bda6.jpg 682e8f32a7.jpg,2.86211450e-07 -8.19228567e-06 8.30419871e-04 7.35974833e-06 -7.34318354e-07 3.70261459e-03 -2.50356935e-03 -2.89289868e-03 -9.95273709e-01
001192bda6.jpg 69a9a44662.jpg,-3.40344156e-07 8.42074185e-07 3.04247678e-04 -3.11568527e-06 2.58265511e-07 4.92528487e-03 9.31556073e-04 -7.54190705e-03 6.71509916e-01
001192bda6.jpg 6aeaa31206.jpg,1.20200101e-06 1.20162421e-05 -1.73666094e-03 -1.23896752e-05 3.03557132e-07 1.18247850e-02 1.17174125e-03 -1.25851629e-02 -5.03859330e-01
001192bda6.jpg 6b3f2e5b4b.jpg,2.07617825e-06 7.75865039e-06 -4.01662493e-03 -7.85624808e-06 -4.24713357e-06 7.83580732e-03 2.66862120e-03 -7.98577359e-03 1.02882011e-01
001192bda6.jpg 6e72875b37.jpg,-2.64420477e-08 4.78038008e-06 -3.69804744e-03 -4.09752597e-06 -2.42023126e-07 7.53426218e-03 3.85656447e-03 -6.78963213e-03 -1.59302399e+00
001192bda6.jpg 6ee51d2f30.jpg,-4.72399195e-07 -1.36595595e-05 5.56251678e-03 1.27075820e-05 3.70428751e-07 -1.09582516e-02 -5.96149883e-03 1.23182309e-02 4.21566727e-01
001192bda6.jpg 729650c73c.jpg,-3.58318090e-07 1.05111332e-05 -5.47765414e-03 -8.91516026e-06 -9.83924526e-07 9.42402783e-03 5.68985763e-03 -1.03076799e-02 5.54801393e-02
001192bda6.jpg 7543c37386.jpg,1.22470318e-07 1.05031858e-05 -2.78698598e-03 -1.28732757e-05 5.34181754e-06 7.07098442e-03 6.54911449e-03 -1.06328667e-02 -1.55754236e+00
001192bda6.jpg 76961abc96.jpg,8.84456991e-08 7.57201488e-07 2.07340248e-04 2.12723974e-06 -7.79578726e-06 9.38691373e-03 -4.94794118e-04 -5.84571904e-03 -8.87593195e-01
001192bda6.jpg 7a0adef8ca.jpg,-1.63013643e-07 1.31725857e-05 -3.22679240e-03 -1.36823798e-05 4.11416044e-06 9.63677185e-03 4.97950226e-03 -1.24249733e-02 -7.24686141e-01
001192bda6.jpg 7c90cabd65.jpg,-2.21835968e-07 4.52669999e-06 -1.28109184e-03 -1.88183557e-06 -3.26521686e-06 8.00190611e-03 1.09831528e-03 -7.74255346e-03 -3.00714484e-01
001192bda6.jpg 7f2124cfda.jpg,3.29701366e-08 1.05943310e-05 -6.32751594e-03 -1.08169713e-05 6.74816712e-07 9.54731020e-03 6.98575629e-03 -9.52235278e-03 -7.64813869e-01
001192bda6.jpg 8034be2120.jpg,2.91817250e-07 3.35899423e-06 -1.03115128e-03 -4.11236480e-06 5.90961933e-06 4.52601888e-03 1.07469586e-03 -7.34159235e-03 -9.34553432e-02
001192bda6.jpg 817207239c.jpg,-1.09623234e-06 1.16844451e-05 -9.45783349e-04 -8.78015429e-06 -1.19225495e-05 1.64175575e-02 2.53284781e-03 -2.17848752e-02 1.00000000e+00
001192bda6.jpg 8288352159.jpg,5.01253427e-08 -2.52512576e-07 7.69087822e-05 6.60200168e-06 9.58729427e-06 -8.72494438e-04 -1.02243404e-03 -7.82164187e-03 1.76233881e+00
001192bda6.jpg 8545ee150d.jpg,-5.44103927e-07 1.88768166e-05 -7.63709816e-03 -1.61995818e-05 6.59616469e-06 -9.25007842e-03 1.15025072e-02 9.49425294e-03 1.00000000e+00
001192bda6.jpg 86dcb34d6c.jpg,-5.55876373e-07 6.80782261e-06 -1.47874012e-03 -6.74080049e-06 -1.60181315e-06 9.11599424e-03 2.84246981e-03 -8.91169315e-03 -7.62739843e-01
001192bda6.jpg 881865c5fb.jpg,-2.26054600e-07 3.19660373e-06 -5.23645093e-04 -1.96235872e-06 2.74630411e-06 -4.03466847e-03 3.35774971e-04 2.20099390e-03 6.35772016e-01
001192bda6.jpg 8b23160fa1.jpg,-3.20133901e-05 -7.20924402e-04 9.98178280e-02 6.92353713e-04 4.56257313e-06 -4.20966873e-02 -1.62472383e-01 6.43109954e-02 1.00000000e+00
001192bda6.jpg 8c2a2c6f4c.jpg,-1.01511865e-07 -2.98636949e-06 5.75664294e-04 2.02209695e-06 7.26175418e-07 4.15383215e-03 -5.48348992e-04 -4.07695736e-03 -9.49786631e-02
001192bda6.jpg 8c3286069e.jpg,1.61255549e-07 9.14316123e-06 -3.43350783e-03 -1.02501470e-05 5.90079770e-06 9.46892841e-03 5.97174264e-03 -1.61435554e-02 -9.98133328e-01
001192bda6.jpg 8cb5287373.jpg,1.25441451e-06 5.05492950e-06 -6.37880596e-03 -7.52863551e-06 1.85193901e-06 8.70028506e-03 9.26481249e-03 -9.69507167e-03 -3.89113645e+00
001192bda6.jpg 8cc4ca0b8f.jpg,1.95121199e-09 -3.93050452e-06 1.12425475e-03 3.17801310e-06 -2.13256377e-06 4.99981772e-03 -1.56210652e-03 -2.78268675e-03 -1.36444651e+00
001192bda6.jpg 8f3fc53a4f.jpg,1.55595763e-08 -4.30577473e-06 2.66710371e-04 3.74801805e-06 9.13712999e-07 1.98456832e-03 -6.07410660e-04 -1.92005740e-03 -2.15346141e-01
001192bda6.jpg 93d747c64d.jpg,7.98154114e-07 5.71248968e-05 -8.35562266e-03 -5.88504332e-05 5.88205060e-06 2.88402327e-02 1.97148041e-02 -3.15506725e-02 -5.54304855e+00
