samples,fundamental_matrix
00b6c77646.jpg 69c24c7d06.jpg,-9.96006004e-07 9.60897929e-06 -1.94967114e-03 -9.11696024e-06 -2.42964625e-06 1.00139372e-02 4.76238015e-03 -1.17267309e-02 -1.22510060e+00
00b6c77646.jpg 69ef064ed8.jpg,3.94170413e-08 -3.84814488e-07 1.34468370e-04 1.52364756e-06 -3.13563387e-07 4.32846428e-03 -5.97449892e-04 -4.26669402e-03 -1.43519510e+00
00b6c77646.jpg 6d30a2305a.jpg,3.21842694e-07 -1.12137558e-06 7.76001057e-06 -1.14829206e-05 -7.27669516e-06 1.06960120e-02 3.35899196e-03 -4.18100958e-03 -1.66463859e+00
00b6c77646.jpg 6f4cb9cd4f.jpg,9.80000251e-07 -3.44092982e-06 1.91202219e-03 3.75976417e-06 -3.74406664e-06 3.71396322e-03 -2.27410342e-03 -2.42995605e-03 -4.48654526e-01
00b6c77646.jpg 6f8d7e8d6d.jpg,1.33649816e-07 4.85748445e-06 -7.96623392e-04 7.31928338e-07 4.50834080e-06 -2.89068049e-03 -2.53021555e-04 -1.56923859e-03 1.00000000e+00
00b6c77646.jpg 71055f1d51.jpg,2.51354268e-07 -1.86876155e-06 4.12131716e-05 2.74262680e-06 -5.85333604e-06 5.05352281e-03 -5.84552589e-05 -1.53236065e-03 -6.32496259e-01
00b6c77646.jpg 711df8b755.jpg,-8.65660261e-07 -1.97669460e-06 1.36276250e-03 7.44864384e-06 3.58679859e-06 -9.47452102e-03 -1.39022846e-03 3.06091219e-03 1.14258328e+00
00b6c77646.jpg 7316d497d0.jpg,-1.12895694e-07 2.18530887e-06 -3.81526076e-04 4.83414190e-06 1.06065178e-05 -8.57458595e-03 -1.58076232e-03 1.77726950e-03 1.54957252e+00
00b6c77646.jpg 73491fb76b.jpg,1.65830972e-08 2.75796761e-07 -9.15149426e-05 5.04785325e-06 1.76095677e-06 -7.04681056e-03 -1.16275282e-03 1.37755070e-03 1.17171699e+00
00b6c77646.jpg 74e77d9c61.jpg,-9.88808159e-08 9.65720497e-07 -8.60741768e-05 -5.19132095e-06 1.06434304e-05 4.70792112e-03 2.38194295e-03 -1.00148117e-02 -9.78207235e-01
00b6c77646.jpg 75112221fe.jpg,6.41187663e-07 -1.03694707e-05 2.38736863e-03 -1.62420456e-05 2.63211196e-07 6.84413048e-03 1.09053932e-02 -6.07601529e-03 -3.08192926e+00
00b6c77646.jpg 7517befd5a.jpg,-1.12651485e-07 7.13166208e-07 -6.72786158e-05 -2.82565397e-06 -7.40353189e-06 7.05796051e-03 1.07382507e-03 -2.94608442e-03 -6.90639358e-01
00b6c77646.jpg 766a0fa25f.jpg,9.71650687e-08 2.62253635e-06 -7.04598002e-04 4.07266108e-06 -7.02555912e-06 -3.29990602e-03 -1.54176372e-03 3.77068661e-03 1.00000000e+00
00b6c77646.jpg 7a396fa69f.jpg,-1.12524470e-06 1.39718846e-05 -3.77475611e-03 -7.20796676e-06 -5.54004876e-06 1.18152758e-02 3.41917639e-03 -8.95726814e-03 -1.21691833e+00
00b6c77646.jpg 7c96fc50d3.jpg,1.59817024e-08 3.03773795e-07 -1.24564189e-04 -9.01653524e-07 6.26008203e-06 2.54968015e-03 3.27684506e-04 -7.61907199e-03 9.61105573e-02
00b6c77646.jpg 7c1c1089af.jpg,-2.72890549e-08 -1.26975545e-06 1.65746642e-04 2.40664740e-06 7.17179051e-06 5.04343859e-03 -6.71123957e-04 -6.02657406e-03 -6.51084550e-01
00b6c77646.jpg 7ca9d89396.jpg,7.11862642e-08 2.23561635e-07 -1.16829002e-04 -6.87034416e-06 -5.53867935e-07 5.99222367e-03 4.31009352e-03 -8.72668213e-03 -1.47877250e+00
00b6c77646.jpg 7eab452a66.jpg,-3.52992451e-08 -2.68156910e-07 3.32073977e-04 -5.00257337e-07 -5.27365244e-06 5.34991777e-03 4.16097087e-04 -2.25301296e-03 -1.54870425e+00
00b6c77646.jpg 7f15983af0.jpg,5.36118267e-07 -9.97668367e-06 2.07234434e-03 1.13822326e-05 7.70913920e-07 -8.03367133e-03 -4.53326745e-03 6.72925691e-03 1.47744138e+00
00b6c77646.jpg 809fc2c22d.jpg,6.24560894e-07 6.16059619e-06 -1.53412618e-03 1.52039943e-05 4.92451480e-06 -9.76949946e-03 -5.18114496e-03 -6.38968205e-04 3.13163126e+00
00b6c77646.jpg 825c8db1c8.jpg,-2.38924530e-06 1.22091084e-05 -2.17282697e-03 -2.14003563e-07 1.78503083e-05 -1.57300656e-02 -3.83776653e-04 -2.87482927e-03 4.13446202e+00
00b6c77646.jpg 829ccecabd.jpg,2.40305642e-06 -5.78092412e-06 -2.20928179e-04 -8.23006069e-06 -1.50101677e-05 1.26402874e-02 3.92503478e-03 9.03563882e-04 -3.89289526e+00
00b6c77646.jpg 8390593b29.jpg,-3.20378479e-07 3.37398684e-06 -1.04558370e-03 -2.75958017e-09 -7.21946578e-07 5.59527435e-03 7.00185458e-04 -7.10274227e-03 2.62166859e-01
00b6c77646.jpg 8498eaf1cc.jpg,-2.68912823e-07 1.75644730e-06 -2.18234749e-04 -1.32393129e-06 -2.01798630e-06 5.77015781e-03 9.47971525e-04 -3.80325777e-03 -7.63550804e-01
00b6c77646.jpg 8519e54217.jpg,1.22674875e-09 -8.72521190e-06 3.12156001e-03 -3.54689895e-06 3.00712263e-06 5.34084314e-03 1.72142431e-03 -3.70203252e-03 -1.78920039e+00
00b6c77646.jpg 87414846f3.jpg,7.97230821e-07 -4.44896187e-06 8.13951638e-04 -3.21022715e-06 -1.14044004e-05 8.03809750e-03 1.18755941e-03 7.14828791e-04 -1.62117209e+00
00b6c77646.jpg 880dd46c7c.jpg,-7.58653773e-07 -9.83553097e-06 2.68745283e-03 1.26906424e-05 3.71056210e-06 -9.10213373e-03 -3.22004365e-03 6.44527499e-03 6.62679914e-01
00b6c77646.jpg 88b913f06b.jpg,2.32141271e-07 2.55673350e-07 9.29857606e-05 1.83172575e-06 -5.06718874e-06 3.67762698e-03 -1.32357597e-03 -2.80375454e-03 2.91498229e-02
00b6c77646.jpg 897af41a29.jpg,-2.82839610e-07 5.21435286e-06 -1.31945664e-03 -7.46181911e-06 -1.20875183e-06 9.37818865e-03 3.09900880e-03 -7.93015017e-03 -1.20994908e+00
00b6c77646.jpg 8aca643c9d.jpg,-6.35984009e-07 4.75512947e-06 -3.53836394e-04 -4.24566325e-06 4.66531967e-06 4.80186589e-03 1.60746700e-03 -9.50785946e-03 2.30053404e-01
00b6c77646.jpg 8c60bb1aff.jpg,5.37467175e-07 -5.51546300e-06 1.10558660e-03 6.92626160e-06 -3.47888028e-06 -7.37356713e-03 -2.48380905e-03 6.52715707e-03 9.55546179e-01
00b6c77646.jpg 8dc15fbef0.jpg,-1.07263001e-06 3.78610229e-06 -7.98374199e-04 4.10987153e-06 8.75309707e-06 1.53550290e-02 1.08140737e-03 -1.04232153e-02 -2.68732859e+00
00b6c77646.jpg 8f29dbb831.jpg,-1.06780280e-06 6.77399549e-06 -1.19619275e-03 -1.08227538e-05 -8.14056875e-06 1.46020181e-02 8.44838172e-03 -1.26644730e-02 -4.77983954e+00
00b6c77646.jpg 8fdf10ba73.jpg,-1.07230799e-06 6.37723155e-06 -1.03308413e-03 -1.30646288e-05 -2.42067830e-06 1.50158314e-02 6.09107188e-03 -8.25913875e-03 -3.76650487e+00
00b6c77646.jpg 91cca3c60e.jpg,-2.05469227e-07 2.45562980e-06 -6.96967326e-04 -2.55658437e-06 -2.65206184e-06 5.37343094e-03 1.91238564e-03 -5.13815425e-03 -1.00704634e+00
00b6c77646.jpg 9504d47faf.jpg,9.48473417e-07 -6.14641168e-06 1.13829410e-03 -2.13843566e-06 2.40247521e-06 8.17643064e-03 1.20063997e-03 -4.02417634e-03 -2.08180965e+00
00b6c77646.jpg 95abc4f85c.jpg,-3.46954648e-07 6.92322077e-06 -1.46137104e-03 -9.35107974e-06 9.59629572e-08 7.82991391e-03 2.46841518e-03 -5.50513183e-03 -6.79522336e-01
00b6c77646.jpg 969aca7c02.jpg,-6.03328846e-07 5.78901966e-07 3.88137321e-04 -1.78250122e-05 5.47560859e-06 1.36472144e-02 4.94211738e-03 -8.96318677e-03 -2.38802947e+00
00b6c77646.jpg 9769368991.jpg,1.75010762e-06 3.04422340e-06 2.25449498e-03 -4.41346842e-06 -7.47863654e-06 8.21297257e-03 -3.69798767e-03 -6.36287504e-03 1.11764263e-01
00b6c77646.jpg 97dfb542b8.jpg,3.80773900e-07 -3.85575452e-06 9.52767469e-04 7.72678416e-06 -1.57020955e-06 2.64977282e-03 -3.58543189e-03 -2.67475897e-03 -4.88977908e-01
00b6c77646.jpg 98a894b095.jpg,-1.09967716e-06 8.51233915e-06 -2.34589790e-03 -3.86400105e-06 -2.44233240e-06 8.31054802e-03 2.27099049e-03 -3.89015717e-03 -2.15948356e+00
00b6c77646.jpg 99b1793bac.jpg,-2.79593180e-07 4.99569867e-06 -6.85503729e-04 -3.02196067e-06 -9.58643521e-08 6.18157508e-03 1.00506967e-03 -7.46543462e-03 -1.72178090e-01
00b6c77646.jpg 9c1e987a63.jpg,4.39740624e-07 -5.87590692e-06 1.63609840e-03 -1.20720368e-05 -1.44864460e-06 1.34325482e-02 6.72607573e-03 -8.08405462e-03 -4.29666021e+00
00b6c77646.jpg 9ef722d231.jpg,4.45473105e-07 -2.95938162e-06 8.87448140e-04 2.16608030e-06 -7.01382996e-06 -7.01044479e-03 -1.57969324e-03 7.83083253e-03 9.42665560e-01
00b6c77646.jpg 9fe903838d.jpg,8.83147112e-07 2.31942939e-06 -6.19283532e-04 5.98301028e-06 5.19691256e-06 -1.73849171e-03 -2.68291663e-03 -3.27387963e-03 1.00000000e+00
00b6c77646.jpg a054e0b691.jpg,1.62112234e-09 -5.89339227e-06 1.31040370e-03 -1.00807199e-05 -9.76387877e-06 8.94406572e-03 3.85588985e-03 8.20380171e-04 -2.77257710e+00
00b6c77646.jpg a09d36beda.jpg,-3.04510324e-07 -2.51519696e-06 1.38838704e-03 -1.39003611e-06 9.50141894e-07 5.49221050e-03 2.03064955e-04 -4.02302941e-03 -5.38150301e-01
00b6c77646.jpg a0f544f932.jpg,-3.12157017e-07 1.74387875e-06 -2.71513209e-04 3.46646022e-06 -6.01074070e-06 7.69424770e-03 -7.01736637e-05 -1.82945220e-03 -8.39379179e-01
00b6c77646.jpg a20d481b3b.jpg,3.28286452e-07 -2.41607740e-06 5.06420303e-04 -4.20425211e-06 -9.62379441e-07 7.15469667e-03 1.89365994e-03 -3.99052349e-03 -1.33116471e+00
00b6c77646.jpg a310435024.jpg,2.67313949e-06 7.82641311e-06 3.27998541e-05 4.13182143e-06 2.55184362e-06 6.56748593e-03 -4.07027241e-03 -1.24282285e-02 2.99127654e-01
00b6c77646.jpg a340984d86.jpg,5.12879947e-08 2.71192174e-06 -5.96120901e-04 3.45909937e-07 -1.93580759e-06 2.64544010e-03 -1.94229793e-04 -6.10345509e-03 8.84316300e-01
00b6c77646.jpg a4007c26fb.jpg,4.48236183e-07 1.45142837e-05 -2.77278359e-03 -1.90538881e-05 -1.28161827e-06 1.22405916e-03 5.84071873e-03 -1.35886328e-04 -2.75048769e-01
00b6c77646.jpg a5ea208435.jpg,-9.56354071e-08 4.54462658e-06 -8.46988549e-04 3.01870577e-06 -6.85278112e-06 4.82793928e-03 -7.68986752e-04 -5.45547152e-03 -7.49732622e-02
00b6c77646.jpg a6e959e3f3.jpg,1.93486662e-06 -1.07799631e-05 1.97294091e-03 -2.05750618e-06 1.16115547e-05 7.62234391e-03 7.56447467e-04 -4.26947939e-03 -2.83260559e+00
00b6c77646.jpg a737d9bd9d.jpg,3.30332671e-07 -7.43564172e-06 2.01431144e-03 -1.13494404e-05 6.90968916e-06 1.14532636e-02 4.43223494e-03 -4.08415982e-03 -4.02309078e+00
00b6c77646.jpg a96ed64043.jpg,-1.20826377e-07 5.20279603e-06 -1.83752056e-03 -9.07134933e-06 1.10554319e-05 6.88406044e-03 1.67333009e-03 -4.63956152e-03 -2.77594399e-01
00b6c77646.jpg a9e7c5588b.jpg,1.29262937e-08 -6.44856923e-06 1.49157140e-03 4.63193332e-06 6.51904189e-06 5.57181288e-03 -1.23868883e-03 -6.16751962e-03 -4.80228457e-01
00b6c77646.jpg aa7450cb4d.jpg,2.20221366e-06 -1.23719686e-05 1.91898550e-03 -5.55649369e-06 -1.49051747e-06 1.09487714e-02 1.35954524e-03 4.32009327e-03 -4.58855663e+00
