samples,fundamental_matrix
00fb0e0257.jpg 158f454a76.jpg,-7.66952596e-07 4.11763745e-05 -1.76485595e-02 -4.22065296e-05 -6.60176203e-08 2.10186860e-02 1.95652167e-02 -2.43558728e-02 9.34749228e-01
00fb0e0257.jpg 159ea60169.jpg,1.62188035e-07 1.99883136e-05 -8.38759339e-03 -2.06738302e-05 -2.27206722e-06 1.33401206e-02 1.23397232e-02 -1.44234131e-02 -1.41769207e+00
00fb0e0257.jpg 15de007ecf.jpg,8.17590943e-07 -2.99577522e-05 3.31805288e-04 3.34549023e-05 6.52455759e-07 -1.33866778e-02 9.18847093e-04 1.17464680e-02 -6.25514728e-01
00fb0e0257.jpg 169409954a.jpg,4.08984269e-08 -4.49825631e-06 2.53583058e-03 6.84338892e-06 -2.22885262e-06 6.08450616e-03 -3.45853589e-03 -3.85202046e-03 -3.00507108e-01
00fb0e0257.jpg 170dd708d2.jpg,-6.61354206e-08 1.86441134e-06 -8.40929224e-04 -5.16469109e-06 9.53883131e-07 8.04967762e-03 3.25943173e-03 -9.19580943e-03 -7.00140381e-01
00fb0e0257.jpg 18e6be439c.jpg,9.82357565e-07 2.36776015e-05 -1.54835516e-02 -2.45289833e-05 -4.67675655e-07 1.41095040e-02 1.13165695e-02 -1.43411948e-02 2.66963447e+00
00fb0e0257.jpg 1a1cf16af9.jpg,9.01470947e-08 -1.48345876e-06 9.46231365e-04 3.01960772e-06 -1.89930453e-06 5.40623386e-03 -2.04490513e-03 -6.51710853e-03 6.31328388e-01
00fb0e0257.jpg 1a45759ab7.jpg,-7.72676983e-07 -1.37537918e-05 6.82165393e-03 1.07205319e-05 9.28913113e-06 2.06810590e-03 -3.61988829e-03 -6.10961866e-03 8.85594034e-01
00fb0e0257.jpg 1ad81d9a63.jpg,4.09840028e-07 3.03666553e-05 -1.63490050e-02 -2.94354742e-05 6.09460201e-07 1.07525802e-02 1.36198715e-02 -1.13122380e-02 9.07263068e-01
00fb0e0257.jpg 1b617b29a0.jpg,3.68054121e-09 -2.03167717e-05 6.20188363e-03 2.08376191e-05 1.60640081e-06 -1.52471144e-02 -6.63834063e-03 1.50771572e-02 9.66850379e-02
00fb0e0257.jpg 1cf850a6c4.jpg,1.71867162e-08 -3.77078982e-07 2.19248843e-04 -3.40657211e-06 1.34397713e-06 -7.14745615e-03 1.27845724e-03 6.10014548e-03 -5.84919481e-01
00fb0e0257.jpg 1e80e785ac.jpg,-1.39684488e-08 8.36606895e-07 -8.55620026e-04 -5.65619006e-07 -3.31202122e-07 6.16111711e-03 9.31470998e-04 -8.15176214e-03 2.28942136e-01
00fb0e0257.jpg 1f397ece00.jpg,9.02782958e-08 3.35930225e-05 -1.74149437e-02 -3.16988617e-05 1.93002177e-07 1.31142476e-02 1.97427636e-02 -9.76242910e-03 -3.18002972e+00
00fb0e0257.jpg 206e78256f.jpg,-2.92139768e-07 -9.90198835e-06 5.38655057e-03 1.18102145e-05 4.43569188e-06 -1.13652888e-02 -8.60869171e-03 1.09688883e-02 8.79769355e-01
00fb0e0257.jpg 207b14295c.jpg,-1.31580384e-07 -1.25466270e-05 6.82297217e-03 1.35687478e-05 -7.36043123e-07 -1.15753737e-02 -6.99314441e-03 1.23038887e-02 -4.08578913e-01
00fb0e0257.jpg 20fa8598a5.jpg,-5.79691380e-08 -1.85802075e-06 8.92785622e-04 1.59052693e-06 -3.06534018e-06 7.16612645e-03 -8.45932057e-04 -4.89380104e-03 1.07818885e-02
00fb0e0257.jpg 2405d43157.jpg,7.29818304e-07 2.88786882e-05 -8.68613951e-03 -4.32036575e-05 6.65281918e-06 2.29922056e-02 1.25091062e-02 -2.12758002e-02 -1.11894451e+00
00fb0e0257.jpg 246b748f4e.jpg,-5.95848713e-07 -8.25511335e-06 3.94889508e-03 1.79956704e-05 -1.66052649e-06 -5.91552542e-04 -9.83221365e-03 -6.67925097e-03 3.91037360e+00
00fb0e0257.jpg 24a44b000a.jpg,-7.18566333e-07 -2.54254535e-05 1.35208863e-02 2.52732896e-05 1.41487584e-07 -1.30172992e-02 -1.83960581e-02 9.67943473e-03 4.41454966e+00
00fb0e0257.jpg 25fa1435b5.jpg,-9.85531399e-09 -5.28474901e-07 1.73943727e-04 -3.45693531e-07 7.57045854e-06 -3.35407875e-03 1.25591267e-04 -2.14693756e-03 1.00000000e+00
00fb0e0257.jpg 2685a29fad.jpg,1.94192273e-09 1.26648125e-05 -6.58007649e-03 -1.18003827e-05 2.14801715e-06 -2.54664874e-04 1.03369867e-02 1.77861270e-03 -1.67857915e+00
00fb0e0257.jpg 26a53b7749.jpg,-1.14789111e-06 -1.82021001e-05 8.51181322e-03 2.19699732e-05 -1.00886056e-06 -6.28917447e-04 -8.66396504e-03 -4.22086248e-04 6.28858319e-01
00fb0e0257.jpg 2732cd71fc.jpg,-5.24736349e-08 -1.55615361e-07 -1.00969239e-04 1.70980055e-06 -8.34885774e-08 5.34557849e-03 -7.58886661e-04 -7.09161241e-03 4.70523907e-01
00fb0e0257.jpg 2bc5b44b23.jpg,9.20619380e-07 -1.69249413e-05 1.18110698e-02 1.53799321e-05 -2.00448575e-06 7.22141607e-03 -7.39080663e-03 1.49297479e-03 -3.82892221e+00
00fb0e0257.jpg 2ccd2688ed.jpg,-4.19254437e-08 1.82933014e-06 -8.57823460e-04 -3.93422633e-06 -8.29444930e-07 8.02244344e-03 2.24265946e-03 -7.34853823e-03 -5.59321604e-01
00fb0e0257.jpg 2ed8df7209.jpg,3.47400566e-09 2.19637104e-06 -1.10174442e-03 -4.56861750e-06 -9.19662990e-07 1.01814331e-02 2.09298564e-03 -7.19479957e-03 -8.69580024e-01
00fb0e0257.jpg 309dfe1e53.jpg,1.28302792e-08 3.54935835e-06 -1.51694551e-03 -4.97298842e-06 1.35469416e-06 -6.65934941e-03 2.14762545e-03 5.19743060e-03 3.79017923e-01
00fb0e0257.jpg 314f70e668.jpg,1.40880547e-07 -2.46506562e-05 1.33833296e-02 2.29969465e-05 -4.73302988e-06 -3.74290304e-03 -1.26021174e-02 6.17003012e-03 1.03776058e-01
00fb0e0257.jpg 3219e181ef.jpg,-9.95506419e-07 -3.05840505e-05 1.31464734e-02 2.97165557e-05 -4.18850592e-06 -4.96133912e-03 -1.32070665e-02 8.27209097e-03 -5.03314576e-01
00fb0e0257.jpg 329740c28a.jpg,1.45171113e-07 2.99084101e-05 -1.60004172e-02 -2.87543898e-05 -1.39128056e-07 9.81982781e-03 1.29350385e-02 -1.00319247e-02 9.66352994e-01
00fb0e0257.jpg 37d5f55976.jpg,-1.62245919e-06 4.09406086e-05 -1.81364379e-02 -3.37340966e-05 4.17042415e-06 1.36379131e-03 1.41729863e-02 -9.07477213e-03 2.69865382e+00
00fb0e0257.jpg 38b2936064.jpg,-3.61741457e-07 1.77002766e-06 -2.47252159e-04 -7.40587181e-06 1.26899721e-06 1.04699791e-02 2.65087501e-03 -7.18611461e-03 -7.57550236e-01
00fb0e0257.jpg 3a173dfd3c.jpg,6.94923064e-08 3.66970214e-05 -1.77742033e-02 -3.76522412e-05 -2.86487937e-07 1.64577659e-02 1.49633068e-02 -1.54876715e-02 1.00334360e+00
00fb0e0257.jpg 3b783c4447.jpg,9.66580085e-11 -2.60973463e-07 1.40233982e-04 2.76382028e-07 -1.15310439e-07 5.32697003e-03 -1.51059834e-04 -5.24619649e-03 -9.60755155e-02
00fb0e0257.jpg 3bd7b37e0e.jpg,-2.39184655e-07 2.28309354e-05 -1.20976742e-02 -2.03756547e-05 8.24844357e-07 6.59543732e-03 1.42501700e-02 -7.57105919e-03 -8.81281370e-01
00fb0e0257.jpg 3bdd715dc1.jpg,-5.22038145e-11 6.94601237e-07 -3.18643763e-04 1.45495856e-06 -1.07735039e-06 4.96644521e-03 -9.76744858e-04 -7.83287366e-03 5.89007104e-01
00fb0e0257.jpg 3cfbf7a14b.jpg,-1.97386766e-05 5.85459160e-07 5.09285626e-03 -2.81548183e-05 -6.43419473e-07 1.21951452e-02 3.53361538e-02 3.44186863e-04 -1.37604525e+01
00fb0e0257.jpg 3cfd781143.jpg,2.97555699e-10 -2.35890215e-05 1.25401425e-02 2.13837932e-05 -3.00039123e-06 -1.12650859e-03 -9.77584573e-03 5.98977238e-03 -1.94004078e+00
00fb0e0257.jpg 3f00d74853.jpg,-1.72238682e-07 4.57140850e-05 -2.01682258e-02 -4.28906562e-05 3.80330170e-09 1.72518095e-02 1.90627219e-02 -1.87803048e-02 6.45691303e-01
00fb0e0257.jpg 3f294843ed.jpg,1.64233443e-07 1.62582793e-05 -7.35096501e-03 -1.83857014e-05 -9.98882834e-07 -1.06779333e-03 6.40360907e-03 1.36302597e-04 4.67754236e-01
00fb0e0257.jpg 436d2b9073.jpg,-2.70316911e-08 -5.17408732e-07 -5.21947060e-03 4.56164443e-07 -3.48501210e-08 -5.43951535e-03 5.26435967e-03 5.48074531e-03 -1.48337372e-02
00fb0e0257.jpg 4508c70978.jpg,2.80665069e-07 -7.24504023e-06 3.84352784e-03 9.95680474e-06 -1.77294332e-06 1.80211244e-03 -7.10443903e-03 -4.11257529e-03 1.54884538e+00
00fb0e0257.jpg 45972217bc.jpg,3.64418080e-07 6.74543991e-06 -3.74365110e-03 -4.83323506e-06 -2.12140169e-07 9.94479772e-03 1.81821550e-03 -9.97784459e-03 7.33362942e-01
00fb0e0257.jpg 46c48dea40.jpg,3.00580318e-07 3.42204588e-05 -1.84199199e-02 -3.33982858e-05 -3.83619672e-07 1.55103469e-02 1.54699932e-02 -1.66177638e-02 1.78857000e+00
00fb0e0257.jpg 476100c551.jpg,-1.18377231e-06 4.97330947e-07 -1.63805311e-03 -3.10945990e-06 4.19410514e-06 -6.66316761e-03 4.19573953e-03 6.29685694e-03 -7.81985571e-01
00fb0e0257.jpg 47a8a6ca48.jpg,1.48736715e-06 2.74154725e-05 -1.49076200e-02 -2.65828626e-05 -1.76484638e-06 1.59340846e-02 1.34637997e-02 -1.54915658e-02 3.36921044e-01
00fb0e0257.jpg 48db5e88cc.jpg,-4.08628230e-08 -2.84023644e-05 1.57723707e-02 2.96841592e-05 3.68733150e-07 -7.48117518e-03 -1.40005320e-02 7.55671774e-03 -7.61743326e-01
00fb0e0257.jpg 4a98929b7c.jpg,-7.32129111e-07 -1.04487986e-05 6.28452084e-03 1.25541477e-05 3.90399683e-06 -1.29467678e-02 -8.13899213e-03 1.16737834e-02 7.08928778e-01
00fb0e0257.jpg 4c512fbe04.jpg,-3.41810657e-08 1.31225916e-06 -6.39055395e-04 -3.83508763e-06 -1.19491478e-08 8.46276020e-03 2.64532279e-03 -8.37145183e-03 -1.27525039e+00
00fb0e0257.jpg 4c55e0861f.jpg,-1.16295568e-07 2.92866818e-07 -8.78472235e-04 1.03088066e-06 -4.62802144e-07 7.63002953e-03 -8.91457178e-05 -7.51167577e-03 -1.03941098e-01
00fb0e0257.jpg 4df31823a4.jpg,7.52548614e-08 2.89537778e-05 -1.48228226e-02 -2.92288180e-05 3.11597784e-07 1.15716874e-02 1.52658741e-02 -1.12143203e-02 -3.97457020e-01
00fb0e0257.jpg 4e5d20a26b.jpg,2.14206978e-07 1.27851027e-05 -6.96148925e-03 -1.29119624e-05 -1.36747360e-06 1.04842318e-02 8.41474827e-03 -1.13547995e-02 -3.19693237e-01
00fb0e0257.jpg 4feaa63032.jpg,-2.23218208e-08 1.97148961e-06 -9.46540393e-04 -3.22710931e-06 5.63216579e-07 6.24314933e-03 2.69327586e-03 -9.57790288e-03 -6.29034266e-01
00fb0e0257.jpg 51236bd9c0.jpg,-6.57057038e-09 6.69953447e-06 -3.21247396e-03 -6.25407785e-06 1.22551960e-06 -3.93228975e-03 4.06854629e-03 5.33207792e-03 -3.77718567e-01
00fb0e0257.jpg 5124052951.jpg,1.00678672e-07 2.19089602e-05 -1.10390951e-02 -2.16149736e-05 1.00498986e-06 4.61408367e-03 1.31824386e-02 -4.71583264e-03 -7.51178171e-01
00fb0e0257.jpg 518ba75aa7.jpg,2.31357529e-07 2.78313807e-05 -1.47728830e-02 -2.72731993e-05 3.14294954e-07 1.10495594e-02 1.64296773e-02 -1.15365510e-02 -6.72069704e-01
00fb0e0257.jpg 51963eb0f5.jpg,-1.98847608e-07 -5.73924568e-06 2.52379932e-03 6.06756631e-06 -1.41103832e-06 3.16563594e-03 -3.68250032e-03 -5.31622340e-03 8.82083603e-01
00fb0e0257.jpg 55cb2af73b.jpg,6.82109129e-08 7.54026337e-06 -3.91463373e-03 -7.57872113e-06 1.35596934e-06 -2.83695827e-03 4.99190057e-03 3.99199124e-03 -6.79973989e-01
00fb0e0257.jpg 57d29911fa.jpg,-1.25988630e-08 -1.25173920e-07 9.58999824e-05 -2.40534357e-06 9.71819709e-08 5.76359580e-03 1.78205598e-03 -8.82381031e-03 3.05628626e-01
00fb0e0257.jpg 57e4cce969.jpg,3.00718781e-07 -8.22418296e-05 9.54310613e-03 7.70962182e-05 4.34823833e-06 -1.87609055e-02 -1.55693136e-02 2.16807858e-02 1.15150109e+00
00fb0e0257.jpg 58dd3a1f3e.jpg,4.85690761e-09 -3.41040663e-06 1.70448423e-03 4.34707935e-06 3.91947180e-11 3.37475210e-03 -3.50478623e-03 -6.03223173e-03 2.87301148e-01
00fb0e0257.jpg 595222f37c.jpg,-1.06588059e-07 2.81578291e-05 -1.54153746e-02 -2.85826505e-05 1.47162483e-07 8.22643191e-03 1.52602847e-02 -8.55640034e-03 2.58532755e-01
00fb0e0257.jpg 59e6f643a2.jpg,2.57762299e-07 2.35412139e-05 -1.05665178e-02 -5.28341430e-06 -5.81186579e-06 1.56117136e-03 3.02788004e-03 6.71209752e-03 -2.41985662e+00
00fb0e0257.jpg 5cbfcb2b8d.jpg,-7.08435792e-07 1.76718009e-05 -9.73353349e-03 -1.52247518e-05 3.64090881e-06 5.61605721e-04 1.35784703e-02 -2.71543042e-03 -7.97408979e-01
00fb0e0257.jpg 5fdcaccbb7.jpg,2.16710834e-07 -7.58664591e-06 3.27061008e-03 1.77811190e-05 1.33479695e-05 -7.96982727e-03 -9.76576226e-03 -8.80054696e-03 5.01584633e+00
00fb0e0257.jpg 61961c7556.jpg,-2.53563007e-08 3.52205591e-05 -1.90452951e-02 -3.51690922e-05 2.53841399e-08 1.46018482e-02 1.96303294e-02 -1.46458998e-02 -2.33918541e-01
00fb0e0257.jpg 67d7a8610c.jpg,7.80372974e-07 4.60130725e-05 -2.02656375e-02 -4.48987317e-05 -1.23833668e-06 2.24391094e-02 1.89904171e-02 -2.34695337e-02 8.78033867e-01
00fb0e0257.jpg 687d5d21b4.jpg,-1.14961420e-07 -2.41388509e-05 1.31787428e-02 2.31223952e-05 6.32794612e-08 -9.49684423e-03 -1.66295882e-02 9.79771216e-03 1.47533534e+00
00fb0e0257.jpg 693b389178.jpg,-4.20167507e-08 2.90594192e-05 -4.66983225e-04 -3.89289429e-05 -2.53897559e-06 1.91033441e-02 1.01877039e-02 -7.24795696e-03 -4.86659142e+00
00fb0e0257.jpg 695fea22a8.jpg,-3.98190170e-08 -1.36804936e-06 6.50645822e-04 6.53873505e-06 6.68948431e-06 -9.68384685e-03 -3.33342536e-03 5.57441185e-03 9.31701983e-01
00fb0e0257.jpg 6a5937a4cd.jpg,3.00216711e-07 2.72428782e-05 -1.40088315e-02 -2.51667018e-05 -2.75815051e-07 1.08627631e-02 1.75190905e-02 -1.16743938e-02 -1.51558301e+00
00fb0e0257.jpg 6c091d07fd.jpg,-5.76121586e-06 1.10618553e-04 -3.80569438e-02 -1.04677354e-04 1.37528906e-05 3.19826436e-02 2.41544127e-02 -4.66904312e-02 8.39183417e+00
00fb0e0257.jpg 6cd6ec8bee.jpg,4.04223754e-07 -7.23527997e-07 -1.97340535e-03 1.20706660e-07 -2.80608832e-06 8.51571814e-03 1.89586331e-03 -6.06104607e-03 1.22159570e-01
00fb0e0257.jpg 6d8eac951b.jpg,-2.38902375e-07 1.15797514e-05 -5.62562132e-03 -1.29325589e-05 6.56711078e-07 -2.80742595e-03 4.81077323e-03 1.58684371e-03 1.62016305e-01
00fb0e0257.jpg 6ecad90b1b.jpg,-2.37708912e-06 -4.79173126e-05 2.35780172e-02 4.56071631e-05 4.84569126e-07 -1.43092310e-02 -1.21403206e-02 1.74002480e-02 -4.54792118e+00
00fb0e0257.jpg 6f3e21fc37.jpg,-8.23608068e-08 -3.00419900e-06 1.32044938e-03 3.47088346e-06 5.78708041e-08 3.82927537e-03 -2.12318920e-03 -5.97262051e-03 4.48043837e-01
00fb0e0257.jpg 7032309025.jpg,6.27875570e-08 5.72556956e-06 -2.20585406e-03 -3.59371452e-06 1.95539153e-06 5.43615427e-03 1.73715687e-03 -8.88241369e-03 2.81124348e-01
00fb0e0257.jpg 735bcde6e9.jpg,-1.20974907e-07 9.03156569e-06 -4.59759821e-03 -8.78769535e-06 -2.47348508e-06 8.06486282e-03 1.12538830e-02 -9.80689871e-03 -3.58929966e+00
00fb0e0257.jpg 7418c480d7.jpg,1.72513349e-07 -9.04507177e-06 3.94873458e-03 -1.04097501e-06 1.32032601e-05 -1.24506626e-03 4.98973126e-04 -1.03461113e-02 2.78938996e+00
00fb0e0257.jpg 74cd1c4b47.jpg,1.71737456e-07 1.02022785e-05 -5.02947357e-03 -1.17975925e-05 -8.24301864e-08 6.73846511e-03 4.93135478e-03 -7.86069664e-03 1.00000000e+00
00fb0e0257.jpg 760be5bdcd.jpg,-4.19838159e-07 -1.91637753e-05 1.11430739e-02 2.01825826e-05 5.07261020e-07 -1.68565026e-02 -9.24629648e-03 1.10507204e-02 1.36472227e+00
00fb0e0257.jpg 76440697b2.jpg,-9.38757777e-07 1.20765382e-05 -4.28942349e-03 -1.69425063e-05 4.78658043e-07 1.33077136e-02 8.31810592e-03 -1.30100089e-02 -1.20434546e+00
00fb0e0257.jpg 76d4c6879f.jpg,-4.25636564e-06 2.13606296e-05 -1.97099940e-02 -2.08772569e-05 -4.68871066e-08 7.55192550e-03 2.39763665e-02 -6.14858521e-03 -2.50551868e+00
00fb0e0257.jpg 7711d93994.jpg,3.84007738e-08 1.83720448e-05 -1.00225032e-02 -1.89345190e-05 8.65861929e-08 7.64046067e-03 1.35686731e-02 -7.36342185e-03 -1.49831092e+00
00fb0e0257.jpg 7858b53e29.jpg,1.11172591e-06 4.77920776e-06 2.99778035e-03 -5.92178106e-06 -1.74955680e-06 -6.85284687e-03 -1.87143988e-03 5.94586223e-03 3.33015732e-01
00fb0e0257.jpg 7ab7a81f9e.jpg,-2.51344189e-07 2.76265273e-05 -1.45712776e-02 -2.88421300e-05 1.08147030e-07 1.09577925e-02 1.78162441e-02 -1.12205059e-02 -8.47163364e-01
00fb0e0257.jpg 7b5bbc2f8e.jpg,8.13272281e-07 -1.88695974e-05 5.36388364e-03 2.04539969e-05 -5.13407496e-07 -1.42403704e-02 -8.01195829e-03 1.59002420e-02 6.38974865e-01
00fb0e0257.jpg 7de4956644.jpg,4.78159143e-07 2.76803050e-05 -1.45019836e-02 -2.58065231e-05 1.07682906e-06 9.82977315e-03 1.40022180e-02 -1.15200766e-02 3.19863248e-01
00fb0e0257.jpg 809371564f.jpg,8.66199520e-06 1.14958744e-04 -2.82624125e-02 -1.19839980e-04 -5.16111353e-06 6.04662872e-02 1.92433559e-02 -5.15432740e-02 1.21053706e+00
00fb0e0257.jpg 80a96c5d3a.jpg,-1.15810847e-07 -2.09964094e-05 1.08420533e-02 2.17849797e-05 -3.66316116e-07 -1.42510497e-02 -1.07120351e-02 1.38443610e-02 1.53886292e-03
00fb0e0257.jpg 80c1bf18d3.jpg,1.03381647e-06 7.53428512e-06 -2.04073491e-03 1.20158357e-05 -4.02626314e-06 9.70619107e-03 -2.67683137e-03 -9.70173493e-03 1.70538794e+00
00fb0e0257.jpg 84da380360.jpg,9.41792017e-07 7.16734613e-06 2.69950094e-03 -4.73814665e-07 8.85694848e-06 9.76128928e-03 -2.89451200e-03 -1.28335399e-02 -9.31590171e-02
00fb0e0257.jpg 84df360609.jpg,5.86466601e-08 3.98514359e-05 -2.06502125e-02 -3.87978439e-05 7.37508303e-08 1.56850666e-02 1.20393820e-02 -1.60008429e-02 3.40268452e+00
00fb0e0257.jpg 84f2bfb03e.jpg,3.61896813e-07 -8.67732530e-06 4.73869374e-03 1.11951501e-05 -3.84339351e-06 4.15070767e-03 -5.23721334e-03 -1.74764219e-03 -3.29744188e-02
00fb0e0257.jpg 85cd4fe029.jpg,1.18055289e-07 -7.42804180e-07 5.31307221e-04 3.57290261e-06 -1.67367842e-06 5.22433359e-03 -2.26187153e-03 -6.24349876e-03 5.02829953e-01
00fb0e0257.jpg 879643c1d5.jpg,1.06472778e-07 5.56753819e-06 -3.22662735e-03 -6.01929907e-06 -2.06926268e-06 8.51580197e-03 4.63470162e-03 -9.55385535e-03 -3.57535508e-01
00fb0e0257.jpg 8a89b5aa04.jpg,7.84127626e-07 -1.23795681e-05 6.01242954e-04 1.52645065e-05 -1.37317293e-06 -1.37888637e-02 -1.99624999e-03 1.03301651e-02 7.23340328e-01
00fb0e0257.jpg 8bff27c4c2.jpg,3.44365571e-08 4.88418210e-06 -2.50545864e-03 -6.53817402e-06 -7.43455939e-07 8.78416538e-03 3.75815908e-03 -8.21784811e-03 -6.92803653e-01
00fb0e0257.jpg 8d16e7c892.jpg,-2.60525312e-07 5.15395207e-06 -1.29463624e-03 -4.91263874e-07 -7.73286006e-06 -8.27803368e-03 -6.84268829e-05 5.53930551e-03 1.05987634e+00
00fb0e0257.jpg 8d4ffe429a.jpg,-2.95890701e-07 -6.19389748e-06 2.84802539e-03 9.08194460e-06 1.64421808e-06 3.77541247e-03 -3.45479907e-03 -4.14300639e-03 2.65801466e-01
00fb0e0257.jpg 8f00959b31.jpg,-3.33485867e-08 -1.08419396e-05 4.17071481e-03 1.06635577e-05 8.31078626e-07 6.14617141e-04 -5.75627428e-03 -3.67333746e-03 9.09588336e-01
00fb0e0257.jpg 8fa3f6c3d2.jpg,1.01994361e-06 3.43242074e-05 -1.21225067e-02 -3.09267767e-05 -1.80354539e-06 2.26609371e-02 1.21928607e-02 -2.95342989e-02 1.10675577e+00
00fb0e0257.jpg 9270913185.jpg,2.21767891e-08 4.38737421e-06 -7.06265476e-04 -5.57092078e-06 5.56954845e-07 -5.36589247e-03 7.81053545e-04 5.30141838e-03 -1.39407573e-01
00fb0e0257.jpg 931068139c.jpg,-4.86030870e-08 2.09116812e-05 -1.11143472e-02 -2.28443437e-05 2.31204445e-07 8.64463712e-03 1.51942614e-02 -7.86663788e-03 -1.64354626e+00
00fb0e0257.jpg 9451892371.jpg,3.76170327e-08 2.04133924e-05 -1.07734945e-02 -1.99489062e-05 -1.16250432e-07 8.13702163e-03 1.45522516e-02 -8.13431680e-03 -1.60412327e+00
00fb0e0257.jpg 9609187825.jpg,2.58452634e-07 5.55911608e-05 -2.22362753e-02 -5.37097541e-05 -2.05643794e-07 2.25533034e-02 2.00305478e-02 -2.10227710e-02 -1.23702739e-02
00fb0e0257.jpg 97dd97aa22.jpg,7.19792242e-08 -2.08032105e-06 7.55876106e-04 6.38237971e-07 -1.72498215e-06 6.24879385e-03 -3.45715778e-05 -6.17721668e-03 -1.68396269e-01
00fb0e0257.jpg 9b14ebdb4a.jpg,-1.23431784e-06 6.70663576e-06 -1.79527283e-03 -1.98709071e-05 1.38463999e-05 8.86906954e-03 7.36055878e-03 -1.20901470e-02 -4.91779940e-01
00fb0e0257.jpg 9cc50f63e2.jpg,-3.77681777e-07 -2.79971680e-05 1.49002590e-02 2.52763610e-05 -3.72402914e-07 -9.50883071e-03 -1.37570849e-02 1.05590580e-02 -2.82739226e-01
00fb0e0257.jpg 9f6211f652.jpg,1.82773462e-05 -1.55508329e-05 -6.74702208e-03 1.02257767e-05 -4.58281889e-06 -1.71816211e-03 -2.17504871e-03 1.60153910e-03 6.78516152e-01
00fb0e0257.jpg 9fb772dbbd.jpg,-1.26370117e-08 -2.56824707e-05 1.34929222e-02 2.47602938e-05 1.22927658e-08 -1.00403954e-02 -1.49010006e-02 6.19807361e-03 2.78345281e+00
00fb0e0257.jpg 9fd49de61b.jpg,1.22426999e-06 -6.15959759e-07 9.69883000e-04 -5.99393471e-06 3.73815091e-06 -4.94800004e-03 1.45942643e-03 4.30424291e-03 -2.35337136e-01
00fb0e0257.jpg a0f64c2559.jpg,9.75097950e-06 1.55671784e-05 -1.50557782e-02 -3.79843860e-05 1.25314168e-05 2.39208144e-02 1.02130586e-02 -1.48901464e-02 -9.63888887e-01
