samples,fundamental_matrix
003bcabfaa.jpg 497d469e01.jpg,3.20370864e-07 -1.39431417e-06 -5.65236854e-04 -1.88856675e-06 5.56175229e-06 6.08247325e-03 2.08179854e-03 -1.12111558e-02 -1.44708788e+00
003bcabfaa.jpg 4a89cbffda.jpg,-5.63723772e-07 8.92392256e-06 -2.86220499e-03 2.64491790e-06 6.71547827e-06 1.41213570e-03 -5.34562425e-04 -1.01382763e-02 1.88646427e+00
003bcabfaa.jpg 4ad98561e0.jpg,-2.09702645e-07 -5.13714257e-06 2.28219501e-03 4.15429010e-06 1.31481652e-06 -5.90636367e-03 -1.44302052e-03 5.86921033e-03 -4.23539216e-01
003bcabfaa.jpg 4bac5ca2fb.jpg,-4.12398094e-08 1.63495715e-06 -6.56370606e-04 -1.29428948e-06 1.21559913e-07 4.77029651e-03 6.80819683e-04 -5.02823315e-03 -4.89572476e-02
003bcabfaa.jpg 4bf0dc1a15.jpg,8.39494940e-07 1.49351536e-05 -3.93681441e-03 -1.37961509e-06 -3.28667276e-06 2.92772836e-03 8.52171005e-05 -1.03813114e-02 1.58274097e+00
003bcabfaa.jpg 4c47e80d93.jpg,-7.59526259e-08 5.31732617e-06 -5.60126491e-04 -2.53948725e-06 4.30442173e-06 7.35661796e-03 3.74824255e-04 -1.12850207e-02 5.15457077e-01
003bcabfaa.jpg 4cc079700a.jpg,-1.12273438e-07 -2.23508529e-07 -2.46543028e-04 2.36109196e-06 2.84466630e-06 5.85816521e-03 -3.91899292e-04 -6.36680008e-03 1.16674557e+00
003bcabfaa.jpg 4cf2471370.jpg,-2.30585948e-07 -7.42010236e-06 1.30655558e-03 6.27028232e-06 -3.03527919e-06 6.60403021e-03 -1.08435283e-03 -1.78674043e-03 -6.66520961e-01
003bcabfaa.jpg 4d702cc032.jpg,-3.67071564e-07 1.06936500e-05 -2.98238574e-03 -7.36284449e-06 -6.28956598e-06 1.03682029e-02 2.76197090e-03 -7.30294338e-03 -8.17619906e-01
003bcabfaa.jpg 4e34b00ac9.jpg,-2.60139357e-08 5.39553233e-07 -1.22121622e-04 2.05842969e-06 -3.45009149e-07 2.58714701e-03 -4.22602096e-04 -7.54843512e-03 7.41960531e-01
003bcabfaa.jpg 4e8eca92bd.jpg,9.45384399e-07 -1.82903096e-05 5.33338882e-03 1.47403734e-07 -3.90212397e-06 6.71434572e-03 1.56041927e-04 -2.34433383e-03 -2.89812236e+00
003bcabfaa.jpg 5081dd5e7f.jpg,6.76025813e-07 6.16028109e-06 -2.83673144e-03 -8.97779005e-06 -3.93634586e-06 1.25695532e-02 9.83411853e-04 -6.89028914e-03 9.83261334e-01
003bcabfaa.jpg 53152c9b8e.jpg,3.28683245e-07 -1.33832789e-05 3.28142994e-03 7.07599674e-06 -3.99330009e-05 1.01548672e-02 -1.02628522e-03 6.03538419e-03 -1.53220792e+00
003bcabfaa.jpg 54f7c46aac.jpg,-1.26979875e-08 5.57059207e-08 -1.28401997e-04 2.20468013e-07 1.83436045e-06 2.99650918e-03 1.50505442e-04 -5.27963380e-03 2.57007213e-01
003bcabfaa.jpg 5cd488cc4e.jpg,-3.18735439e-08 -1.28637096e-06 5.83622591e-04 6.52794440e-08 -6.44243370e-06 7.30627801e-03 -1.54737914e-04 -2.75115276e-03 -4.39018384e-01
003bcabfaa.jpg 5dffece259.jpg,2.69230438e-08 -3.30447278e-07 3.85116584e-05 -1.57537158e-06 3.41539108e-06 3.32656339e-03 9.98201199e-04 -7.90170180e-03 -9.67948654e-02
003bcabfaa.jpg 5fe7134390.jpg,-1.92946634e-07 2.94911427e-06 -1.01931927e-03 -4.47643213e-06 -1.47148143e-05 1.13947729e-02 3.02443780e-03 -1.23135553e-03 -2.98896541e+00
003bcabfaa.jpg 611d973785.jpg,-1.28653769e-07 1.36833199e-06 -5.28457226e-04 7.64252333e-07 -2.96371083e-06 4.50378943e-03 7.17335237e-05 -2.67209915e-03 -2.09761583e-01
003bcabfaa.jpg 6209d4e244.jpg,-2.41805354e-09 3.88481490e-06 -1.39282894e-03 4.21658811e-06 1.04288643e-06 6.45291042e-03 -8.31975921e-04 -6.39366638e-03 9.39095625e-01
003bcabfaa.jpg 62af1dfe12.jpg,2.23838778e-07 4.23181781e-06 -1.18206328e-03 2.24719226e-06 4.46388247e-06 1.69036197e-03 -1.12974105e-03 -9.24172599e-03 1.64540262e+00
003bcabfaa.jpg 63ae135cd6.jpg,-4.54179881e-08 -5.02298949e-06 1.56267070e-03 -1.23973266e-06 -1.42446228e-06 5.75053591e-03 3.66876478e-04 -3.66578266e-03 -5.90064199e-01
003bcabfaa.jpg 688b924b77.jpg,3.19594662e-08 -2.00807627e-06 8.36339129e-04 1.44516750e-06 -4.64932779e-07 2.68205834e-03 -9.24915859e-04 -5.03238827e-03 3.56507291e-01
003bcabfaa.jpg 6916ff9204.jpg,-2.42571774e-08 6.33016160e-07 -1.43093076e-04 -9.80829082e-07 1.10173182e-06 4.97801728e-03 3.43254787e-04 -4.54555721e-03 8.59868178e-02
003bcabfaa.jpg 693f959b3f.jpg,-7.77327679e-08 7.08053157e-06 -2.45754943e-03 -3.27089258e-06 1.74306755e-05 -5.94251251e-04 1.09120363e-03 -1.57728997e-02 3.84814424e+00
003bcabfaa.jpg 69f1becc7c.jpg,-3.96084982e-07 6.46644716e-06 -1.27242138e-03 -1.34931978e-05 1.82679277e-05 -3.52773674e-03 2.97040808e-03 1.32221241e-03 -2.76671556e-01
003bcabfaa.jpg 6a407d9bed.jpg,-4.79306844e-07 8.64672063e-06 -2.64230852e-03 -6.89411577e-07 4.81316997e-06 4.72050825e-03 9.24722115e-04 -1.27949137e-02 7.53196772e-01
003bcabfaa.jpg 6e1e586f7a.jpg,-5.10575307e-08 2.99776483e-07 -5.52789948e-04 -5.16234454e-07 -2.81711007e-06 -3.48519125e-03 1.92717517e-04 5.36467779e-03 -2.50626902e-01
003bcabfaa.jpg 6f39d2ce7d.jpg,-2.92499220e-07 6.37118429e-06 -2.94492324e-03 -9.78987888e-06 -4.59212776e-06 4.85970027e-04 2.97480408e-03 1.98496669e-03 -4.15758001e-01
003bcabfaa.jpg 6f6baa05c3.jpg,3.50007905e-07 -1.16828792e-05 2.68152567e-03 -5.63442063e-07 6.92025743e-06 2.22373144e-03 4.62212836e-04 -9.25467696e-03 1.44350770e-01
003bcabfaa.jpg 7038925f61.jpg,9.25294974e-07 -4.31330538e-06 4.65258152e-04 -6.35292180e-06 1.46254209e-05 2.64486885e-03 2.48928723e-03 -1.01448055e-02 6.83238467e-01
003bcabfaa.jpg 71376390a1.jpg,2.96697986e-08 -3.34653522e-06 7.61165759e-04 2.91477098e-06 -2.04527849e-06 -4.86222746e-03 -6.72789998e-04 6.47616386e-03 -3.41216922e-01
003bcabfaa.jpg 7153785065.jpg,-4.44890163e-07 -9.37959100e-07 9.46755927e-04 -3.89891222e-06 -2.74139555e-06 6.82475931e-03 1.99545752e-03 -6.49295948e-03 -1.37085569e+00
003bcabfaa.jpg 71afa0c229.jpg,1.48715116e-07 6.21793229e-06 -2.21373304e-03 4.27948978e-06 -2.47802770e-06 7.98132514e-03 -1.34580827e-03 -9.81526565e-03 1.67655794e+00
003bcabfaa.jpg 7332ee1cef.jpg,-7.29561934e-07 5.82196011e-06 -1.36880801e-03 7.18950610e-06 3.93339717e-06 2.60943751e-03 -1.61096710e-03 -1.23096877e-02 1.44339688e+00
003bcabfaa.jpg 741bdbdb19.jpg,8.66711576e-08 -6.34668362e-06 2.11840857e-03 -1.62833141e-06 -1.62908732e-06 6.20956221e-03 5.65570077e-04 -2.60456337e-03 -9.49936489e-01
003bcabfaa.jpg 7517765721.jpg,-1.46721874e-06 4.30122079e-05 -7.97111267e-03 -2.27785991e-05 8.66365858e-06 7.65365460e-03 4.84044398e-03 -1.94189433e-03 -1.60628830e+00
003bcabfaa.jpg 75a0b3f593.jpg,3.55946933e-08 -5.91728373e-06 2.27920071e-03 4.92034653e-06 -4.57738674e-07 5.90646457e-03 -1.84014228e-03 -5.44010737e-03 -8.69272892e-02
003bcabfaa.jpg 75c2c62be9.jpg,7.22789373e-08 8.56171043e-07 -1.20284513e-04 1.66709292e-06 5.81145433e-06 3.81152839e-03 -7.38745704e-04 -6.48371300e-03 1.58051626e-01
003bcabfaa.jpg 76359e9182.jpg,3.71124409e-08 3.84279514e-06 -1.46576970e-03 -2.81537488e-06 2.19785491e-07 9.24687390e-03 2.10631565e-03 -1.63331194e-02 -1.26787908e+00
003bcabfaa.jpg 76ab6bbc45.jpg,2.62158554e-07 -3.23858361e-06 9.29188802e-04 2.09468102e-06 -5.67177942e-06 5.79046378e-03 -3.78455120e-04 -1.18373469e-03 -8.67599036e-01
003bcabfaa.jpg 78fae04347.jpg,-5.83115072e-08 -2.32391662e-06 4.32763457e-04 4.66660624e-06 4.18899535e-06 2.81140416e-03 -1.07657601e-03 -8.87487532e-03 9.80385976e-01
003bcabfaa.jpg 79d7b4434a.jpg,1.84221292e-07 -3.48638514e-06 8.98397117e-04 4.04312618e-06 3.78385056e-05 -4.88115873e-03 -1.24620153e-03 -1.69449250e-02 2.64071149e+00
003bcabfaa.jpg 7b5b88919e.jpg,4.64347918e-08 -4.48548119e-06 9.61083330e-04 8.33338947e-06 -1.49227329e-06 3.33518950e-03 -1.73400834e-03 -1.62380688e-03 -2.86786766e-01
003bcabfaa.jpg 7b9e7de4fb.jpg,8.58932510e-08 -1.37071281e-07 -2.49814750e-04 -1.35071705e-06 3.00332297e-06 3.36219702e-03 1.35417062e-03 -8.33511864e-03 1.85336704e-01
003bcabfaa.jpg 7c0711c021.jpg,1.85979436e-06 -1.04302083e-05 3.37839343e-03 1.96913827e-05 5.18372513e-06 -2.52638651e-03 -6.76861455e-03 -4.59408063e-03 1.79991998e+00
003bcabfaa.jpg 7e29f18bec.jpg,7.15190591e-07 1.75180496e-05 -5.43034437e-03 -1.97487500e-05 3.74646553e-07 1.49007378e-02 8.78033178e-03 -1.20768639e-02 -3.30233104e+00
003bcabfaa.jpg 80a43ed1e5.jpg,2.80388899e-08 -2.94410823e-07 1.19887659e-04 2.85979130e-06 4.73605694e-06 3.96523373e-03 -7.90101985e-04 -8.00369265e-03 4.95771567e-01
003bcabfaa.jpg 84af788568.jpg,-6.13389664e-10 -4.53647980e-07 9.35374470e-05 5.21833595e-07 -2.08328605e-07 4.35212388e-03 -1.64486679e-04 -5.02080399e-03 -2.66289549e-01
003bcabfaa.jpg 877b34e09b.jpg,3.96046382e-09 -1.90474711e-06 7.18890579e-04 8.06767546e-07 -3.85448306e-06 4.63847331e-03 -3.84263744e-04 -4.16482906e-03 5.75642873e-03
003bcabfaa.jpg 884ff66325.jpg,-2.51757322e-06 1.05908361e-06 2.15034528e-03 -2.15358034e-05 8.33390835e-06 1.85998483e-02 1.06620555e-02 -1.40954446e-02 -6.38700101e+00
003bcabfaa.jpg 8877696630.jpg,-2.62505660e-07 4.65053926e-06 -9.82207471e-04 -4.88362930e-07 5.10699192e-06 1.91978476e-03 8.08838032e-04 -1.32332957e-02 1.86781926e+00
003bcabfaa.jpg 894e64cb3b.jpg,2.45835603e-07 -3.85415962e-06 1.74256757e-03 4.88869273e-06 7.56962172e-06 1.22871988e-03 -2.04755285e-03 -5.94755941e-03 5.87606249e-01
003bcabfaa.jpg 8a231c5f46.jpg,-3.52127886e-07 4.19971984e-06 1.63831970e-04 -1.58857769e-06 1.75430834e-05 1.00317424e-03 6.59393798e-04 -1.59583753e-02 1.21621231e+00
003bcabfaa.jpg 8c6b8061a2.jpg,1.84541756e-07 7.45956229e-08 -3.41144614e-04 -4.96751899e-06 2.39304295e-05 3.97653967e-03 1.02042523e-03 -1.49383143e-02 1.19489548e+00
003bcabfaa.jpg 8d77fea3e5.jpg,-5.54178112e-06 -4.78886893e-05 1.60240024e-02 -1.68926059e-06 3.52089177e-05 -3.20397098e-03 5.06116133e-04 -1.07955821e-02 1.00000000e+00
003bcabfaa.jpg 8fe79f69dc.jpg,1.14172642e-07 -2.18801824e-06 1.03589867e-03 1.22832981e-06 7.23527347e-08 -5.78029337e-03 -9.08216023e-04 6.05332707e-03 -1.03424373e-01
003bcabfaa.jpg 947ce38987.jpg,-3.96780251e-07 5.87943372e-06 -1.47825424e-03 5.06493627e-06 -8.67962051e-06 4.53815624e-03 -1.55212648e-03 -1.02201876e-02 1.39052626e+00
003bcabfaa.jpg 95e7c86aed.jpg,2.16682685e-08 -3.69626377e-06 1.22676995e-03 3.27441031e-06 6.34981344e-08 -7.53955547e-03 -1.10502604e-03 5.22685817e-03 7.31884480e-01
003bcabfaa.jpg 968649d19e.jpg,7.01936673e-08 -6.40079776e-07 3.01385199e-04 -5.76499558e-06 -5.58819079e-06 -4.34591256e-03 2.01338222e-03 9.99921241e-03 -1.30600929e+00
003bcabfaa.jpg 98437c4fdf.jpg,2.56774703e-07 -3.00855120e-06 2.06092675e-04 -1.96955352e-06 8.55384954e-06 5.87196807e-03 9.67949455e-04 -1.02411445e-02 2.12388565e-01
003bcabfaa.jpg 9cb7b47a19.jpg,2.14351929e-07 1.34900184e-06 -3.12459808e-04 2.05181125e-06 -1.10077058e-05 5.99291137e-03 -6.50595166e-04 -3.48060020e-03 7.17825080e-01
003bcabfaa.jpg 9d1e17ae9b.jpg,2.26105098e-07 -4.15889016e-06 1.17182129e-03 3.49171035e-06 5.26941336e-06 1.71734399e-04 -9.13493499e-04 -3.17434018e-03 4.18248579e-01
003bcabfaa.jpg 9e3bfdd760.jpg,8.68134678e-07 -1.90167732e-05 5.61381215e-03 1.57878821e-05 8.54068563e-07 -1.48819046e-02 -6.67967825e-03 1.52310266e-02 1.03548198e+00
003bcabfaa.jpg 9eb0ff3839.jpg,-2.21092473e-07 -1.36315514e-06 2.33427182e-04 5.80739225e-06 6.91753594e-07 2.55670628e-03 -2.07253792e-03 -5.24428439e-03 3.24051599e-01
003bcabfaa.jpg 9f5678bef4.jpg,-8.20563519e-08 1.93173919e-06 -8.52574643e-04 2.28787151e-06 2.17405651e-06 4.07896480e-03 -4.78831999e-04 -5.08820432e-03 7.74563503e-01
003bcabfaa.jpg a5bf1ecce4.jpg,-1.81785849e-07 7.93538674e-06 -2.02893790e-03 2.76782455e-07 2.70312051e-06 3.35488567e-03 1.14990132e-04 -8.99527864e-03 1.21198244e+00
003bcabfaa.jpg a76f988449.jpg,3.47969628e-08 2.97062474e-06 -1.06304570e-03 3.36308802e-06 6.61514130e-07 4.24136216e-03 -1.45060738e-03 -7.39773720e-03 8.26947405e-01
003bcabfaa.jpg a9e8ddac30.jpg,2.47917046e-06 1.43547996e-05 -6.39673178e-03 -2.38120193e-05 6.79405542e-06 1.89811998e-02 9.08426515e-03 -1.56352684e-02 -3.41328536e+00
003bcabfaa.jpg ab2d4bf29c.jpg,1.94276688e-07 5.80784774e-06 -1.27128343e-03 -3.84686323e-06 -1.90828404e-06 -6.65489680e-03 1.15075951e-03 4.16609212e-03 9.78956146e-01
003bcabfaa.jpg aeadeb8fad.jpg,7.39862172e-08 2.30924333e-06 -5.15070209e-04 6.80096560e-06 -2.06723608e-05 7.74094039e-03 -2.52532649e-03 3.89020245e-03 -1.97906734e+00
003bcabfaa.jpg aefc82df46.jpg,1.35706695e-08 3.42973622e-07 9.82132700e-05 8.76917139e-07 -5.05490417e-06 9.81638898e-03 -1.28198395e-04 -2.81643041e-03 -9.81792626e-01
003bcabfaa.jpg b28817032f.jpg,4.87137478e-08 3.10867203e-06 -1.07203067e-03 4.07311503e-06 -4.87465940e-07 4.76219583e-03 -1.62729244e-03 -5.73749192e-03 2.47803829e-01
003bcabfaa.jpg b2f93a2396.jpg,-4.33640820e-07 6.07040880e-06 -2.87891968e-03 7.68277767e-07 3.57796583e-06 2.89566747e-03 1.03445804e-04 -1.00778016e-02 2.01431755e+00
003bcabfaa.jpg ba6848ced5.jpg,-4.19492928e-06 -1.58888389e-06 7.86286384e-03 3.41200480e-06 2.12419463e-05 -1.72086366e-03 -3.80611954e-03 -1.92619884e-02 2.95849496e+00
003bcabfaa.jpg ba7fd1fdeb.jpg,1.78782696e-07 -2.86912089e-06 1.54388381e-03 2.08814252e-06 7.27470752e-06 3.18520588e-03 -6.35249842e-04 -5.86819418e-03 3.61561522e-01
