samples,fundamental_matrix
00cd258165.jpg 60693ff85f.jpg,2.18497170e-07 -1.66552942e-05 1.98657998e-03 4.61987887e-05 -1.60159704e-05 -2.48558734e-02 -1.06391586e-02 1.53800387e-02 4.24026779e+00
00cd258165.jpg 60b0a0e960.jpg,-1.30485581e-08 8.22002042e-07 -4.56248056e-04 -1.06651750e-06 -1.54073310e-07 5.30330839e-03 9.48783071e-04 -7.09033291e-03 -1.46328362e-01
00cd258165.jpg 616a061284.jpg,2.28656314e-06 5.53069970e-06 -3.20341498e-03 2.25592766e-07 -1.57706009e-05 1.08508841e-02 -3.48924960e-03 -6.65762035e-03 3.66865721e+00
00cd258165.jpg 6280d56d76.jpg,1.47995415e-06 4.79324516e-05 -1.21924487e-02 -3.91869914e-05 6.08527418e-06 8.29263378e-03 6.79648895e-03 -1.26437923e-02 1.42003075e+00
00cd258165.jpg 65d655ae23.jpg,4.09326543e-08 2.91748896e-06 -1.13209013e-03 -4.28796948e-06 7.52057747e-07 9.39966438e-03 1.16199270e-03 -5.85640015e-03 -5.32599921e-01
00cd258165.jpg 68a964d957.jpg,-2.36595181e-07 1.07003951e-05 -3.54062724e-03 -1.32616631e-05 1.04533699e-07 1.31591270e-02 4.79451592e-03 -1.05926422e-02 -1.03275590e+00
00cd258165.jpg 694465d6ef.jpg,-7.68926084e-08 2.73123138e-06 -1.01926802e-03 -2.03278079e-06 -2.65881877e-07 6.12903814e-03 1.32403376e-03 -1.00438864e-02 6.70910172e-01
00cd258165.jpg 6ad018e612.jpg,-2.81626485e-07 -2.73474850e-06 9.04397994e-04 2.94056996e-06 -1.18877941e-07 3.25512014e-03 -1.26245516e-03 -3.69139117e-03 2.59868825e-01
00cd258165.jpg 6d74582e13.jpg,6.50181410e-07 8.36962492e-06 -3.39028388e-03 -8.15763650e-06 4.67403378e-06 1.24853418e-02 1.50918508e-03 -1.16829067e-02 6.54146336e-01
00cd258165.jpg 6f0521ab2c.jpg,-1.60124194e-08 1.42654147e-07 8.49704365e-05 -4.82983220e-07 1.78384511e-07 6.01524146e-03 4.75871893e-04 -7.12125875e-03 -1.13172349e-01
00cd258165.jpg 6f4be9aa6c.jpg,9.49354518e-08 -2.86129705e-06 1.13180239e-03 -1.61460281e-06 2.91890968e-06 6.09428760e-03 5.73124641e-04 -3.72447001e-03 -6.73837465e-01
00cd258165.jpg 6f9e97a5e1.jpg,-7.70663215e-07 1.84513144e-05 -1.57436679e-02 -1.36948015e-05 1.87790839e-07 5.18529956e-03 1.41977053e-02 -2.82728239e-03 -3.08649706e+00
00cd258165.jpg 7149508b02.jpg,1.30931768e-08 7.96444882e-07 -4.42588934e-04 -6.34174587e-07 -3.40216426e-06 7.42689452e-03 3.38062555e-04 -3.40188167e-03 -1.88171672e+00
00cd258165.jpg 716e3bfb7b.jpg,4.91623554e-07 -2.84050095e-05 9.38165065e-03 2.54516714e-05 -4.06020341e-06 -3.97211358e-03 -9.51990075e-03 4.57829530e-03 4.64100398e-01
00cd258165.jpg 78e6880e2d.jpg,1.16589175e-07 7.40483935e-07 1.94601775e-04 9.04326161e-07 1.26359254e-06 4.77701229e-03 -6.62818114e-04 -5.82243683e-03 6.99565753e-02
00cd258165.jpg 72f3194f83.jpg,2.23464179e-07 -1.73279455e-05 2.11872246e-03 1.54514999e-05 6.23199341e-06 -4.50011144e-03 -1.10916684e-03 -7.46112285e-04 3.60491747e-01
00cd258165.jpg 749b2587e7.jpg,1.39575177e-07 9.39745897e-06 -2.41222076e-03 -7.94777619e-06 -3.76546230e-06 1.43994016e-02 5.19672350e-03 -1.50633669e-02 -5.35964627e+00
00cd258165.jpg 779fe8ab20.jpg,1.70566656e-07 -9.09563541e-07 5.48058241e-04 2.08232968e-06 3.25650663e-06 3.13027004e-03 -1.04403811e-03 -8.06615955e-03 2.56421353e-02
00cd258165.jpg 796bbb481b.jpg,-1.53699650e-07 -2.09700777e-06 1.22412455e-04 2.39192221e-06 2.25285812e-06 3.26474928e-03 -7.06315204e-04 -7.14373742e-03 1.38339280e-01
00cd258165.jpg 79efdbede7.jpg,7.57884002e-06 -4.65721493e-06 -5.57595068e-03 -2.32265300e-06 -7.72425682e-06 8.12752451e-03 2.99023944e-03 -3.08030528e-04 -3.27274069e+00
00cd258165.jpg 7b3e6df8e2.jpg,-5.79507157e-08 -3.05625691e-06 1.04123101e-03 -2.46215315e-06 -1.35083849e-07 6.46237085e-03 6.92261572e-04 -2.92224302e-03 -9.54879566e-01
00cd258165.jpg 7bff701f4a.jpg,-3.53412993e-08 1.59076923e-06 -1.74594985e-04 -1.01374647e-06 9.41830378e-07 -5.14025672e-03 2.73493113e-04 4.12894287e-03 1.39971726e+00
00cd258165.jpg 7c93c71b44.jpg,-3.43638707e-08 -5.30329813e-06 2.14211406e-03 4.89578583e-06 -1.34199863e-06 2.02239243e-03 -2.07814033e-03 -1.14808570e-03 -1.61268374e-01
00cd258165.jpg 7e0a0a38a9.jpg,-3.55948617e-06 8.19011322e-05 -2.50381192e-02 -9.97640875e-05 9.80245205e-08 4.61715507e-02 1.99162031e-02 -3.33549621e-02 1.64461948e+00
00cd258165.jpg 7e31bc1128.jpg,2.96347738e-06 -1.69089210e-05 3.09201955e-03 2.19247316e-05 -7.45079959e-07 -3.77655532e-03 -7.29343838e-03 -1.30742682e-03 1.58964336e+00
00cd258165.jpg 7f414a02b4.jpg,-3.98819029e-07 -5.42515223e-06 1.31470063e-03 9.96050655e-06 -4.69334828e-06 2.99615361e-03 -2.47774681e-03 -2.01904093e-03 6.91464396e-02
00cd258165.jpg 7fe38f01a0.jpg,1.96003049e-07 2.71302451e-06 -1.05341979e-03 -4.67792480e-06 4.13340328e-06 5.84868194e-03 1.58083091e-03 -9.48544744e-03 2.88971431e-01
00cd258165.jpg 81dac5c70d.jpg,1.57892357e-06 2.00108959e-05 -9.36729243e-03 -8.99053283e-06 -2.26659121e-05 -4.22509083e-02 7.66685193e-03 5.27791744e-02 1.00000000e+00
00cd258165.jpg 831cd241d1.jpg,-7.19139415e-07 -1.05096538e-05 2.08113435e-03 1.06705337e-05 -7.96885752e-06 3.79003110e-03 -9.96500813e-04 -9.20932768e-04 -1.74136936e-03
00cd258165.jpg 83ebbe234b.jpg,-8.39975303e-08 -7.62649279e-06 1.12096157e-03 1.18341924e-05 7.05019429e-06 -1.21510509e-02 -2.15539878e-03 7.53972083e-03 1.00804464e+00
00cd258165.jpg 86aaf770d1.jpg,-1.75716943e-05 -1.12437858e-04 3.47480825e-02 8.87679064e-05 -3.43265834e-06 -3.09680634e-02 -1.32231691e-02 3.84559629e-02 -4.98662416e+00
00cd258165.jpg 87136c0fec.jpg,1.40321991e-09 -8.25996169e-07 4.57596042e-04 1.34646255e-06 2.18561404e-06 1.76582810e-03 -1.04129457e-03 -5.05761880e-03 4.87269484e-01
00cd258165.jpg 89499e6a53.jpg,-8.65478059e-07 1.33587272e-06 -5.26547135e-03 -4.86519825e-06 3.89766741e-06 6.56776540e-03 6.72959838e-03 -6.19338085e-03 -1.05290172e+00
00cd258165.jpg 8adfddd22c.jpg,6.64421881e-07 -9.24125298e-06 3.18328659e-03 9.14431816e-06 -6.39281544e-07 3.37331933e-03 -2.39191471e-03 -1.43925352e-03 -3.69026685e-01
00cd258165.jpg 900e71da0c.jpg,2.88271735e-07 2.84628605e-06 -1.44972656e-03 -3.90213521e-06 -1.09691200e-06 6.52005780e-03 1.36262906e-03 -5.78917132e-03 -1.16051036e-01
00cd258165.jpg 95e870dda2.jpg,-3.32370311e-07 -1.11112853e-07 -2.78954857e-04 -4.16742648e-06 -1.45318093e-06 -3.46754269e-03 1.68733615e-03 5.60983489e-03 -1.11831234e+00
00cd258165.jpg 966eecc4c5.jpg,1.70264583e-07 2.17840487e-06 -1.16972687e-03 -3.63209713e-06 -5.42439486e-07 5.47068301e-03 1.52909066e-03 -5.59243611e-03 1.66007464e-01
00cd258165.jpg 96fc97e1a1.jpg,-6.70884546e-08 2.17846042e-06 -3.00443931e-04 -5.71216018e-06 -4.10904507e-06 9.19887116e-03 4.13542696e-04 -4.58541305e-03 2.29778484e-01
00cd258165.jpg 987ad432bc.jpg,5.43595458e-07 -3.94145100e-06 8.88871947e-05 -5.42061432e-06 -7.81870535e-07 9.97312147e-03 1.15379716e-03 -6.35867869e-03 -3.55096409e-01
00cd258165.jpg 99cdbaeaa3.jpg,2.32548086e-09 -2.92238165e-08 -8.83465989e-05 3.22041610e-08 -2.15652296e-06 5.09130515e-03 1.38474192e-04 -3.12446658e-03 -2.70792320e-01
00cd258165.jpg 9a841ef0db.jpg,-4.02293564e-06 1.77811963e-05 -8.35942104e-03 -1.53328263e-05 9.88926219e-07 3.99591841e-03 1.40897187e-02 -5.35820658e-04 -3.87218413e+00
00cd258165.jpg 9f28c508f6.jpg,1.21759041e-07 1.81339948e-06 -1.42364614e-03 -2.62143569e-06 -4.74616705e-06 1.11024985e-02 1.49425432e-03 -3.73219599e-03 -2.65923652e+00
00cd258165.jpg a46008be1b.jpg,-2.18160735e-07 5.67185180e-06 -1.31408415e-03 -9.47865496e-06 -9.28184964e-07 1.16978708e-02 2.41535062e-03 -1.08311084e-02 9.71327167e-02
00cd258165.jpg a51cda1d80.jpg,3.40568982e-06 -2.55245480e-05 6.19772468e-03 2.98859733e-05 3.31835193e-06 -7.50464620e-03 -1.25893954e-02 -9.19902844e-04 3.03117698e+00
00cd258165.jpg a569a1d289.jpg,3.98286391e-09 2.62414804e-08 -7.04638506e-05 -2.68560081e-07 1.91591560e-06 2.58348571e-03 1.57677275e-04 -4.87970781e-03 6.91866698e-01
00cd258165.jpg a6267ba17b.jpg,-2.07308405e-05 6.49305042e-06 1.93091628e-02 4.80502618e-06 3.30674715e-06 -5.00481353e-05 1.15881597e-04 -4.11401507e-03 -3.85831880e+00
00cd258165.jpg a638292563.jpg,-3.45057855e-07 7.34912948e-06 -2.53793155e-03 -6.57075200e-06 -9.81427714e-07 1.18858383e-02 3.36713597e-03 -7.41586022e-03 -2.70733009e+00
00cd258165.jpg a6b9854b22.jpg,-2.95895165e-08 2.20232950e-06 -9.38806109e-04 -1.82191940e-07 -2.35872651e-06 5.72637207e-03 2.25033034e-04 -5.42658328e-03 -1.04449669e+00
00cd258165.jpg a6d2f62a0c.jpg,-2.33257276e-07 -7.66359770e-07 -9.81053955e-05 4.21135621e-06 3.82865230e-06 5.07940192e-03 -7.90059131e-04 -5.61077257e-03 6.64376250e-01
00cd258165.jpg ac59b946a0.jpg,-8.30729398e-07 1.06060721e-05 -8.56394491e-04 -1.27164700e-05 8.71055988e-06 8.27101329e-03 2.39270992e-03 -1.19547923e-02 -1.20749360e-01
00cd258165.jpg ac8a2fe753.jpg,-3.60403459e-08 -8.92628378e-06 2.94507316e-03 5.63199464e-06 3.74876832e-06 1.99619525e-03 -2.25675848e-03 -2.11852788e-03 -5.95084078e-01
00cd258165.jpg ad9612a849.jpg,1.08026617e-06 2.51293536e-05 -1.00458893e-02 -2.18172975e-05 -3.69559004e-06 1.20421738e-02 1.06136508e-02 -1.04440060e-02 -1.22108183e+00
00cd258165.jpg ade9fe582e.jpg,-4.41873637e-07 -7.89821420e-06 4.01463107e-03 3.03823114e-06 -6.90450102e-06 6.73888610e-03 -1.56667885e-03 2.35387076e-04 -1.60946225e+00
00cd258165.jpg ae48bf353a.jpg,7.86528526e-08 -6.68034287e-06 1.64682601e-04 2.17312258e-06 4.00466667e-06 2.23741332e-03 1.91818239e-05 -4.97775049e-03 8.12281487e-02
00cd258165.jpg b08e3f38d2.jpg,1.89505369e-07 -5.37975900e-06 1.22721378e-03 -1.76477401e-06 -1.08123888e-05 -7.62863040e-04 4.03063541e-04 1.09962015e-02 -1.31879347e+00
00cd258165.jpg b18f9baa35.jpg,2.24063328e-06 2.50329709e-05 -1.44363631e-02 -1.27686280e-05 2.80654512e-06 9.40056995e-03 6.85822435e-03 -1.73329477e-02 2.87846035e+00
00cd258165.jpg b2969967bf.jpg,1.97727593e-07 4.25841351e-07 2.65907429e-05 2.90540804e-06 -7.10442432e-08 3.24352597e-03 -1.46331054e-03 -4.51810908e-03 4.19275309e-01
00cd258165.jpg b393cc0856.jpg,-1.25898869e-06 6.28148312e-06 1.49307132e-03 -1.28098788e-05 -8.72995336e-07 1.23716508e-02 -6.48629845e-04 -1.07165693e-02 1.61897233e-01
00cd258165.jpg b506ea8136.jpg,-1.29655829e-07 1.77732447e-06 -9.16155438e-04 -3.87964318e-07 -1.69945591e-06 4.49208122e-03 6.70549830e-04 -4.92162108e-03 3.36551056e-01
