samples,fundamental_matrix
0024c89a98.jpg 220a150c8f.jpg,1.19448485e-06 -5.50154139e-05 2.13940101e-02 5.60086730e-05 7.60723671e-07 -1.69623953e-02 -2.06094973e-02 2.10316455e-02 -2.18349528e+00
0024c89a98.jpg 22f3d2a018.jpg,-8.16052273e-05 -9.63410029e-05 4.59077374e-02 1.03208053e-04 6.15876993e-06 -3.50722384e-02 -7.44007297e-03 2.90581431e-02 -3.33417654e+00
0024c89a98.jpg 237a347aae.jpg,-4.64035975e-05 -6.79031755e-05 4.60218572e-02 9.02804195e-05 -2.05692848e-05 -2.02444880e-02 -1.44787128e-02 3.52707664e-02 -1.12638238e+01
0024c89a98.jpg 247d4c6ab4.jpg,-1.84514327e-07 -8.47614816e-06 4.16557723e-03 3.23892910e-06 6.08221062e-06 1.49898560e-03 -1.30183575e-03 -3.51030958e-03 -4.52620687e-02
0024c89a98.jpg 287fd3ebe4.jpg,-2.53775294e-06 -7.13634005e-06 3.94440497e-03 2.32147957e-05 1.75636282e-05 -1.95514076e-02 -6.83283231e-03 2.11381678e-03 3.23139123e+00
0024c89a98.jpg 297a55e8ca.jpg,1.83635935e-07 9.24860095e-08 4.83183778e-04 3.91473741e-07 -7.33927698e-06 7.36477496e-03 -1.91972756e-03 -9.86749358e-03 2.43021122e+00
0024c89a98.jpg 29b02fc557.jpg,9.54226322e-08 -1.18092592e-06 5.79004794e-04 2.54528970e-06 -5.62150085e-07 1.23366936e-03 -1.34976774e-03 -3.30325490e-03 1.00000000e+00
0024c89a98.jpg 29ff56ae65.jpg,-1.15685751e-05 -2.48566974e-06 -4.20538663e-03 5.49755032e-06 -6.92655759e-08 -1.27839218e-03 2.06756428e-02 4.96458864e-04 -2.82430973e+00
0024c89a98.jpg 2a0bf3a432.jpg,-3.30941822e-06 7.49965138e-05 -2.71355075e-02 -8.21406513e-05 2.26261088e-05 1.90360026e-02 3.85565375e-02 -5.09388948e-02 6.24956277e+00
0024c89a98.jpg 2ad210e342.jpg,-1.12504880e-06 1.73712713e-05 -2.65409742e-03 -7.96385957e-06 1.49253109e-05 1.96990154e-03 -1.59613390e-03 -2.13650109e-02 5.07431503e+00
0024c89a98.jpg 2c1a1e0591.jpg,-7.57232162e-06 5.33930184e-05 -2.34030118e-02 -4.14346033e-05 -6.04648228e-08 1.30556414e-02 3.58472250e-02 -2.37210112e-02 1.85092452e-01
0024c89a98.jpg 2cc646610f.jpg,1.82165866e-05 8.44321723e-05 -3.82676907e-02 -7.61871677e-05 2.43509685e-07 2.03563187e-02 2.26708238e-02 -2.96995214e-02 5.65468201e+00
0024c89a98.jpg 2e002c37fe.jpg,2.58783183e-06 -3.84100988e-05 2.06649963e-02 1.39479418e-05 -4.77851125e-06 -1.90053440e-03 -1.05398221e-02 1.74261753e-02 -6.30204125e+00
0024c89a98.jpg 2f1846943d.jpg,-2.03742939e-05 1.47542797e-04 -5.52261253e-02 -1.27390577e-04 2.41050701e-06 3.75747855e-02 8.30577885e-02 -6.28478500e-02 1.00000000e+00
0024c89a98.jpg 309bbf036e.jpg,-2.83854777e-05 2.78252007e-06 1.45405201e-02 -1.80562377e-05 2.40382453e-06 9.24040860e-03 1.42679952e-02 -9.11918113e-03 -7.19995463e+00
0024c89a98.jpg 311244a969.jpg,8.81570629e-07 -2.21176105e-05 7.52842256e-03 2.59554428e-05 8.58819413e-06 -5.28180432e-03 -7.55955245e-03 -8.57207572e-03 3.62640458e+00
0024c89a98.jpg 349cb0a839.jpg,-5.10936854e-06 -1.18896816e-05 9.11782177e-03 -3.31604788e-07 -3.86711033e-06 7.63969085e-03 -9.29197033e-04 1.47033746e-04 -3.59980343e+00
0024c89a98.jpg 3511223e41.jpg,-1.79402992e-06 -6.06884573e-06 2.76906737e-03 1.12721632e-05 1.55694418e-05 -6.26060580e-03 -3.48579974e-03 -8.35081730e-03 3.68165546e+00
0024c89a98.jpg 3520fde615.jpg,-3.63807130e-05 4.95549704e-06 4.43619759e-03 4.89167418e-05 -1.65590959e-05 -3.16726425e-03 4.21520504e-03 -6.42879737e-03 1.14107757e+00
0024c89a98.jpg 35a2a9daf9.jpg,-1.14360934e-06 -1.36773968e-05 4.98049000e-03 5.08339326e-06 5.38277780e-06 7.65755468e-04 -1.44562338e-03 -4.49802893e-03 1.00869577e+00
0024c89a98.jpg 3637c8b4be.jpg,-2.08665761e-06 3.10254915e-05 -1.88577361e-02 -3.42267872e-05 -6.68392012e-06 5.99879860e-03 2.18962934e-02 7.08423302e-04 -1.65587025e+00
0024c89a98.jpg 3670962713.jpg,-1.27819505e-05 1.13128755e-04 -3.87357909e-02 -9.59964623e-05 2.76553050e-05 -7.19553174e-03 4.09925271e-02 -5.80470694e-03 1.00000000e+00
0024c89a98.jpg 370c856143.jpg,1.52467074e-05 6.54679148e-05 -2.43259551e-02 -7.92385868e-05 1.22482565e-07 2.39269905e-02 1.34735232e-02 -2.78936403e-02 4.32510770e+00
0024c89a98.jpg 371a2c4634.jpg,-2.64407661e-07 1.93045357e-06 -6.64293080e-04 -6.53339541e-08 4.67727123e-06 -9.61289738e-04 2.63819817e-04 -3.70282679e-03 1.00000000e+00
0024c89a98.jpg 37a4412cad.jpg,2.78029517e-06 2.59247866e-05 -1.10236822e-02 -2.78096351e-05 5.91399861e-06 -1.62325874e-05 1.24559174e-02 -4.88803096e-03 9.38305565e-01
0024c89a98.jpg 37b364a667.jpg,-6.14531528e-07 2.73661217e-05 -1.22105630e-02 -3.41658767e-05 -1.43680005e-06 1.22732518e-02 1.73861701e-02 -1.37342706e-02 3.19300416e-01
0024c89a98.jpg 3917999bb9.jpg,-5.12628514e-06 -5.41254855e-05 2.87794224e-02 5.05765141e-05 2.61078243e-06 -2.80420972e-02 -1.72150595e-02 3.59566403e-02 -8.19829109e+00
0024c89a98.jpg 39adc5a22c.jpg,6.64165108e-07 -4.52496415e-05 1.93745399e-02 4.32299612e-05 -6.71916963e-05 2.40465800e-02 -3.19423017e-02 3.54341574e-02 -1.16588112e+01
0024c89a98.jpg 3a6353152c.jpg,2.28956210e-07 -5.96442426e-06 -2.28873431e-03 2.56057970e-06 -6.94605386e-07 -9.74117579e-04 3.86840410e-03 2.48464295e-03 -1.53420344e-01
0024c89a98.jpg 3adf07de79.jpg,-3.34260213e-06 3.79532093e-05 -1.08814408e-02 -3.26868277e-05 -4.98587475e-07 9.57395338e-03 9.48414799e-03 -1.52687306e-02 2.03236713e+00
0024c89a98.jpg 3b54c924cb.jpg,-2.21842686e-06 -1.76065582e-05 1.01673442e-02 1.23245582e-05 4.93346423e-06 -2.94423811e-03 -5.97141950e-03 -3.87967726e-03 2.28505576e+00
0024c89a98.jpg 3ba73aa92f.jpg,-1.94068963e-06 3.89889253e-05 -5.38078945e-03 -2.14143626e-05 -2.13975335e-07 6.55720331e-03 4.26463537e-03 -1.58902276e-02 1.13463241e+00
0024c89a98.jpg 3c59a2d8c7.jpg,-2.78458449e-07 9.88275283e-05 -4.02032428e-02 -9.25847759e-05 -1.55262879e-06 2.98924173e-02 4.14317574e-02 -3.19788191e-02 -5.60884145e-02
0024c89a98.jpg 3db00efd1f.jpg,-7.21266962e-07 4.58288917e-05 -1.97114105e-02 -5.46072165e-05 2.18236233e-06 1.87819367e-02 2.35051571e-02 -2.78274841e-02 3.63322444e+00
0024c89a98.jpg 3e7be2b79e.jpg,6.40461927e-08 -1.03275685e-04 5.17713788e-02 1.01125900e-04 -1.83205584e-06 -3.39454865e-02 -2.95428681e-02 3.25589185e-02 -6.14328807e+00
0024c89a98.jpg 3f508c0dca.jpg,1.63580052e-06 4.85225906e-05 -3.74251622e-02 -6.81933308e-05 5.73913131e-06 2.43545123e-02 2.60753269e-02 -2.78363465e-02 1.01010694e+01
0024c89a98.jpg 3fd06d8aed.jpg,2.52825076e-06 -4.19494556e-06 3.42031354e-03 9.55350714e-06 3.65783621e-06 1.50943257e-03 -5.56788206e-03 -6.55229639e-03 1.70671221e+00
0024c89a98.jpg 40ad04cc7e.jpg,6.12195176e-06 3.77004576e-05 -1.68694024e-02 1.84314538e-06 2.86277102e-05 -7.06460176e-03 -3.90062016e-03 -2.53826656e-02 1.09048948e+01
0024c89a98.jpg 414ab9a096.jpg,-5.54438497e-06 -3.50141146e-05 1.97137231e-02 9.67655578e-06 -4.64859285e-06 9.73121520e-03 -6.21990469e-03 1.17641302e-04 -4.32842054e+00
0024c89a98.jpg 42e12c160f.jpg,-4.76243086e-06 -1.26113402e-05 1.35353014e-02 1.90835025e-05 -5.33840813e-08 -6.64929580e-03 -1.30709687e-02 4.36271473e-03 4.84763832e-01
0024c89a98.jpg 435f997742.jpg,9.24869782e-06 4.85769303e-05 -1.98485327e-02 -4.94329327e-05 -8.06534761e-06 2.29422425e-02 1.18870808e-02 -2.24047321e-02 2.52895565e+00
0024c89a98.jpg 47309b0b29.jpg,3.68626242e-06 9.58988995e-05 -3.89772332e-02 -9.39379897e-05 1.54717926e-05 2.76165573e-02 2.76758384e-02 -5.60788679e-02 1.20934497e+01
0024c89a98.jpg 4946a51c46.jpg,-4.54911419e-06 6.03196059e-05 -2.35515890e-02 -5.48103710e-05 -1.67562019e-06 1.84732599e-02 2.69184966e-02 -2.78259458e-02 2.81406655e+00
0024c89a98.jpg 4993308f07.jpg,6.37171023e-07 -1.40303093e-05 4.44883727e-03 8.56370589e-06 6.73782082e-06 -2.80820818e-03 -3.63954518e-03 -2.25992344e-03 1.00000000e+00
0024c89a98.jpg 4b81bf5048.jpg,-4.37176462e-06 -8.40604235e-06 6.39334620e-03 -4.04242175e-06 -1.77250535e-06 5.10529740e-03 2.10174124e-03 -1.43526741e-03 -2.33760475e+00
0024c89a98.jpg 4cb443ef8c.jpg,-5.55599133e-07 2.86755976e-06 -1.08725537e-03 -2.82689530e-07 3.69674996e-06 -4.84201303e-04 5.26113437e-04 -3.67392268e-03 1.00000000e+00
0024c89a98.jpg 4e5994c4d5.jpg,-7.29655522e-07 -7.84395542e-06 2.80274720e-03 5.29489848e-06 3.43078031e-06 2.72607363e-03 -1.01717800e-03 -3.31409734e-03 6.21138340e-01
0024c89a98.jpg 507e7feded.jpg,-4.46058163e-08 8.82892390e-06 -7.44175241e-03 -7.03264556e-06 3.87478782e-06 8.37716284e-03 4.16298576e-03 -1.26892361e-02 3.89055530e+00
0024c89a98.jpg 5269d15b5f.jpg,-2.52686946e-06 -1.19510651e-04 5.64100078e-02 1.19478479e-04 -1.30593658e-06 -3.97207524e-02 -4.33819987e-02 3.79660874e-02 -3.00653022e+00
0024c89a98.jpg 5528280014.jpg,-2.84559352e-06 -5.40528236e-05 2.08954882e-02 5.86842210e-05 -8.57964714e-06 -9.71917026e-03 -2.02480835e-02 1.30922085e-02 -4.45725784e-01
0024c89a98.jpg 58b186538e.jpg,2.16148451e-06 -8.71565171e-05 3.00370132e-02 3.62512586e-05 1.10565776e-05 -1.15104725e-02 -1.38777738e-02 3.43155261e-02 -9.08006669e+00
0024c89a98.jpg 5988755679.jpg,-3.87241049e-06 -1.40020819e-05 9.36012564e-03 6.40596737e-06 -4.05064004e-06 2.85001102e-03 -3.98962308e-03 1.78438237e-03 -1.27755040e+00
0024c89a98.jpg 59a271491e.jpg,8.10476816e-08 -4.16337838e-07 4.67409461e-04 2.46391019e-06 7.12493682e-06 -4.92801494e-04 -1.67803934e-03 -7.28933805e-03 2.14679822e+00
0024c89a98.jpg 59f348ddd7.jpg,-2.21750719e-08 -2.17718615e-07 7.66364402e-05 4.68044643e-07 3.07738052e-06 -3.02495531e-04 -3.09436809e-04 -2.95798901e-03 1.00000000e+00
0024c89a98.jpg 5aadd99776.jpg,1.49975411e-06 7.91071485e-05 -4.24324795e-02 -7.82965263e-05 1.24060575e-06 2.52436165e-02 3.61772650e-02 -3.61798853e-02 7.21190279e+00
0024c89a98.jpg 5c5d8f8e17.jpg,5.48439630e-07 -8.38040153e-07 -7.11379849e-04 -3.59559233e-06 8.61141117e-06 2.33707178e-03 3.13192304e-03 -1.27687869e-02 1.89639674e+00
0024c89a98.jpg 5dc4a2974d.jpg,1.99858724e-06 5.10303119e-06 -3.16180927e-03 1.83134090e-05 1.57556735e-05 -1.73585293e-02 -6.37434208e-03 3.28270682e-06 3.98650704e+00
0024c89a98.jpg 5e451d9939.jpg,-5.09587475e-06 1.60156449e-05 -1.71490823e-02 -1.12211410e-05 -4.53866122e-07 4.48409632e-03 1.66494161e-02 -4.89139299e-03 -7.17939345e-02
0024c89a98.jpg 63fc41375b.jpg,-1.77647487e-06 -8.48771146e-05 4.08074548e-02 8.79617681e-05 -8.67831650e-07 -2.99645298e-02 -3.03251265e-02 3.73422943e-02 -7.21157621e+00
0024c89a98.jpg 64d621f913.jpg,-3.70259094e-06 1.80766602e-05 -2.93509084e-03 -5.59668020e-06 5.08958305e-06 -3.12055751e-03 4.73265518e-04 -1.84141657e-03 3.47395980e-01
0024c89a98.jpg 652b864aaf.jpg,7.41111106e-06 -2.00448330e-05 4.01457550e-03 4.03420471e-05 -4.33068005e-06 -1.09745985e-02 -1.39753266e-02 1.04433592e-02 1.00000000e+00
0024c89a98.jpg 682f2d17c9.jpg,2.87803986e-06 2.64396398e-06 2.92069109e-03 -3.28863867e-06 -7.56510405e-08 1.30516321e-03 -7.45515044e-03 -1.53551152e-03 8.08853806e-01
0024c89a98.jpg 6965655299.jpg,1.17734169e-07 9.28672636e-07 -6.44310822e-04 -4.75660514e-06 -5.19454243e-06 1.19609662e-02 1.08737700e-03 -8.35036878e-03 1.41719248e+00
0024c89a98.jpg 6e62e4d985.jpg,-5.39289793e-07 2.45690620e-06 -1.62138539e-03 -1.07966764e-06 3.43226306e-06 6.85507403e-04 1.45455370e-03 -5.35130692e-03 1.00000000e+00
0024c89a98.jpg 6f771948ec.jpg,9.38211042e-06 -9.78248485e-05 3.33839003e-02 5.78284623e-05 4.63847356e-05 -2.79879012e-02 -2.43332223e-02 2.47119170e-02 -4.14529775e+00
0024c89a98.jpg 70672dcfad.jpg,2.33653893e-06 -1.29441228e-04 5.70000542e-02 1.25161919e-04 5.21859844e-07 -3.95807678e-02 -4.72498789e-02 4.18298168e-02 -3.80306727e+00
0024c89a98.jpg 70b305c456.jpg,2.22135657e-06 5.79181783e-05 -3.66158016e-02 -6.21846866e-05 2.01097849e-06 2.14379910e-02 2.88406680e-02 -2.20788816e-02 3.13005667e+00
0024c89a98.jpg 70cb0fbebe.jpg,-5.42919250e-07 -1.67483540e-05 7.93062592e-03 6.91819899e-06 -4.10697848e-07 8.01324993e-04 -2.80705742e-03 -3.35124220e-03 1.35062284e+00
0024c89a98.jpg 71158559f2.jpg,-1.35461918e-06 -1.06016509e-05 6.21991068e-03 6.06204855e-06 1.22825605e-05 -2.27430937e-03 -3.20732411e-03 -7.06500979e-03 1.61513355e+00
0024c89a98.jpg 75a2663d35.jpg,-1.07085038e-07 -1.97955732e-06 -5.22855953e-04 -2.67133928e-06 2.12687819e-05 -9.03682802e-04 2.89858257e-03 -1.30776204e-02 2.69886713e+00
0024c89a98.jpg 75f58f15a4.jpg,-2.47680961e-06 4.68685968e-05 -2.16072475e-02 -5.82184955e-05 1.25452571e-08 1.69090048e-02 3.23142089e-02 -1.15129989e-02 -3.90420433e+00
0024c89a98.jpg 76e48b9835.jpg,-1.91105802e-07 1.27506917e-05 -4.97712234e-03 -1.33173751e-05 -5.84666816e-07 8.82734037e-03 4.27188927e-03 -1.38251554e-02 2.77366428e+00
0024c89a98.jpg 76f2c7101f.jpg,3.97799145e-07 -1.01051478e-05 4.00149479e-03 -1.87554868e-06 8.19267213e-06 2.33465677e-03 9.44468542e-04 -9.65987566e-03 1.79845325e+00
0024c89a98.jpg 7712dadd20.jpg,1.75932383e-06 8.82725309e-05 -4.60161514e-02 -8.98035087e-05 1.86554642e-06 2.91534531e-02 3.34065333e-02 -2.80134599e-02 3.21400164e+00
0024c89a98.jpg 7871d96b27.jpg,-3.42122820e-07 -7.20797049e-05 3.44046203e-02 7.01974448e-05 7.04935785e-07 -2.28668972e-02 -2.93906246e-02 2.02597550e-02 -2.05788625e-01
0024c89a98.jpg 7911d7c526.jpg,-3.45699833e-05 -9.59071709e-05 4.29480351e-02 9.66470369e-05 -1.70645243e-05 -1.66111204e-02 -1.62194062e-02 2.29265418e-02 -4.49043265e+00
0024c89a98.jpg 792747e529.jpg,6.24436072e-07 5.12703219e-06 -1.88692185e-03 1.75387774e-07 1.17733189e-05 1.06128871e-03 -1.46664948e-03 -1.52862566e-02 3.93234771e+00
0024c89a98.jpg 7a71f6f48b.jpg,3.55744913e-06 -1.35984497e-05 4.23734122e-03 1.54089582e-05 9.79705961e-06 -4.51927360e-03 -7.00865474e-03 -6.10884581e-03 2.60583547e+00
0024c89a98.jpg 7ad57f3981.jpg,1.78131348e-07 1.79885356e-05 -5.04422296e-03 -5.79948181e-07 1.02689162e-05 4.31223912e-05 -7.00518863e-05 -2.46041134e-02 6.15501289e+00
0024c89a98.jpg 7d21f012b0.jpg,-1.09485299e-06 9.23031134e-05 -3.55458750e-02 -8.78379515e-05 1.19128192e-07 2.73393883e-02 4.58577827e-02 -4.18112998e-02 1.95880572e+00
0024c89a98.jpg 7e13a2fa76.jpg,1.48444629e-06 -3.08627911e-05 1.05106879e-02 1.75393722e-05 -1.40224617e-06 -1.96910518e-04 -4.38981241e-03 3.73077601e-03 -1.10802859e+00
0024c89a98.jpg 7fdb6fca2d.jpg,3.02108193e-06 -1.62643828e-05 5.55621057e-03 6.07285205e-06 1.57630840e-05 -1.12746629e-02 -4.66965944e-03 7.64070441e-03 -4.83290578e-01
0024c89a98.jpg 8268e533be.jpg,-1.46266768e-05 -3.67284196e-05 3.40684124e-04 7.74118119e-05 3.88284255e-06 -2.53931230e-02 1.59678327e-02 1.67572627e-02 -3.26198856e+00
0024c89a98.jpg 82b95b25e8.jpg,1.09392690e-05 2.71178913e-05 -2.15589540e-02 -1.28941197e-05 2.17251804e-07 4.16592453e-03 6.87387955e-03 -9.79682416e-03 4.17043218e+00
0024c89a98.jpg 8332ac7332.jpg,6.53054424e-06 -9.25256588e-05 2.75887719e-02 9.41499566e-05 6.12128439e-06 -3.18957396e-02 -2.81073783e-02 4.31679619e-02 -4.90405747e+00
0024c89a98.jpg 833b78c152.jpg,-8.69072935e-06 8.00592395e-06 -1.39334004e-02 -2.09914676e-05 6.75796454e-07 6.76019016e-03 2.65108357e-02 -3.81131805e-03 -2.13200743e+00
0024c89a98.jpg 836eeecfe6.jpg,1.87139022e-06 -1.72464376e-05 7.09822404e-03 7.96939672e-06 7.12189259e-06 6.72645883e-04 -2.69254451e-03 -3.39922978e-03 1.37025162e-01
0024c89a98.jpg 845440554e.jpg,4.89108561e-06 2.92811426e-05 -1.34697713e-02 -1.88456312e-05 -2.48071707e-06 1.04520622e-02 5.70406864e-03 -1.86042439e-02 4.10684053e+00
0024c89a98.jpg 87b38f5940.jpg,-1.30026930e-06 -1.61416659e-05 8.32006079e-03 2.41348063e-06 -1.56131068e-05 9.75273306e-03 -1.20817987e-03 6.67727257e-03 -4.25270778e+00
0024c89a98.jpg 880192c4b1.jpg,-1.37923919e-06 3.97226718e-07 -4.05292824e-04 6.17925116e-06 6.45873926e-06 -9.74238156e-04 -1.66922434e-03 -1.07184457e-02 3.30222978e+00
0024c89a98.jpg 8afc334abc.jpg,1.69372101e-06 -3.21697045e-05 6.60271969e-03 2.77624963e-05 -3.02957080e-06 -2.17499213e-03 -9.88236237e-03 1.73004921e-03 6.36988912e-01
0024c89a98.jpg 8bfe4e6ef4.jpg,-3.67223518e-06 1.36398809e-04 -5.68013297e-02 -1.34345267e-04 4.59211084e-07 3.85527261e-02 5.71967938e-02 -5.64764110e-02 7.46077634e+00
0024c89a98.jpg 8d99e5787c.jpg,1.12860288e-05 2.78773457e-05 -1.36906097e-02 -7.64740687e-06 5.41164977e-06 2.97104767e-03 -2.34097886e-03 -1.48117055e-02 5.18266698e+00
0024c89a98.jpg 8e6626c45a.jpg,6.18098382e-07 2.35724219e-05 -6.93043909e-03 -1.27858618e-05 8.29745750e-06 5.39758950e-03 1.39198047e-03 -2.05192923e-02 4.86958675e+00
0024c89a98.jpg 8ffa71795c.jpg,-3.84422448e-07 5.90449693e-06 -2.85600409e-03 -4.23012679e-06 7.37941048e-07 1.11147043e-02 3.10709544e-03 -1.55822067e-02 1.79704091e+00
0024c89a98.jpg 90732c6da2.jpg,-6.05482311e-07 1.09418357e-05 -4.53346033e-03 -1.11392445e-05 -1.04674830e-06 7.66728915e-03 7.67019791e-03 -1.40536991e-02 1.37007398e+00
0024c89a98.jpg 9192510fcb.jpg,-2.47532214e-06 1.99970333e-05 -1.62760777e-03 -1.65081518e-05 2.19438091e-06 9.88790691e-03 1.82110178e-03 -1.83527216e-02 1.77319126e+00
0024c89a98.jpg 922049bad7.jpg,-7.52531560e-06 6.57563312e-05 -1.96649225e-02 -7.20202096e-05 -9.92776769e-06 2.37881535e-02 3.59595856e-02 -1.99172372e-02 -3.62847206e+00
0024c89a98.jpg 927e3db3f7.jpg,-1.69113508e-06 -1.44120253e-06 4.10176331e-03 -1.82516268e-06 -4.86646274e-07 5.35377173e-03 -2.39105683e-03 -7.05081155e-03 1.45158724e+00
0024c89a98.jpg 928767c88f.jpg,1.38329546e-05 -1.15979731e-05 -7.65761507e-03 3.22587824e-06 -1.29093313e-05 -1.16473235e-04 -4.76027748e-03 1.74220555e-02 4.38127224e-01
0024c89a98.jpg 942082efde.jpg,-4.69845093e-07 -5.30964192e-05 2.17745204e-02 6.54938666e-05 -1.81389713e-05 -1.33589798e-02 -2.49678714e-02 2.82131841e-02 -3.58177516e+00
0024c89a98.jpg 99e1cfb8db.jpg,3.00607504e-07 -5.56404033e-05 1.47454876e-02 6.22604393e-05 -1.35509516e-06 -1.47482045e-02 -7.64456956e-03 1.54869981e-02 -2.26942497e+00
0024c89a98.jpg 9b04b4e4c5.jpg,-2.16723930e-07 -8.28180645e-06 4.71413591e-03 3.70667051e-06 -1.87543477e-05 3.00488740e-03 -1.81394365e-03 1.92663174e-02 -6.73058196e+00
0024c89a98.jpg 9c5bf5d3e3.jpg,-5.53866081e-07 -6.74826589e-06 2.15719980e-03 3.29238621e-06 -7.21920748e-06 -9.14886171e-04 8.99716138e-04 1.10370743e-02 -3.52308556e+00
0024c89a98.jpg 9c88970411.jpg,-1.12880762e-06 1.02787821e-05 -1.62554770e-03 -3.84112498e-06 1.22558636e-05 2.14562615e-03 1.11645717e-03 -1.31426002e-02 2.61340269e+00
0024c89a98.jpg 9cbbe160e4.jpg,6.15130531e-07 7.67242015e-05 -2.99351404e-02 -7.69274511e-05 1.48600544e-05 2.35152196e-02 3.04601170e-02 -5.38039545e-02 9.23949283e+00
