samples,fundamental_matrix
0cc6a9a6a8.jpg 64dc3f4302.jpg,-6.24296511e-06 -2.60363176e-05 5.86273118e-03 1.81625192e-05 9.30803900e-07 -4.61940135e-04 -4.14489517e-03 2.09131858e-03 -4.05554371e-01
0cc6a9a6a8.jpg 660e3e9ac0.jpg,9.04077246e-07 6.84537745e-06 -3.03988068e-03 -1.97429369e-06 6.52923186e-06 -5.85372782e-03 1.48507314e-03 -1.28439100e-03 2.29368782e+00
0cc6a9a6a8.jpg 6a0c18def5.jpg,5.25038664e-07 -1.88825922e-06 1.09885835e-03 -1.68560325e-07 -1.67338800e-05 7.04334875e-03 -1.52710529e-03 -4.67051028e-04 -6.54310949e-01
0cc6a9a6a8.jpg 6d09ce1afe.jpg,-8.46054584e-07 7.22934663e-06 -1.70711431e-03 -5.64740097e-06 1.29390352e-06 5.76421681e-03 3.22247119e-03 -7.49144748e-03 -8.21632614e-01
0cc6a9a6a8.jpg 6d26f35887.jpg,8.77858120e-07 4.73210180e-05 -1.28123173e-02 -7.14609915e-06 -1.18649448e-05 -4.88383967e-02 3.03998993e-03 5.32618218e-02 1.00000000e+00
0cc6a9a6a8.jpg 6d8cf85f4c.jpg,3.28829710e-07 -1.34232701e-07 -1.95405502e-03 -1.28642696e-06 1.15785456e-06 6.32014354e-03 1.54586830e-03 -4.96634432e-03 -1.11715473e-01
0cc6a9a6a8.jpg 6da11ed75a.jpg,2.89051273e-08 3.45791844e-06 1.38116767e-04 -1.94951595e-06 -2.34087319e-06 5.54299035e-03 -6.84674680e-05 -5.17097129e-03 -1.32817401e-01
0cc6a9a6a8.jpg 6e9884f159.jpg,2.21067447e-05 -3.64092784e-05 -6.46452870e-03 2.78223236e-05 -2.36580178e-07 -7.03758294e-03 -9.05509048e-03 8.27703824e-03 2.48802616e+00
0cc6a9a6a8.jpg 6fe7392168.jpg,1.46678506e-06 -8.24082539e-06 2.47546892e-03 9.28581341e-06 -4.97594793e-07 -9.69777823e-04 -4.96401767e-03 -2.86555135e-03 1.52694610e+00
0cc6a9a6a8.jpg 74dc6484cd.jpg,-3.86054102e-07 -8.67463763e-06 8.80788573e-04 9.01084612e-07 2.08104015e-05 -6.32404414e-03 1.70568547e-04 3.73159027e-03 3.77160261e-01
0cc6a9a6a8.jpg 77e0f79e3b.jpg,4.18042454e-06 -8.49527511e-05 1.39369058e-02 8.59360176e-05 -1.01467679e-05 -1.70669355e-02 -4.61998986e-02 4.01927843e-02 3.10164167e+00
0cc6a9a6a8.jpg 79bb485f17.jpg,1.47804191e-07 1.13481039e-06 -1.37713981e-03 5.31078850e-07 -1.27179913e-06 -9.01505913e-03 5.16817205e-04 1.16172670e-02 1.00000000e+00
0cc6a9a6a8.jpg 79e91de038.jpg,2.15609982e-06 -6.81552226e-06 -5.07790488e-05 -1.42004205e-05 -4.76064031e-06 2.23208536e-02 3.55505415e-03 -8.78133928e-04 -4.67133634e+00
0cc6a9a6a8.jpg 7c2464e238.jpg,-7.88744283e-08 4.41258003e-06 -7.47172262e-04 -4.39558137e-06 1.27500587e-05 -8.36431008e-03 3.32258202e-04 1.91047384e-03 2.22058732e-01
0cc6a9a6a8.jpg 7cc430e5bd.jpg,-3.89589672e-06 -4.94193994e-05 1.20380501e-02 4.37592116e-05 1.29391212e-06 -6.15186222e-03 -2.80508493e-02 5.11112781e-03 2.55906351e+00
0cc6a9a6a8.jpg 7fac11928d.jpg,-8.61667966e-07 -1.42303685e-05 4.99583622e-03 7.84192896e-06 -1.87346020e-05 9.91417797e-03 -1.73797920e-03 5.55415157e-03 -2.72102778e+00
0cc6a9a6a8.jpg 8033fe55bc.jpg,-3.64442479e-06 5.22176064e-05 -5.12809259e-03 -4.18210770e-06 -7.26242465e-07 3.26839494e-03 3.83436350e-03 -2.56388561e-02 9.73322559e-01
0cc6a9a6a8.jpg 81475f8857.jpg,-2.10124302e-05 7.89964283e-05 -2.58389416e-02 -1.13577479e-04 -6.63742008e-06 2.68005445e-02 6.06119358e-02 -2.41613958e-02 -3.66736589e+00
0cc6a9a6a8.jpg 8189ac7bcc.jpg,1.17666967e-05 -7.89323225e-06 -2.02950832e-03 2.44176975e-05 -3.94162587e-07 -9.32860287e-03 -1.67247075e-02 -1.42618916e-03 6.93250646e+00
0cc6a9a6a8.jpg 89bc1c642e.jpg,-6.93503217e-06 -2.48005412e-05 7.83185311e-04 9.27949071e-06 -5.79611913e-07 -2.48107086e-03 4.06772682e-03 9.69913403e-03 -6.65130262e-01
0cc6a9a6a8.jpg 8f2a5c7b60.jpg,-3.78203435e-06 -1.36668027e-05 8.69996259e-03 3.72883225e-05 -2.87983152e-06 -3.18845543e-02 -2.27353438e-02 8.64600134e-03 1.67425437e+01
0cc6a9a6a8.jpg 8fa40024f3.jpg,2.87219920e-06 9.40203180e-06 -4.52234190e-03 -2.39028819e-05 -2.35482732e-05 2.26666696e-02 5.63649557e-03 -7.19211254e-03 -1.85705193e+00
0cc6a9a6a8.jpg 8ff3c9e74c.jpg,-1.66944547e-08 4.62127352e-06 -4.59647135e-04 -4.72179747e-06 3.00462798e-06 5.00420024e-03 7.08924448e-04 -6.87853970e-03 -8.58931173e-02
0cc6a9a6a8.jpg 90558b3059.jpg,-5.10940674e-05 -5.97787542e-05 5.76646458e-02 7.03693579e-05 2.56298108e-05 -6.12680919e-03 -4.19875642e-02 -1.32381153e-02 1.00000000e+00
0cc6a9a6a8.jpg 90a7366fed.jpg,1.03663270e-06 -1.54442744e-06 1.15018394e-03 2.86301776e-06 4.89404050e-06 2.56555068e-04 -2.00881124e-03 -8.43288938e-03 1.41369298e+00
0cc6a9a6a8.jpg 915822ed5c.jpg,-1.31386195e-06 -2.93109484e-06 -1.15238029e-02 1.81738324e-06 -1.26758503e-08 -4.51908806e-04 1.26100680e-02 1.28208614e-03 2.38623683e+00
0cc6a9a6a8.jpg 96b4b83f91.jpg,-2.77479742e-07 -7.41713359e-08 8.70715903e-04 -3.81122868e-06 -5.29097429e-06 1.16103149e-02 9.17709499e-05 -9.01959190e-03 -1.02701912e+00
0cc6a9a6a8.jpg 9aaeb1050d.jpg,4.36971205e-06 -4.73981635e-06 -3.35938529e-03 2.33048619e-05 -5.04138135e-06 -2.02015673e-02 -8.46097461e-03 7.20383393e-03 6.72756482e+00
0cc6a9a6a8.jpg 9b564a189a.jpg,-7.16245038e-07 -3.32097716e-06 6.44504982e-04 2.18264424e-06 -4.42134782e-06 4.32684805e-03 -1.28734238e-03 -2.70625707e-03 -2.53092420e-01
0cc6a9a6a8.jpg 9d1675ac23.jpg,-1.39355858e-06 9.87272158e-06 -3.69320488e-03 -2.56748775e-05 9.12700191e-05 -2.81794406e-02 9.98384583e-03 -3.38395216e-02 1.02313302e+01
0cc6a9a6a8.jpg 9d895d39dd.jpg,-4.28701932e-06 -1.24552905e-05 9.04704541e-03 1.31040551e-05 -7.01209236e-07 -2.30078304e-04 -6.60866391e-03 2.86783334e-03 -1.66223728e+00
0cc6a9a6a8.jpg 9e32819e53.jpg,-1.66512891e-07 2.02248834e-06 -7.01819840e-04 3.18427451e-06 -6.18148421e-06 6.63259670e-03 -9.67446182e-04 -3.75823179e-03 -8.37647161e-01
0cc6a9a6a8.jpg 9edf8bbfd7.jpg,-7.67987505e-08 1.18710245e-06 1.71452075e-04 -1.19268572e-06 1.66011266e-06 4.78142371e-03 1.59136498e-04 -5.85163410e-03 7.31181974e-02
0cc6a9a6a8.jpg a038cb2c3e.jpg,2.19415319e-08 1.80806867e-07 -6.90603988e-05 -4.58799155e-06 -9.35133131e-06 9.75155332e-03 7.47586573e-04 -2.80701163e-03 -8.75317293e-01
0cc6a9a6a8.jpg a0c4e04cba.jpg,-1.38159665e-06 2.13985454e-04 -3.41876582e-02 -2.95062356e-04 1.58103506e-05 5.10799567e-02 2.91221123e-02 -9.35378866e-02 9.76132025e+00
0cc6a9a6a8.jpg a1abd82cd2.jpg,-3.04419234e-09 -2.27898532e-07 3.35604526e-05 -1.58176579e-06 -1.38297723e-06 -3.52188583e-03 2.10762311e-04 4.46955564e-03 -2.98193216e-01
0cc6a9a6a8.jpg a214498b1f.jpg,1.16812266e-05 2.24800774e-05 -1.08494029e-02 -3.28330179e-05 2.28627315e-08 7.27250927e-03 2.87151635e-03 -9.99756235e-03 3.03625983e+00
0cc6a9a6a8.jpg a54680dad4.jpg,9.69338696e-06 1.09622614e-05 -1.15964494e-02 -5.60881714e-06 -1.52914179e-06 -7.89606387e-04 3.14655983e-03 -4.13747203e-05 1.84388471e+00
0cc6a9a6a8.jpg a55a4fb436.jpg,-6.85380237e-06 -1.22916313e-05 9.17658347e-03 5.87200563e-06 3.56023504e-06 5.15654238e-03 -2.89136950e-03 -1.86461701e-03 -2.33072121e+00
0cc6a9a6a8.jpg a6b8e8f3d3.jpg,-7.79636819e-07 1.69888185e-05 -4.87815554e-03 -2.72201538e-05 -1.53394071e-06 2.30004457e-02 1.76548159e-02 -9.85079368e-03 -1.13922692e+01
0cc6a9a6a8.jpg a7b044aa20.jpg,-5.92250913e-07 2.46521221e-06 1.02348619e-03 -6.17449817e-07 8.26513240e-06 1.02293061e-03 -8.08481360e-04 -9.35626286e-03 1.49567636e+00
0cc6a9a6a8.jpg aa0698bfd2.jpg,-1.95639188e-06 -6.50668374e-07 4.44811231e-03 -2.36911817e-06 -4.01398201e-07 6.10372422e-03 -2.66635076e-03 -4.72297686e-03 -1.05579821e+00
0cc6a9a6a8.jpg ab0d9548ee.jpg,2.33590797e-05 2.51216014e-05 2.81084398e-03 -7.80418472e-06 -1.62566848e-06 7.51880247e-04 -1.44672077e-02 -8.72974826e-03 -3.44796166e-02
0cc6a9a6a8.jpg ab329bed63.jpg,-1.80758510e-07 -5.77081682e-06 1.03912558e-03 -4.55550764e-07 -7.80439880e-06 6.59993603e-03 -8.78213891e-05 -3.63317416e-03 1.48911949e-02
0cc6a9a6a8.jpg b39c74e34b.jpg,-1.13146454e-06 3.06822942e-05 -6.11595426e-03 -4.38815496e-05 5.69381179e-05 1.15713522e-02 8.32993965e-03 -2.75213002e-02 1.47294081e+00
0cc6a9a6a8.jpg b3e5f3244f.jpg,-8.19947582e-07 2.37564937e-04 -5.40851548e-02 -2.18382234e-04 -2.62747733e-06 4.03175903e-02 8.50003802e-02 -7.27084655e-02 1.13954852e+00
0cc6a9a6a8.jpg b5f022e395.jpg,-2.47971473e-07 -3.97084387e-06 4.62939423e-04 1.09529387e-05 2.50714027e-06 1.26647816e-03 -4.24733801e-03 -4.27377671e-03 -7.64375092e-02
0cc6a9a6a8.jpg b64081616e.jpg,-2.30451899e-06 1.34613530e-07 -2.56744576e-04 -1.70260701e-05 -8.19030393e-06 -4.87280045e-04 8.33527890e-03 6.99057819e-03 -2.18925628e-01
0cc6a9a6a8.jpg b79abf100d.jpg,1.06630185e-06 2.51822293e-05 -1.29392806e-02 -1.82440100e-05 -7.85234388e-07 4.10152549e-03 9.68439957e-03 -3.69594334e-03 -9.93159972e-02
0cc6a9a6a8.jpg ba39556361.jpg,2.13056463e-07 2.17082854e-06 -3.57160851e-04 5.80333825e-07 -4.66349036e-06 7.40160888e-03 -7.12361123e-04 -3.30755262e-03 -1.93396681e+00
0cc6a9a6a8.jpg be082c09d3.jpg,2.16703059e-05 1.38206082e-05 -3.07014347e-03 -3.07265165e-05 -2.20601168e-06 4.58888788e-03 -7.03463935e-03 -4.23807767e-03 1.00000000e+00
0cc6a9a6a8.jpg be7d4e8c48.jpg,-2.92183308e-06 -7.33760745e-05 1.50767507e-02 1.22596689e-04 -8.68447774e-07 -2.51840074e-02 -4.09404170e-02 2.86507233e-02 2.81627052e+00
0cc6a9a6a8.jpg bed2dba6a8.jpg,-8.39328740e-08 -1.55067288e-05 2.47812017e-03 9.67386023e-06 3.31423872e-05 -2.21420098e-03 -4.65698295e-03 -2.49813129e-02 2.52431167e+00
0cc6a9a6a8.jpg bfec64e329.jpg,-4.97956303e-06 -1.76970588e-06 4.61570808e-04 1.00669888e-05 -2.00726641e-06 9.75415992e-06 -1.70787218e-03 -2.99018082e-03 5.60655715e-01
0cc6a9a6a8.jpg c08b99bec1.jpg,1.52488968e-06 4.25134171e-05 -4.78923301e-03 -1.58645746e-06 5.49353649e-07 6.91060477e-03 -5.73145195e-04 -1.96121236e-02 1.64365889e+00
0cc6a9a6a8.jpg c09d0abcca.jpg,6.21297610e-07 -8.86068184e-07 9.33552550e-04 6.60854725e-06 4.74405627e-06 6.00594656e-03 -2.27884786e-03 -9.16942283e-03 1.52948016e-02
0cc6a9a6a8.jpg c1ffc6cb04.jpg,7.95181827e-05 5.81079345e-05 -3.87269113e-02 1.02642347e-05 1.45006066e-05 -7.77277135e-03 -2.95438205e-02 -2.56363320e-02 1.59921893e+01
0cc6a9a6a8.jpg c30d92fb32.jpg,3.85258886e-07 -1.28419605e-05 2.52070149e-03 7.30960956e-06 2.97817034e-06 1.09132895e-03 -2.33307360e-03 -4.19884384e-03 2.67190136e-01
0cc6a9a6a8.jpg c9483baa3c.jpg,-4.38358518e-06 5.47442873e-05 -6.76787431e-03 -5.33619191e-05 -5.88746645e-07 1.31848101e-02 2.21912157e-02 -2.12122569e-02 -2.40858012e+00
0cc6a9a6a8.jpg cb98acf441.jpg,3.64079649e-08 1.23043783e-05 -2.70242516e-03 -9.47630991e-06 -2.36415184e-06 1.12959870e-02 3.53104163e-03 -1.63277180e-02 -4.87480944e-01
0cc6a9a6a8.jpg cea7f9ef29.jpg,2.94805199e-08 -1.44358115e-05 1.64017841e-03 1.09809052e-05 1.16996853e-05 -8.06579080e-04 -2.90190091e-03 -8.06395734e-03 7.77594965e-01
0cc6a9a6a8.jpg d0a2d3c884.jpg,1.68822046e-05 1.55534378e-05 9.03088797e-05 -8.87456404e-06 4.31791159e-07 2.77251788e-03 -1.00189813e-02 -5.62824999e-03 1.12649543e+00
0cc6a9a6a8.jpg d0fc24f9a3.jpg,-3.29673326e-08 9.31373914e-06 -1.62680313e-03 -1.13452514e-05 -4.62739846e-06 1.18224521e-02 1.30740615e-03 -1.20698301e-02 8.82191449e-01
0cc6a9a6a8.jpg d2528d5df0.jpg,6.12080688e-07 1.64545389e-05 1.50226015e-04 -8.21647961e-06 -4.20201105e-07 5.56375397e-03 -1.61733471e-04 -6.49798412e-03 -1.13624083e-01
0cc6a9a6a8.jpg d4213b70c8.jpg,-1.61859275e-07 -1.49906911e-06 -1.09201452e-03 2.27127341e-06 6.64695580e-06 -7.95721645e-03 3.30243493e-04 2.54371358e-03 1.39501125e+00
0cc6a9a6a8.jpg d6cbbb658a.jpg,-3.88603148e-07 8.59660856e-06 -6.20704545e-04 -4.49438705e-06 5.97355502e-06 4.51915319e-03 4.18056936e-04 -7.71189969e-03 4.75442309e-01
0cc6a9a6a8.jpg d8a679ec1c.jpg,-1.45457615e-07 2.07499787e-06 2.85559946e-05 -3.74551284e-06 -4.15570178e-06 7.17392280e-03 4.53264819e-04 -6.47286387e-03 -8.82126031e-02
0cc6a9a6a8.jpg da2d1ab816.jpg,-6.31320889e-08 -8.18552611e-06 9.77124597e-04 9.91178092e-06 1.92068109e-06 1.01077633e-03 -1.65879702e-03 -7.76268672e-04 -1.14425861e-01
0cc6a9a6a8.jpg db172f315b.jpg,2.63167818e-06 3.86914447e-05 -1.57192741e-02 -3.44343310e-05 -3.08083192e-05 -4.89426588e-03 1.35272903e-02 1.41861398e-02 1.00000000e+00
0cc6a9a6a8.jpg dd9a646d91.jpg,-5.10241295e-06 -4.36560033e-05 7.64595606e-03 8.65236362e-07 2.57232289e-06 -3.14564529e-03 2.19211119e-03 1.91563251e-02 -3.13148185e+00
0cc6a9a6a8.jpg de783f6bdb.jpg,1.49328765e-07 -2.47517715e-05 9.91765117e-04 2.00104863e-05 1.14744648e-05 -1.13942909e-02 -3.09961927e-03 1.20754853e-02 1.16439812e+00
0cc6a9a6a8.jpg ded91a889c.jpg,4.90511999e-07 -2.82458781e-06 -4.46712730e-04 4.22891928e-06 -3.84937871e-05 -3.65249385e-03 -5.45493893e-04 1.67432391e-02 3.05560301e-01
0cc6a9a6a8.jpg dfb0fcad69.jpg,-6.70963771e-08 -1.46534117e-05 2.96241255e-03 8.28050542e-06 1.54660049e-05 2.38764966e-03 -3.90723282e-03 -1.60614822e-02 6.72036786e-01
0cc6a9a6a8.jpg e05c2fa878.jpg,3.50619217e-06 2.22877208e-06 -2.83574528e-03 -6.81803381e-08 -9.18134872e-09 -7.72029680e-05 -1.12875936e-03 -7.39990914e-04 1.00000000e+00
0cc6a9a6a8.jpg e07db57d4e.jpg,2.51582965e-07 7.07447888e-06 -1.88436228e-03 6.42035428e-06 -2.47267918e-05 1.26978574e-02 -1.81121283e-03 -2.33333816e-04 -1.44732722e+00
0cc6a9a6a8.jpg e0e7b880b1.jpg,1.54574702e-05 -2.85661843e-05 3.82850954e-03 1.14177621e-05 -4.80259362e-06 -3.85179954e-04 -7.53757714e-03 5.65373713e-03 -2.35287740e-01
0cc6a9a6a8.jpg e1d6e87660.jpg,6.75512549e-09 -1.12565994e-07 1.04202031e-05 1.40839311e-05 4.21485374e-05 -1.37424543e-02 -7.52169466e-03 -2.24338113e-02 7.32957163e+00
0cc6a9a6a8.jpg e55c3e0a85.jpg,6.20914489e-08 -6.26262676e-06 1.34340650e-03 -6.37388015e-06 1.74680324e-06 7.18628752e-03 1.11086087e-03 -2.21786835e-03 -8.19431425e-01
0cc6a9a6a8.jpg e5943bc21c.jpg,-3.38952914e-06 3.86394012e-06 -7.98566259e-03 -5.27227007e-06 1.31620884e-07 1.94094531e-03 1.05183265e-02 -9.83893522e-04 -2.10997303e+00
