samples,fundamental_matrix
0036b3f6fa.jpg 2157ad085f.jpg,1.53467892e-05 -2.79055641e-05 1.73697985e-02 6.04823908e-06 -1.70627610e-07 -1.85190768e-02 -1.87982372e-02 2.46726613e-02 1.00000000e+00
0036b3f6fa.jpg 22a8dbd8cf.jpg,3.78765460e-07 -3.77613909e-06 1.23585455e-03 -5.68071333e-06 -7.36685734e-06 9.71627759e-03 2.58478517e-03 1.52884544e-03 -3.61622960e+00
0036b3f6fa.jpg 24aafbfd5c.jpg,2.32788346e-06 -4.01507407e-05 1.21231624e-02 2.08694611e-05 1.04148472e-05 -2.19267293e-02 -9.74104838e-03 2.13246413e-02 1.00000000e+00
0036b3f6fa.jpg 24d7bb0a44.jpg,-1.88255068e-07 2.51334748e-06 4.60004789e-04 -3.30465324e-06 1.78392696e-07 6.21394134e-03 1.57159418e-04 -6.61598639e-03 -5.75363719e-01
0036b3f6fa.jpg 2575b142c8.jpg,1.88010909e-05 -2.40597024e-05 5.10394091e-04 -1.30386670e-06 -4.01755358e-06 1.93743054e-04 -1.00311948e-02 1.70041120e-02 -4.40248263e-01
0036b3f6fa.jpg 2b33cf7016.jpg,-2.16728402e-06 7.74417965e-06 7.40859717e-04 5.59084404e-06 -1.15109475e-05 -7.48773606e-03 -1.03097261e-03 2.31650264e-03 1.25308871e+00
0036b3f6fa.jpg 2be40a120d.jpg,-8.31858678e-08 -1.12012638e-06 -1.30367673e-04 5.91466969e-08 -4.99386415e-06 -3.58426538e-03 4.01183882e-04 4.29954043e-03 -7.14058625e-02
0036b3f6fa.jpg 2ce73bd037.jpg,-1.65630653e-06 1.92941156e-05 -4.55643949e-04 -1.62111717e-05 4.28898134e-07 2.54850376e-03 1.68851055e-03 -8.47432073e-04 -2.35585948e-01
0036b3f6fa.jpg 2e334b1813.jpg,1.59239888e-06 4.44881212e-06 -2.87605168e-03 -1.17112092e-05 1.85817672e-05 6.16998342e-03 2.52739223e-03 -1.19937452e-02 1.00000000e+00
0036b3f6fa.jpg 3434a288e6.jpg,6.64330537e-06 -7.19770546e-06 -1.47725918e-03 -3.11407223e-05 4.32331920e-05 3.12703568e-03 1.83618895e-02 -2.80856952e-02 -8.06352307e-01
0036b3f6fa.jpg 345752d481.jpg,4.52692885e-06 -9.65314675e-06 9.85250526e-05 -2.16544077e-06 1.82143974e-05 1.74764925e-03 5.92028023e-04 -2.91259446e-03 -2.04935932e-01
0036b3f6fa.jpg 365340a86d.jpg,-3.17984460e-06 1.35121487e-05 9.63961799e-05 -9.26325134e-06 -1.65957312e-05 1.04043519e-02 5.02750463e-03 -6.01632947e-03 -2.92889189e+00
0036b3f6fa.jpg 36729beb38.jpg,-3.08186086e-07 -4.94935181e-06 1.83276839e-03 3.31244253e-06 -5.94597334e-06 3.16850165e-03 -1.11413666e-03 -9.72514379e-04 8.35691904e-02
0036b3f6fa.jpg 39c8287a20.jpg,6.35412289e-06 -1.09160483e-05 -5.93633958e-03 7.14070085e-06 7.45708035e-07 -3.91780693e-03 -1.14502059e-03 4.26401004e-03 1.55573496e+00
0036b3f6fa.jpg 3bb710af5d.jpg,2.31784076e-07 -4.08179777e-06 1.63638853e-03 -4.57575095e-06 -1.78443477e-06 -2.64364278e-03 1.88881752e-03 4.91029640e-03 -4.11754978e-01
0036b3f6fa.jpg 3c93fd9cc2.jpg,-2.20424109e-08 -6.54455533e-05 2.62693544e-03 -8.64406614e-08 9.16379075e-05 -3.60397503e-03 3.51317892e-05 -2.56037409e-02 1.00000000e+00
0036b3f6fa.jpg 3dc5c9c4fc.jpg,-1.63441803e-06 1.41579555e-06 -9.98736614e-04 6.72730845e-07 1.39114463e-05 -5.44120846e-04 8.72477755e-04 -7.83985759e-03 1.00000000e+00
0036b3f6fa.jpg 3e7d15c798.jpg,7.24738078e-06 -9.82846095e-07 -6.79507929e-04 2.46779101e-05 4.83134252e-05 -1.37132694e-02 -1.04616645e-02 -1.14409981e-02 3.81855119e+00
0036b3f6fa.jpg 3eca0cd371.jpg,-4.06893425e-06 -3.47158129e-05 1.65417335e-02 8.62454625e-07 -3.34601045e-06 5.80367414e-03 -4.21855209e-04 2.33260203e-03 -3.44406033e+00
0036b3f6fa.jpg 40749b7623.jpg,-7.96826176e-06 2.13263384e-05 2.74104273e-03 -2.50003843e-05 2.84525183e-06 9.23983330e-03 1.03453642e-02 -1.54442126e-02 -3.68103675e+00
0036b3f6fa.jpg 411dcaf487.jpg,-1.98102082e-06 -7.03308941e-07 3.15818805e-04 1.76276647e-05 3.36359991e-05 -1.11393421e-02 -6.72927299e-04 -1.71649564e-03 5.56804985e-01
0036b3f6fa.jpg 41e1773ef7.jpg,-1.32028604e-05 3.02519941e-05 -3.76890186e-03 -1.77230119e-05 -2.95186732e-06 8.58718671e-03 1.16451778e-02 -1.75215447e-02 4.54270212e-01
0036b3f6fa.jpg 4388582d48.jpg,1.52683174e-07 1.05076412e-06 5.66110534e-05 1.81992456e-06 -1.79190031e-06 4.46990806e-03 -4.57576626e-04 -4.57260823e-03 2.07710243e-01
0036b3f6fa.jpg 4414d664ad.jpg,-1.90444568e-06 1.05345409e-05 -2.53119681e-03 4.22737799e-06 -9.37745376e-06 3.80002263e-03 -1.15834617e-03 -2.38737852e-03 -3.97650900e-01
0036b3f6fa.jpg 49d04c9d77.jpg,-2.79329450e-07 6.54851384e-06 -2.04415033e-03 -7.27661509e-06 -1.80671806e-05 1.18560201e-02 1.62410222e-03 -4.86521672e-03 4.24442956e-01
0036b3f6fa.jpg 4b1ed042c4.jpg,-2.95365839e-07 -4.01512182e-07 3.33052912e-04 1.07102968e-05 2.53307363e-05 -1.47968260e-02 -1.05174208e-04 -2.11446404e-04 1.35884951e-01
0036b3f6fa.jpg 4da095bd0b.jpg,7.65112473e-08 1.39843922e-06 -5.22206871e-04 -2.42017984e-06 -2.85242446e-06 6.42942391e-03 5.59128231e-04 -4.46889695e-03 -2.35221536e-01
0036b3f6fa.jpg 4dd4db63b0.jpg,-8.36094964e-09 -6.57671455e-06 1.00063367e-03 5.49611324e-06 2.64790671e-05 -1.03162244e-02 -1.87515029e-03 -5.26542555e-03 2.95178816e+00
0036b3f6fa.jpg 4dd66b39bc.jpg,3.78428879e-07 -3.79160642e-06 1.88646488e-04 -6.48440731e-07 -1.21184279e-06 6.10420802e-03 2.87365288e-04 -1.38552913e-03 -1.10215367e+00
0036b3f6fa.jpg 4e54f66738.jpg,1.22990232e-06 -1.49592704e-06 -5.15083870e-04 3.93501740e-06 -6.85978459e-07 -2.31664588e-03 -1.98209579e-03 1.36901922e-03 1.00000000e+00
0036b3f6fa.jpg 4f2e017146.jpg,-4.76047290e-07 -4.01108678e-06 3.38928382e-03 -6.43367356e-07 -6.83346814e-06 5.98889001e-03 -1.73739352e-03 -1.35927271e-03 -8.70352515e-01
0036b3f6fa.jpg 4f8b0bcf93.jpg,3.58749381e-07 -3.14605784e-06 -3.33307966e-04 9.99224540e-07 7.77657612e-06 2.75561472e-03 6.80140442e-04 -5.75680595e-03 -5.85644674e-01
0036b3f6fa.jpg 504a255c45.jpg,2.21066244e-06 -1.23105826e-05 1.03595708e-03 -3.47390879e-06 1.87790834e-05 1.34241465e-03 6.16249176e-04 -3.31284903e-03 -3.34878651e-01
0036b3f6fa.jpg 51305385f1.jpg,-4.83683595e-06 4.96528507e-06 -1.28794439e-03 -2.43978690e-06 2.55813463e-05 -2.64697535e-03 3.31002024e-03 -1.22000607e-02 1.64321877e+00
0036b3f6fa.jpg 54631966c4.jpg,-1.06450627e-07 -1.23402530e-07 2.96054405e-04 -2.18266185e-06 -2.74872902e-06 6.02820190e-03 -2.60615980e-04 -3.80748931e-03 4.94787730e-02
0036b3f6fa.jpg 549aed6d13.jpg,1.16470962e-05 4.51829307e-06 -1.99034854e-03 -1.17210978e-05 1.16381452e-06 3.95404846e-03 -6.12041204e-03 -2.50867492e-03 1.00000000e+00
0036b3f6fa.jpg 5669f6f545.jpg,2.56778542e-07 6.31996629e-06 -1.72543387e-03 -4.30938807e-06 -1.74312269e-05 9.38901460e-03 4.15708695e-04 -2.97665837e-03 1.22689620e-01
0036b3f6fa.jpg 5686a8838d.jpg,-1.74349299e-06 1.02448693e-05 -3.43321791e-03 1.16138469e-06 -1.10125229e-05 7.01488891e-03 1.40699137e-03 -6.82070692e-03 1.13725914e+00
0036b3f6fa.jpg 58051e9e90.jpg,5.74996072e-08 -3.91694266e-05 8.49786942e-03 1.94755398e-06 -3.30163855e-06 3.14092381e-04 -9.76445229e-04 1.54781240e-02 -3.16055190e+00
0036b3f6fa.jpg 5e9f9973fc.jpg,1.53475646e-05 1.70208585e-05 -4.54939366e-03 -2.82403017e-05 2.71752148e-06 7.77863135e-03 -6.32683440e-03 -8.49421849e-03 1.90114924e+00
0036b3f6fa.jpg 603563aec2.jpg,-2.34188150e-06 7.29110314e-06 -1.00836070e-03 -7.34868026e-06 5.90761406e-05 -9.24569054e-03 3.15289490e-03 -1.61398241e-02 2.42002492e+00
0036b3f6fa.jpg 60ec2dbdcd.jpg,3.79035235e-06 -1.09483465e-05 -2.59266442e-03 1.08696666e-05 1.95766731e-06 3.52530101e-04 -1.48179988e-03 -8.56887488e-04 -1.85813327e-01
0036b3f6fa.jpg 6361f7c2fa.jpg,7.95909454e-07 1.18260143e-06 1.47602020e-03 -1.55718643e-05 3.51198518e-05 -5.73419811e-03 4.75436028e-03 -1.13646691e-02 1.49571432e+00
0036b3f6fa.jpg 637f65d1fd.jpg,1.79965456e-07 -4.65053904e-06 1.70879644e-06 -4.58019105e-07 -6.99509339e-06 6.25643956e-03 2.66098434e-05 -4.12668244e-04 -9.11659094e-02
0036b3f6fa.jpg 653fdb42b4.jpg,-1.55073454e-06 5.15207338e-05 -1.83599781e-02 -9.06557246e-06 -1.17165983e-05 1.06690630e-02 3.10437619e-03 -2.48181307e-02 7.21884335e+00
0036b3f6fa.jpg 675c9f9b53.jpg,2.09682739e-07 -3.57874279e-06 7.94124126e-04 -5.09467000e-06 8.67205764e-07 8.40353089e-03 2.31234341e-03 -3.86904490e-03 -2.69591561e+00
0036b3f6fa.jpg 699e2f1a5c.jpg,1.58425982e-07 2.93159132e-06 1.19326150e-03 -2.33224510e-07 3.96115391e-06 3.21577654e-03 -1.23832640e-03 -7.45046672e-03 -3.67913409e-02
0036b3f6fa.jpg 6fb8624e96.jpg,-2.32209586e-06 -9.08126758e-06 1.27739686e-03 -1.43261332e-05 1.41359644e-05 3.42587278e-03 4.21215976e-03 3.39015954e-03 -1.48643459e+00
0036b3f6fa.jpg 70b3d03206.jpg,-1.44935027e-06 -9.70762299e-07 1.85703575e-03 -2.64304729e-06 -4.15072779e-05 1.47067061e-02 1.36492979e-03 8.35062604e-04 -1.72631906e+00
0036b3f6fa.jpg 70fd04c25d.jpg,-3.99203407e-06 6.33738378e-06 -7.03676739e-04 5.45546463e-06 4.40956159e-06 6.55489503e-03 1.73477577e-03 -6.01754194e-03 -1.09082842e+00
0036b3f6fa.jpg 7161964021.jpg,5.71327229e-06 4.53546709e-06 2.20174292e-03 1.01945040e-06 -3.71588054e-07 -1.11344052e-04 -6.63853383e-03 1.25682240e-03 2.28515632e-01
0036b3f6fa.jpg 72e311f832.jpg,-4.06633238e-09 2.19618194e-05 -6.48409049e-03 -3.77159557e-08 -2.23317110e-05 6.60126239e-03 1.73891128e-05 -3.39783365e-03 1.00000000e+00
0036b3f6fa.jpg 730fa033bf.jpg,-3.08107029e-06 -3.51195248e-06 -1.33139657e-03 3.68727797e-06 5.30138773e-06 1.84771837e-03 3.47981731e-03 -5.90397024e-03 -7.81977160e-01
0036b3f6fa.jpg 73a9187918.jpg,5.83177802e-08 -1.51598482e-06 5.55850368e-04 -2.43910817e-06 1.64725527e-05 -3.50694061e-03 7.21083275e-04 -4.78242753e-03 1.00000000e+00
0036b3f6fa.jpg 76329b7d69.jpg,1.06339406e-06 9.46574296e-07 -3.71024646e-03 5.11318047e-06 5.77714088e-06 -7.56542433e-03 1.90982709e-03 2.62988774e-03 1.13153671e+00
0036b3f6fa.jpg 786dd65e2b.jpg,4.29776254e-08 1.62019966e-06 3.80123803e-04 -1.27499575e-06 4.46792067e-07 5.17207013e-03 -3.61272658e-04 -4.97714006e-03 -2.64997549e-01
0036b3f6fa.jpg 7929d00ba7.jpg,-8.12177620e-07 1.04858091e-05 -3.84062648e-03 -8.73326568e-06 1.33824748e-05 2.65617682e-03 6.61921446e-03 -1.72745028e-02 1.14124807e+00
0036b3f6fa.jpg 796eae9286.jpg,-1.14073178e-05 -9.10289480e-05 1.79882158e-02 9.12543416e-05 1.01072223e-06 -1.03484880e-02 -9.92265807e-03 5.72121473e-04 1.00000000e+00
0036b3f6fa.jpg 7b8ce6def4.jpg,9.03156489e-07 -5.31869712e-06 4.23189659e-05 -5.50968750e-06 -1.70662240e-05 6.77139555e-03 1.79738544e-03 3.55528624e-03 -1.92331569e+00
0036b3f6fa.jpg 80f28e847b.jpg,-1.06796777e-07 -2.19385382e-05 7.79807593e-03 1.78410201e-05 -2.41275656e-06 -1.34313814e-03 -1.02112282e-02 3.40278907e-03 5.12806795e-02
0036b3f6fa.jpg 82c67b6218.jpg,5.61788610e-06 -1.01485748e-05 -4.70793292e-03 1.06134684e-05 -1.30665655e-05 -5.03699076e-04 -2.16817344e-03 3.59879500e-03 1.38008745e+00
0036b3f6fa.jpg 83c700513d.jpg,1.07625800e-06 1.03453434e-06 -3.79668692e-04 -1.95256309e-05 3.91885230e-06 -1.15734199e-03 7.10723521e-03 2.81371748e-04 -1.84350695e-01
0036b3f6fa.jpg 8c1c1c322c.jpg,-9.41540414e-07 -7.42118334e-07 3.88246854e-04 -7.63990895e-07 2.63832145e-05 -1.14176412e-02 1.10646398e-03 -5.91333775e-03 2.49391544e+00
0036b3f6fa.jpg 8cbe036b65.jpg,-2.67970808e-07 6.77143461e-07 -7.77335735e-05 2.49873368e-05 -7.36307060e-06 -2.38918193e-03 -7.61402712e-03 1.29615497e-03 8.91730862e-01
0036b3f6fa.jpg 92a8655dc7.jpg,-2.06096441e-05 -2.68244313e-05 3.92473758e-03 1.16556146e-05 -1.18348640e-06 -1.57418191e-03 5.15893289e-03 4.55005729e-03 -8.97000513e-01
0036b3f6fa.jpg 945e304b0f.jpg,5.37233579e-09 7.52060526e-06 -2.16804591e-03 -6.99424838e-06 1.13856250e-05 -4.21338546e-03 3.71709008e-03 -6.65140072e-03 2.41237589e+00
0036b3f6fa.jpg 968cacb83c.jpg,-2.08605050e-08 3.11408485e-07 3.42482426e-03 9.98520131e-07 -3.16249592e-07 -1.23420837e-03 -3.82564220e-03 7.89305942e-04 1.87954692e-02
0036b3f6fa.jpg 96d9e75921.jpg,-1.96289470e-06 -1.10972795e-05 6.07623882e-03 1.52187364e-05 3.15801763e-07 -8.13521079e-03 -5.65285484e-03 4.32942148e-03 1.00000000e+00
0036b3f6fa.jpg 9b740daea6.jpg,9.61603722e-07 8.28649225e-07 -6.86269476e-04 6.39722574e-06 -4.04135797e-06 -2.41360028e-03 -2.44979661e-03 1.21144483e-03 1.00000000e+00
0036b3f6fa.jpg 9c8c76ca5c.jpg,3.32154170e-06 1.72828905e-06 -1.06883183e-03 1.27089224e-06 -2.30748488e-05 1.04762462e-02 -2.76187527e-03 -7.41445759e-04 5.69725839e-01
0036b3f6fa.jpg 9da67ebcb9.jpg,2.53063713e-06 7.28881212e-06 -2.96540120e-03 -1.16152965e-05 2.34470419e-06 1.04721217e-02 4.63777221e-04 -7.22761897e-03 2.07335535e-01
0036b3f6fa.jpg 9eaecdff6d.jpg,8.58192188e-07 1.01677734e-05 -3.85965827e-03 -4.13135058e-06 2.27834674e-05 -8.28645240e-03 1.36743703e-03 -7.17691883e-03 2.60632902e+00
0036b3f6fa.jpg 9ef512abe1.jpg,1.34629473e-05 1.84010512e-05 5.49202580e-04 1.44167559e-05 6.59208030e-06 -4.01008901e-03 -1.73298493e-02 -1.03030835e-02 3.98614109e+00
0036b3f6fa.jpg a0e2492ad8.jpg,-3.47185206e-07 -1.40788386e-05 4.89398179e-04 1.21266588e-05 8.36979952e-08 -4.05292056e-03 -3.47002200e-03 5.99837402e-03 1.00000000e+00
0036b3f6fa.jpg a37560a0ea.jpg,-6.73977171e-07 8.83299545e-06 -2.43783789e-03 -7.77213798e-06 9.81685148e-07 7.38929961e-03 3.16224402e-03 -1.04941082e-02 5.46122262e-01
0036b3f6fa.jpg a4a5f16999.jpg,-1.79152205e-06 -1.05779084e-06 2.07700924e-03 -1.19824703e-05 -5.67912046e-06 1.36960452e-02 1.63310883e-03 -4.99659193e-03 -1.05683204e+00
0036b3f6fa.jpg a4cec7c226.jpg,5.54619313e-07 8.64504997e-06 1.49788998e-03 -6.18731135e-07 -1.18371039e-05 -2.04095477e-03 -2.67188506e-03 7.05445875e-03 1.00000000e+00
0036b3f6fa.jpg a6e49193b6.jpg,1.46109711e-06 -9.72615633e-07 -1.84154524e-05 1.67815478e-05 2.09493456e-06 -1.47495712e-03 -4.45496937e-03 -2.36351006e-03 5.63687368e-01
0036b3f6fa.jpg a70ee995a8.jpg,2.04701649e-05 -1.49170281e-05 -1.90574836e-03 -3.87605472e-05 5.02524713e-06 5.48135421e-03 9.80220777e-03 5.30939130e-03 -1.91690304e+00
0036b3f6fa.jpg a72f336452.jpg,8.57504786e-07 8.48217107e-06 -2.35795930e-03 -7.75299351e-06 -8.25176968e-06 1.18969336e-02 9.39434341e-04 -7.03739641e-03 -3.35036330e-01
0036b3f6fa.jpg a908f37402.jpg,3.20241894e-07 2.85457065e-06 -2.73399810e-03 -1.55893755e-06 -2.75260573e-06 4.82783803e-03 2.34560340e-03 -4.34865399e-03 -8.02108739e-01
0036b3f6fa.jpg a942693349.jpg,5.65334058e-06 1.62281686e-05 -2.20742737e-03 -1.74909043e-05 -9.66748641e-07 3.31348124e-03 3.53845713e-03 -2.28341860e-03 -4.93314127e-01
0036b3f6fa.jpg a94c5dadb2.jpg,2.78543692e-07 9.69988663e-06 -1.28764333e-03 2.77654764e-06 -3.27141626e-07 -5.74135019e-04 -1.77517598e-03 -4.79887494e-03 1.00000000e+00
0036b3f6fa.jpg aac10077f6.jpg,-5.13564761e-05 -4.13675612e-05 2.50872194e-02 5.15095538e-06 -6.88289876e-06 -2.41396273e-03 1.77211325e-02 2.11689177e-02 -8.72052277e+00
0036b3f6fa.jpg ad4ad04d7a.jpg,7.95343349e-07 2.04740374e-06 -1.48886128e-03 1.95918359e-06 -1.01701979e-06 -6.51566411e-03 6.04799361e-04 6.09386395e-03 1.00000000e+00
0036b3f6fa.jpg ae52539fa5.jpg,9.21105408e-07 -3.13615688e-06 3.39521882e-05 -1.73288013e-06 3.33909235e-05 -1.34982480e-02 -2.19206367e-04 -5.21349437e-03 2.90440675e+00
0036b3f6fa.jpg af628b096c.jpg,9.16810093e-07 -1.10940947e-07 -1.20621721e-03 -1.61274188e-06 -1.26737038e-05 9.09499914e-03 1.25538524e-03 1.84119097e-03 -2.73165921e+00
0036b3f6fa.jpg af7a14a9ce.jpg,1.02624012e-05 2.90719207e-06 -2.11486935e-03 2.82949471e-05 5.85837824e-06 -5.20656366e-03 -1.95017188e-02 -7.27457486e-03 4.52548225e+00
0036b3f6fa.jpg b3b88871d0.jpg,-9.33976579e-06 -6.95162885e-06 -3.80943713e-04 1.35259517e-06 -4.74770499e-07 -1.74564010e-04 8.56392176e-03 -5.43249273e-04 -7.23358429e-01
0036b3f6fa.jpg b720db3941.jpg,9.06010020e-07 -9.14204349e-06 2.99930517e-03 9.82994932e-06 -4.05770073e-06 8.43834507e-04 -2.79958222e-03 1.40223160e-03 -3.22490445e-01
0036b3f6fa.jpg b8080e8229.jpg,-1.41551592e-08 -4.33967903e-06 4.27206374e-04 8.34004382e-06 -4.21354090e-08 -4.02631627e-03 -2.66700182e-03 2.98198129e-03 1.00000000e+00
0036b3f6fa.jpg b932f66988.jpg,-4.68556580e-07 5.80812085e-06 -1.00495542e-03 -5.32966075e-06 3.62200844e-06 -5.16387655e-03 1.47902515e-03 -1.03497510e-03 1.43601332e+00
0036b3f6fa.jpg b9f8372728.jpg,4.63298464e-07 3.38838352e-08 -6.83337386e-05 -1.78509952e-05 -3.09898543e-05 9.58794689e-03 3.72017756e-03 1.02216784e-02 -2.87989502e+00
0036b3f6fa.jpg bb6c1184c5.jpg,1.38132010e-06 1.18036977e-05 -1.91967714e-03 -6.37626374e-07 -1.68202275e-05 1.06665502e-02 -7.50568852e-04 -3.78472690e-03 -1.21809338e+00
0036b3f6fa.jpg bd2838f057.jpg,-2.55993119e-06 -6.19247183e-06 8.10954699e-04 3.96907468e-05 3.36469619e-05 -1.02025304e-02 -1.09029604e-02 -1.08702927e-02 2.86448913e+00
0036b3f6fa.jpg bfd5b00dfc.jpg,-1.62921851e-06 2.23006914e-05 -4.77699597e-03 4.12868072e-06 1.44660562e-06 -1.19356854e-03 -2.15782650e-03 -2.39554994e-03 1.00000000e+00
0036b3f6fa.jpg c0ae46a9c5.jpg,4.94843941e-06 -5.60625887e-06 1.31884351e-04 -4.27972888e-05 3.32720395e-05 7.20228565e-04 1.26558818e-02 -8.38529772e-03 -3.90795473e-01
0036b3f6fa.jpg c1f86aaee6.jpg,1.14604793e-06 -1.89292854e-06 -1.36273210e-03 -5.60316455e-06 -1.88800281e-05 1.14722185e-02 1.07223680e-03 1.39664500e-03 -1.81647894e+00
0036b3f6fa.jpg c4a32f2689.jpg,-8.16820392e-07 6.66026015e-06 -1.98158049e-03 6.59842910e-06 6.99710139e-06 1.51451942e-03 -2.12490465e-03 -1.08867656e-02 1.57026362e+00
0036b3f6fa.jpg d163697b44.jpg,3.25123725e-08 1.78511668e-05 -1.20194371e-02 -5.94115491e-07 1.07783398e-04 -7.87215328e-02 2.42006119e-03 2.59323772e-02 1.00000000e+00
0036b3f6fa.jpg d354f42f4c.jpg,-3.14852502e-06 -1.26366185e-05 2.30334396e-03 1.37172244e-05 2.00724251e-05 -3.97986593e-03 -2.06270402e-03 -5.82187580e-03 1.08373959e+00
0036b3f6fa.jpg d47fa5cd4c.jpg,-4.06261152e-07 5.24315451e-06 -2.07369134e-03 3.33154578e-06 -3.87906078e-06 1.08299642e-03 -1.33654531e-03 -1.96800230e-03 1.00000000e+00
0036b3f6fa.jpg d5fcb0d547.jpg,7.99332919e-07 2.00234747e-06 -2.12102690e-03 -1.09983594e-05 5.67598146e-06 9.32901754e-03 4.42078812e-03 -4.52205142e-03 -2.41091607e+00
0036b3f6fa.jpg d722225b3b.jpg,-8.06644829e-07 -1.44852732e-05 -3.18669775e-04 -6.11216929e-06 3.65953451e-05 2.05787195e-03 3.92196852e-03 -8.77915944e-03 -8.71154132e-01
0036b3f6fa.jpg db35766f4c.jpg,7.22708662e-08 3.37878923e-05 1.15386965e-02 -9.89606544e-06 -2.85520136e-05 -1.30501977e-02 -1.91006548e-02 2.17383780e-02 1.00000000e+00
0036b3f6fa.jpg dcdb56c7e8.jpg,-1.48460905e-04 -7.39243503e-04 1.18432832e-01 1.24965595e-03 9.46638626e-05 -8.58039508e-02 -2.80188615e-02 4.09104882e-03 1.00000000e+00
0036b3f6fa.jpg e0838262d1.jpg,-6.23663245e-06 -2.40903292e-06 6.50015604e-03 3.68149781e-06 2.74170102e-05 -3.50785258e-03 -1.12995643e-03 -1.44683540e-02 1.00000000e+00
0036b3f6fa.jpg e0a1464753.jpg,-3.38662636e-06 1.09122121e-05 -1.58786825e-03 1.50976084e-06 -1.26103706e-05 1.05744543e-03 -1.34303010e-03 6.68758448e-03 -7.36214899e-01
0036b3f6fa.jpg e3eb4d9dc0.jpg,1.00517733e-05 -4.46085159e-05 3.44817223e-03 1.68851788e-05 3.26641284e-05 -1.90424322e-03 -1.16488176e-02 1.09033008e-02 -1.07810800e+00
0036b3f6fa.jpg e6b9b540a1.jpg,-4.36106596e-06 -6.30716051e-06 3.93362665e-04 2.91616876e-06 2.92970710e-05 -6.53510186e-04 1.62352148e-03 -1.24693828e-02 8.42590762e-02
0036b3f6fa.jpg e7e3dbeb10.jpg,2.19522023e-05 1.21929458e-05 -3.20674134e-03 -1.39691485e-05 6.79059015e-06 1.78734046e-03 -1.11224175e-02 -4.10399980e-03 1.58864861e+00
0036b3f6fa.jpg e8e3adbba8.jpg,-8.69704269e-05 7.87300039e-05 1.15241548e-02 -5.96201179e-06 -3.02963068e-06 2.63911507e-03 2.93603950e-02 -2.45021532e-02 -4.34606707e+00
