samples,fundamental_matrix
004bbe8982.jpg 71320b2eb9.jpg,-3.03582669e-10 -5.15490146e-07 1.36168144e-04 6.24572560e-07 -1.96628033e-07 5.94088829e-03 -1.77597834e-04 -1.20291245e-02 1.57009128e+00
004bbe8982.jpg 72562be8b7.jpg,-1.52594425e-06 -2.03409428e-04 5.17328674e-02 1.62130581e-04 1.30483655e-05 -7.10441406e-02 -8.40169885e-02 8.93637427e-02 1.26694124e+01
004bbe8982.jpg 73419ae452.jpg,-9.51029719e-06 -6.07920077e-05 2.38008133e-02 5.00775550e-05 1.03013035e-05 -2.72831051e-02 -6.24251330e-03 2.90577566e-02 -6.20112233e+00
004bbe8982.jpg 7783da5205.jpg,2.28227898e-07 -2.06285559e-06 2.51765443e-04 -1.85131652e-06 -1.61776316e-06 5.35406878e-03 1.04821622e-03 -7.75255202e-03 4.62342732e-01
004bbe8982.jpg 79081bc7ee.jpg,4.63088741e-08 -6.01118378e-07 7.45864029e-04 2.46683552e-06 1.64452423e-05 7.00852036e-03 -1.17444584e-03 -1.59311894e-02 2.13331974e+00
004bbe8982.jpg 7adf8722c8.jpg,-3.40676495e-07 -1.12116425e-06 1.86068703e-04 4.60995243e-06 5.72452243e-05 -1.14120760e-02 9.64451828e-05 -2.56637172e-02 5.43961925e+00
004bbe8982.jpg 7f0c040f21.jpg,-7.97340295e-08 -8.76764622e-06 2.06566974e-03 1.32637390e-05 5.29086243e-07 -1.02150023e-02 -3.00941762e-03 1.52664361e-02 -1.20090121e+00
004bbe8982.jpg 83d263ce3d.jpg,-3.49373524e-07 1.50595015e-05 -4.05450675e-03 -1.10776117e-05 1.47739973e-05 3.50760223e-03 4.13364225e-03 -2.07102966e-02 3.02858712e+00
004bbe8982.jpg 87bd5fb0ce.jpg,-1.11996695e-08 -2.85401114e-06 9.00269216e-04 3.15285248e-06 -1.96165352e-06 4.44239330e-03 -1.81863423e-03 -1.30923105e-02 1.99182365e+00
004bbe8982.jpg 8b88817346.jpg,-4.82704219e-08 8.94144071e-06 -2.30740838e-03 -2.98807954e-06 2.96154134e-06 4.70042293e-03 5.32229161e-04 -1.00732178e-02 1.72086981e+00
004bbe8982.jpg 8d29ae9de5.jpg,-6.35131265e-10 -3.22604318e-07 3.00645414e-05 4.02397936e-07 -5.89048183e-07 6.96205348e-03 -2.93682036e-05 -1.35887537e-02 1.22161950e+00
004bbe8982.jpg 8f8e666b82.jpg,1.54329470e-06 1.07167612e-04 -3.12863823e-02 -1.11145192e-04 1.90262147e-06 3.99260806e-02 2.83845992e-02 -3.43046949e-02 -5.00764359e-01
004bbe8982.jpg 936952c288.jpg,-4.79671131e-09 -7.38071884e-07 1.46888877e-04 1.68876504e-06 6.64265205e-07 3.71215518e-03 -2.75416045e-04 -9.01500431e-03 1.29928121e+00
004bbe8982.jpg 93fc5ba127.jpg,-9.67931110e-10 3.90426506e-06 -1.16087456e-03 -3.97974958e-06 9.47596286e-07 6.35877478e-03 1.43417267e-03 -1.78188835e-02 2.91237655e+00
004bbe8982.jpg 95fe5ffd87.jpg,-1.46423865e-08 -1.00184410e-05 2.60929797e-03 9.19884309e-06 6.43204681e-06 1.81876792e-04 -2.50598001e-03 -7.96221080e-03 1.56967052e+00
004bbe8982.jpg 9799925169.jpg,-7.87400219e-10 1.30811858e-06 -3.46471567e-04 -1.34444911e-06 4.33178043e-06 3.03025977e-03 3.48693053e-04 -1.17962517e-02 2.06089717e+00
004bbe8982.jpg 98f659f1a9.jpg,-1.77240359e-06 7.75739550e-05 -2.57225389e-02 -7.54418955e-05 1.29746297e-06 2.76552443e-02 3.03311117e-02 -2.41496034e-02 -3.08289329e+00
004bbe8982.jpg 9a83152872.jpg,-9.37591354e-11 4.24182019e-07 -8.62747842e-05 -4.60294075e-07 1.12049924e-08 5.42657064e-03 6.50852510e-05 -1.06495257e-02 1.42614060e+00
004bbe8982.jpg 9b7fa62a46.jpg,-6.82208925e-07 -2.79209290e-04 6.07104063e-02 2.78113503e-04 -4.47384250e-06 -1.11340957e-01 -6.53909352e-02 1.17378148e-01 1.00000000e+00
004bbe8982.jpg 9cbf543cf3.jpg,5.01525227e-10 1.37379493e-05 -3.34065458e-03 -1.43578171e-05 2.59680900e-07 1.05145193e-02 2.74755522e-03 -1.52223215e-02 1.67702697e+00
004bbe8982.jpg a020a06350.jpg,-6.73452599e-07 -9.17621352e-06 2.79319687e-03 4.92614050e-06 -1.64751586e-05 7.10939880e-03 -8.08897640e-04 -2.30996973e-03 4.84879473e-01
004bbe8982.jpg a058eb6e5f.jpg,-1.23377212e-06 1.31698542e-05 -5.45401551e-04 -1.16639920e-05 2.01606463e-06 -4.53641394e-03 1.71680589e-03 2.83934599e-03 6.51840306e-01
004bbe8982.jpg a0d14f1a56.jpg,-7.07063826e-08 3.63036994e-06 -1.01028322e-03 -7.34853131e-06 7.85168359e-06 -5.71938694e-03 2.16561855e-03 5.48305349e-03 -4.09689276e-01
004bbe8982.jpg a2c999cbea.jpg,1.40329857e-07 8.87526723e-05 -2.08314433e-02 -9.27689192e-05 1.43417270e-06 4.31225849e-02 2.39100734e-02 -4.57824801e-02 -4.88961731e-01
004bbe8982.jpg a526582cbd.jpg,-1.73595470e-06 -1.53722920e-06 5.71408653e-04 3.35951992e-05 1.92460304e-04 -4.86883774e-02 -7.82670874e-03 -6.07553592e-02 1.50242627e+01
004bbe8982.jpg a64d6f1394.jpg,-1.14721199e-07 -1.07433960e-05 3.49168650e-03 1.02167323e-05 2.57838592e-07 2.15936275e-03 -3.25139746e-03 -3.62946304e-03 4.74053251e-01
004bbe8982.jpg aab07206e0.jpg,1.86426255e-08 -7.04201991e-06 1.67077285e-03 1.61679854e-06 -1.38827244e-06 5.70956280e-03 -1.92389034e-04 -8.79410719e-03 1.36715342e+00
004bbe8982.jpg aadccf20ce.jpg,-7.34924370e-09 -8.18220353e-06 1.87188415e-03 9.52684907e-06 -4.24122422e-06 1.80830673e-03 -1.92748986e-03 -4.76430927e-03 9.20849362e-01
004bbe8982.jpg b00b54bc84.jpg,5.88483535e-09 -3.02370632e-06 7.20858079e-04 4.09212994e-06 1.97426466e-06 3.15685838e-03 -7.66818794e-04 -9.88425996e-03 1.66027197e+00
004bbe8982.jpg b4773a6bb2.jpg,-8.28767883e-08 4.16163428e-07 -4.50636342e-04 5.55829556e-07 3.20064511e-06 5.13276420e-03 8.18678086e-04 -1.27667107e-02 1.40266518e+00
004bbe8982.jpg b67c514955.jpg,-7.12519027e-09 1.25940080e-06 -3.05713087e-04 -7.13751045e-07 -2.92318478e-07 3.68938735e-03 2.27160209e-04 -1.27885306e-02 2.32135183e+00
004bbe8982.jpg b6d786fb1e.jpg,6.48495400e-07 1.35244423e-05 -4.13565859e-03 -4.09792954e-06 5.52851259e-06 2.74835137e-03 8.04829310e-04 -1.23070194e-02 2.34416418e+00
004bbe8982.jpg b73ff35151.jpg,-3.15675384e-09 -6.30033268e-06 1.78883565e-03 7.10931730e-06 5.79243678e-06 1.09742159e-03 -2.50902613e-03 -1.09830917e-02 2.15239916e+00
004bbe8982.jpg b927d606e1.jpg,1.16081412e-08 -2.74326164e-07 1.64641168e-05 -9.60277536e-07 5.68289885e-06 3.23470821e-03 3.26322726e-04 -1.30941139e-02 1.91728817e+00
004bbe8982.jpg bba65d8764.jpg,3.24647772e-09 5.31405122e-06 -1.56240160e-03 -5.75766091e-06 1.15249617e-05 3.35603877e-03 2.50287349e-03 -1.61847911e-02 1.81868723e+00
004bbe8982.jpg bca008f994.jpg,-3.03263278e-08 9.03634536e-07 -1.55669854e-04 -3.32943628e-06 7.18083953e-06 3.42923272e-03 7.31692879e-04 -1.32105130e-02 1.84013306e+00
004bbe8982.jpg bcc0e6e5b4.jpg,-3.67083543e-07 9.28368326e-06 -2.24790422e-03 -3.27654560e-06 7.21249253e-06 2.91435126e-03 2.11964981e-03 -2.20644135e-02 3.39932920e+00
004bbe8982.jpg be51a58cf3.jpg,1.70035644e-07 5.32356877e-06 -1.58449678e-03 -6.02303599e-06 -4.35838894e-06 8.80672674e-03 9.91243225e-04 -1.14250694e-02 1.66967238e+00
004bbe8982.jpg bf25c84b95.jpg,-5.36365412e-08 1.29771709e-05 -3.50686673e-03 -1.31888021e-05 -1.48342944e-06 1.10539972e-02 2.39264842e-03 -1.80500211e-02 3.00621295e+00
004bbe8982.jpg bfafc98406.jpg,1.29438589e-07 3.09895813e-06 -8.35389414e-04 -6.52969653e-07 -2.93233641e-06 4.67709350e-03 -4.35612768e-04 -1.25572108e-02 2.73386898e+00
004bbe8982.jpg c090026acd.jpg,2.69020550e-08 2.56597849e-06 -1.11587220e-03 -2.07148043e-06 -4.59774755e-05 2.64857830e-02 9.24373739e-04 -9.10515971e-03 -2.05527613e-01
004bbe8982.jpg c10253b5fd.jpg,-4.27097135e-08 -6.22270945e-06 1.66053411e-03 5.10439882e-06 -1.59691431e-06 2.73113942e-03 -1.25792094e-03 -1.16864429e-02 2.58785371e+00
004bbe8982.jpg c119cf7dd4.jpg,1.39703538e-08 5.37643410e-06 -1.65427429e-03 -4.66971752e-06 -3.06024617e-06 8.70160169e-03 1.82021253e-03 -1.28612377e-02 8.71709261e-01
004bbe8982.jpg c260b20260.jpg,-1.55785993e-07 -4.06018975e-06 1.20865412e-03 4.43340031e-06 5.10572197e-06 2.71406987e-04 -1.58170182e-03 -9.00802094e-03 2.15902567e+00
004bbe8982.jpg c7a99aba5c.jpg,5.33478632e-10 -2.38999731e-06 5.32085690e-04 1.25584718e-06 2.36348449e-06 3.21180360e-03 -1.77334017e-04 -8.05532790e-03 1.26040296e+00
004bbe8982.jpg cc9b000772.jpg,5.11049621e-08 -9.66133217e-06 2.44837988e-03 1.76726493e-05 7.62230930e-06 -1.78916478e-02 -7.30631077e-03 1.85945451e-02 1.78237527e+00
004bbe8982.jpg cd8468d2b4.jpg,2.53453264e-07 1.44933285e-05 -4.76766820e-03 -5.37816655e-06 -8.87887465e-06 1.00672416e-02 1.50823050e-03 -1.70461988e-02 3.13585526e+00
004bbe8982.jpg d66a16449d.jpg,-4.36491726e-09 3.16274474e-06 -1.01138914e-03 -4.09600088e-06 1.20503390e-06 5.63717942e-03 1.82130759e-03 -1.08305464e-02 8.06366100e-01
004bbe8982.jpg d76cd61d02.jpg,-1.97965852e-08 5.84726488e-07 -2.47545544e-04 1.88792514e-07 -4.58719800e-07 4.89729203e-03 2.27644923e-04 -9.84279961e-03 1.30068228e+00
004bbe8982.jpg d7754c9a0a.jpg,3.84938583e-08 -5.04159005e-07 5.97492108e-05 -1.16314402e-06 5.40717851e-07 1.88284315e-03 2.14121097e-04 -5.46412241e-03 1.00000000e+00
004bbe8982.jpg d7e83d481c.jpg,-1.49899356e-06 -1.92085255e-05 6.18302163e-03 1.86863390e-05 3.28441395e-06 -2.70604382e-03 -6.70175714e-03 -6.71431919e-03 2.71395837e+00
004bbe8982.jpg d80462e04e.jpg,4.20641665e-06 1.89897490e-05 -6.32477190e-03 2.07266031e-05 -1.80171572e-05 1.02660613e-02 -1.02858547e-02 -1.37975856e-02 3.34793809e+00
004bbe8982.jpg e2682e96de.jpg,-1.01535313e-08 3.30050300e-06 -1.04501795e-03 -3.56496466e-06 2.12248070e-06 5.99347850e-03 1.45274027e-03 -1.30991563e-02 1.50177903e+00
004bbe8982.jpg e4911afd2c.jpg,-1.48315420e-08 2.27653497e-08 -4.93553303e-05 -1.55129872e-06 2.51749141e-06 -5.20478113e-03 7.15209388e-04 1.35331748e-02 -2.17813707e+00
004bbe8982.jpg e8e8d83768.jpg,1.84315997e-06 -5.70727683e-05 1.46451998e-02 3.42211121e-05 -4.73130582e-05 -2.56567613e-03 -1.18090247e-02 3.51439114e-02 -4.21657900e+00
004bbe8982.jpg ea693f16bd.jpg,8.16415931e-08 -4.22252601e-06 9.84545117e-04 -5.22624550e-07 3.09536090e-06 3.23747259e-03 3.92031942e-04 -1.28577885e-02 1.77090009e+00
004bbe8982.jpg ebb57d31eb.jpg,5.61646262e-08 -3.39557895e-06 4.87731197e-04 3.58161703e-06 8.81395716e-07 3.37951728e-03 -4.56276213e-04 -7.37271094e-03 4.95253693e-01
004bbe8982.jpg ec86cae3d7.jpg,3.46163530e-06 -1.31456727e-06 7.73740525e-04 1.48503064e-05 3.75237864e-05 -1.00598449e-02 -4.91353158e-03 -1.36430812e-02 3.70901054e+00
004bbe8982.jpg ed083662dc.jpg,-2.32813493e-08 3.51167961e-06 -5.54374290e-04 -5.32243588e-06 1.61898559e-06 6.96452342e-03 1.80655051e-04 -7.84006622e-03 1.06276915e+00
004bbe8982.jpg ee1380d6ad.jpg,-4.61407338e-08 2.97559946e-06 -8.08700632e-04 -4.74192447e-06 9.08225865e-06 5.41111783e-03 1.87676714e-03 -1.56931392e-02 1.46776659e+00
004bbe8982.jpg ef576eecf5.jpg,2.50887494e-07 2.23134817e-06 -9.37207772e-03 -1.75330985e-06 8.21120887e-12 7.59161801e-04 1.76255227e-02 -1.07888989e-03 -3.15296801e+00
004bbe8982.jpg f181a05b4c.jpg,1.02586527e-09 3.87288602e-07 -1.32767734e-04 -1.27621269e-07 5.72117568e-06 4.37434518e-03 3.24205269e-05 -8.77793482e-03 5.38767615e-01
004bbe8982.jpg f2bfa4dcfc.jpg,5.14598614e-07 9.87927372e-05 -3.21666408e-02 -9.98611598e-05 2.04248983e-07 4.30034672e-02 2.89096108e-02 -4.50858091e-02 2.10998707e+00
004bbe8982.jpg f353a30ae2.jpg,-3.33081107e-07 -4.71808515e-06 1.37592994e-03 7.14016399e-06 1.18797091e-05 -1.62009413e-03 -2.31039857e-03 -7.40362751e-03 1.63586541e+00
004bbe8982.jpg f5ad4e39f7.jpg,-1.02108761e-06 -1.41439484e-06 2.03172898e-03 -6.90557344e-06 -1.66089249e-05 1.14505883e-02 -1.35432395e-03 -7.34988246e-03 9.15158357e-01
004bbe8982.jpg fcc34432b0.jpg,-1.80724199e-07 9.06853383e-06 -2.18154539e-03 -9.25767066e-06 -2.69941161e-06 7.48342684e-03 3.23195828e-03 -1.28016361e-02 8.94769858e-01
004bbe8982.jpg feac4a0ed2.jpg,9.56511052e-08 4.99337195e-06 -1.57610191e-03 -6.09704899e-06 9.91525615e-07 1.09081614e-02 1.10564276e-03 -1.43644510e-02 2.00061432e+00
0580206bc0.jpg 061193232b.jpg,7.77190333e-07 8.34182757e-06 -2.19612332e-03 -5.84729127e-06 -4.05766055e-06 4.75796973e-03 -7.48808002e-05 -4.73764370e-03 1.00000000e+00
0580206bc0.jpg 088cb6c309.jpg,-2.29720506e-08 3.17545067e-06 -9.48670868e-04 -2.90192260e-06 1.12641463e-06 4.91447557e-03 9.07786034e-04 -9.50646433e-03 1.31761076e+00
0580206bc0.jpg 0b24b00621.jpg,2.87916794e-07 6.80611052e-06 -2.16311816e-03 -8.68460734e-06 1.27235657e-05 6.79925504e-03 2.46214821e-03 -1.27901336e-02 5.34171467e-01
0580206bc0.jpg 0bdc73897a.jpg,-1.97523438e-09 -1.17560384e-05 3.43891690e-03 1.30604087e-05 6.95312450e-06 -1.58930179e-02 -2.26837046e-03 1.15756601e-02 -9.76789015e-01
0580206bc0.jpg 0db8f8272b.jpg,-5.88542523e-07 -8.12980790e-06 1.88250237e-03 6.58357270e-06 -7.13244095e-07 4.32009117e-03 -2.30071061e-03 -3.36467071e-03 -5.09057864e-01
0580206bc0.jpg 0e0e6cdf53.jpg,-6.30172330e-07 -8.57676426e-06 2.57594395e-03 1.33670430e-05 -1.15500469e-06 -1.55316364e-04 -4.10117393e-03 -2.82922865e-03 9.95081534e-01
0580206bc0.jpg 11e71869ef.jpg,1.36233457e-07 1.15151269e-07 -5.06394156e-04 -1.61184453e-06 1.04013368e-06 4.97316908e-03 1.20683946e-03 -9.26156291e-03 -1.28465251e-01
0580206bc0.jpg 13c0bd2446.jpg,1.01232673e-07 3.86956182e-06 -1.05432792e-03 -4.69245229e-06 5.67870119e-06 7.60602029e-03 8.21121562e-04 -1.02544708e-02 7.34208282e-01
0580206bc0.jpg 14211b618f.jpg,3.17271715e-08 2.28101759e-06 -8.69459339e-04 -3.10128376e-06 -8.44897529e-06 -2.05378059e-03 1.36343454e-03 8.04505628e-03 -8.54257377e-01
