samples,fundamental_matrix
00f96fcafd.jpg 2b0dbc3aec.jpg,-8.07275176e-07 3.09202080e-06 -9.99733633e-04 -1.43379842e-06 1.22825165e-05 -8.47245190e-04 1.89947150e-03 -1.01832101e-02 1.95477692e+00
00f96fcafd.jpg 2b602371b5.jpg,-5.50039947e-09 1.12202073e-07 -3.28309879e-04 8.80957376e-08 -5.15330576e-06 6.67841215e-03 -4.03102414e-05 -3.27571370e-03 -6.72077536e-01
00f96fcafd.jpg 2c79692975.jpg,3.56596973e-07 3.27064228e-05 -1.66906633e-02 -2.10441102e-05 4.27955100e-06 6.06648299e-03 1.31809723e-02 -1.29677609e-02 1.40615668e+00
00f96fcafd.jpg 2d0aece0c3.jpg,-8.39424933e-08 -1.51756624e-05 4.25360662e-03 1.38026109e-05 1.29758855e-06 -1.16125392e-02 -4.38797436e-03 1.21582087e-02 2.24963788e-01
00f96fcafd.jpg 2f21b9b408.jpg,9.71719755e-07 7.86723110e-05 -2.09398255e-02 -7.05631504e-05 -1.74556775e-07 3.46588484e-02 2.65589670e-02 -1.86181546e-02 -8.18530889e+00
00f96fcafd.jpg 30d2f1102c.jpg,-3.73045210e-07 -1.27794307e-05 1.11162047e-02 1.00753173e-05 1.48203243e-06 -9.93154696e-03 -7.75346795e-03 8.93411406e-03 -8.67235186e-01
00f96fcafd.jpg 313cd81b24.jpg,2.56643168e-07 -5.30200860e-06 1.82959828e-03 7.48916648e-06 -8.32779524e-08 -9.11608305e-03 -2.90436237e-03 7.88020155e-03 3.63059583e-01
00f96fcafd.jpg 32fa69fdc9.jpg,6.30266970e-07 3.70517682e-06 -1.63852572e-03 4.68237162e-07 -1.36575851e-06 3.87995738e-03 -1.22339348e-03 -5.77637887e-03 1.42839824e+00
00f96fcafd.jpg 348ae7e90a.jpg,4.81114120e-07 1.08354288e-05 -1.11923793e-02 -7.57688568e-06 -7.90315305e-07 5.86439221e-03 7.34318159e-03 -6.04942954e-03 1.15382383e+00
00f96fcafd.jpg 398c23e541.jpg,-4.48569288e-09 3.46065883e-06 -1.71981355e-03 -5.80875710e-06 2.44267992e-06 -4.15247284e-03 2.88818706e-03 3.79998867e-03 -4.24070713e-01
00f96fcafd.jpg 3ad9d85472.jpg,2.36001291e-07 1.49995972e-05 -9.28620607e-03 -8.50422580e-06 7.64862033e-07 2.35728003e-03 8.60473107e-03 -5.30101411e-03 3.93906566e-01
00f96fcafd.jpg 3b24e0dc65.jpg,-1.05551890e-06 6.35971310e-06 -1.74794083e-03 -3.76975674e-07 1.23539618e-06 -1.25372334e-04 7.68110439e-04 -4.06323234e-03 1.00000000e+00
00f96fcafd.jpg 3bc8d74cca.jpg,6.20080720e-07 -4.32569336e-06 1.38832354e-03 -1.73866951e-06 1.68328711e-06 5.05099683e-03 1.36355255e-03 -5.40546431e-03 -4.63309803e-01
00f96fcafd.jpg 3d15927f62.jpg,2.00483206e-05 3.13295139e-05 -1.31447389e-02 -2.78553355e-05 2.71638206e-06 7.22766382e-03 5.70049610e-04 -1.08591060e-02 2.43015557e+00
00f96fcafd.jpg 3edcbb5322.jpg,-5.42106398e-07 -3.04915961e-07 8.20732160e-04 3.26463182e-06 2.01712816e-06 -5.00185805e-03 -1.03141486e-03 3.72087124e-03 1.51355403e-01
00f96fcafd.jpg 3f5115a0ab.jpg,1.58901415e-08 -4.73097442e-05 1.54621989e-02 4.42414483e-05 -1.72087318e-07 -3.10569575e-02 -1.96977978e-02 1.93401467e-02 7.52718336e+00
00f96fcafd.jpg 4188224714.jpg,1.09841058e-08 2.03108644e-08 -5.95297916e-03 -5.27296870e-08 -1.71346522e-11 2.04906400e-05 5.95371667e-03 -5.31097755e-06 -1.91098012e-01
00f96fcafd.jpg 4255598246.jpg,1.35253513e-06 1.87720294e-06 -6.01338007e-04 5.45009671e-06 -4.17069738e-06 2.98020138e-03 -2.74206700e-03 -4.85596290e-03 1.70268922e+00
00f96fcafd.jpg 435468999c.jpg,4.14899850e-07 2.76239964e-05 -1.57128568e-02 -2.62861969e-05 -6.24397335e-08 1.15762228e-02 1.50022544e-02 -1.15425546e-02 -9.74075556e-02
00f96fcafd.jpg 43615fd302.jpg,-5.74898997e-07 1.18877490e-05 -3.31347930e-03 -1.07737231e-05 -7.76710344e-07 1.07317078e-02 4.49814960e-03 -9.61569963e-03 -1.24249023e+00
00f96fcafd.jpg 43a4b5deed.jpg,-6.57688384e-08 -2.30608277e-05 1.62286469e-03 2.09195719e-05 1.57616690e-06 -1.52093302e-02 -2.99524323e-03 1.40738950e-02 1.20079001e+00
00f96fcafd.jpg 43dfb35fe1.jpg,1.47775398e-07 2.53390298e-05 1.63435087e-03 -2.45216224e-05 -1.05272035e-06 1.44202318e-02 1.45714844e-03 -1.38999307e-02 -1.80558708e+00
00f96fcafd.jpg 4421a23773.jpg,-2.46289844e-07 -1.08771002e-06 1.30843006e-04 1.94095156e-06 4.94118827e-06 3.91385415e-04 -3.42395367e-04 -8.59941150e-03 2.95865491e+00
00f96fcafd.jpg 44e8a7c306.jpg,1.33350448e-07 -7.46667881e-06 1.05329176e-02 7.42511971e-06 1.06881859e-07 -2.41175774e-03 -9.22625545e-03 2.29433391e-03 -4.40274123e-01
00f96fcafd.jpg 455a908da0.jpg,3.24589258e-10 -1.32942811e-06 4.65871729e-04 1.17459075e-06 7.45402808e-08 -6.98288668e-03 -4.03967499e-04 6.96376923e-03 -5.78378112e-02
00f96fcafd.jpg 470cf53f39.jpg,4.76543512e-07 1.88117146e-05 -1.33399932e-02 -1.69027367e-05 -2.64881296e-08 9.00009015e-03 9.56617390e-03 -8.99388491e-03 1.17357848e+00
00f96fcafd.jpg 47b8749fd1.jpg,3.65922739e-08 -7.81122828e-06 5.53304990e-04 5.68471583e-06 -2.14180105e-06 1.33787561e-03 -5.93195467e-04 -1.14915857e-04 -1.15966402e-01
00f96fcafd.jpg 4800ab08bf.jpg,1.40996984e-06 -2.81074111e-05 8.43669109e-03 2.12941274e-05 -2.80037666e-06 2.30602826e-04 -1.12351991e-02 3.00880667e-03 -5.83510787e-01
00f96fcafd.jpg 4adefd251e.jpg,7.67901635e-08 3.63310698e-06 -1.38878392e-03 -1.30922787e-06 4.95853002e-07 6.46203820e-03 4.40949086e-04 -8.57773764e-03 1.42649012e-01
00f96fcafd.jpg 4b91aebf62.jpg,-4.39404361e-07 1.98446436e-06 5.23079327e-03 -2.13228539e-06 6.49921203e-08 6.41250347e-03 -2.99023329e-03 -4.99703923e-03 -1.09908315e+00
00f96fcafd.jpg 4c080e3ad6.jpg,6.45862062e-05 7.04762381e-05 -4.02072252e-02 -4.17722294e-05 -3.09145956e-05 2.50540296e-02 -9.21979435e-03 -1.56675855e-02 6.10307961e+00
00f96fcafd.jpg 4ded182607.jpg,2.33069396e-07 1.81512047e-05 -8.40733377e-03 -1.51427864e-05 1.99724280e-07 2.35046640e-03 8.75391505e-03 -1.82068159e-03 -5.72485755e-01
00f96fcafd.jpg 4f50b6ecc9.jpg,-8.33673007e-08 -6.58706314e-06 3.03446843e-03 3.29753509e-06 4.50049038e-08 -9.94264523e-03 -1.08690747e-03 8.59737805e-03 -3.62160034e-01
00f96fcafd.jpg 509935230c.jpg,-1.29804905e-09 1.54809102e-06 -2.61083695e-04 -1.31916718e-06 -5.33840977e-08 -5.95181302e-03 2.17674723e-04 5.93818422e-03 4.58626293e-03
00f96fcafd.jpg 53762a1b89.jpg,-4.66335217e-07 2.50681784e-05 -1.18403255e-03 -3.32467097e-05 2.77906953e-06 1.82980891e-02 2.63258392e-03 -1.49134340e-02 -6.03146096e-01
00f96fcafd.jpg 54b1b7144c.jpg,-3.75008092e-06 2.90738891e-05 -1.02346137e-02 -8.05920568e-06 5.25448937e-06 3.57321787e-03 6.27033985e-03 -1.67696470e-02 2.88575895e+00
00f96fcafd.jpg 56123dc536.jpg,4.94461292e-07 -2.67252778e-06 1.08483179e-03 -5.05670583e-06 6.40409799e-06 -4.48056151e-03 8.76530665e-04 4.63599565e-03 -1.03930444e+00
00f96fcafd.jpg 57202ebba3.jpg,5.21292031e-10 -2.95247823e-08 -6.53774660e-05 7.37304760e-08 -4.12571314e-08 -6.57059201e-03 4.85230227e-05 6.57504002e-03 -5.07683383e-02
00f96fcafd.jpg 57f49952f1.jpg,-7.26131713e-07 4.06343377e-06 -5.17047831e-04 5.33668308e-06 1.45075531e-06 -1.19686174e-03 -1.91967598e-03 -4.09066682e-03 1.00000000e+00
00f96fcafd.jpg 58a293be65.jpg,5.62406861e-07 2.18794783e-06 -3.98107947e-04 1.22408211e-06 2.05814824e-06 2.86271545e-03 -1.75984208e-03 -6.97715951e-03 1.42611860e+00
00f96fcafd.jpg 58cb6109b6.jpg,4.96550196e-08 4.69916941e-06 -2.64301503e-03 -4.77114238e-06 -1.35779417e-06 8.11008796e-03 2.51222986e-03 -6.77637641e-03 -1.79154547e-01
00f96fcafd.jpg 59ebce069c.jpg,-3.91305274e-06 -3.30278390e-05 1.60116920e-02 2.48848635e-05 2.95371351e-06 5.06549932e-03 -4.50578429e-03 1.31956167e-02 -8.00441608e+00
00f96fcafd.jpg 5ac6933328.jpg,5.08429410e-08 -6.18502122e-06 3.01805623e-03 5.30536986e-07 -1.89832253e-06 7.95080479e-03 -2.01399158e-04 -3.74069344e-03 -1.34156437e+00
00f96fcafd.jpg 5c16d909b4.jpg,-2.11995535e-06 3.70124460e-05 -1.03116134e-02 -3.37518369e-05 -1.00727757e-06 2.19189721e-02 1.31135694e-02 -2.16570846e-02 -1.56525143e+00
00f96fcafd.jpg 5f6b26ebbe.jpg,-7.36643394e-06 1.53884885e-05 -1.02611319e-03 5.02098119e-06 -9.23460979e-06 2.11237295e-03 4.05522385e-03 -9.34410924e-03 -4.18328714e-01
00f96fcafd.jpg 63248e3801.jpg,1.16178868e-06 4.24755286e-06 -1.29995584e-03 2.02305682e-06 -1.97626487e-06 5.07508938e-03 -3.24850007e-03 -8.76337067e-03 1.19713761e+00
00f96fcafd.jpg 6536600e9d.jpg,-9.50655711e-07 3.77182318e-06 -2.62964065e-04 -4.20045630e-06 -5.60912992e-06 7.48262569e-03 1.80169911e-03 -5.29845227e-03 -2.19571246e-01
00f96fcafd.jpg 656279d706.jpg,-6.52129836e-07 2.47412656e-06 -4.96912457e-04 -8.39823139e-06 1.88450994e-05 -3.62964567e-04 3.63413765e-03 -1.16877898e-02 1.79541196e+00
00f96fcafd.jpg 6615a1cf96.jpg,-4.96522178e-08 -6.02975940e-06 2.96568606e-03 -4.92509949e-07 5.92521769e-08 7.15300743e-03 1.92305870e-04 -3.92471314e-03 -1.34205759e+00
00f96fcafd.jpg 67c95e9fcc.jpg,-2.47830027e-07 1.74395976e-05 -8.41757211e-03 -1.05827667e-05 -5.47431488e-07 -2.88174218e-03 4.21329437e-03 -4.92677881e-03 3.60878967e+00
00f96fcafd.jpg 6ace67a60c.jpg,1.98120467e-07 -5.92804520e-06 -2.71242779e-03 5.35567857e-06 -2.56195241e-07 -8.09714408e-03 1.31363846e-03 7.06332448e-03 9.19144630e-01
00f96fcafd.jpg 6adafecb25.jpg,-1.83664914e-09 7.83172548e-07 -3.80387030e-04 -5.85807086e-06 -1.21905177e-06 1.07359637e-02 2.54324887e-03 -6.19389620e-03 -1.36823999e+00
00f96fcafd.jpg 6de541d532.jpg,3.59488077e-06 1.81293888e-05 -1.01745265e-02 -1.29752349e-05 -4.51613889e-06 1.09395336e-02 8.07491585e-03 -5.88620374e-03 -3.12714995e+00
00f96fcafd.jpg 6dee657357.jpg,-3.09528277e-08 1.52419016e-06 -7.37401197e-04 -7.64817533e-06 -3.47494892e-07 1.10228915e-02 3.99566330e-03 -7.19592266e-03 -1.97708272e+00
00f96fcafd.jpg 6ff321e8f5.jpg,-2.34503656e-06 1.09775776e-05 -4.27787307e-04 3.30785895e-06 -6.76256524e-06 -3.03838527e-03 -4.26377146e-04 -5.85338868e-04 1.00000000e+00
00f96fcafd.jpg 7060dd7156.jpg,2.48110095e-07 4.76565615e-06 -2.14819749e-03 4.60069687e-06 -1.16673985e-06 5.82354928e-03 -2.01293975e-03 -8.50932837e-03 2.05153295e+00
00f96fcafd.jpg 71ce6be6ce.jpg,4.26228520e-07 4.76126530e-06 -1.98087311e-03 2.36570491e-06 4.90264840e-07 5.33347775e-03 -1.95960509e-03 -1.01936469e-02 1.74373396e+00
00f96fcafd.jpg 728538f750.jpg,-2.23825029e-07 -3.20245804e-06 2.67464111e-03 9.26790941e-07 8.30016940e-06 -7.66446221e-03 -1.16773087e-03 2.68017451e-03 6.23863030e-01
00f96fcafd.jpg 72b1b8ec51.jpg,1.00067993e-06 6.54303408e-06 -2.61907115e-03 -9.60998181e-06 3.18497163e-06 -3.44566982e-03 5.38911087e-03 4.53111551e-03 -8.04109422e-01
00f96fcafd.jpg 778ba03c1a.jpg,-1.98144522e-06 1.39907702e-05 -2.07753451e-03 -1.39502576e-05 -2.75955669e-06 1.27241914e-02 8.03202174e-03 -1.38585384e-02 -3.15369813e+00
00f96fcafd.jpg 77a14dd10c.jpg,-2.80856541e-07 -4.78498928e-05 1.73825021e-02 4.22143114e-05 -1.22631801e-07 -1.73849352e-02 -1.94684512e-02 1.60183127e-02 2.25783705e+00
00f96fcafd.jpg 787b9c237c.jpg,3.27220832e-07 2.05989634e-06 -6.66916449e-04 8.22436903e-07 -3.19118098e-06 3.96918740e-03 -1.32432960e-03 -6.92783401e-03 1.74864277e+00
00f96fcafd.jpg 7a8fa87326.jpg,-2.85337731e-07 -2.95206882e-05 1.32068501e-02 2.60511982e-05 -8.09260071e-07 -5.73682184e-03 -9.45614327e-03 8.69624604e-03 -1.65770000e+00
00f96fcafd.jpg 7b5c8513a8.jpg,9.19913053e-07 9.86266664e-05 -2.48355055e-02 -9.02564514e-05 9.30660791e-07 3.88494548e-02 2.98597179e-02 -2.59090213e-02 -6.50932871e+00
00f96fcafd.jpg 7c1c0ec1f3.jpg,-9.86793196e-06 5.91222625e-05 -2.09592151e-03 -4.91263503e-05 -8.88464655e-07 1.59338875e-02 2.20154066e-02 -2.72596253e-02 -4.67029021e+00
00f96fcafd.jpg 7cc71c97c4.jpg,1.45212846e-06 -3.67622817e-06 6.05313908e-04 6.11053840e-06 -5.53090820e-07 3.77105763e-04 -2.84201589e-03 -4.87153651e-03 5.70744442e-01
00f96fcafd.jpg 7d81187ea8.jpg,2.02351336e-06 -1.96250526e-05 7.92594002e-04 1.82929499e-05 1.51630632e-07 -1.01312582e-02 -6.51175251e-03 1.15743522e-02 2.47372987e+00
00f96fcafd.jpg 7f1cc28e5f.jpg,6.85450200e-08 -8.49020430e-06 4.31991675e-03 3.62226257e-06 1.46821018e-06 -1.15256871e-02 -1.64307646e-03 9.60434458e-03 -2.43485211e-01
00f96fcafd.jpg 81728c74fc.jpg,1.47735839e-06 3.42657244e-05 -2.14182341e-02 -3.28488531e-05 -2.10034836e-07 1.20712436e-02 1.37945542e-02 -1.27538429e-02 2.75657705e+00
00f96fcafd.jpg 85a2475b50.jpg,-3.12735393e-09 1.20969704e-07 -9.42479845e-06 -4.21412850e-07 -1.00116149e-06 4.26218644e-03 1.92548587e-04 -6.63253384e-03 3.19535029e-01
00f96fcafd.jpg 867c2bfeb4.jpg,5.55697188e-08 -3.30729110e-06 1.77895150e-03 4.04722511e-07 1.71903165e-06 -8.63721063e-03 -3.18393129e-04 6.89257121e-03 -1.04081603e-01
00f96fcafd.jpg 878089c888.jpg,-4.54242186e-07 2.26743010e-05 -1.19007623e-02 -2.27126778e-05 -2.48995852e-06 2.15224748e-02 9.93008956e-03 -1.88235043e-02 1.39556056e+00
00f96fcafd.jpg 880f310b3b.jpg,4.72073455e-07 -1.39848826e-06 1.11118038e-03 5.64064330e-06 -3.76851082e-06 5.99866725e-03 -3.35834951e-03 -4.71654088e-03 3.42999397e-01
00f96fcafd.jpg 8a2ee5c548.jpg,4.83752546e-07 -3.67680996e-05 6.21004588e-03 3.53669417e-05 -8.63912073e-06 -1.84970357e-02 -6.77582329e-03 1.54218406e-02 1.11608367e+00
00f96fcafd.jpg 8acc06c150.jpg,1.74793225e-06 2.32370751e-05 -1.82703691e-02 -2.11188622e-05 -1.58737560e-06 1.23529562e-02 8.80245864e-03 -1.42076094e-02 5.95082060e+00
00f96fcafd.jpg 8b95d68a74.jpg,-5.80576415e-08 -1.88315509e-05 8.60089232e-03 1.42423473e-05 6.70248084e-07 -1.35921448e-02 -6.13586130e-03 1.35669092e-02 -4.32669896e-01
00f96fcafd.jpg 8e612590e7.jpg,-8.34268582e-07 -6.38964985e-06 2.36831221e-03 8.63515434e-06 -2.54744576e-06 3.52268596e-03 -3.51483720e-03 -2.74792531e-03 1.11061199e-01
00f96fcafd.jpg 8edf200de6.jpg,6.71843873e-08 1.02375163e-06 1.35703001e-04 5.43420559e-07 9.35996289e-06 8.58917104e-04 -2.16333496e-04 -7.51667919e-03 4.96400739e-01
00f96fcafd.jpg 8ee5916e84.jpg,-8.09505425e-08 -1.82642830e-05 1.00875343e-03 1.40494743e-05 3.50162021e-07 4.52150551e-04 -1.63432364e-03 2.38077453e-03 -1.86699354e-01
00f96fcafd.jpg 8fba7dc50f.jpg,7.38011348e-08 -3.57163539e-06 1.38291329e-03 4.68861837e-06 -2.08571726e-06 -1.20447546e-02 -1.46506624e-03 7.78132440e-03 5.95552822e-01
00f96fcafd.jpg 92f3cb52a2.jpg,-1.83399452e-06 -1.26467417e-05 4.84775163e-03 1.21886860e-05 -4.78019585e-07 1.61018861e-03 -6.10455803e-03 -1.02533310e-03 -3.00291329e-01
00f96fcafd.jpg 9374651852.jpg,-4.59561252e-09 -2.74473736e-05 1.19823829e-02 2.28918385e-05 -8.86152620e-07 -5.39568188e-03 -1.16246572e-02 1.09320691e-02 -1.83562453e+00
00f96fcafd.jpg 93843a364a.jpg,1.57581260e-08 -2.06818504e-06 3.88587659e-04 1.65719659e-06 -1.42420967e-06 4.41622442e-03 -3.95279814e-04 -3.69544861e-03 -3.72688244e-01
00f96fcafd.jpg 951f86a662.jpg,6.31137478e-07 1.97747886e-05 -1.02934442e-02 -1.69265648e-05 2.42296470e-06 1.34483940e-03 9.09565149e-03 -4.71710277e-03 1.03830685e+00
00f96fcafd.jpg 9692f88678.jpg,-2.04058307e-09 -2.12231484e-06 -1.02851461e-04 2.05478884e-06 -2.51993521e-06 -5.42073497e-03 2.15700159e-05 5.82592311e-03 2.41206635e-01
00f96fcafd.jpg 97beacef1e.jpg,-8.42506028e-07 1.11277687e-05 -3.68503460e-03 -1.44326078e-05 -7.00733653e-07 1.49618692e-02 5.28888059e-03 -1.23087434e-02 -3.54274614e-01
00f96fcafd.jpg 994ccd5445.jpg,4.02418994e-07 -1.30776280e-06 1.05686101e-03 -2.42200202e-06 -1.84632265e-05 3.36246497e-03 1.37937463e-04 8.12829680e-03 -2.80444351e+00
00f96fcafd.jpg 99919a37e7.jpg,-1.08481297e-08 -1.54989986e-06 3.66489532e-04 5.02800754e-06 -7.65799061e-06 -2.56205600e-03 -2.98853742e-03 6.82060346e-03 1.00000000e+00
00f96fcafd.jpg 99c512844b.jpg,3.73598244e-07 -6.20481784e-06 1.44149378e-03 4.40006316e-06 -1.06238837e-05 -3.88430093e-03 -2.88750101e-03 1.47272738e-02 -4.15380306e-02
00f96fcafd.jpg 9c27960d13.jpg,1.46787525e-05 -2.64124641e-05 1.96851620e-03 4.36678881e-05 -1.78981513e-05 -9.73800849e-03 -1.62847816e-02 1.34714814e-02 1.88470849e+00
00f96fcafd.jpg 9f6482786a.jpg,-2.64774370e-06 7.09222931e-06 6.66455858e-04 3.42887872e-06 -2.58805367e-08 -1.53826010e-03 -1.70558292e-03 -3.17269702e-03 1.00000000e+00
00f96fcafd.jpg a04bb7a180.jpg,-2.93481999e-02 -2.90677224e+00 1.65379392e+03 2.59712964e+00 1.35543800e-02 -9.32476027e+02 -1.26945656e+03 1.01343535e+03 -1.20904187e+05
00f96fcafd.jpg a05ae5de31.jpg,2.63345144e-07 1.98054542e-06 -9.62842307e-04 1.35629804e-06 -7.01497842e-06 -5.23765717e-03 -3.39366649e-04 6.18357235e-03 1.38224857e+00
00f96fcafd.jpg a3283334af.jpg,-2.51653811e-06 -1.15201371e-05 -1.34684625e-03 6.71599660e-06 -3.73723042e-07 -3.07628543e-03 4.98477967e-03 6.27578410e-03 -8.78512756e-01
00f96fcafd.jpg a3417fe8f1.jpg,4.95867826e-09 1.53980048e-06 -4.31528397e-04 -3.46386225e-06 8.72333145e-07 -4.66435635e-03 1.39635786e-03 5.15573658e-03 3.14246241e-01
00f96fcafd.jpg a5253f5f60.jpg,-2.48817410e-06 7.92395004e-06 4.82069606e-03 -6.60518787e-06 -2.92125477e-08 3.21375374e-03 -2.28843813e-03 -3.69973762e-03 -5.65183087e-01
00f96fcafd.jpg a66ebbf3e9.jpg,2.12573350e-07 -3.89047709e-05 8.71331271e-03 3.90213681e-05 -4.49287896e-07 -1.63584136e-02 -1.07333929e-02 1.55901472e-02 1.00000000e+00
00f96fcafd.jpg a6ef464349.jpg,5.96931593e-07 -4.76874943e-05 1.31120548e-02 4.14138116e-05 6.56551622e-07 -1.12415570e-02 -2.31131510e-02 1.09030072e-02 3.13765245e+00
00f96fcafd.jpg a76257e104.jpg,-3.60548694e-09 -3.66673949e-05 1.76975193e-02 3.22308446e-05 7.02724067e-07 -1.41583521e-02 -1.40081452e-02 1.47807044e-02 -1.12718894e+00
00f96fcafd.jpg aa95afd22b.jpg,3.74376795e-06 -3.07449450e-05 8.95853859e-03 5.29345331e-05 -3.86878437e-06 -1.13776756e-02 -3.36434807e-02 7.76007058e-03 5.53274438e+00
00f96fcafd.jpg aa9dba3725.jpg,7.56587488e-07 5.27520398e-05 -2.80070656e-02 -4.50240135e-05 4.35062553e-08 1.61020715e-02 1.69580289e-02 -2.65983026e-02 7.91155683e+00
