samples,fundamental_matrix
005317ae1d.jpg 49a431f366.jpg,-4.08586432e-08 -3.19899726e-07 2.50975145e-04 -1.52661669e-06 4.55964874e-07 5.98644028e-03 4.22457520e-04 -4.53060335e-03 -4.53029715e-01
005317ae1d.jpg 4bd1397aa7.jpg,-5.90138616e-09 -3.45668612e-06 8.49707736e-04 3.38818543e-06 1.61597564e-07 2.34254867e-03 -1.05746780e-03 -2.05822119e-03 -2.35164303e-01
005317ae1d.jpg 4d480d229f.jpg,-9.12852383e-08 -4.84309223e-06 2.12304085e-03 -1.60241040e-06 1.21718550e-06 8.60792170e-03 4.45479050e-04 -4.42651434e-03 -1.03434151e+00
005317ae1d.jpg 58fd972928.jpg,8.30094715e-07 1.06620668e-05 -5.05730454e-03 -8.48788816e-06 -8.90675755e-07 6.21676995e-03 5.39097380e-03 -6.91935712e-03 -7.99231073e-01
005317ae1d.jpg 5aa5707c5f.jpg,2.99915290e-08 3.11727815e-06 -2.48657786e-04 -2.65285831e-06 -5.47192184e-06 8.12230210e-03 6.49059500e-05 -4.91902168e-03 6.06378810e-02
005317ae1d.jpg 5bd6514ad4.jpg,3.39730926e-07 -2.89898397e-06 8.26901937e-04 3.64311737e-06 -2.14798772e-06 5.61323285e-03 -6.95111860e-04 -1.77358002e-03 -8.25498599e-01
005317ae1d.jpg 5bf2d1a7c9.jpg,1.79634568e-09 -3.11328378e-06 1.19703279e-03 1.78744369e-06 7.14993841e-06 2.35838273e-03 -4.73633120e-04 -3.53001718e-03 1.20462235e-03
005317ae1d.jpg 5c2b504a6f.jpg,7.71779648e-08 5.46653756e-06 -1.47095057e-03 -6.43787217e-06 2.27658818e-05 7.92965513e-03 1.06750306e-03 -1.18879900e-02 6.30030069e-01
005317ae1d.jpg 5cacb6ee6b.jpg,3.45210964e-08 -4.06556435e-07 2.12688843e-06 -1.19725228e-07 3.20722320e-07 3.29645301e-03 4.42677939e-04 -5.33124212e-03 3.84578965e-01
005317ae1d.jpg 5cb907f1ad.jpg,-2.52079449e-07 2.13754999e-07 4.78171679e-04 -3.51760122e-06 1.20548299e-05 4.58381275e-03 7.94824232e-04 -6.33462269e-03 -2.04395359e-01
005317ae1d.jpg 5d94ee0e62.jpg,1.32032763e-06 -6.93279622e-06 2.78560475e-03 1.42421953e-05 1.52078774e-05 -4.21814925e-03 -8.43981021e-03 -7.95903437e-03 2.09867605e+00
005317ae1d.jpg 600f7510fd.jpg,8.45757168e-07 1.17746918e-06 -2.88567517e-04 9.90551954e-06 3.43500301e-06 1.65435381e-04 -2.33348233e-03 -5.19958633e-03 1.46404592e+00
005317ae1d.jpg 60874dfba5.jpg,9.81101615e-09 2.22191560e-08 -1.01575374e-04 -4.10224282e-07 -7.32993619e-07 4.11589881e-03 2.76029570e-04 -3.56358699e-03 -5.38740759e-02
005317ae1d.jpg 614762e54b.jpg,-6.01807821e-08 1.28920309e-07 -1.52974949e-04 1.90774513e-06 -2.89795745e-06 4.58240061e-03 -1.90882510e-04 -3.45339363e-03 3.82026842e-01
005317ae1d.jpg 65ce88fd13.jpg,1.20165725e-07 -4.32114593e-06 5.39335565e-04 3.61967950e-06 -5.34013327e-06 5.02394683e-03 -2.45092437e-04 -1.26434379e-03 -1.93998857e-01
005317ae1d.jpg 684bc1f712.jpg,1.34083675e-08 -3.07370938e-06 1.36034764e-03 4.12820536e-06 -2.69502541e-07 2.40436604e-03 -1.39369612e-03 -4.17536296e-03 1.06615310e+00
005317ae1d.jpg 697758299d.jpg,3.91889505e-08 1.01515426e-06 -3.34664915e-04 2.38115311e-06 3.40832295e-06 9.45837414e-04 -9.88443402e-04 -6.87632610e-03 1.60181099e+00
005317ae1d.jpg 6da4ee19b9.jpg,-3.08339571e-07 3.69517285e-06 -2.00535402e-04 -6.68355532e-06 4.31134840e-06 1.07204193e-02 1.32152181e-03 -6.41924758e-03 -1.01296103e+00
005317ae1d.jpg 70e221d419.jpg,-1.25965635e-06 8.00533528e-06 -1.75591967e-03 -4.26394091e-06 2.57085295e-07 5.85945646e-03 2.59973347e-03 -8.25964487e-03 -9.29663724e-03
005317ae1d.jpg 717fef9bb2.jpg,5.54020649e-09 -1.52344888e-06 4.48703871e-04 -1.41160581e-06 5.18551703e-06 3.28849952e-03 2.84653211e-04 -4.16262711e-03 2.94104155e-01
005317ae1d.jpg 740fa099d5.jpg,-4.86735780e-07 3.73427498e-06 -1.10265752e-03 -4.81552179e-07 6.41984127e-06 -7.22952842e-03 -1.02334525e-04 2.38227980e-04 1.00000000e+00
005317ae1d.jpg 782a13b246.jpg,8.73509353e-07 -7.66109199e-06 1.97967577e-03 2.28924778e-06 8.32097362e-06 8.72920227e-04 -1.55200312e-04 -5.84628823e-03 7.43467129e-01
005317ae1d.jpg 78e8432bab.jpg,-3.28328340e-07 -6.04700479e-08 -2.16530299e-04 4.16049723e-06 -3.08785607e-06 3.51501155e-03 -5.54104524e-04 -3.40399567e-03 2.95276146e-01
005317ae1d.jpg 79027a707e.jpg,-2.21901666e-06 -2.43866249e-05 9.94287579e-03 1.47589664e-05 -1.17449173e-05 1.39770859e-03 -5.02473149e-03 9.31568738e-03 -2.54007907e+00
005317ae1d.jpg 7a9a49c2df.jpg,6.17432607e-09 -3.84112775e-07 1.15759046e-04 -1.01702269e-06 -2.61402420e-06 6.70616298e-03 3.25976946e-04 -2.79569056e-03 -7.28034126e-01
005317ae1d.jpg 7acac9b7f7.jpg,3.48971101e-07 4.91561796e-06 -1.05689791e-03 -2.28215537e-07 4.35825495e-06 4.57581446e-03 -4.97207327e-04 -7.82013476e-03 1.08703391e+00
005317ae1d.jpg 7f00ac6700.jpg,-6.54050115e-07 -7.33100633e-06 3.65894519e-03 5.07520454e-06 -2.66828738e-06 -5.17495961e-03 -1.62533314e-03 7.71466704e-03 -1.01714052e+00
005317ae1d.jpg 805c1d7128.jpg,-4.88022697e-07 3.31641298e-06 -3.19546089e-03 -2.84764447e-06 3.38612816e-07 3.61277195e-03 3.57941881e-03 -4.20571099e-03 -1.15797358e-01
005317ae1d.jpg 828343e0ce.jpg,4.98414754e-07 -3.20073384e-06 7.71685850e-04 4.41600910e-06 8.33023766e-07 -4.75065470e-03 -2.81058731e-03 4.56755332e-03 1.00000000e+00
005317ae1d.jpg 8651cd1d55.jpg,8.74390371e-07 -6.19336537e-06 9.43860613e-04 -1.15404339e-05 4.16078676e-05 -1.82154178e-03 2.24638839e-03 -9.86850285e-03 8.23468922e-01
005317ae1d.jpg 872f0577dd.jpg,-7.57884336e-08 1.85806943e-06 -1.47376854e-04 -2.67877521e-06 4.29681400e-07 8.06210637e-03 1.09398679e-03 -5.78978923e-03 -2.15049886e+00
005317ae1d.jpg 882ef94acd.jpg,2.14939172e-09 1.20624682e-06 -3.58733276e-04 -2.99915316e-06 4.75834638e-07 8.48672565e-03 8.39766414e-04 -5.57200043e-03 -7.86697315e-01
005317ae1d.jpg 886da4f983.jpg,-3.94536226e-09 3.76421671e-06 -1.28598873e-03 9.95472284e-08 -4.99482433e-06 5.04363977e-03 -1.20133231e-05 -4.68134366e-03 1.00059906e+00
005317ae1d.jpg 88c4d52e00.jpg,-2.32996706e-07 4.55233447e-06 -1.99738320e-03 -1.36497567e-06 -6.26459747e-07 6.67863324e-03 1.02719920e-03 -7.11993769e-03 8.58484581e-02
005317ae1d.jpg 88f4135ac4.jpg,-9.33952612e-07 5.43484018e-06 -3.31160063e-04 -2.72250858e-06 1.87421840e-06 -3.54230359e-03 -1.55703624e-04 1.70568892e-03 9.23071630e-02
005317ae1d.jpg 8aa2a854fd.jpg,2.37683331e-08 -1.18603070e-05 5.65402057e-03 7.33266705e-06 -5.78701017e-06 4.33052419e-03 -1.97893959e-03 -4.17188210e-04 -2.26154896e-01
005317ae1d.jpg 8af89f4c8f.jpg,5.24767034e-08 1.50695465e-06 -3.28493306e-04 -1.21215899e-06 6.34289323e-06 4.27060279e-03 3.93031491e-05 -6.34472508e-03 3.56398949e-01
005317ae1d.jpg 91cb250458.jpg,1.65951005e-10 8.75296169e-07 -2.91931350e-04 5.62394230e-07 -4.32268701e-07 -4.94518014e-03 -1.64221813e-04 4.47434038e-03 1.27901464e-03
005317ae1d.jpg 91ecf90c14.jpg,2.41150696e-08 -1.40122581e-06 3.61047434e-04 -9.40062131e-08 -1.32830833e-06 6.02483039e-03 1.04164514e-04 -4.11071684e-03 -5.65800778e-01
005317ae1d.jpg 9228898cd6.jpg,6.82002210e-07 1.00573209e-05 -3.18987945e-03 -8.50858591e-06 1.81865835e-06 1.23271066e-02 1.73996726e-03 -1.01300174e-02 -4.15058883e-01
005317ae1d.jpg 9318bbf32b.jpg,7.28092637e-08 2.64367963e-06 -1.03873713e-03 -8.56708689e-06 -3.81523729e-06 1.43161491e-02 9.12819512e-04 -4.33547165e-03 1.39996691e-01
005317ae1d.jpg 95c566648f.jpg,2.13169634e-06 -2.63681566e-05 1.24280527e-03 1.40582974e-05 6.87904142e-07 -8.50869439e-03 -4.31770053e-03 1.24357000e-02 1.40314292e+00
005317ae1d.jpg 969a265ca8.jpg,9.20045007e-09 2.63779606e-06 -9.98452925e-04 -3.34235532e-06 8.90100033e-06 1.14077614e-03 1.69340957e-03 -1.06813849e-02 1.72933573e+00
005317ae1d.jpg 9a48abaf3b.jpg,1.80923351e-07 3.17245759e-05 -1.27143025e-02 -1.80970577e-05 8.04830127e-06 1.05739299e-02 3.80953138e-03 -1.66757694e-02 3.71332393e+00
005317ae1d.jpg 9de10bcfff.jpg,-2.09984906e-07 -5.39347859e-06 2.40509614e-03 2.58820004e-06 2.23466938e-07 -8.93508888e-03 -5.44891138e-04 7.16392179e-03 -3.72843933e-01
005317ae1d.jpg 9f904fa649.jpg,2.80558763e-07 4.35919460e-06 -1.87474522e-03 -7.81574157e-06 1.46563451e-05 2.03826762e-03 2.68034156e-03 -1.23566394e-02 2.00424963e+00
005317ae1d.jpg a2a4074588.jpg,-2.13573395e-06 4.94103392e-06 1.23330738e-03 -5.07378543e-06 8.27858011e-06 3.57202932e-03 2.89033639e-03 -1.10195360e-02 -8.64916206e-01
005317ae1d.jpg a48f7aa7d3.jpg,-9.67499699e-08 3.98280827e-06 -1.05972084e-03 -1.09118297e-06 1.28317023e-05 8.31889410e-04 6.05795510e-04 -1.18575227e-02 1.42406497e+00
005317ae1d.jpg a4e95ee6aa.jpg,1.79367042e-07 6.03763118e-06 -2.81546835e-04 -4.38385011e-06 -1.18036787e-06 5.72125239e-03 -5.11644976e-04 -6.29034023e-03 7.16487928e-01
005317ae1d.jpg a525a29e5d.jpg,-1.58430983e-09 3.80846538e-06 -1.07499623e-03 -2.68847498e-06 -4.37360858e-07 5.64064028e-03 6.58001618e-04 -5.42069004e-03 1.84462874e-01
005317ae1d.jpg a659d0d6e9.jpg,-3.43433258e-08 3.46050634e-07 -3.87911299e-04 7.16023312e-07 -3.57428024e-07 4.47704469e-03 -3.21607455e-04 -4.40477384e-03 3.92807223e-01
005317ae1d.jpg a9aaee385f.jpg,-1.29378474e-07 4.64686858e-06 -2.27374575e-03 -3.67343177e-06 3.01887845e-07 6.83968435e-03 1.99281993e-03 -6.29465990e-03 -3.85176539e-01
005317ae1d.jpg abd96df7da.jpg,-1.46290042e-09 5.26141291e-07 -1.59090738e-04 5.62234680e-08 -2.04135461e-06 6.43313391e-03 -4.20205449e-06 -3.54473820e-03 -5.45642272e-01
005317ae1d.jpg aea8a87654.jpg,1.04920373e-07 3.21337785e-06 -1.57681808e-03 1.72876069e-06 -1.79444108e-06 -7.08733994e-03 -4.14924658e-04 2.50982783e-03 9.83441575e-01
005317ae1d.jpg b196a3aa93.jpg,5.73362460e-08 -1.05286043e-05 2.22987035e-03 9.36205781e-06 -3.27124944e-06 1.97701153e-04 -2.03175683e-03 3.25120912e-03 -5.81860638e-01
005317ae1d.jpg b2ef5c7239.jpg,-4.39311132e-08 2.40774002e-07 -2.26075853e-04 -1.85225728e-06 -2.97844891e-06 -4.02540185e-03 7.30844790e-04 4.14648227e-03 3.42194468e-01
005317ae1d.jpg b98c4f81fb.jpg,-8.28918399e-08 -3.06057758e-06 1.72423045e-03 -1.72322059e-06 -2.32977908e-06 1.05581002e-02 3.21595544e-04 -3.15141211e-03 -4.90975638e-01
005317ae1d.jpg bded6da845.jpg,-2.66254791e-08 -5.75006310e-07 4.36946831e-05 -1.28126350e-07 -7.10479996e-06 8.23930338e-03 -8.27361461e-05 -9.23282964e-04 -1.46251583e+00
005317ae1d.jpg beaf217699.jpg,2.17290595e-07 8.37543133e-07 6.04335779e-06 -7.56267853e-08 -1.50097105e-05 9.82916428e-03 -5.41050166e-04 -2.31537037e-03 1.38518355e-01
005317ae1d.jpg c2171bc3f8.jpg,-3.28286978e-08 6.55126650e-07 -1.01171145e-04 9.70894933e-07 1.11406648e-06 -6.76239957e-03 -3.06050009e-04 3.52160840e-03 2.87914754e-01
005317ae1d.jpg c2f6d70ce0.jpg,6.59760224e-08 -6.75436020e-06 2.32067362e-03 2.24958303e-06 -4.58046109e-06 7.71375942e-03 -5.64923498e-04 -1.35473090e-03 -1.14457755e+00
005317ae1d.jpg c3df269785.jpg,2.05332417e-09 -4.72568894e-07 2.72650268e-04 6.66365425e-07 4.24370127e-06 1.51896687e-03 -5.06055927e-04 -7.24630377e-03 1.06655763e+00
005317ae1d.jpg c48c29fbde.jpg,-2.09130508e-09 -2.56531619e-06 1.36103026e-03 1.06884083e-06 -3.66452669e-06 3.51556723e-03 -9.55201461e-04 -3.98300404e-03 7.17576002e-01
005317ae1d.jpg c5f6b67031.jpg,-2.60301173e-07 -6.52470795e-06 2.88009374e-03 3.83820193e-06 -7.51478607e-06 -3.86252173e-03 -1.12484801e-03 1.05048482e-02 -1.95817227e+00
005317ae1d.jpg c89847060e.jpg,4.62128401e-08 5.08291853e-06 -1.86770576e-03 -1.35223330e-06 -2.88680686e-07 6.38572564e-03 3.58966028e-04 -6.91194639e-03 5.77129362e-01
005317ae1d.jpg ca26b40839.jpg,2.74912848e-08 9.38744073e-07 -7.21509047e-04 -7.62594720e-07 3.35557102e-07 7.28792495e-03 3.62212840e-04 -5.97900229e-03 -6.53602493e-01
005317ae1d.jpg cea9494fa4.jpg,9.37052809e-07 -7.99940121e-06 1.29666409e-03 7.24097554e-06 -2.86247784e-06 1.67585040e-03 -1.15833363e-03 2.91087422e-04 -2.44472974e-01
005317ae1d.jpg d23040912c.jpg,1.71396746e-07 -4.03367750e-06 1.36572137e-03 1.78546246e-06 -1.23633744e-06 2.96110239e-03 -9.43136064e-04 -1.85214858e-03 -8.72109474e-01
005317ae1d.jpg d372e49720.jpg,1.96829783e-07 2.09562236e-07 -2.74525876e-04 -7.07545632e-06 1.57911088e-05 3.01695432e-03 1.97621637e-03 -8.55503479e-03 3.74780523e-01
005317ae1d.jpg d55d8c93ca.jpg,-4.85980716e-08 1.20129124e-06 -1.70323682e-04 -2.60714170e-06 2.13167120e-06 4.83488152e-03 4.68973380e-04 -6.45968308e-03 4.92732555e-01
005317ae1d.jpg d642270279.jpg,-4.78688184e-07 6.02895630e-08 8.83373073e-04 -3.03463540e-06 -6.76168499e-06 6.33900942e-03 2.47768125e-04 -3.95951256e-03 -5.09337169e-02
005317ae1d.jpg d68eeddde1.jpg,-2.36415821e-07 -6.27279422e-06 2.75673616e-03 8.18651878e-07 -2.55744927e-06 4.96006902e-03 -3.77421583e-04 -5.90320979e-04 -1.22956513e+00
005317ae1d.jpg d890513231.jpg,-1.39738880e-07 4.98994454e-06 -8.26932406e-04 -6.42652718e-06 2.87479357e-06 7.97977635e-03 1.99053907e-03 -8.47891151e-03 -9.30906957e-01
005317ae1d.jpg d9f6e93f89.jpg,4.39605204e-09 6.72225454e-07 -3.10628016e-04 -1.12832528e-06 -1.26964751e-07 8.53360200e-03 3.47095577e-04 -4.07104308e-03 -9.27908474e-01
005317ae1d.jpg dbb92dd0ff.jpg,-3.70894393e-09 2.92645664e-06 -1.01024799e-03 -1.38280038e-06 -4.20262408e-06 7.07475068e-03 3.83264090e-04 -4.45456395e-03 7.85900689e-03
005317ae1d.jpg e0846dd0c6.jpg,1.84180608e-06 9.76568560e-06 -5.25652215e-03 -1.10111469e-05 -3.87137394e-06 1.04910170e-02 3.94425114e-03 -6.54239092e-03 -7.12840673e-01
005317ae1d.jpg e139bae5cb.jpg,-7.57182499e-07 -5.54302893e-06 1.23790999e-03 -3.12673973e-06 -2.04277413e-05 8.17257799e-03 -2.43610687e-04 -2.21861527e-03 -1.42832838e-01
005317ae1d.jpg e440a44536.jpg,-6.99047690e-09 1.72398281e-06 -5.47566871e-04 -1.17522554e-06 -1.57518870e-06 5.15946398e-03 2.84093148e-04 -3.90319687e-03 1.81935910e-01
005317ae1d.jpg e5ff3720a9.jpg,1.62489002e-07 -4.83418935e-06 1.54159362e-03 9.39221060e-06 2.13773235e-07 1.13133249e-03 -2.22411063e-03 -2.30716320e-03 4.42014092e-01
005317ae1d.jpg e6522a0a14.jpg,2.31031078e-07 5.96927500e-06 -1.93045871e-03 -7.66378385e-06 1.51658894e-06 7.21861887e-03 1.63103096e-03 -6.48567613e-03 2.18679260e-01
005317ae1d.jpg e7e5f2098f.jpg,1.73140547e-13 5.08479118e-11 -8.07765969e-09 1.23678031e-11 1.60961917e-05 -2.56317022e-03 -4.86104110e-09 -6.27979822e-03 1.00000000e+00
005317ae1d.jpg eabb59c77d.jpg,-8.05298923e-08 2.65099816e-06 -1.16762342e-03 -8.03700770e-08 3.01956343e-06 -3.64276353e-03 -4.60500560e-05 1.31112036e-03 6.89719286e-01
005317ae1d.jpg eccb963848.jpg,-1.41039512e-07 -5.58199479e-06 2.69062081e-03 -1.42247921e-07 1.90302079e-06 2.81735825e-03 2.52542282e-05 -4.66973283e-03 -5.59809912e-01
005317ae1d.jpg ed29386703.jpg,7.75880627e-09 -2.59486846e-06 9.05569984e-04 4.80496594e-06 -4.74910855e-06 -5.15987477e-03 -1.72489812e-03 6.10638577e-03 2.97505354e-01
005317ae1d.jpg ee6fac027d.jpg,6.15539941e-08 -2.07208163e-06 4.70521766e-04 1.53900067e-06 3.56487428e-06 4.92408719e-03 -2.52436714e-04 -6.35361248e-03 -9.50497883e-02
005317ae1d.jpg eed382c974.jpg,-2.01803675e-07 3.14150820e-06 -9.94905650e-04 -2.59042796e-06 2.37323714e-06 3.61012437e-03 1.16115948e-03 -6.67890720e-03 8.05369807e-01
