samples,fundamental_matrix
00069501e1.jpg 0ca7288d16.jpg,4.86633210e-07 3.16776806e-05 -1.36134185e-02 -2.17464415e-05 8.38725930e-08 -3.10095417e-03 7.00857384e-03 -5.89903692e-03 3.53558943e+00
00069501e1.jpg 1021cc1370.jpg,-1.46252261e-06 -1.83718927e-05 1.00788074e-02 1.48386865e-05 4.13458103e-07 -7.73850144e-03 -8.90483946e-03 8.74772476e-03 7.21615282e-02
00069501e1.jpg 12a675ee98.jpg,-2.47198479e-06 -4.68899388e-06 7.22437457e-03 3.74602643e-06 9.19692445e-06 -1.24977549e-02 -3.76271828e-03 5.80339155e-03 1.40517707e+00
00069501e1.jpg 16282853f0.jpg,-8.77908572e-06 -4.94063730e-05 2.35961116e-02 3.13931761e-05 1.07651876e-06 -1.79215820e-02 -8.83968158e-03 2.27595093e-02 -3.68190696e+00
00069501e1.jpg 164b92031e.jpg,4.87129091e-06 -2.32688882e-05 -2.06219239e-03 9.92665734e-06 -2.06651835e-05 1.17992940e-02 -2.79491991e-03 1.00926764e-02 -7.65536262e-01
00069501e1.jpg 164c413853.jpg,6.05040172e-07 -3.67508384e-06 3.23819804e-03 5.25822279e-06 1.03514902e-05 5.69773431e-03 -2.12171450e-03 -7.16900732e-03 -7.11068801e-01
00069501e1.jpg 17b6c8a61a.jpg,1.02356845e-05 4.10642631e-05 -1.67258185e-02 -4.35742269e-05 1.22130466e-05 2.93448039e-02 3.45282363e-03 -2.01945764e-02 1.97786216e+00
00069501e1.jpg 188990bd21.jpg,7.25503299e-06 -7.43911952e-07 -9.58074729e-03 -3.95124044e-06 -1.15783455e-05 -3.68252777e-03 5.02230121e-03 9.88990492e-03 1.09564900e+00
00069501e1.jpg 18d3f1553a.jpg,9.79502772e-08 -3.38679377e-06 4.47574766e-04 2.46952884e-06 -2.70233029e-05 1.84256133e-02 -5.02460682e-04 3.76138950e-03 -3.96147221e+00
00069501e1.jpg 1a28ea48d7.jpg,2.36486338e-06 -4.32609066e-05 2.04665036e-02 4.58252742e-05 6.34743967e-06 -1.28647570e-02 -1.54180864e-02 8.82889729e-03 -9.86877876e-01
00069501e1.jpg 1d23b0d0c8.jpg,-4.33049133e-07 -5.91666275e-06 6.22080141e-03 6.10717449e-06 -2.83087237e-06 7.85544410e-03 -6.81346227e-03 -4.63439477e-03 -1.29982847e-01
00069501e1.jpg 1ec877e0fa.jpg,-3.37037466e-06 -1.04765717e-05 1.47315339e-03 2.50888701e-05 -1.11398823e-05 6.83062294e-03 -3.84155678e-03 -9.24743422e-04 -5.20645724e-01
00069501e1.jpg 1fa6a3bfae.jpg,1.02635079e-06 -5.79173003e-05 2.55072058e-02 5.62301238e-05 2.67429075e-06 -2.21702001e-02 -2.10278873e-02 1.98779689e-02 -1.04205964e+00
00069501e1.jpg 1ff1eaba27.jpg,1.10976183e-06 -3.26899140e-06 2.37309442e-04 5.85970829e-06 -7.31362198e-06 -2.43262575e-03 -3.77361198e-03 6.23909254e-03 1.00000000e+00
00069501e1.jpg 1ff1f058c3.jpg,1.27135966e-07 3.88558870e-05 -1.96200060e-02 -3.55653400e-05 -3.38433230e-06 9.82495536e-03 1.74792640e-02 -6.09899494e-03 -9.14945863e-01
00069501e1.jpg 20733595b4.jpg,1.07754012e-06 3.49324631e-05 -1.56461848e-02 -3.15531890e-05 1.56763951e-07 1.69749502e-02 1.16675061e-02 -1.67473224e-02 9.20200975e-01
00069501e1.jpg 2246edecb3.jpg,1.28678519e-07 -7.80817484e-06 1.90918530e-03 -6.56940780e-06 5.13280825e-05 -6.15415224e-03 2.68463185e-03 -2.25124578e-02 2.91902807e+00
00069501e1.jpg 232b6cfdfd.jpg,-4.58651661e-09 2.05037545e-05 -7.05025966e-03 -1.94713275e-05 1.45827001e-06 1.44501299e-02 6.67672403e-03 -1.61460930e-02 4.27661895e-01
00069501e1.jpg 24aee6bb17.jpg,5.39724265e-07 -3.60629170e-05 1.79849009e-02 3.77402859e-05 1.11833683e-06 -1.43116918e-02 -1.43527848e-02 1.29041391e-02 -1.27739001e+00
00069501e1.jpg 24ded4407f.jpg,6.19909678e-07 2.25953124e-05 -1.12260213e-02 -2.44944800e-05 4.70741052e-06 1.52734429e-02 1.48836250e-02 -1.68857342e-02 -2.58763791e+00
00069501e1.jpg 254575ac5b.jpg,1.11604644e-05 5.63442406e-05 -2.83438595e-02 -5.03177144e-05 9.93544758e-06 2.56698689e-02 1.56106780e-02 -2.57585101e-02 8.08774275e-01
00069501e1.jpg 255c1b75ef.jpg,-7.62318576e-06 9.15267679e-06 -1.54997671e-02 -2.18934923e-06 -6.91868105e-07 1.13203829e-02 1.04503760e-02 -8.58076563e-03 2.40852454e+00
00069501e1.jpg 25ea307b93.jpg,6.54616039e-06 7.29225286e-05 -2.24188087e-02 -4.54942409e-05 -9.61222933e-06 2.63255997e-02 9.15584325e-03 -3.32714439e-02 3.87048619e+00
00069501e1.jpg 2643a83e52.jpg,1.33697655e-07 -8.30456809e-06 2.22809217e-03 5.40464480e-06 -4.71570345e-06 6.29723342e-03 -2.13784433e-03 -6.31101437e-04 -1.85908163e+00
00069501e1.jpg 26934902fb.jpg,-1.48697512e-06 6.80017974e-05 -2.32183479e-02 -5.07483099e-05 1.57071600e-06 2.10372560e-02 2.32551824e-02 -2.66233775e-02 -5.54815211e-01
00069501e1.jpg 2786374713.jpg,-1.33402948e-06 -4.20820253e-05 2.03441570e-02 4.10741699e-05 -1.79831166e-06 -2.07667014e-02 -1.76162588e-02 1.95261893e-02 1.52469646e-01
00069501e1.jpg 27cff55d6f.jpg,1.20358719e-06 1.72933838e-05 -6.84344157e-03 -1.44331031e-05 -7.98611174e-06 1.49345909e-02 3.20725249e-03 -1.37268026e-02 1.90025523e+00
00069501e1.jpg 29334b79db.jpg,-7.68238270e-07 -1.62344128e-05 2.87930606e-03 1.77813640e-05 1.11295787e-05 7.96170723e-04 -4.22513873e-03 -2.04229860e-03 -3.00575769e-01
00069501e1.jpg 29d06fc215.jpg,1.73488651e-05 -2.68656456e-04 3.90367282e-02 2.21438855e-04 1.02153407e-05 -6.52732125e-02 -5.10379392e-02 8.33601367e-02 1.00000000e+00
00069501e1.jpg 2ae4623d06.jpg,-2.69847076e-06 8.09209601e-05 -2.57778897e-02 -6.85805206e-05 -4.68477937e-06 2.50422672e-02 1.88222451e-02 -3.03883843e-02 3.57891133e+00
00069501e1.jpg 2b8a9df9c6.jpg,1.74638985e-06 9.17271631e-05 -7.22676376e-03 -5.35863852e-05 -3.15977440e-06 1.54319188e-02 3.92603321e-03 -2.20533795e-02 5.04747362e-01
00069501e1.jpg 2bd5455188.jpg,-4.95787028e-08 4.35461766e-05 -1.53210214e-02 -2.48070785e-05 -1.21260398e-05 2.38327925e-02 9.73319075e-03 -2.29046924e-02 4.06476477e-01
00069501e1.jpg 2cd60e4799.jpg,2.78184058e-06 -8.97913085e-05 2.09152356e-02 6.09135171e-05 8.29912404e-06 -3.25775996e-02 -1.88182141e-02 3.96038732e-02 -4.12363514e-01
00069501e1.jpg 2d276561b7.jpg,4.32938691e-08 7.01444310e-06 -2.87610790e-03 -3.29482979e-06 7.75443671e-07 8.37360218e-03 1.55631462e-03 -9.67316665e-03 -2.90516760e-01
00069501e1.jpg 2db6bf6b79.jpg,1.44611362e-06 -1.07168223e-05 3.98904530e-03 1.28386011e-05 -2.53775439e-07 1.59794428e-03 -6.25556938e-03 -2.34661436e-03 1.01755634e-01
00069501e1.jpg 2e675dd1bf.jpg,3.54871438e-06 -7.44028525e-05 2.78120054e-02 6.04708587e-05 1.09255071e-06 -1.96538045e-02 -1.58855800e-02 3.04772048e-02 -6.80332591e+00
00069501e1.jpg 315eb71f3a.jpg,2.66611438e-06 -4.10966395e-05 1.86113170e-02 4.26930586e-05 -3.16070098e-07 -1.41025100e-02 -2.58914404e-02 7.36417693e-03 5.14902037e+00
00069501e1.jpg 3172d2207b.jpg,-7.92399205e-08 -3.60195441e-06 9.41091129e-04 1.14052810e-05 8.43223609e-07 3.01689501e-03 -2.40580389e-03 -4.28162512e-03 4.61487495e-01
00069501e1.jpg 33b50d2a07.jpg,-2.41205616e-06 2.88380236e-05 -1.31677729e-02 -3.05000601e-05 -1.62439641e-06 1.42242976e-02 1.64436957e-02 -7.41585636e-03 -3.57757210e+00
00069501e1.jpg 34415991c6.jpg,1.51695286e-07 2.91854022e-05 -1.25926232e-02 -2.76475546e-05 -1.49908168e-06 2.04868271e-02 1.07476432e-02 -2.08928930e-02 1.22197074e+00
00069501e1.jpg 38698f4563.jpg,-1.54355347e-05 7.66774883e-05 -8.74246639e-03 -6.16577158e-05 8.60722635e-06 2.47018110e-02 2.12788415e-02 -3.25931408e-02 -2.59168842e+00
00069501e1.jpg 3a61ac9762.jpg,-8.28130623e-07 -6.31563069e-05 2.13596509e-02 4.49287891e-05 8.93610626e-07 -1.30555730e-02 -1.68022655e-02 1.35087694e-02 2.52272222e-01
00069501e1.jpg 3a8e98b770.jpg,-1.16073253e-06 2.32835551e-05 -1.09768966e-02 -2.15626605e-05 9.23810494e-07 1.42853001e-02 1.13310319e-02 -1.12178622e-02 -2.08104975e+00
00069501e1.jpg 3b46c644b5.jpg,6.96177092e-07 7.41849425e-05 -2.86994399e-02 -5.98384792e-05 -1.90345968e-07 2.82637747e-02 1.92407590e-02 -3.75354368e-02 5.29047211e+00
00069501e1.jpg 3c29426b02.jpg,-5.37953648e-07 2.87651110e-06 -5.00318404e-05 1.32694752e-05 -1.32608372e-05 -1.37307558e-02 -2.61810683e-03 6.70425488e-03 1.64877631e+00
00069501e1.jpg 3cb0f311b3.jpg,-3.54641389e-07 3.00711956e-05 -1.38546273e-02 -2.87220322e-05 7.98898982e-07 1.34748342e-02 1.39406273e-02 -1.03122980e-02 -1.91125464e+00
00069501e1.jpg 3d81a980bd.jpg,-2.46621387e-07 -4.51383731e-06 1.61929074e-03 1.13049518e-06 -4.91119769e-06 5.23958183e-03 -9.03085966e-04 -2.29066118e-03 -1.11233168e+00
00069501e1.jpg 3d8b82cd86.jpg,-8.61318988e-08 3.83330815e-07 4.25544519e-05 -6.08357963e-06 1.00087243e-05 6.75285516e-03 1.03557090e-03 -5.38284950e-03 -3.41684064e-01
00069501e1.jpg 3e239ffbb3.jpg,8.84898571e-08 -1.46469979e-05 1.81431581e-03 1.02057132e-05 9.78073136e-06 7.04064954e-04 -1.34996552e-03 -9.92438834e-04 -1.30114168e-01
00069501e1.jpg 3e53663738.jpg,-3.09106765e-06 -7.29780311e-07 3.71975458e-03 -3.88485057e-06 5.61391582e-06 4.74368844e-03 9.97825483e-04 -7.65726493e-03 -1.28380131e+00
00069501e1.jpg 3f8e77a2ad.jpg,5.57342175e-06 4.87642876e-05 -1.80491656e-02 -4.44053583e-05 -6.70216696e-06 2.98044100e-02 1.11534506e-02 -2.34930051e-02 3.08155264e-02
00069501e1.jpg 41d047b3ac.jpg,-4.46031752e-07 -6.15807771e-06 1.54759219e-03 2.00939273e-05 1.44920858e-05 -4.25142454e-03 -1.02226576e-02 -1.24468334e-02 3.42629581e+00
00069501e1.jpg 4449db426a.jpg,5.29824870e-06 1.04518417e-04 -2.48707980e-02 -8.08392238e-05 2.15711533e-06 2.97212037e-02 2.03864629e-02 -2.72687675e-02 -1.64192249e+00
00069501e1.jpg 44ee8b9818.jpg,1.67196293e-06 4.21241129e-06 -3.95072487e-03 -1.07816927e-05 4.62348920e-06 1.17713026e-02 2.80452489e-03 -7.89046886e-03 -1.78505265e-01
00069501e1.jpg 45e3f33038.jpg,-2.24600154e-06 1.03321995e-05 -2.79734815e-03 -2.53452543e-05 -3.14783705e-06 2.35672774e-02 9.28656182e-03 -6.52814986e-03 -5.09822943e+00
00069501e1.jpg 4774b58003.jpg,3.02540201e-07 -8.36184211e-06 1.11470568e-03 9.24937589e-06 -6.98882881e-06 8.94086707e-03 -2.29609253e-03 1.26817945e-04 -2.05693032e+00
00069501e1.jpg 524fdedd36.jpg,-3.13652414e-07 -4.32107620e-06 5.44360118e-04 3.66259234e-06 -1.91279861e-05 1.28136512e-02 -6.42375531e-04 4.34411003e-04 -1.44282032e+00
00069501e1.jpg 5351c19c26.jpg,-1.76978646e-07 -4.22149057e-06 -2.77931947e-05 8.37357247e-06 -2.46975546e-05 1.23272150e-02 -1.44402392e-03 2.08255037e-03 -2.01903417e+00
00069501e1.jpg 536044adc6.jpg,-9.03832727e-07 3.57880236e-06 9.58530225e-04 -4.92631511e-06 5.29103734e-06 6.90118495e-03 7.67610116e-04 -7.39594500e-03 -3.00190331e-01
00069501e1.jpg 536574a712.jpg,-4.57023099e-06 -7.17738941e-06 -1.20768949e-02 -1.25199590e-05 2.44968992e-06 5.94279913e-03 1.17394647e-02 1.32409696e-03 8.18793136e-01
00069501e1.jpg 55b8c18d83.jpg,-1.16103420e-07 2.31605332e-05 -4.48451758e-03 -2.53429910e-05 3.93661765e-06 -2.97198453e-03 5.21947775e-03 -5.69236528e-03 1.55516850e+00
00069501e1.jpg 56ed266039.jpg,4.41561699e-06 -3.15081651e-05 1.02009823e-02 2.10712316e-05 -1.09479645e-05 -7.51970346e-04 -8.04149518e-03 1.35850803e-02 -3.04850673e+00
00069501e1.jpg 583b818fd1.jpg,-4.34206082e-06 -7.21012797e-05 2.27813893e-02 4.62865520e-05 -6.20564174e-06 -9.19866349e-03 -1.09653873e-02 9.99337897e-03 -3.91094783e-01
00069501e1.jpg 5957df7070.jpg,-8.94146709e-07 2.79615282e-05 -9.30416037e-03 -1.65162928e-05 1.00882451e-05 1.06360370e-02 6.10895877e-03 -1.99590456e-02 1.91413000e+00
00069501e1.jpg 5a6f6e3f33.jpg,-8.56521927e-07 1.78444445e-05 2.57962922e-03 -6.69974292e-06 1.03140580e-05 7.64054263e-03 -4.62996117e-04 -1.81056314e-02 -1.29717270e+00
00069501e1.jpg 5b3b144542.jpg,1.82915693e-06 -5.34157993e-05 9.77017295e-03 3.65525710e-05 -9.91402063e-06 -8.47922902e-03 -7.93534792e-03 1.98441385e-02 -1.56738353e+00
00069501e1.jpg 5b63ff899c.jpg,1.32415704e-08 1.11242955e-06 -2.76150951e-04 3.18299201e-06 9.03171295e-06 1.08796729e-02 -8.60120611e-04 -9.41264105e-03 -8.55112894e-01
00069501e1.jpg 5fb85a0a02.jpg,-3.21308327e-07 3.57705565e-05 -1.51126622e-02 -2.91204823e-05 1.50385429e-06 2.15534906e-02 1.08377920e-02 -1.58806546e-02 -1.44373132e+00
00069501e1.jpg 641328fec7.jpg,1.23158960e-06 -1.19255161e-05 5.87790162e-03 1.05580531e-05 2.02304269e-06 1.13991411e-03 -5.96833028e-03 -2.52637222e-03 8.82460899e-03
00069501e1.jpg 6588344527.jpg,-2.74572940e-08 1.10550873e-05 -4.35566074e-03 -3.21097128e-06 -2.96647511e-05 1.86692910e-02 1.01939640e-03 -3.53639745e-03 -7.54723763e-01
00069501e1.jpg 65a6c4f21f.jpg,2.01681959e-06 -2.38773127e-05 5.93038375e-03 1.94957968e-05 -2.40110450e-05 6.36882873e-03 -3.56692798e-03 4.90561102e-03 -1.29153760e+00
00069501e1.jpg 68707a624e.jpg,-1.51012615e-06 1.70745459e-05 -3.79022450e-03 -3.68547130e-05 -9.43426000e-06 1.13925471e-03 8.06218069e-03 6.11388297e-03 -1.13918405e+00
00069501e1.jpg 68f2211a62.jpg,-1.35001209e-06 -1.19186678e-05 5.95071654e-03 1.03686063e-05 2.51994472e-06 1.16367678e-03 -4.84747989e-03 -5.43644455e-05 -1.13566988e+00
00069501e1.jpg 69285a487c.jpg,-6.01852759e-07 -9.17071114e-06 4.00995451e-03 5.13540526e-06 -6.06059376e-06 4.40201111e-03 -2.07735102e-03 2.57200301e-03 -1.83582881e+00
00069501e1.jpg 6c96d79240.jpg,-3.60882621e-06 -1.09388694e-04 1.19514902e-02 6.16615314e-05 5.36245379e-06 -2.02345373e-02 -1.19570494e-02 3.90281496e-02 -3.15158766e-02
00069501e1.jpg 6d78c8aa37.jpg,-3.16148055e-06 1.23709975e-04 -4.84673290e-02 -1.04084926e-04 -2.64436906e-06 5.51600784e-02 4.02247414e-02 -5.40738137e-02 1.00000000e+00
00069501e1.jpg 6f50461e57.jpg,1.27894570e-07 -8.00261190e-06 2.99254403e-03 3.93382896e-06 -2.65038222e-05 1.07606196e-02 -1.26694382e-03 7.15648262e-03 -2.95510634e+00
00069501e1.jpg 70af42dcd0.jpg,1.73724837e-09 2.11027023e-05 6.77741364e-04 -1.45237548e-05 7.77200168e-06 1.65741899e-02 1.52657904e-03 -1.52197712e-02 -2.20599822e+00
00069501e1.jpg 724fedbc60.jpg,-1.21294484e-06 -3.59016777e-05 8.80818557e-03 2.31230196e-05 8.61317718e-06 -6.14798069e-03 -5.51419327e-03 7.51122619e-03 -8.23521334e-01
00069501e1.jpg 72617e1510.jpg,-6.23257892e-07 6.04494788e-06 -1.05639436e-03 4.96636795e-07 8.22229308e-06 -7.46266122e-03 -3.65536592e-04 4.82284765e-04 1.33123395e+00
00069501e1.jpg 7444128fd9.jpg,2.20417099e-06 -4.10945205e-05 8.30253627e-03 2.91099595e-05 3.14751049e-06 -1.69455633e-02 -1.22805424e-02 1.97518816e-02 2.26011595e+00
00069501e1.jpg 7861f9aed8.jpg,-4.91282716e-06 6.18859585e-05 -1.43723216e-02 -3.65203693e-05 8.61932754e-06 1.37471916e-02 1.56567325e-02 -2.96771017e-02 1.04685524e+00
00069501e1.jpg 786739ecc8.jpg,9.18563852e-07 3.04007865e-06 -1.12776323e-03 -1.55238302e-05 -1.29111011e-06 1.13125361e-02 3.59230066e-03 -9.53163243e-03 -1.09733516e+00
00069501e1.jpg 7b7633268d.jpg,-6.58763479e-09 -1.44159130e-06 3.93707117e-04 -8.18466467e-07 -1.06210742e-06 8.25663842e-03 2.03452386e-04 -6.45511051e-03 -5.18026504e-01
00069501e1.jpg 7be996fba8.jpg,2.54061992e-07 -1.10024983e-05 4.31992217e-03 1.70200038e-05 -5.40345736e-06 -1.10653465e-02 -5.76555941e-03 8.52318869e-03 1.00000000e+00
00069501e1.jpg 7ebb5d4748.jpg,1.35643105e-06 -2.53679663e-05 6.07557718e-03 1.99394629e-05 -5.49225086e-06 -1.16225343e-02 -7.51591636e-03 1.47445037e-02 8.99194250e-01
00069501e1.jpg 7ee3fb71fc.jpg,6.71136059e-07 6.64521569e-06 -2.31419364e-03 6.72517446e-06 -4.71557900e-06 4.81977838e-03 -2.72382435e-03 -4.76899087e-03 6.71453299e-01
00069501e1.jpg 80b24de09d.jpg,1.60170314e-06 3.47021570e-05 -1.20755515e-02 -4.07547647e-05 3.31548928e-07 1.74025690e-02 1.26289579e-02 -1.26907428e-02 -1.26196354e+00
00069501e1.jpg 834ebdd8bc.jpg,-2.04995147e-06 5.65212178e-05 -2.32598154e-02 -5.21049084e-05 2.63505750e-06 2.53279338e-02 1.95487183e-02 -2.47470907e-02 7.12236088e-01
00069501e1.jpg 83864a8952.jpg,7.58398686e-06 2.20711964e-05 -1.87431571e-02 -1.79229998e-05 -5.29830105e-06 1.77815839e-02 7.91669993e-03 -1.26435037e-02 6.23304957e-01
00069501e1.jpg 859f6b7950.jpg,-1.43439262e-06 2.06257930e-05 -1.71003389e-02 -2.76629220e-05 1.41619217e-06 1.27058513e-02 1.41670806e-02 -9.17917212e-03 7.97879569e-01
00069501e1.jpg 88d760cec9.jpg,-1.22050036e-07 3.15488646e-05 -1.39594700e-02 -2.87987576e-05 6.41359992e-09 9.67588367e-03 1.76147875e-02 -9.33713337e-03 -1.77645011e+00
00069501e1.jpg 8916ecb668.jpg,-2.99377302e-07 4.36650841e-05 -1.56254438e-02 -3.14841124e-05 -7.58827600e-08 2.06359640e-02 9.33297827e-03 -2.21451841e-02 1.91492252e+00
00069501e1.jpg 894e7a8f88.jpg,-8.31122761e-07 -1.07317165e-05 4.77820120e-03 1.07491799e-05 4.93100632e-06 2.87054970e-03 -3.35337154e-03 -2.89558664e-04 -1.49876201e+00
00069501e1.jpg 8991c2fb3b.jpg,2.73574265e-06 -2.25031677e-06 4.27712434e-03 3.20581627e-06 -2.55638720e-06 4.92590172e-03 -6.93724607e-03 -5.01462993e-03 6.13731602e-01
00069501e1.jpg 89f92a91b5.jpg,-8.62006443e-08 -2.11140087e-05 9.60016411e-03 1.87011331e-05 -6.30216836e-08 -6.09933429e-03 -1.44622209e-02 6.63395966e-03 1.73144810e+00
00069501e1.jpg 8ad40a419b.jpg,-2.03037592e-06 5.67690276e-06 -1.31514777e-03 -8.28395893e-07 -2.40109115e-07 5.85194975e-03 3.26749821e-03 -7.47316028e-03 -2.03889067e+00
00069501e1.jpg 8c60018628.jpg,1.14952141e-07 -2.23787818e-06 -9.02222117e-04 4.46809713e-06 -1.20112085e-05 5.00196856e-03 -3.93128664e-06 -7.22151931e-04 -3.96014286e-01
00069501e1.jpg 8f0fd21284.jpg,-5.50929557e-08 -1.75999746e-05 2.29352367e-03 1.99369255e-05 1.64764460e-05 -3.69933759e-04 -3.37357983e-03 -7.04399222e-03 6.18400627e-01
00069501e1.jpg 9141410695.jpg,8.69155182e-07 1.60789873e-05 -5.75610916e-03 -9.82881157e-06 -6.21585528e-07 1.22817339e-02 4.37484532e-03 -1.31473193e-02 -1.55436126e+00
00069501e1.jpg 91d2c7a8c4.jpg,-6.59917489e-07 -5.53738280e-05 1.40265429e-02 4.87268592e-05 2.88699562e-05 -1.42991072e-02 -1.13849358e-02 1.01258422e-02 -9.03604503e-01
00069501e1.jpg 92bae98e18.jpg,1.31833847e-07 6.01879304e-05 -2.58741760e-02 -5.66621548e-05 -4.30265925e-06 1.80845018e-02 2.29046351e-02 -4.32870196e-03 -4.70557689e+00
00069501e1.jpg 9415568a1c.jpg,-9.96003065e-07 1.96876634e-05 -4.65111090e-03 -1.52916849e-05 -2.42405541e-05 1.65980305e-02 8.18738998e-03 -1.12806557e-02 -2.34792695e+00
00069501e1.jpg 958e847f2c.jpg,1.11973380e-05 1.16813062e-04 -3.66256855e-02 -1.03873711e-04 3.07490132e-06 5.62961496e-02 2.25537312e-02 -4.45688584e-02 -7.71772237e-01
00069501e1.jpg 97012896fb.jpg,-2.28861323e-06 6.31100175e-05 -2.06417607e-02 -4.71939527e-05 1.68313417e-06 1.43048790e-02 1.61981815e-02 -2.31233688e-02 2.72203113e+00
00069501e1.jpg 978ab8aafe.jpg,-2.91523269e-06 -5.44959622e-06 5.89680427e-03 -2.74425838e-06 7.96004582e-06 1.11118203e-02 6.62922558e-05 -7.50886522e-03 -3.37662430e+00
00069501e1.jpg 97dde0c532.jpg,2.75476135e-06 3.11313702e-05 -1.48098170e-02 -2.24233436e-05 9.20799862e-07 1.19000668e-02 1.05417235e-02 -2.20626130e-02 3.64587719e+00
00069501e1.jpg 9ad341dcb1.jpg,6.99163300e-07 -1.66849221e-05 4.97278849e-06 7.22668770e-06 3.54707022e-06 3.81169533e-03 -6.23812250e-04 -8.30626075e-04 -3.40232432e-01
00069501e1.jpg 9dfd76a55f.jpg,-6.29681267e-07 3.46007414e-05 -1.58453742e-02 -3.36369940e-05 -1.78835429e-06 1.14743847e-02 1.58256696e-02 -7.00532083e-03 -1.75992949e+00
00069501e1.jpg 9e62122784.jpg,4.65609067e-10 -3.28129433e-07 2.99001128e-04 2.52563108e-07 -2.04922034e-06 7.73843112e-03 -2.94171935e-04 -6.75656621e-03 -9.86701502e-01
00069501e1.jpg 9e7f45298f.jpg,-5.66393900e-08 9.12967866e-06 -3.69729103e-03 -4.45190958e-06 -5.65551759e-06 1.30784417e-02 1.32821611e-03 -9.52590258e-03 8.06405690e-01
00069501e1.jpg 9ea5cb369c.jpg,-6.30507454e-07 -3.45704727e-05 1.55019182e-02 3.21267992e-05 -1.93510948e-07 -1.00357255e-02 -1.70151134e-02 9.27749652e-03 1.25366505e+00
00069501e1.jpg 9eee4d8aec.jpg,-4.23564583e-06 -2.40882750e-05 5.63030030e-03 4.36221720e-05 1.02600809e-05 -9.37261817e-03 -8.72877671e-03 2.22981770e-03 1.00000000e+00
00069501e1.jpg 9ff5f3f0a8.jpg,-5.59057396e-07 3.90864176e-05 -1.92844764e-02 -4.04993982e-05 2.32898397e-06 2.21738312e-02 1.59200728e-02 -1.93613568e-02 5.36482021e-01
00069501e1.jpg a596a24d22.jpg,-3.50399290e-07 3.26251235e-05 -1.60834485e-02 -3.40721470e-05 -2.25230163e-06 1.09068763e-02 1.34438671e-02 -8.07274698e-03 1.41908014e-01
00069501e1.jpg a5d957d448.jpg,-8.95441234e-08 4.43520447e-05 -2.15460034e-02 -4.02676219e-05 -8.40818363e-07 1.58982058e-02 1.53341923e-02 -1.67585085e-02 2.25586198e+00
00069501e1.jpg a873f1e774.jpg,2.32884322e-07 1.42702815e-05 -1.84983778e-03 -1.36876577e-05 8.99229978e-06 9.65432294e-03 1.50156468e-03 -9.96088984e-03 -1.03037359e-02
00069501e1.jpg a89b570076.jpg,-2.46222833e-06 3.82787200e-05 -1.87253953e-02 -4.16093046e-05 -1.54903039e-06 1.50826158e-02 1.97016945e-02 -1.19165403e-02 -6.73849994e-01
00069501e1.jpg aa61bb6a32.jpg,-1.64406715e-06 -2.52883281e-05 4.67477480e-03 3.56047647e-05 -8.56520724e-06 -6.54195898e-03 -1.02808524e-02 6.21139633e-03 1.25255452e+00
00069501e1.jpg abaa6bf2ba.jpg,6.23740169e-08 -3.04677747e-05 1.42337235e-02 2.93732785e-05 -7.62176558e-07 -1.26484545e-02 -1.81989054e-02 1.23499205e-02 2.27694166e+00
