samples,fundamental_matrix
02480e4090.jpg 390774c301.jpg,2.06360532e-07 4.09571855e-07 -1.36230250e-03 -1.09382091e-06 -1.88860671e-06 6.99866269e-03 9.52849834e-04 -6.43812874e-03 2.66727194e-01
02480e4090.jpg 39f7795671.jpg,-6.48919363e-06 1.93997991e-05 -2.42138589e-03 -1.93568431e-05 2.05947888e-05 4.77811872e-03 1.48890502e-02 -2.50083090e-02 -7.23759985e-01
02480e4090.jpg 3d1d9c222c.jpg,1.32775586e-06 -5.42464202e-06 1.29120655e-03 -6.25173833e-06 1.92478925e-05 4.84889024e-04 4.18627756e-03 -1.35991836e-02 4.16287632e-01
02480e4090.jpg 41e84f79eb.jpg,-5.00918485e-08 -3.95856058e-06 1.45435516e-03 -8.36169619e-06 2.46661935e-05 7.42484620e-04 3.69402957e-03 -1.26522521e-02 2.91738692e-01
02480e4090.jpg 44242b9803.jpg,-1.70375944e-06 1.12673296e-05 -2.63361686e-03 1.11030837e-05 -1.00580372e-06 -1.15529022e-02 -4.09832340e-03 -4.71591282e-05 4.43026469e+00
02480e4090.jpg 454775497c.jpg,-2.71581019e-06 7.52881451e-06 -8.75508000e-04 -2.88606991e-06 1.27732045e-06 5.89341243e-03 4.68725060e-03 -1.09654235e-02 -5.47869200e-01
02480e4090.jpg 4a0f0382ad.jpg,-1.21280378e-06 5.77175331e-06 -2.87081726e-04 4.78013247e-06 -6.66782223e-06 -5.44681170e-03 -1.59364129e-03 3.31753094e-03 1.36814813e+00
02480e4090.jpg 4abe50fd0a.jpg,1.29622828e-06 -1.88305622e-05 3.56282260e-03 1.45469316e-05 -8.77957543e-07 4.35273619e-04 -2.11988347e-03 3.02525346e-03 -6.07909197e-01
02480e4090.jpg 4bf11a3d6f.jpg,-1.49441775e-07 -4.59993389e-06 2.16010272e-03 -4.21946841e-06 1.10805817e-05 7.32006793e-03 9.36711070e-04 -4.47732753e-03 -8.56886039e-01
02480e4090.jpg 50ddb701ae.jpg,3.99013548e-07 -3.17586150e-06 9.99285930e-04 6.77484377e-06 -2.57081928e-06 -7.16008046e-03 -2.76931065e-03 5.15184340e-03 1.00000000e+00
02480e4090.jpg 533db8a010.jpg,4.94083865e-07 6.25296805e-06 -2.73079473e-03 1.08587890e-05 -3.82871956e-06 -1.15332259e-02 -3.29709628e-03 2.54645495e-03 3.02686830e+00
02480e4090.jpg 556275d90f.jpg,-2.43996643e-08 4.27768620e-06 -2.09115329e-03 -9.33283346e-06 1.16254930e-05 1.19250916e-02 3.89865635e-03 -1.07288163e-02 -2.04713728e+00
02480e4090.jpg 5683d64a42.jpg,1.65827021e-06 -1.03596188e-05 3.64860916e-03 1.49073883e-05 1.57171254e-05 -2.64088049e-03 -5.97312218e-03 -5.04200239e-03 6.49338302e-01
02480e4090.jpg 599295aeb5.jpg,1.68013871e-09 1.80808422e-06 -1.19083283e-03 -8.42415171e-06 1.62698741e-05 5.78791567e-03 3.22304085e-03 -9.54098261e-03 -3.63503154e-02
02480e4090.jpg 59cc22ee49.jpg,1.22987674e-06 1.71314194e-05 -7.29995642e-03 -5.22990478e-06 2.37744241e-05 -5.91951854e-03 3.57895574e-03 -2.23129677e-02 6.36272179e+00
02480e4090.jpg 5d02adcc44.jpg,2.48035663e-06 2.21243242e-06 -3.54149679e-03 -4.15659834e-06 -1.35097972e-05 1.07204464e-02 2.27879382e-03 -3.61071081e-03 -4.98528292e-01
02480e4090.jpg 5d100699de.jpg,2.05727220e-06 5.83207183e-06 -3.26042510e-03 -2.36088252e-05 2.59542383e-05 4.33041004e-03 8.63545936e-03 -1.75774199e-02 1.29569077e+00
02480e4090.jpg 5d3699bac0.jpg,-4.11642790e-08 1.13129278e-06 -1.59899098e-06 3.79404528e-06 1.10834083e-05 1.69728953e-03 -8.72298987e-05 -8.43437712e-03 -1.48925633e-01
02480e4090.jpg 5d6411f9ce.jpg,-5.08341049e-08 -1.46691063e-07 3.97899906e-04 9.55267954e-08 7.27033062e-06 -6.32450550e-03 -5.13499746e-04 2.45205721e-03 8.82957901e-01
02480e4090.jpg 613c1ac293.jpg,-1.23730629e-06 3.08289565e-05 -9.09788373e-03 -3.67530467e-05 -6.70475064e-06 2.66448553e-02 1.90876912e-02 -2.19428023e-02 -5.65503816e+00
02480e4090.jpg 616cdb851c.jpg,1.45096299e-11 5.29688739e-06 -1.92405634e-03 -1.70227854e-09 -3.12485087e-06 1.13592260e-03 7.48194983e-07 -2.75401481e-03 1.00000000e+00
02480e4090.jpg 618eb07027.jpg,-3.31428575e-07 5.05158355e-06 -1.62430951e-03 -5.60857264e-06 5.55291987e-06 4.89629655e-03 3.30092669e-03 -1.06660200e-02 1.15434217e-01
02480e4090.jpg 61a1523b41.jpg,3.30733483e-07 -3.99123565e-06 9.24435654e-04 6.23090280e-06 8.44123824e-06 8.94683941e-04 -1.77274000e-03 -6.36979592e-03 5.29340882e-01
02480e4090.jpg 6263385700.jpg,-3.27323037e-06 1.52678299e-05 -2.77093534e-03 -1.56815118e-05 1.90846080e-06 1.09774319e-02 8.21929734e-03 -1.23660071e-02 -1.88427754e+00
02480e4090.jpg 6456309a9d.jpg,-1.01907033e-05 4.31733743e-05 -7.76489361e-03 -5.54169526e-05 5.24585790e-06 1.95126717e-02 3.28741384e-02 -3.07187584e-02 -4.14963636e+00
02480e4090.jpg 65a1535cfc.jpg,6.66575347e-07 -2.66347803e-05 5.31046333e-03 1.92244420e-05 2.02632386e-06 -5.01621051e-04 -5.64321225e-03 3.88468775e-03 -7.46446706e-01
02480e4090.jpg 661b95b70d.jpg,-2.48156774e-06 1.03969130e-05 -1.70290876e-03 -3.99465346e-06 2.00910887e-06 5.94275143e-03 4.57440661e-03 -1.34027715e-02 -2.58796986e-01
02480e4090.jpg 673f79f696.jpg,3.89056290e-07 5.72963270e-06 -6.08178409e-04 -5.89021340e-06 4.38741612e-06 -5.20493715e-03 1.32275511e-03 9.78466351e-04 8.58298543e-01
02480e4090.jpg 684ef1cf51.jpg,-1.31897748e-06 1.61577754e-05 2.10626606e-04 -1.15060037e-05 -1.06014842e-05 -7.07761205e-03 9.09574541e-04 8.32644649e-03 1.00000000e+00
02480e4090.jpg 6b98d9b744.jpg,3.14151601e-07 2.24329157e-06 -1.22794593e-03 -4.22840013e-06 4.91075221e-05 -1.72673603e-02 3.50786608e-04 -1.15986694e-02 4.63923221e+00
02480e4090.jpg 6e424e6bd8.jpg,2.58945251e-07 6.46215682e-06 -2.49397016e-03 3.67575082e-08 -1.03968562e-05 1.01941226e-02 -5.08650521e-04 -6.27056595e-03 -1.08933255e+00
02480e4090.jpg 6ec1fb5047.jpg,-2.37699404e-08 -3.62606859e-06 1.26080990e-03 -3.98223374e-06 -7.70029153e-07 7.75793851e-03 1.85330417e-03 -3.57360117e-03 -2.29186024e+00
02480e4090.jpg 707aab2bc0.jpg,-9.32722018e-06 2.41017372e-05 -4.33258023e-03 -6.78365552e-06 -7.84550628e-06 8.78935750e-03 8.70195192e-03 -1.44200653e-02 2.46569588e-01
02480e4090.jpg 72da050c02.jpg,-1.19227869e-06 -8.73942564e-06 3.93027029e-03 1.90012105e-05 -9.26780809e-08 -1.35727246e-02 -7.39548547e-03 8.77816268e-03 2.20515071e+00
02480e4090.jpg 7342100e11.jpg,1.32065040e-08 -9.06747273e-07 7.10008978e-04 -5.18096069e-07 -1.21755837e-06 5.53984034e-03 5.87488275e-04 -4.42966467e-03 -1.00784568e+00
02480e4090.jpg 736a402a18.jpg,-2.58670796e-06 7.39328179e-06 -2.51880317e-03 -1.21997434e-05 4.05523415e-05 6.19783410e-03 6.53458944e-03 -2.06185559e-02 1.87483908e-01
02480e4090.jpg 73a40a627b.jpg,-1.52165009e-06 5.90574480e-06 -1.36000846e-03 -4.86055740e-06 8.96675998e-06 -4.79619344e-03 1.69778008e-03 -2.25108394e-03 1.71552627e+00
02480e4090.jpg 7a1eb070f1.jpg,4.02261905e-07 5.59828493e-07 -5.69997769e-04 -1.01862830e-05 -2.32249588e-06 1.04194738e-02 2.03795812e-03 -3.67645494e-03 -6.82215670e-01
02480e4090.jpg 7a3ee85899.jpg,4.33182163e-07 9.24288068e-07 -1.24511409e-03 -9.71587060e-06 1.91349255e-05 6.70772427e-03 3.98073051e-03 -1.13222138e-02 -8.94725612e-01
02480e4090.jpg 7ac3091d2f.jpg,-1.45964906e-06 9.38390829e-06 -1.77226738e-03 -1.07284707e-05 -3.04210582e-06 7.69390684e-03 6.94362880e-03 -8.29944970e-03 -2.02517294e+00
02480e4090.jpg 7c137fce5d.jpg,-9.79480492e-07 9.98787383e-06 -2.59245836e-03 -5.31491635e-06 -3.89959759e-06 6.91701817e-03 3.35472255e-03 -1.15033670e-02 6.78104351e-01
02480e4090.jpg 7eec544b78.jpg,7.40576615e-07 -3.57109586e-06 6.42141474e-04 -1.01898315e-06 -1.38584036e-05 1.25486118e-02 8.27941496e-04 1.54740817e-03 -3.24605481e+00
02480e4090.jpg 7fc1cc6a0f.jpg,9.83548239e-07 7.09535063e-07 -1.32883005e-03 -1.61313868e-05 1.56590227e-05 9.82909811e-03 4.42993531e-03 -8.39740026e-03 -9.03224005e-01
02480e4090.jpg 80db0fc4a0.jpg,-2.91510394e-06 2.23881492e-05 -6.74089527e-03 -1.14275278e-05 3.27003166e-05 -3.73315003e-04 4.87235005e-03 -2.45780345e-02 5.19109276e+00
02480e4090.jpg 8a011526ea.jpg,2.14204764e-06 -1.41877449e-05 2.48191342e-03 8.03276872e-06 -9.62581410e-06 1.70110895e-03 -2.00971705e-03 9.76794034e-04 -1.75751005e-01
02480e4090.jpg 8a0d43dc06.jpg,-1.29200446e-05 -1.93134713e-06 8.06514611e-04 5.69625545e-06 2.98324419e-06 -6.66910269e-03 9.16641302e-03 1.48134431e-03 -9.01262700e-01
02480e4090.jpg 8c40b1a045.jpg,3.14233923e-07 -2.97454633e-06 6.03371574e-04 -4.83963421e-06 4.81082219e-06 6.37091523e-03 1.06160500e-03 -4.51119427e-03 -7.72446858e-02
02480e4090.jpg 8d71a2adcc.jpg,-6.34237915e-07 1.45361130e-05 -4.48065606e-03 -1.03297172e-05 -1.47184736e-05 1.57747924e-02 5.31523202e-03 -8.35751448e-03 -2.49445843e+00
02480e4090.jpg 8e0f33c807.jpg,1.07844387e-06 -1.24884680e-05 2.57375674e-03 1.62866942e-05 -7.39235502e-06 3.68827642e-03 -3.93563925e-03 2.49188781e-03 -1.02824014e+00
02480e4090.jpg 8edf1a5bc6.jpg,3.22690405e-07 7.81981724e-06 -2.54261625e-03 -5.14571922e-06 -2.82666866e-06 6.68797580e-03 2.05386500e-03 -7.53801251e-03 -2.61834887e-01
02480e4090.jpg 8fed9fe850.jpg,-1.33645046e-06 9.35644023e-06 -1.33947521e-03 7.21068772e-07 3.43570374e-05 -1.14958890e-02 1.28274379e-05 -8.47655774e-03 2.61338288e+00
02480e4090.jpg 906062f74b.jpg,1.17291844e-07 -3.00930469e-06 2.64628289e-04 5.81342925e-06 -2.67439139e-05 -4.31532247e-03 -1.39457491e-03 1.16354948e-02 2.91863925e-01
02480e4090.jpg 948f358226.jpg,4.41199749e-07 1.93955894e-06 -2.15662089e-03 -1.90630351e-06 -7.76896792e-06 8.94816562e-03 1.89559014e-03 -5.87014903e-03 -6.69392779e-01
02480e4090.jpg 95d4043ef0.jpg,3.56583067e-07 5.08852937e-07 -4.15925095e-04 -2.14655890e-05 2.83924160e-05 4.97517103e-03 7.90345523e-03 -1.26747904e-02 -1.07691027e+00
02480e4090.jpg 96e0c7a8f8.jpg,-1.98613785e-06 6.66414977e-06 -1.08577989e-03 -1.72168799e-05 2.29438613e-05 5.85273103e-03 9.16660075e-03 -1.54824396e-02 -1.68420090e+00
02480e4090.jpg 9705dff848.jpg,-9.65906925e-07 4.87953746e-06 -1.01441776e-03 -5.62567787e-06 1.79894418e-05 4.31060722e-03 3.54663836e-03 -1.44222036e-02 3.00984541e-01
02480e4090.jpg 985c331d8d.jpg,1.21830991e-06 -2.08119135e-05 5.56812614e-04 2.10248751e-05 -4.12446704e-06 -1.24379258e-03 -2.66044840e-03 3.98737474e-03 5.14524971e-02
02480e4090.jpg 986c1179a0.jpg,1.70622803e-07 5.10888877e-06 -1.96539508e-03 -1.00745257e-05 8.32930021e-06 8.36164857e-03 4.81263662e-03 -1.08600396e-02 -1.60396261e+00
02480e4090.jpg 990e39cdaa.jpg,-1.76616998e-06 1.36293403e-05 -3.42207761e-03 -1.69740286e-05 -1.48360045e-05 1.70681208e-02 9.80648513e-03 -7.37314969e-03 -4.39854587e+00
02480e4090.jpg 9a0e1710bd.jpg,-7.58358124e-08 1.85100966e-06 -5.13547893e-04 -1.05061640e-05 1.52293475e-05 3.95278997e-03 3.51500002e-03 -9.79345175e-03 1.40314178e-01
02480e4090.jpg 9a9714157f.jpg,2.07446311e-06 -2.02421875e-06 -1.02568120e-03 2.30574948e-06 -1.88345888e-06 -1.18743805e-03 -2.02633104e-03 1.99181049e-03 1.00000000e+00
02480e4090.jpg 9cefc0a1b2.jpg,-8.65862639e-07 8.46588945e-06 -2.34827428e-03 1.77917643e-06 -5.01242446e-06 4.35802638e-03 3.16242215e-04 -8.94597396e-03 1.07853386e+00
02480e4090.jpg 9e00af4781.jpg,1.03830093e-07 -8.25701527e-06 3.15925829e-03 2.42361245e-08 -1.33427400e-07 6.28360541e-03 -1.34038086e-05 6.12453393e-04 -1.80981490e+00
02480e4090.jpg a3514bb3a6.jpg,6.22110345e-08 -1.58769328e-06 1.82461003e-04 1.19771811e-06 -5.38951109e-06 4.56658314e-03 -1.36321150e-05 -3.26651009e-03 -1.91255705e-01
02480e4090.jpg a49a8ea55c.jpg,5.64025111e-07 -5.19551790e-06 1.64901767e-03 -1.42808685e-06 4.48769380e-05 -3.74604037e-03 6.40368986e-04 -1.99356845e-02 1.68230167e+00
02480e4090.jpg a530ac7202.jpg,-3.99631456e-08 1.67177014e-06 -1.00074058e-03 -4.97733216e-07 4.34918870e-06 6.22261433e-03 3.96821741e-04 -6.53781685e-03 -1.47790673e+00
02480e4090.jpg a58d60e2d2.jpg,2.93454591e-08 -5.00697969e-06 1.94960377e-03 4.03748727e-06 -2.94751328e-06 -4.93046442e-03 -2.09207588e-03 7.59649608e-03 1.37793782e-01
02480e4090.jpg a6a8ae775f.jpg,-5.73282817e-06 -1.91544309e-05 1.01516194e-02 1.27248436e-05 2.24270947e-05 -1.57762597e-02 -4.01094100e-03 9.85603277e-03 -7.19864103e-01
02480e4090.jpg a8676c57a2.jpg,8.85707649e-06 1.03439871e-05 -1.34248162e-02 -2.31769692e-05 5.50526762e-06 1.72251412e-02 7.25727476e-03 -1.57761277e-02 2.33055123e+00
02480e4090.jpg a8f77f938b.jpg,-1.18732998e-06 1.31420125e-05 -3.51681017e-03 -1.34407049e-05 5.18892971e-06 8.85781978e-03 5.10667342e-03 -1.19820913e-02 2.77876762e-02
02480e4090.jpg a9046860a5.jpg,-3.25689979e-07 1.10952995e-05 -3.46641146e-03 -1.78830563e-07 1.75464726e-05 4.66918043e-03 3.62312812e-04 -1.65843663e-02 1.42243339e+00
02480e4090.jpg aa09cbd771.jpg,9.03402269e-09 -5.05256739e-06 1.85907990e-03 -2.68343085e-06 1.07081630e-05 2.98393350e-03 1.56475947e-03 -8.76928465e-03 -7.99131300e-01
02480e4090.jpg aaaca23fc9.jpg,1.52927668e-07 -1.58463247e-06 -2.29993883e-04 2.51134192e-06 -1.88956714e-06 3.70556140e-03 7.30828828e-04 -4.42522040e-03 -1.23197636e-01
02480e4090.jpg aabe6e8204.jpg,6.15748720e-11 1.14125206e-07 4.86216926e-04 5.57854628e-08 -1.18386251e-06 -3.83600040e-03 -5.62804070e-04 3.07055545e-03 1.00000000e+00
02480e4090.jpg ac9381a909.jpg,-8.26554641e-07 -3.58773531e-07 -2.68476912e-04 3.11327302e-06 1.87229479e-05 -7.28067119e-04 7.53676919e-04 -1.07617950e-02 1.35506660e+00
02480e4090.jpg ad1d2fef15.jpg,8.04288842e-07 1.76037956e-05 -4.32449359e-03 -1.46775066e-05 2.62418901e-05 7.67216622e-03 3.89381042e-03 -1.97081719e-02 5.78006248e-01
02480e4090.jpg ae0285842f.jpg,4.21470436e-07 1.20184347e-05 -4.69913927e-03 -1.60820615e-05 -5.55114992e-07 9.14230983e-03 1.10024124e-02 -1.30824243e-02 -1.25331907e+00
02480e4090.jpg ae47ba40c4.jpg,3.12695653e-07 -2.57454798e-06 1.15147248e-03 3.97975296e-06 2.90705198e-06 4.14814560e-03 -2.36394320e-03 -6.03346787e-03 -1.19552958e+00
02480e4090.jpg afa291abb0.jpg,1.00456541e-07 1.78887295e-06 -7.86888773e-04 -4.78798632e-06 -3.27125274e-05 1.70343576e-02 2.44127891e-03 1.19199654e-02 -6.83139834e+00
02480e4090.jpg afcc674978.jpg,3.16956079e-06 -1.15196930e-05 2.01460244e-03 -1.82557457e-06 -1.63404478e-05 7.51173117e-03 4.53874124e-04 4.41560043e-03 -2.00082071e+00
02480e4090.jpg b32eff9161.jpg,-7.89172051e-07 2.79818878e-05 -9.38505639e-03 -3.89532620e-05 2.34673905e-05 1.63551875e-02 1.78619015e-02 -3.24967899e-02 1.78382676e-01
