samples,fundamental_matrix
01180b1180.jpg 3d32be78d5.jpg,2.94333320e-07 -2.06772048e-06 4.19959659e-04 5.76566662e-06 9.37487959e-07 2.90555353e-03 -6.45108808e-04 -3.83834479e-03 1.54265997e-01
01180b1180.jpg 3def12c971.jpg,5.66300903e-07 -6.20239292e-06 2.35470057e-03 2.07585434e-06 -5.19856470e-07 3.15790318e-03 -6.34557514e-04 -2.24777409e-03 -3.72360865e-01
01180b1180.jpg 433ebe5f37.jpg,-3.21355015e-07 -2.39193479e-05 3.70413395e-03 2.25933869e-05 -3.22762309e-05 -9.10665802e-03 -7.01730462e-03 2.43456327e-02 7.28571273e-01
01180b1180.jpg 438de29c4b.jpg,-8.09928693e-06 2.13856187e-05 -5.50654016e-03 -2.32006897e-05 -4.50647563e-07 1.12947030e-02 1.19867767e-02 -6.74463056e-03 -2.77491887e+00
01180b1180.jpg 46b7379fd1.jpg,-1.55421402e-07 -8.45297005e-06 -2.12174740e-03 8.73282395e-06 -5.33642232e-08 -8.45879617e-04 6.68418082e-04 4.21143838e-04 4.27358017e-02
01180b1180.jpg 46e338b58e.jpg,1.53665721e-06 5.80715970e-06 4.40887383e-03 -8.46755055e-06 9.82424790e-07 9.60748135e-04 -4.55369642e-03 3.22992953e-04 3.59440353e-01
01180b1180.jpg 4796e7f686.jpg,-5.69806021e-06 -1.37882039e-05 8.44098341e-03 -7.18995843e-06 4.12081021e-07 5.93724370e-03 5.93342299e-03 -3.29926927e-03 -4.11643490e+00
01180b1180.jpg 491845f6a1.jpg,2.10148151e-06 1.22592317e-06 -4.90446319e-04 6.15839156e-06 8.66867876e-06 -2.76970881e-03 -2.58550759e-03 -9.03920037e-03 2.58023965e+00
01180b1180.jpg 4ada5175dd.jpg,-1.91470524e-07 4.71107081e-06 -2.36153304e-03 -4.50853669e-06 4.47507250e-07 6.48785658e-03 2.35236536e-03 -5.11517604e-03 -6.41458133e-01
01180b1180.jpg 4b5c88b40c.jpg,1.65686520e-06 -5.51823701e-06 1.70361132e-03 6.21498391e-06 -1.01252546e-05 -4.25536588e-03 -4.09259649e-03 8.86013228e-03 5.94692672e-01
01180b1180.jpg 4d525a2a39.jpg,2.89350494e-06 2.67158626e-06 3.17595286e-03 -2.55746115e-06 -2.54582303e-06 -2.94080363e-03 -4.16894437e-03 4.09301432e-03 1.17917379e+00
01180b1180.jpg 5103bb01e8.jpg,6.61337483e-07 2.26111413e-05 -2.74455393e-03 -2.30935787e-05 1.31664455e-05 1.21673488e-02 4.57539813e-03 -1.75899108e-02 -8.49108440e-01
01180b1180.jpg 530d9154d3.jpg,-2.16520775e-08 3.53417223e-06 -2.27928701e-03 2.21309738e-06 1.84091455e-05 -1.14149923e-02 4.80152843e-04 -7.90164293e-03 5.18093087e+00
01180b1180.jpg 5422f4299b.jpg,2.64922487e-07 5.60615013e-07 2.29040200e-04 3.76859691e-06 7.53058605e-06 3.29209564e-03 -9.20073577e-04 -1.13156396e-02 -7.99382374e-02
01180b1180.jpg 5489ec5242.jpg,-1.52858182e-07 -1.39606721e-06 5.97251969e-03 1.26941868e-06 2.74352879e-10 -7.03980688e-04 -5.83099686e-03 5.29034503e-04 9.97183564e-01
01180b1180.jpg 54a30823fe.jpg,3.75401717e-06 1.76017150e-05 -7.73286165e-03 -1.81564309e-05 2.99345294e-06 1.31017531e-02 3.96438433e-03 -1.37968285e-02 7.63243360e-01
01180b1180.jpg 562196b6b9.jpg,9.90628883e-08 7.55085070e-06 -2.12458575e-03 -1.10762579e-05 2.61298103e-05 1.13255055e-02 6.00995639e-03 -2.65734488e-02 -2.92347403e+00
01180b1180.jpg 56513681f2.jpg,6.01034312e-07 9.36953077e-06 -7.95946700e-04 -1.23249368e-05 -5.37738756e-06 -9.71176527e-04 3.19781514e-03 6.08517311e-03 -1.82295068e-01
01180b1180.jpg 5656953889.jpg,-5.19903949e-08 -2.31407352e-05 5.02088478e-03 2.28907453e-05 1.87072049e-05 4.55380567e-03 -9.34606976e-03 -1.53338909e-02 -1.82960258e-01
01180b1180.jpg 57c29460d2.jpg,-3.31226138e-07 1.02937733e-07 -8.67086300e-04 2.21293693e-06 -9.61330278e-06 6.54158731e-03 -3.14006462e-05 -4.20294278e-03 2.71097910e-01
01180b1180.jpg 57eec369be.jpg,2.12663884e-06 1.95854378e-07 1.98813670e-03 1.65271409e-06 -1.25023573e-05 1.02557704e-02 -3.87038456e-03 -4.14440215e-03 -1.01090042e+00
01180b1180.jpg 5ac57bfc2f.jpg,-1.07733505e-06 -1.99100838e-05 -3.28114396e-03 2.10529469e-05 -8.16653802e-07 -4.95083313e-03 2.84158733e-03 2.92164990e-03 -1.31131218e-01
01180b1180.jpg 5cdc6e67fc.jpg,4.60416275e-05 1.16324854e-05 -2.70995763e-02 -4.17443765e-05 -3.55856098e-07 2.26777100e-02 -4.56903031e-03 -4.79849272e-03 3.36602767e+00
01180b1180.jpg 5e519a7266.jpg,4.70073547e-07 4.65668551e-06 -2.30536115e-04 3.07261655e-06 -4.20147029e-07 5.05209155e-03 -8.55017513e-04 -7.28863255e-03 1.68210432e-01
01180b1180.jpg 5e59251dee.jpg,-3.16668215e-08 1.30351750e-06 -1.01916874e-03 3.59959956e-07 3.27710861e-06 3.54185505e-03 -1.33210478e-04 -4.40425904e-03 1.07923265e-01
01180b1180.jpg 6110d78d83.jpg,2.02951748e-07 7.66217462e-06 -2.76041977e-03 -1.91960086e-06 1.45222652e-05 3.08158437e-03 6.97495279e-04 -1.50067893e-02 1.45586466e+00
01180b1180.jpg 625b1d448f.jpg,-7.25749726e-08 1.22870898e-06 -7.00574543e-05 -3.70044175e-06 3.54266775e-06 6.34195124e-03 1.89067296e-03 -1.48182696e-02 -1.05841798e+00
01180b1180.jpg 642162f6c4.jpg,-2.54345778e-06 7.77266763e-06 -7.88038717e-04 -2.70774585e-05 6.53224486e-07 1.84742221e-02 1.22919055e-02 -7.73377351e-03 -5.95274858e+00
01180b1180.jpg 67bbe57c4b.jpg,2.87559833e-07 2.07603181e-07 -4.23791612e-04 -1.75760892e-06 1.91155004e-05 6.25721356e-04 3.71153778e-04 -1.25632723e-02 6.89627354e-01
01180b1180.jpg 68ef7baf6e.jpg,7.65291724e-05 -9.56832629e-05 -1.67977252e-02 5.44772128e-05 -6.30463717e-07 -2.86930398e-02 -5.28044492e-02 3.78450417e-02 1.85778898e+01
01180b1180.jpg 6a526b9dc4.jpg,-6.18772773e-08 5.27843360e-07 -7.70924467e-05 5.15873468e-07 -3.51552421e-07 -3.76225262e-03 -5.86100964e-04 4.55989653e-03 -2.51731562e-01
01180b1180.jpg 6bba33e249.jpg,7.24697844e-09 1.20892418e-05 -3.45908582e-03 5.37215187e-06 -1.54752358e-05 5.99478499e-05 -1.85957206e-03 5.45296197e-03 -4.82310006e-02
01180b1180.jpg 6dde0651d6.jpg,-8.56861941e-07 6.34309994e-06 6.91719440e-03 -1.10798850e-06 1.04099042e-08 6.05930863e-04 -6.57699870e-03 -2.95597365e-03 5.24937287e-01
01180b1180.jpg 6fb60cde5d.jpg,6.21602110e-07 9.14342735e-06 -1.02410517e-03 -1.13955880e-05 -4.81042541e-06 9.50589717e-03 7.76730254e-04 -5.38408301e-03 -3.22755834e-01
01180b1180.jpg 71064f5f3b.jpg,-3.18534255e-06 3.91799208e-04 -1.74903304e-01 -2.05988181e-04 -4.04645465e-04 3.31989200e-01 8.25655203e-02 -1.34232216e-01 1.00000000e+00
01180b1180.jpg 73cbfd4d18.jpg,6.32565286e-06 -4.57573097e-06 -6.66767751e-03 4.01558801e-06 3.44317513e-08 -2.76819165e-03 6.80344656e-04 2.96725011e-03 1.00660770e+00
01180b1180.jpg 7616b84832.jpg,4.11885008e-08 -1.58562078e-05 1.73563774e-03 1.69187828e-05 -1.22895352e-05 -6.19481109e-03 -2.82333387e-03 8.95680804e-03 2.69817176e-01
01180b1180.jpg 766c1d493f.jpg,-1.56175256e-05 3.19629999e-05 -4.83099022e-03 -3.07117356e-05 -3.18618829e-07 1.68959206e-02 1.73420652e-02 -1.28297885e-02 -4.10477204e+00
01180b1180.jpg 7a04ac5b10.jpg,5.00586804e-07 -8.49622723e-06 -2.82884571e-03 9.62201652e-06 -6.70758717e-07 -1.70240841e-03 1.49545389e-03 1.89347758e-03 3.82393391e-01
01180b1180.jpg 7a17f910fc.jpg,3.51938027e-07 1.24816834e-05 -1.08412190e-03 1.39126359e-06 -1.69749259e-05 6.63478212e-03 -3.79158458e-04 -9.11155917e-03 4.54038825e-01
01180b1180.jpg 7a3747e8f0.jpg,-2.79263772e-06 -1.74119877e-05 3.68565403e-03 1.68074763e-05 3.38567828e-06 -4.87179004e-03 -3.30913442e-03 -3.06787468e-03 1.36907817e+00
01180b1180.jpg 7ace0e18eb.jpg,9.53909294e-08 -7.73233478e-07 -6.13271850e-04 -8.18630216e-07 3.17292702e-06 7.03798250e-03 4.29219609e-04 -7.68251298e-03 -6.04957234e-01
01180b1180.jpg 7cf492f661.jpg,1.45384525e-08 5.23784340e-06 -1.20002091e-03 -7.33470674e-06 1.20631146e-07 6.75503467e-03 2.64651485e-03 -5.86162873e-03 -1.11932834e+00
01180b1180.jpg 7df256ed5f.jpg,4.47751742e-07 5.84594353e-07 -7.70697136e-04 -4.21127696e-06 -1.33563550e-05 9.67454620e-03 7.50281444e-04 -2.58427189e-03 -1.91234138e-01
01180b1180.jpg 7e738ae801.jpg,-1.63604855e-07 3.93708214e-06 -1.31701089e-03 -4.50927406e-06 6.24009098e-06 3.13044041e-03 2.50701786e-03 -8.81881670e-03 3.21986204e-01
01180b1180.jpg 7eb28954cd.jpg,4.42296223e-07 -9.82626316e-06 2.41008582e-03 6.21066258e-07 6.68904649e-06 2.87924184e-03 -8.38690711e-05 -2.79049101e-03 -3.42297979e-01
01180b1180.jpg 7fee565f0f.jpg,2.96226801e-07 3.42431231e-05 -4.71801770e-03 -3.16764618e-05 7.37034492e-06 1.37562336e-02 7.13032331e-03 -2.41786053e-02 -8.44266207e-02
01180b1180.jpg 815197b681.jpg,-2.00118891e-07 3.31835456e-06 -5.46527236e-04 -3.76935079e-06 5.09616782e-06 5.07119409e-03 9.19552630e-04 -6.32231901e-03 1.22306478e-01
01180b1180.jpg 83a8f28c5b.jpg,-1.45442585e-06 -3.18327831e-06 -3.14801836e-03 -4.13174795e-06 1.10813353e-05 4.72507272e-03 5.83807014e-03 -7.65663424e-03 -1.24231496e+00
01180b1180.jpg 86e2c90165.jpg,-2.68840655e-05 6.51410516e-05 -4.54760124e-03 -2.97144196e-05 5.45976588e-06 2.06569727e-02 1.92401394e-02 -2.20099282e-02 -6.24441716e+00
01180b1180.jpg 87a0ac6df9.jpg,-2.34962927e-06 9.07910799e-06 -4.43445461e-03 -7.26116860e-06 1.09359669e-07 3.22727533e-03 7.07491828e-03 -3.55706035e-03 -1.05414922e+00
01180b1180.jpg 88a712e284.jpg,6.36301369e-07 4.80357704e-06 -1.37862937e-03 1.43297058e-06 2.13885342e-07 1.28015500e-03 -1.05512463e-03 -4.85527971e-03 1.00000000e+00
01180b1180.jpg 8a3fe78a87.jpg,2.93397420e-06 1.49698496e-05 -3.33773276e-03 1.02223317e-05 9.10444136e-06 -1.82418670e-03 -6.35459415e-03 -1.75623468e-02 3.84473906e+00
01180b1180.jpg 8f4042dcf9.jpg,1.57751095e-06 -1.56080210e-05 -4.47201189e-03 1.62534954e-05 1.02888367e-09 -2.04717235e-03 1.33848832e-03 3.94124487e-03 9.10457051e-01
01180b1180.jpg 8f8aa541de.jpg,-2.92628761e-07 -6.87226034e-05 1.57300286e-02 4.31262207e-05 -1.00938823e-06 -2.23562930e-02 -1.37253185e-02 2.35071102e-02 1.85975064e+00
01180b1180.jpg 90212c59ee.jpg,-2.71309078e-06 1.13741670e-04 -1.77729143e-02 -1.30046484e-04 3.45984375e-06 2.99333703e-02 3.14211581e-02 -1.11091509e-02 -5.56962902e+00
01180b1180.jpg 92cb87de54.jpg,2.43859482e-07 2.27006327e-06 -1.35670688e-04 5.31959895e-06 1.36862380e-05 2.13617665e-03 -9.38508975e-04 -5.98296509e-03 1.30570060e-01
01180b1180.jpg 94809dd220.jpg,3.15375988e-06 -1.48651325e-05 -2.49187175e-04 1.19630011e-05 -1.23810194e-05 -5.90258227e-03 -7.26516257e-03 1.74015049e-02 2.47137931e+00
01180b1180.jpg 964bf45bd8.jpg,1.65358694e-06 4.66572908e-06 2.42126598e-04 1.09081354e-06 3.83595625e-08 4.19631102e-03 -2.28811078e-03 -6.48617382e-03 -2.95082731e-01
01180b1180.jpg 96ead81188.jpg,2.23021489e-06 -3.16615937e-06 -5.72918529e-03 1.91701883e-06 -2.44064913e-09 -1.00959195e-03 3.86388614e-03 1.13342764e-03 -3.95875055e-01
01180b1180.jpg 971349aa14.jpg,-1.38757557e-06 -2.80540959e-05 6.27076598e-03 8.70911522e-06 2.88163872e-05 -6.58657803e-03 -3.94905434e-03 -7.63053755e-03 1.77691663e+00
01180b1180.jpg 97ab141ad6.jpg,-3.72451746e-09 -5.54007444e-07 2.79120843e-04 1.97308922e-06 5.34633899e-06 -1.84603391e-03 -1.01161706e-03 -2.84672812e-03 1.00000000e+00
01180b1180.jpg 99cf8414e0.jpg,8.84915700e-08 -5.28745694e-06 1.07101519e-03 3.68716879e-06 4.50888564e-06 2.58011112e-03 -1.47388533e-03 -5.00252690e-03 -4.32863790e-01
01180b1180.jpg 9ce2e87129.jpg,-2.33055394e-07 4.11393027e-05 -8.16758964e-03 -2.96306796e-05 -3.81392925e-06 1.55480905e-02 9.74839764e-03 -9.75284082e-03 -2.89877073e+00
01180b1180.jpg 9fca6c1300.jpg,-1.49796036e-05 5.09580267e-05 -4.58422973e-03 -3.97966094e-05 -2.19540392e-07 2.14553559e-02 1.76634031e-02 -2.33113914e-02 -3.71646576e+00
01180b1180.jpg 9febe398a7.jpg,-2.19582409e-07 -2.93204904e-06 7.09743593e-04 1.58300687e-07 8.63608263e-06 4.54327456e-04 -3.82449584e-04 -6.88779253e-03 9.72392662e-01
01180b1180.jpg a23a1a0922.jpg,9.00346771e-08 1.90107541e-07 -2.08266665e-03 -2.20697153e-06 6.01496090e-06 7.58182764e-03 3.23981305e-03 -1.13519570e-02 -8.60017602e-01
01180b1180.jpg a4935460ac.jpg,5.70004032e-07 -9.03894355e-06 2.30131528e-03 5.58624581e-06 9.21396625e-06 1.57135094e-03 -1.74207866e-03 -3.98856188e-03 -2.50771868e-01
01180b1180.jpg a63b6ee2ea.jpg,1.35162055e-06 1.07353666e-05 -7.68039394e-03 -1.40404425e-05 4.18918480e-06 8.90762413e-03 9.26169680e-03 -9.48065452e-03 -1.76124282e+00
01180b1180.jpg a79bf3d187.jpg,3.05705869e-07 9.66109818e-06 -1.09366465e-02 -6.77148640e-06 -2.49180293e-08 3.48902159e-03 9.74057495e-03 -4.39694183e-03 -7.25035283e-02
01180b1180.jpg a7bd20a990.jpg,1.58797732e-06 -1.34190206e-05 1.12303935e-03 9.17000184e-06 1.53413691e-07 1.37851258e-03 -3.19110989e-03 -1.08033482e-03 -4.12172028e-01
01180b1180.jpg a81297a82d.jpg,-1.86942972e-07 -5.46066468e-06 6.90545066e-04 2.86340223e-06 1.01115534e-05 -8.84977252e-04 -9.86982626e-04 -8.65514577e-03 9.86487003e-01
01180b1180.jpg a960a878d8.jpg,-3.08541582e-07 -7.58359653e-06 1.01635411e-03 7.64318598e-06 7.98275044e-05 -7.39719387e-03 -1.61446709e-03 -1.60769834e-02 1.43332092e+00
01180b1180.jpg ab2fbfc944.jpg,-2.11166609e-07 -3.93492543e-06 1.51586527e-03 -4.50699824e-07 1.99480029e-06 2.95021572e-03 1.01357615e-04 -3.05004817e-03 -5.92100100e-01
01180b1180.jpg ab5d56f138.jpg,-1.09901574e-07 -8.20507988e-06 7.44266578e-04 8.27378727e-06 2.11747166e-06 2.44740408e-03 -8.89218268e-04 -5.16944589e-04 -2.35543655e-01
01180b1180.jpg abfcd62a8a.jpg,-4.26546606e-07 1.35162990e-06 5.00330651e-04 -4.93615855e-06 -7.42717043e-06 7.82349918e-03 7.28654488e-04 -4.37073134e-03 -6.72952708e-01
01180b1180.jpg b242aca61f.jpg,3.65039657e-08 3.22579027e-06 -9.49687119e-04 -2.46990025e-06 -1.28561497e-06 6.96118697e-03 6.59719114e-04 -4.68032350e-03 -5.32765227e-01
01180b1180.jpg b7b8875aa3.jpg,-1.20808227e-06 -1.81375863e-05 2.15331834e-03 1.70772499e-05 4.07096146e-07 -5.43031458e-03 1.01901285e-03 3.55766074e-03 -6.69229050e-01
01180b1180.jpg b7d87638e1.jpg,-6.44131140e-05 -8.24767084e-05 -2.39113525e-02 5.18888827e-05 2.62357611e-06 -3.52364245e-02 5.58979065e-02 4.84462971e-02 1.00000000e+00
01180b1180.jpg b9317e6a85.jpg,-5.12903726e-08 -2.89088395e-06 5.06189731e-04 2.73777422e-06 9.19215187e-06 -3.85361678e-04 -8.85457598e-04 -6.77603880e-03 8.22632341e-01
01180b1180.jpg ba5eadacf8.jpg,1.49267373e-08 -2.01077901e-06 9.98392450e-04 -1.05671463e-06 -1.71591384e-06 3.43464496e-03 9.84859264e-04 -2.95789059e-03 -8.56693433e-01
